日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,25,"2,005",80.2,81.3,80.0,80.3,0.0,60,2025-08-22
114/08/21,74,"5,897",78.9,80.3,78.9,80.3,2.0,123,2025-08-21
114/08/20,25,"1,998",79.0,79.0,78.1,78.3,-0.8,178,2025-08-20
114/08/19,40,"3,182",78.8,79.5,78.5,79.1,-0.1,54,2025-08-19
114/08/18,51,"4,051",78.5,79.4,78.5,79.2,0.7,86,2025-08-18
114/08/15,41,"3,191",77.7,78.5,77.6,78.5,0.3,56,2025-08-15
114/08/14,33,"2,552",78.3,78.3,77.6,78.2,0.6,50,2025-08-14
114/08/13,34,"2,591",76.6,77.9,76.6,77.6,0.9,40,2025-08-13
114/08/12,39,"2,957",77.0,77.5,76.1,76.7,-0.3,51,2025-08-12
114/08/11,58,"4,490",77.4,77.5,76.0,77.0,-0.4,70,2025-08-11
114/08/08,20,"1,575",78.0,78.0,77.4,77.4,-0.8,46,2025-08-08
114/08/07,27,"2,131",77.9,78.2,77.5,78.2,0.3,80,2025-08-07
114/08/06,27,"2,066",77.8,78.0,77.8,77.9,0.0,35,2025-08-06
114/08/05,32,"2,458",77.9,78.5,77.7,77.9,0.0,54,2025-08-05
114/08/04,81,"6,213",76.4,78.0,76.0,77.9,1.5,104,2025-08-04
114/08/01,33,"2,545",76.3,77.2,76.1,76.4,-0.6,89,2025-08-01
114/07/31,48,"3,699",76.7,77.2,76.7,77.0,0.3,71,2025-07-31
114/07/30,66,"5,016",76.1,77.7,75.0,76.7,-1.0,101,2025-07-30
114/07/29,134,"10,274",76.8,77.7,76.0,77.7,0.7,353,2025-07-29
114/07/28,178,"14,562",81.8,82.2,81.6,82.0,0.9,237,2025-07-28
114/07/25,65,"5,249",81.0,81.9,80.8,81.1,0.2,116,2025-07-25
114/07/24,34,"2,723",80.9,81.1,80.5,80.9,0.0,57,2025-07-24
114/07/23,53,"4,291",80.7,80.9,80.5,80.9,0.6,66,2025-07-23
114/07/22,81,"6,532",81.0,81.0,80.1,80.3,-0.5,119,2025-07-22
114/07/21,39,"3,140",81.1,81.4,80.8,80.8,-0.7,58,2025-07-21
114/07/18,52,"4,270",81.6,82.5,81.3,81.5,-0.1,59,2025-07-18
114/07/17,72,"5,871",81.4,81.8,81.2,81.6,0.6,89,2025-07-17
114/07/16,36,"2,932",80.7,81.2,80.7,81.0,0.3,62,2025-07-16
114/07/15,26,"2,089",80.6,80.7,80.2,80.7,0.2,26,2025-07-15
