日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,307,"4,485",15.25,15.25,14.5,14.55,-0.95,215
114/07/31,592,"8,781",15.3,15.65,14.4,15.5,-0.15,221
114/07/30,381,"5,801",14.35,15.65,14.2,15.65,1.4,278
114/07/29,407,"5,757",15.1,15.1,13.95,14.25,-0.65,239
114/07/28,70,"1,043",15.15,15.15,14.7,14.9,-0.25,64
114/07/25,83,"1,247",15.0,15.3,14.8,15.15,-0.15,60
114/07/24,122,"1,830",15.4,15.4,14.85,15.3,-0.05,161
114/07/23,43,661,15.55,15.55,15.1,15.35,-0.05,37
114/07/22,42,641,15.45,15.45,15.15,15.4,-0.1,41
114/07/21,36,556,15.4,15.65,15.3,15.5,-0.1,43
114/07/18,44,686,15.65,15.7,15.4,15.6,0.2,42
114/07/17,11,164,15.5,15.5,15.4,15.4,0.05,19
114/07/16,33,508,15.6,15.6,15.15,15.35,-0.2,126
114/07/15,61,947,15.8,15.8,15.0,15.55,-0.1,95
114/07/14,37,578,15.5,15.7,15.4,15.65,0.15,47
114/07/11,31,482,15.4,15.5,15.4,15.5,0.0,26
114/07/10,57,887,15.35,15.95,15.35,15.5,0.15,98
114/07/09,70,"1,074",15.75,15.75,15.1,15.35,-0.15,87
114/07/08,52,801,15.9,15.9,15.3,15.5,-0.65,65
114/07/07,21,341,16.3,16.4,15.9,16.15,-0.1,24
114/07/04,68,"1,111",16.75,16.75,16.15,16.25,-0.45,55
114/07/03,14,239,16.75,16.75,16.65,16.7,0.1,24
114/07/02,22,360,16.75,16.75,16.35,16.6,-0.25,38
114/07/01,104,"1,740",17.15,17.15,16.55,16.85,-0.25,104
114/06/30,77,"1,312",17.45,17.45,16.8,17.1,-0.05,74
114/06/27,85,"1,471",17.8,17.8,17.1,17.15,-0.55,56
114/06/26,50,885,17.65,17.8,17.6,17.7,0.0,75
114/06/25,39,685,17.95,18.05,17.55,17.7,-0.25,45
114/06/24,116,"2,075",18.0,18.15,17.7,17.95,-0.3,90
114/06/23,74,"1,350",18.7,18.7,18.0,18.25,-0.2,98
114/06/20,165,"3,064",18.85,18.85,18.45,18.45,-0.55,79
114/06/19,354,"6,570",19.15,19.4,17.95,19.0,-0.65,233
114/06/18,440,"8,800",20.7,20.7,19.5,19.65,-0.55,196
114/06/17,273,"5,456",20.55,20.55,19.7,20.2,0.3,126
114/06/16,139,"2,758",19.95,20.0,19.7,19.9,0.0,81
114/06/13,107,"2,129",19.95,20.0,19.8,19.9,-0.1,63
114/06/12,138,"2,756",20.0,20.05,19.6,20.0,0.05,77
114/06/11,197,"3,913",19.9,20.05,19.4,19.95,0.05,94
114/06/10,132,"2,646",19.6,20.3,19.6,19.9,0.15,90
114/06/09,121,"2,374",19.0,20.2,19.0,19.75,0.35,113
114/06/06,379,"7,781",21.45,21.45,19.4,19.4,-0.1,246
114/06/05,81,"1,582",20.0,20.0,19.2,19.5,-0.5,89
114/06/04,316,"6,237",19.25,20.2,18.35,20.0,0.75,204
114/06/03,171,"3,151",17.85,19.3,17.35,19.25,1.4,134
114/06/02,101,"1,758",17.15,17.9,16.95,17.85,0.9,100
114/05/29,28,475,16.95,16.95,16.75,16.95,0.1,44
114/05/28,52,875,17.1,17.15,16.7,16.85,-0.15,56
114/05/27,20,342,17.1,17.1,16.9,17.0,-0.1,32
114/05/26,42,713,17.2,17.2,16.9,17.1,0.1,41
114/05/23,14,236,17.1,17.1,16.75,17.0,0.05,22
114/05/22,41,681,17.1,17.1,16.7,16.95,0.0,51
114/05/21,19,321,17.25,17.25,16.8,16.95,-0.15,28
114/05/20,50,855,17.15,17.2,16.95,17.1,0.2,36
114/05/19,70,"1,197",17.35,17.35,16.8,16.9,-0.25,75
114/05/16,59,"1,017",17.45,17.45,17.1,17.15,-0.05,44
114/05/15,83,"1,435",17.5,17.6,17.2,17.2,-0.4,57
114/05/14,54,937,17.7,17.7,17.4,17.6,0.05,35
114/05/13,92,"1,616",17.75,17.8,17.3,17.55,0.05,59
114/05/12,17,301,17.1,17.6,17.1,17.5,0.2,41
114/05/09,69,"1,200",17.5,17.75,17.1,17.3,-0.35,53
114/05/08,92,"1,626",18.15,18.3,17.5,17.65,-0.35,100
114/05/07,409,"7,098",18.0,18.2,16.55,18.0,0.7,226
114/05/06,337,"5,763",16.85,17.3,16.55,17.3,1.55,169
114/05/05,223,"3,411",14.75,15.75,14.7,15.75,1.4,158
114/05/02,36,515,14.45,14.45,14.2,14.35,0.2,41
114/04/30,33,465,14.2,14.3,14.15,14.15,-0.05,33
114/04/29,36,511,14.4,14.45,14.2,14.2,-0.1,45
114/04/28,45,641,14.05,14.35,14.0,14.3,0.2,44
114/04/25,50,701,14.1,14.25,13.9,14.1,0.0,38
114/04/24,48,665,14.3,14.4,13.8,14.1,-0.2,45
114/04/23,31,445,14.15,14.5,14.1,14.3,0.15,49
114/04/22,27,378,14.1,14.15,13.85,14.15,0.05,33
114/04/21,44,600,13.55,14.4,13.55,14.1,-0.4,81
114/04/18,39,565,14.45,14.5,14.3,14.5,0.2,73
114/04/17,84,"1,180",14.15,14.3,13.85,14.3,0.0,34
114/04/16,50,714,13.6,14.4,13.6,14.3,0.05,54
114/04/15,67,969,13.95,14.6,13.9,14.25,0.45,63
114/04/14,89,"1,250",14.7,14.7,13.7,13.8,0.05,109
114/04/11,81,"1,124",14.15,14.25,13.7,13.75,-0.7,100
114/04/10,181,"2,642",14.7,14.75,13.85,14.45,1.0,182
114/04/09,89,"1,217",14.9,14.9,13.45,13.45,-1.45,110
114/04/08,111,"1,610",14.55,15.5,14.25,14.9,-0.9,111
114/04/07,50,786,15.8,15.8,15.8,15.8,-1.75,141
114/04/02,160,"2,810",17.7,17.95,17.4,17.55,-0.55,363
114/04/01,116,"2,098",18.05,18.25,17.75,18.1,-0.35,294
114/03/31,294,"5,316",17.75,18.8,17.4,18.45,0.4,"2,446"
114/03/28,298,"5,372",18.85,18.85,17.7,18.05,-0.55,"1,962"
114/03/27,89,"1,656",19.0,19.0,18.45,18.6,-0.45,407
114/03/26,38,725,18.9,19.1,18.8,19.05,0.1,169
114/03/25,272,"5,105",19.65,19.65,18.1,18.95,-0.6,350
114/03/24,126,"2,450",20.0,20.0,19.2,19.55,-0.15,268
114/03/21,139,"2,761",20.0,20.2,19.65,19.7,-0.7,266
114/03/20,204,"4,196",22.0,22.0,20.0,20.4,-1.35,236
114/03/19,56,"1,220",22.35,22.35,21.5,21.75,-0.35,141
114/03/18,67,"1,490",22.45,22.5,21.9,22.1,-0.3,126
114/03/17,192,"4,278",21.75,22.5,21.7,22.4,0.65,281
114/03/14,209,"4,550",21.85,22.1,21.3,21.75,0.0,281
114/03/13,380,"7,978",20.4,21.9,20.1,21.75,1.45,340
114/03/12,461,"9,083",19.0,20.9,18.7,20.3,1.3,495
114/03/11,528,"10,235",20.3,20.3,19.0,19.0,-1.35,412
114/03/10,191,"4,012",21.75,21.75,20.25,20.35,-1.4,663
114/03/07,69,"1,506",21.9,21.9,21.6,21.75,-0.3,114
114/03/06,215,"4,675",21.7,22.1,21.3,22.05,0.35,219
114/03/05,347,"7,654",22.6,22.6,21.7,21.7,-1.1,360
114/03/04,320,"7,349",23.6,23.8,22.35,22.8,-1.35,313
114/03/03,342,"8,260",24.65,24.65,23.65,24.15,-0.5,237
114/02/27,207,"5,089",24.65,24.75,24.5,24.65,0.05,171
114/02/26,189,"4,644",24.5,24.65,24.45,24.6,0.1,174
114/02/25,229,"5,615",24.35,24.7,24.35,24.5,-0.05,185
114/02/24,399,"9,745",23.9,24.6,23.9,24.55,0.4,291
114/02/21,103,"2,466",23.95,24.2,23.8,24.15,0.2,134
114/02/20,88,"2,104",23.8,23.95,23.75,23.95,0.0,142
114/02/19,166,"3,971",23.35,24.3,23.35,23.95,0.45,138
114/02/18,61,"1,434",23.05,23.55,23.05,23.5,0.15,137
114/02/17,77,"1,791",23.15,23.35,23.1,23.35,0.05,173
114/02/14,152,"3,513",23.35,23.35,23.05,23.3,0.0,129
114/02/13,393,"9,171",23.65,23.8,23.1,23.3,-0.35,208
114/02/12,146,"3,446",23.6,23.95,23.45,23.65,-0.1,107
114/02/11,266,"6,356",24.2,24.55,23.65,23.75,-0.45,157
114/02/10,198,"4,784",24.25,24.55,24.0,24.2,-0.25,150
114/02/07,120,"2,923",24.45,24.45,24.1,24.45,0.05,115
114/02/06,135,"3,282",24.1,24.6,24.0,24.4,0.35,106
114/02/05,376,"9,231",25.1,25.5,23.55,24.05,-0.55,307
114/02/04,567,"13,832",23.8,24.6,23.8,24.6,0.9,329
114/02/03,304,"7,052",22.8,23.9,22.8,23.7,0.8,258
114/01/22,407,"9,284",22.0,23.1,22.0,22.9,0.95,219
114/01/21,216,"4,788",21.5,22.8,21.5,21.95,0.25,144
114/01/20,64,"1,386",21.55,21.7,21.5,21.7,0.2,73
114/01/17,31,666,21.65,21.65,21.25,21.5,0.05,55
114/01/16,126,"2,695",21.25,21.5,21.2,21.45,0.2,80
114/01/15,81,"1,724",21.45,21.45,21.1,21.25,-0.15,73
114/01/14,60,"1,287",21.6,21.65,21.2,21.4,-0.1,83
114/01/13,209,"4,446",21.15,21.6,20.9,21.5,0.1,145
114/01/10,148,"3,173",21.15,21.6,21.15,21.4,-0.1,73
114/01/09,101,"2,155",21.75,21.75,21.3,21.5,-0.05,78
114/01/08,138,"2,955",21.5,21.65,21.3,21.55,0.0,138
114/01/07,52,"1,131",22.25,22.25,21.55,21.55,-0.55,53
114/01/06,182,"3,999",22.2,22.45,21.55,22.1,0.15,135
114/01/03,91,"1,999",22.15,22.15,21.7,21.95,-0.1,91
114/01/02,92,"2,033",22.35,22.45,21.9,22.05,-0.15,84
113/12/31,129,"2,847",22.05,22.35,21.8,22.2,0.15,90
113/12/30,68,"1,496",22.1,22.1,21.8,22.05,0.1,74
113/12/27,279,"6,223",22.15,23.0,21.95,21.95,-0.05,200
113/12/26,611,"13,185",20.1,22.0,20.0,22.0,2.0,259
113/12/25,289,"5,737",19.9,20.15,19.6,20.0,-0.15,159
113/12/24,116,"2,333",20.05,20.3,20.0,20.15,0.1,54
113/12/23,95,"1,914",20.45,20.45,19.9,20.05,-0.2,113
113/12/20,116,"2,338",20.1,20.25,20.0,20.25,0.05,70
113/12/19,261,"5,239",20.15,20.4,19.45,20.2,-0.3,133
