日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,"3,319","50,714",15.25,15.32,15.25,15.27,0.01,84,2025-08-22
114/08/21,"3,145","47,911",15.18,15.26,15.18,15.26,0.15,90,2025-08-21
114/08/20,"3,382","51,141",15.09,15.15,15.09,15.11,0.14,95,2025-08-20
114/08/19,"3,020","45,210",14.98,14.98,14.96,14.97,-0.03,115,2025-08-19
114/08/18,"1,336","20,050",15.02,15.02,14.99,15.00,-0.13,20,2025-08-18
114/08/15,"2,455","37,126",15.11,15.13,15.11,15.13,-0.01,27,2025-08-15
114/08/14,"2,063","31,243",15.17,15.17,15.14,15.14,0.06,30,2025-08-14
114/08/13,"2,849","42,888",15.02,15.08,15.02,15.08,-0.02,43,2025-08-13
114/08/12,"1,515","22,866",15.10,15.10,15.08,15.10,0.01,23,2025-08-12
114/08/11,"2,691","40,597",15.08,15.09,15.07,15.09,-0.03,39,2025-08-11
114/08/08,"3,155","47,672",15.09,15.12,15.08,15.12,0.03,45,2025-08-08
114/08/08,"3,155","47,672",15.09,15.12,15.08,15.12,0.03,45,2025-08-08
114/08/07,"3,810","57,490",15.16,15.16,15.06,15.09,-0.13,63,2025-08-07
114/08/07,"3,810","57,490",15.16,15.16,15.06,15.09,-0.13,63,2025-08-07
114/08/06,"3,780","57,538",15.21,15.23,15.21,15.22,0.03,79,2025-08-06
114/08/06,"3,780","57,538",15.21,15.23,15.21,15.22,0.03,79,2025-08-06
114/08/05,"3,578","54,397",15.19,15.22,15.16,15.19,0.17,145,2025-08-05
114/08/05,"3,578","54,397",15.19,15.22,15.16,15.19,0.17,145,2025-08-05
114/08/04,"4,562","68,537",15.05,15.07,15.02,15.02,0.06,71,2025-08-04
114/08/04,"4,562","68,537",15.05,15.07,15.02,15.02,0.06,71,2025-08-04
114/08/01,"3,572","53,488",14.98,15.01,14.96,14.96,-0.04,53,2025-08-01
114/08/01,"3,572","53,488",14.98,15.01,14.96,14.96,-0.04,53,2025-08-01
114/07/31,"4,365","65,443",14.93,15.01,14.93,15.00,0.08,89,2025-07-31
114/07/31,"4,365","65,443",14.93,15.01,14.93,15.0,0.08,89,2025-07-31
