日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,44,897,20.7,20.7,20.05,20.3,-0.05,46,2025-08-22
114/08/21,43,883,20.45,20.55,20.3,20.35,-0.2,46,2025-08-21
114/08/20,21,433,20.65,20.7,20.3,20.55,-0.1,36,2025-08-20
114/08/19,37,749,20.3,20.75,20.0,20.65,0.25,64,2025-08-19
114/08/18,60,"1,216",20.4,20.55,20.3,20.4,-0.1,100,2025-08-18
114/08/15,57,"1,179",20.45,20.95,20.35,20.5,0.2,44,2025-08-15
114/08/14,26,528,20.3,20.3,20.3,20.3,0.0,25,2025-08-14
114/08/13,224,"4,586",20.9,21.05,20.1,20.3,-0.55,182,2025-08-13
114/08/12,81,"1,717",22.0,22.0,20.85,20.85,-0.65,150,2025-08-12
114/08/11,24,520,21.6,21.7,21.5,21.5,0.0,29,2025-08-11
114/08/08,26,554,21.7,21.7,21.5,21.5,-0.2,31,2025-08-08
114/08/07,40,858,21.5,21.7,21.25,21.7,0.15,41,2025-08-07
114/08/06,21,446,21.7,21.7,21.55,21.55,-0.3,97,2025-08-06
114/08/05,24,517,21.7,21.95,21.7,21.85,0.15,29,2025-08-05
114/08/04,25,544,21.75,21.9,21.55,21.7,-0.75,48,2025-08-04
114/08/01,29,661,22.7,22.75,22.2,22.45,-0.3,40,2025-08-01
114/07/31,91,"2,084",23.05,23.2,22.75,22.75,-0.15,70,2025-07-31
114/07/30,137,"3,160",23.4,23.4,22.85,22.9,0.15,95,2025-07-30
114/07/29,368,"8,456",22.5,23.6,22.5,22.75,0.25,230,2025-07-29
114/07/28,133,"3,024",22.45,23.0,21.35,22.5,0.8,91,2025-07-28
114/07/25,29,634,21.5,22.0,21.5,21.7,0.05,66,2025-07-25
114/07/24,59,"1,291",22.25,22.3,21.6,21.65,-0.75,51,2025-07-24
114/07/23,145,"3,262",22.3,22.8,22.15,22.4,0.05,110,2025-07-23
114/07/22,231,"5,058",21.0,22.7,21.0,22.35,1.7,239,2025-07-22
114/07/21,52,"1,073",20.8,21.2,20.3,20.65,-0.55,42,2025-07-21
114/07/18,38,809,21.6,21.6,21.15,21.2,-0.4,43,2025-07-18
114/07/17,60,"1,321",22.2,22.45,21.6,21.6,-0.05,47,2025-07-17
114/07/16,71,"1,549",21.8,22.45,21.65,21.65,0.05,67,2025-07-16
114/07/15,72,"1,512",21.0,21.6,20.6,21.6,1.25,55,2025-07-15
114/07/14,73,"1,470",20.3,20.55,19.9,20.35,0.05,64,2025-07-14
114/07/11,122,"2,479",20.35,20.65,20.25,20.3,-0.7,126,2025-07-11
114/07/10,99,"2,074",20.75,21.35,20.65,21.0,0.25,60,2025-07-10
114/07/09,110,"2,363",21.95,22.1,20.75,20.75,-1.2,86,2025-07-09
114/07/08,146,"3,230",22.45,22.45,21.75,21.95,-0.5,78,2025-07-08
114/07/07,179,"4,077",22.9,23.0,22.4,22.45,-0.6,98,2025-07-07
114/07/04,247,"5,669",22.9,23.05,22.7,23.05,0.05,113,2025-07-04
114/07/03,142,"3,253",22.9,23.0,22.7,23.0,0.0,95,2025-07-03
114/07/02,202,"4,627",22.7,23.0,22.6,23.0,0.15,127,2025-07-02
114/07/01,137,"3,139",23.4,23.45,22.7,22.85,-0.3,241,2025-07-01
114/06/30,361,"8,376",23.45,23.5,22.8,23.15,0.15,222,2025-06-30
114/06/27,402,"9,200",22.95,23.0,22.65,23.0,0.3,308,2025-06-27
114/06/26,321,"7,291",22.5,22.8,22.5,22.7,0.3,97,2025-06-26
114/06/25,"1,248","28,220",22.1,22.7,21.85,22.4,0.2,205,2025-06-25
114/06/24,80,"1,768",22.0,22.25,21.8,22.2,0.05,54,2025-06-24
114/06/23,509,"11,188",21.35,22.25,21.35,22.15,0.25,169,2025-06-23
114/06/20,400,"8,654",21.8,22.0,21.55,21.9,0.35,86,2025-06-20
114/06/19,16,344,21.5,21.55,21.4,21.55,0.05,21,2025-06-19
114/06/18,71,"1,526",21.5,21.6,21.35,21.5,0.0,36,2025-06-18
114/06/17,160,"3,430",21.45,21.7,21.15,21.5,0.0,72,2025-06-17
114/06/16,143,"3,031",21.55,21.55,20.6,21.5,0.0,100,2025-06-16
114/06/13,109,"2,374",22.25,22.4,21.5,21.5,-0.95,61,2025-06-13
114/06/12,122,"2,725",22.35,22.55,22.25,22.45,0.05,63,2025-06-12
114/06/11,251,"5,530",22.45,22.9,21.6,22.4,0.0,139,2025-06-11
114/06/10,144,"3,237",22.5,22.7,22.2,22.4,-0.4,92,2025-06-10
114/06/09,102,"2,325",22.6,23.05,22.6,22.8,0.2,77,2025-06-09
114/06/06,448,"10,029",22.3,22.65,22.05,22.6,0.1,189,2025-06-06
114/06/05,210,"4,698",22.6,22.6,21.95,22.5,-0.1,162,2025-06-05
114/06/04,245,"5,583",23.0,23.1,22.3,22.6,-0.25,168,2025-06-04
114/06/03,405,"9,358",22.65,23.4,22.65,22.85,0.2,321,2025-06-03
114/06/02,285,"6,353",22.0,22.75,21.85,22.65,0.85,238,2025-06-02
114/05/29,256,"5,574",21.5,22.45,21.5,21.8,0.5,206,2025-05-29
114/05/28,177,"3,786",21.6,21.6,21.3,21.3,-0.1,88,2025-05-28
114/05/27,130,"2,784",21.3,21.4,21.3,21.4,0.1,92,2025-05-27
114/05/26,346,"7,250",20.9,21.45,20.75,21.3,0.45,198,2025-05-26
114/05/23,249,"5,173",20.75,20.9,20.7,20.85,0.2,94,2025-05-23
114/05/22,107,"2,214",20.7,20.7,20.55,20.65,0.05,78,2025-05-22
114/05/21,220,"4,501",20.65,20.65,20.35,20.6,0.1,77,2025-05-21
114/05/20,200,"4,098",20.6,20.6,20.45,20.5,0.1,75,2025-05-20
114/05/19,129,"2,583",19.9,20.4,19.85,20.4,0.4,116,2025-05-19
114/05/16,146,"2,913",19.9,20.1,19.9,20.0,0.1,63,2025-05-16
114/05/15,253,"4,980",19.85,19.9,19.4,19.9,0.15,221,2025-05-15
114/05/14,218,"4,286",20.0,20.0,19.6,19.75,0.1,86,2025-05-14
114/05/13,72,"1,422",19.6,19.95,19.6,19.65,0.05,114,2025-05-13
114/05/12,557,"10,884",19.55,19.6,19.4,19.6,0.05,134,2025-05-12
114/05/09,108,"2,104",19.45,19.55,19.35,19.55,0.1,72,2025-05-09
114/05/08,66,"1,278",19.35,19.45,19.05,19.45,0.1,77,2025-05-08
114/05/07,156,"3,000",19.25,19.35,19.05,19.35,0.25,125,2025-05-07
114/05/06,311,"5,901",19.1,19.1,18.9,19.1,0.05,90,2025-05-06
114/05/05,143,"2,705",18.9,19.05,18.65,19.05,0.15,115,2025-05-05
114/05/02,138,"2,570",18.55,19.1,18.25,18.9,0.85,127,2025-05-02
114/04/30,482,"8,688",17.95,18.15,17.95,18.05,0.2,134,2025-04-30
114/04/29,78,"1,396",18.0,18.0,17.75,17.85,0.1,63,2025-04-29
114/04/28,32,577,17.8,18.15,17.75,17.75,-0.05,38,2025-04-28
114/04/25,96,"1,676",17.2,17.8,16.9,17.8,0.9,78,2025-04-25
114/04/24,18,307,17.2,17.2,16.9,16.9,-0.25,58,2025-04-24
114/04/23,127,"2,227",16.7,18.2,16.7,17.15,0.45,111,2025-04-23
114/04/22,60,997,16.1,16.85,16.1,16.7,0.6,104,2025-04-22
114/04/21,159,"2,666",17.3,17.3,16.1,16.1,-1.3,279,2025-04-21
114/04/18,64,"1,093",16.85,17.4,16.8,17.4,0.5,50,2025-04-18
114/04/17,31,512,16.65,16.9,16.65,16.9,0.05,31,2025-04-17
114/04/16,66,"1,097",16.45,16.85,16.45,16.85,0.25,43,2025-04-16
114/04/15,113,"1,826",15.5,16.6,15.5,16.6,1.25,94,2025-04-15
114/04/14,233,"3,714",15.95,16.45,15.35,15.35,-0.6,103,2025-04-14
114/04/11,222,"3,414",15.5,15.95,14.95,15.95,0.2,327,2025-04-11
114/04/10,200,"3,126",15.1,15.75,15.1,15.75,1.4,297,2025-04-10
114/04/09,222,"3,233",14.45,15.1,14.2,14.35,-0.1,158,2025-04-09
114/04/08,548,"7,840",14.05,15.05,14.05,14.45,-1.15,223,2025-04-08
114/04/07,253,"3,942",15.6,15.6,15.6,15.6,-1.7,106,2025-04-07
114/04/02,35,609,17.35,17.55,17.3,17.3,-0.05,35,2025-04-02
114/04/01,73,"1,269",16.9,17.6,16.9,17.35,0.5,52,2025-04-01
114/03/31,189,"3,183",16.85,17.1,16.65,16.85,-0.65,168,2025-03-31
114/03/28,156,"2,750",17.85,17.9,17.4,17.5,-0.55,125,2025-03-28
114/03/27,104,"1,873",18.35,18.35,17.9,18.05,-0.35,90,2025-03-27
114/03/26,252,"4,632",18.3,18.75,17.9,18.4,0.15,132,2025-03-26
114/03/25,75,"1,395",18.5,18.7,18.25,18.25,-0.25,49,2025-03-25
114/03/24,43,805,18.7,18.7,18.5,18.5,-0.25,54,2025-03-24
114/03/21,60,"1,126",18.8,18.9,18.7,18.75,-0.1,61,2025-03-21
114/03/20,29,550,18.9,18.9,18.7,18.85,0.15,49,2025-03-20
114/03/19,44,827,18.8,18.95,18.7,18.7,-0.05,48,2025-03-19
114/03/18,58,"1,094",18.85,19.05,18.75,18.75,-0.1,57,2025-03-18
114/03/17,59,"1,118",19.1,19.15,18.8,18.85,-0.4,68,2025-03-17
