日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,"3,161","134,489",43.6,43.8,41.55,41.55,-1.85,"3,241",2025-08-22
114/08/21,"5,903","254,211",41.4,44.5,41.2,43.4,2.85,"4,758",2025-08-21
114/08/20,"1,696","69,239",41.2,41.65,40.2,40.55,-0.2,"1,368",2025-08-20
114/08/19,"2,274","93,629",41.75,42.15,40.75,40.75,-0.9,"1,731",2025-08-19
114/08/18,"2,159","90,848",42.7,42.7,41.65,41.65,-1.1,"2,069",2025-08-18
114/08/15,"2,026","86,094",43.0,43.0,42.1,42.75,-0.15,"2,051",2025-08-15
114/08/14,"4,887","213,556",43.15,44.75,42.7,42.9,-0.25,"4,617",2025-08-14
114/08/13,"6,987","301,975",42.0,44.15,41.65,43.15,1.8,"4,829",2025-08-13
114/08/12,"3,853","160,798",40.3,42.65,40.25,41.35,1.1,"2,684",2025-08-12
114/08/11,"2,032","82,131",41.1,41.1,40.15,40.25,-0.85,"1,555",2025-08-11
114/08/08,"1,469","60,595",41.55,41.95,41.0,41.1,-0.45,"1,116",2025-08-08
114/08/07,"1,392","58,198",41.6,42.15,41.55,41.55,-0.15,933,2025-08-07
114/08/06,"3,273","137,264",42.5,42.55,41.65,41.7,-1.45,"2,569",2025-08-06
114/08/05,"1,835","79,177",43.05,43.6,42.75,43.15,0.45,"1,251",2025-08-05
114/08/04,"1,955","83,870",42.3,43.55,41.9,42.7,0.0,"1,876",2025-08-04
114/08/01,"1,957","82,171",41.1,42.7,40.7,42.7,0.9,"1,491",2025-08-01
114/07/31,"1,191","50,053",42.1,42.4,41.75,41.8,-0.3,"1,195",2025-07-31
114/07/30,"1,562","65,661",42.25,42.45,41.6,42.1,-0.1,"1,172",2025-07-30
114/07/29,"2,220","94,627",43.55,43.65,42.1,42.2,-1.35,"1,855",2025-07-29
114/07/28,"2,886","124,266",42.85,43.75,41.85,43.55,0.9,"2,108",2025-07-28
114/07/25,"1,542","66,325",43.4,43.7,42.55,42.65,-0.5,"1,230",2025-07-25
114/07/24,"1,714","74,419",43.95,44.2,43.1,43.15,-0.45,"1,308",2025-07-24
114/07/23,"3,191","138,230",43.1,43.75,43.0,43.6,0.65,"2,521",2025-07-23
114/07/22,"11,324","498,757",43.0,46.0,42.85,42.95,0.3,"7,661",2025-07-22
114/07/21,"1,343","57,610",43.0,43.45,42.6,42.65,-0.3,913,2025-07-21
114/07/18,"1,860","79,810",43.7,43.7,42.5,42.95,-0.15,"1,326",2025-07-18
114/07/17,"1,136","48,819",43.05,43.3,42.5,43.1,0.45,963,2025-07-17
114/07/16,"2,482","107,447",43.1,43.75,42.65,42.65,-0.6,"1,650",2025-07-16
114/07/15,"2,115","90,160",41.85,43.45,41.7,43.25,1.3,"1,547",2025-07-15
114/07/14,849,"35,600",42.2,42.35,41.5,41.95,-0.25,727,2025-07-14
114/07/11,"1,239","52,572",42.45,42.95,42.1,42.2,0.15,"1,009",2025-07-11
114/07/10,"1,799","76,354",42.0,43.1,42.0,42.05,0.2,"1,381",2025-07-10
114/07/09,"1,364","57,322",42.2,42.45,41.7,41.85,-0.15,"1,165",2025-07-09
114/07/08,"1,913","79,895",41.9,42.45,41.15,42.0,0.2,"1,414",2025-07-08
114/07/07,"2,271","95,690",42.55,42.95,41.8,41.8,-1.25,"1,625",2025-07-07
114/07/04,"2,305","100,230",44.5,44.9,43.05,43.05,-1.35,"1,757",2025-07-04
114/07/03,"1,595","71,229",44.65,45.05,44.2,44.4,-0.4,"1,309",2025-07-03
114/07/02,"2,597","115,936",44.0,45.4,44.0,44.8,1.0,"1,833",2025-07-02
114/07/01,"1,604","70,736",44.1,44.6,43.7,43.8,-0.2,"1,187",2025-07-01
114/06/30,"2,190","97,021",45.35,45.4,44.0,44.0,-1.0,"1,590",2025-06-30
114/06/27,"1,922","86,998",45.45,45.8,45.0,45.0,-0.15,"1,309",2025-06-27
114/06/26,"1,933","87,915",45.5,46.1,45.1,45.15,-0.35,"1,468",2025-06-26
114/06/25,"3,811","176,076",47.7,47.85,45.5,45.5,-1.7,"2,746",2025-06-25
114/06/24,"2,038","95,325",46.1,47.35,46.1,47.2,1.5,"1,561",2025-06-24
114/06/23,"3,377","152,597",45.9,45.9,44.25,45.7,-0.55,"2,173",2025-06-23
114/06/20,"3,328","155,540",47.65,48.15,46.1,46.25,-1.4,"2,275",2025-06-20
114/06/19,"3,514","166,025",47.75,47.95,46.75,47.65,-0.1,"2,398",2025-06-19
114/06/18,"2,524","121,499",48.25,48.75,47.75,47.75,-0.75,"1,802",2025-06-18
114/06/17,"4,215","206,467",49.25,49.8,48.5,48.5,-0.85,"2,707",2025-06-17
114/06/16,"4,082","199,699",48.45,49.35,48.0,49.35,0.75,"2,719",2025-06-16
114/06/13,"10,689","526,569",50.3,50.5,48.6,48.6,-2.2,"7,301",2025-06-13
114/06/12,"39,136","1,982,400",49.85,52.0,49.75,50.8,1.55,"24,145",2025-06-12
114/06/11,"13,139","629,522",44.8,49.25,44.7,49.25,4.45,"9,133",2025-06-11
114/06/10,"11,511","516,863",44.0,46.45,43.4,44.8,-0.2,"6,374",2025-06-10
114/06/09,"3,334","148,008",44.9,45.0,43.65,45.0,0.65,"2,220",2025-06-09
114/06/06,"5,015","226,680",45.7,46.3,44.35,44.35,-1.25,"3,060",2025-06-06
114/06/05,"2,835","129,173",45.6,46.05,44.95,45.6,0.35,"2,035",2025-06-05
114/06/04,"3,991","180,919",45.0,45.8,44.8,45.25,0.65,"2,433",2025-06-04
114/06/03,"3,500","156,666",45.5,45.7,44.3,44.6,0.1,"2,592",2025-06-03
114/06/02,"6,268","281,461",46.45,46.45,44.0,44.5,-2.0,"3,823",2025-06-02
114/05/29,"6,508","306,539",49.0,49.0,46.5,46.5,-1.9,"4,666",2025-05-29
114/05/28,"4,187","206,469",49.8,50.4,48.35,48.4,-1.1,"2,933",2025-05-28
114/05/27,"4,147","205,116",49.4,50.3,48.6,49.5,0.2,"3,385",2025-05-27
114/05/26,"7,145","356,024",49.0,50.7,48.7,49.3,0.75,"4,436",2025-05-26
114/05/23,"3,672","179,311",49.1,49.6,48.25,48.55,-0.15,"2,569",2025-05-23
114/05/22,"4,046","197,777",49.75,49.75,48.5,48.7,-1.25,"3,097",2025-05-22
114/05/21,"3,520","177,214",50.2,51.0,49.95,49.95,0.25,"2,556",2025-05-21
114/05/20,"4,895","244,084",50.8,50.8,49.35,49.7,-0.2,"3,259",2025-05-20
114/05/19,"8,919","450,661",51.8,52.4,49.9,49.9,-1.9,"5,714",2025-05-19
114/05/16,"7,707","409,127",54.8,54.9,51.8,51.8,-2.4,"5,941",2025-05-16
114/05/15,"8,926","490,056",55.4,55.8,54.2,54.2,-0.1,"5,888",2025-05-15
114/05/14,"9,713","530,790",55.0,55.4,53.9,54.3,0.8,"6,326",2025-05-14
114/05/13,"9,996","538,453",54.6,54.9,53.1,53.5,0.2,"5,910",2025-05-13
114/05/12,"15,219","814,989",52.5,54.5,51.9,53.3,1.7,"9,767",2025-05-12
114/05/09,"11,185","579,644",52.7,52.8,50.8,51.6,-0.8,"7,767",2025-05-09
114/05/08,"25,472","1,344,683",52.2,54.0,51.8,52.4,1.2,"16,029",2025-05-08
114/05/07,"18,611","935,090",51.3,52.2,49.15,51.2,-0.1,"11,993",2025-05-07
