日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,64,"1,491",23.9,24.15,22.55,24.1,0.1,60
114/08/07,49,"1,191",24.1,24.85,23.85,24.0,0.0,40
114/08/06,48,"1,141",24.15,24.15,23.5,24.0,0.45,28
114/08/05,15,354,23.9,23.9,23.45,23.55,0.05,10
114/08/04,21,495,23.45,23.85,23.45,23.5,-0.1,20
114/08/01,20,472,23.75,23.75,23.5,23.6,0.15,16
114/08/01,20,472,23.75,23.75,23.5,23.6,0.15,16
114/07/31,175,"4,014",22.7,23.9,22.55,23.45,0.7,70
114/07/31,175,"4,014",22.7,23.9,22.55,23.45,0.7,70
114/07/30,18,411,23.2,23.2,22.75,22.75,-0.35,11
114/07/30,18,411,23.2,23.2,22.75,22.75,-0.35,11
114/07/29,14,324,23.5,23.5,23.05,23.1,-0.05,16
114/07/29,14,324,23.5,23.5,23.05,23.1,-0.05,16
114/07/28,170,"3,854",22.9,23.4,22.55,23.15,0.25,33
114/07/28,170,"3,854",22.9,23.4,22.55,23.15,0.25,33
114/07/25,13,297,23.3,23.3,22.75,22.9,-0.3,14
114/07/25,13,297,23.3,23.3,22.75,22.9,-0.3,14
114/07/24,45,"1,030",22.9,23.3,22.65,23.2,0.3,26
114/07/24,45,"1,030",22.9,23.3,22.65,23.2,0.3,26
114/07/23,42,958,22.7,23.15,22.6,22.9,0.2,28
114/07/23,42,958,22.7,23.15,22.6,22.9,0.2,28
114/07/22,59,"1,355",23.5,23.7,22.65,22.7,-0.65,33
114/07/22,59,"1,355",23.5,23.7,22.65,22.7,-0.65,33
114/07/21,17,396,23.1,23.6,23.1,23.35,-0.05,17
114/07/21,17,396,23.1,23.6,23.1,23.35,-0.05,17
114/07/18,47,"1,114",23.65,24.15,23.35,23.4,-0.3,39
114/07/18,47,"1,114",23.65,24.15,23.35,23.4,-0.3,39
114/07/17,63,"1,456",22.7,23.7,22.7,23.7,0.9,35
114/07/17,63,"1,456",22.7,23.7,22.7,23.7,0.9,35
114/07/16,179,"4,111",23.75,23.75,22.8,22.8,-0.8,66
114/07/16,179,"4,111",23.75,23.75,22.8,22.8,-0.8,66
114/07/15,8,190,24.1,24.35,23.6,23.6,-0.3,8
114/07/15,8,190,24.1,24.35,23.6,23.6,-0.3,8
114/07/14,157,"3,670",23.95,24.2,22.85,23.9,-0.75,125
114/07/14,157,"3,670",23.95,24.2,22.85,23.9,-0.75,125
114/07/11,24,590,24.3,25.15,24.1,24.65,0.2,25
114/07/11,24,590,24.3,25.15,24.1,24.65,0.2,25
114/07/10,37,914,24.4,24.75,23.85,24.45,-0.05,40
114/07/10,37,914,24.4,24.75,23.85,24.45,-0.05,40
114/07/09,1,33,24.5,24.5,24.5,24.5,0.65,11
114/07/09,1,33,24.5,24.5,24.5,24.5,0.65,11
114/07/08,31,747,23.95,24.25,23.5,23.85,0.1,30
114/07/08,31,747,23.95,24.25,23.5,23.85,0.1,30
114/07/07,22,532,23.85,24.6,23.75,23.75,0.1,27
114/07/07,22,532,23.85,24.6,23.75,23.75,0.1,27
114/07/04,214,"5,064",22.75,24.75,22.75,23.65,0.75,100
114/07/04,214,"5,064",22.75,24.75,22.75,23.65,0.75,100
114/07/03,161,"3,696",24.25,24.25,22.5,22.9,-0.95,133
114/07/03,161,"3,696",24.25,24.25,22.5,22.9,-0.95,133
114/07/02,129,"3,055",24.85,24.85,23.0,23.85,-0.45,91
