日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,9,127,14.45,14.50,14.40,14.50,0.1,43,2025-08-22
114/08/21,10,149,14.40,14.40,14.40,14.40,0.1,63,2025-08-21
114/08/20,23,326,14.40,14.40,14.30,14.30,-0.2,111,2025-08-20
114/08/19,10,147,14.50,14.50,14.50,14.50,0.0,54,2025-08-19
114/08/18,32,458,14.45,14.65,14.30,14.50,0.0,119,2025-08-18
114/08/15,3,37,14.50,14.50,14.50,14.50,0.1,26,2025-08-15
114/08/14,22,312,14.65,14.65,14.35,14.40,-0.2,84,2025-08-14
114/08/13,3,38,14.60,14.60,14.60,14.60,0.0,30,2025-08-13
114/08/12,5,79,14.40,14.60,14.40,14.60,0.0,44,2025-08-12
114/08/11,23,333,14.60,14.60,14.55,14.60,-0.35,106,2025-08-11
114/08/08,2,23,--,--,--,--,0.0,29,2025-08-08
114/08/07,1,22,14.95,14.95,14.95,14.95,0.0,15,2025-08-07
114/08/06,8,125,15.10,15.15,14.95,14.95,-0.15,39,2025-08-06
114/08/05,7,98,15.10,15.10,15.10,15.10,0.2,18,2025-08-05
114/08/04,3,43,14.90,14.90,14.90,14.90,0.0,18,2025-08-04
114/08/01,6,89,14.90,14.90,14.85,14.90,0.0,23,2025-08-01
114/07/31,0,7,--,--,--,--,0.0,9,2025-07-31
114/07/30,3,51,14.90,14.90,14.90,14.90,0.0,27,2025-07-30
114/07/29,2,31,14.90,14.90,14.90,14.90,-0.1,24,2025-07-29
114/07/28,2,30,--,--,--,--,0.0,35,2025-07-28
114/07/25,19,277,14.55,15.05,14.55,15.05,0.4,50,2025-07-25
114/07/24,6,90,14.65,14.65,14.60,14.65,0.0,45,2025-07-24
114/07/23,23,336,14.65,14.85,14.40,14.65,-0.2,51,2025-07-23
114/07/22,4,56,14.90,14.90,14.85,14.85,-0.15,11,2025-07-22
114/07/21,7,104,15.00,15.00,15.00,15.00,0.0,20,2025-07-21
114/07/18,8,122,15.00,15.00,14.90,15.00,0.0,33,2025-07-18
114/07/17,19,281,14.90,15.05,14.85,15.00,0.0,34,2025-07-17
114/07/16,4,65,15.10,15.10,14.95,15.00,-0.1,28,2025-07-16
114/07/15,6,93,15.00,15.10,15.00,15.10,0.1,25,2025-07-15
114/07/14,6,85,15.00,15.00,15.00,15.00,-0.1,54,2025-07-14
114/07/11,92,"1,367",14.50,15.20,14.50,15.10,0.45,462,2025-07-11
114/07/10,18,263,15.10,15.10,14.65,14.65,-0.25,44,2025-07-10
114/07/09,5,70,14.60,14.90,14.60,14.90,0.2,18,2025-07-09
114/07/08,6,95,14.80,14.80,14.70,14.70,-0.1,36,2025-07-08
114/07/07,2,29,14.80,14.80,14.80,14.80,-0.1,22,2025-07-07
114/07/04,13,199,14.85,14.90,14.80,14.90,0.0,134,2025-07-04
114/07/03,13,196,14.90,14.95,14.90,14.90,0.0,34,2025-07-03
114/07/02,12,173,14.95,14.95,14.90,14.90,-0.2,42,2025-07-02
114/07/01,16,242,15.40,15.45,15.10,15.10,-0.6,98,2025-07-01
114/06/30,1,14,--,--,--,--,0.0,22,2025-06-30
114/06/27,10,154,15.25,15.75,15.20,15.75,0.45,54,2025-06-27
114/06/26,1,15,--,--,--,--,0.0,17,2025-06-26
114/06/25,5,82,15.20,15.40,15.20,15.30,0.05,16,2025-06-25
114/06/24,13,195,15.05,15.25,15.00,15.25,0.05,95,2025-06-24
114/06/23,9,130,14.85,15.20,14.85,15.20,0.1,34,2025-06-23
114/06/20,48,728,15.05,15.70,14.80,15.10,-0.2,84,2025-06-20
114/06/19,17,268,15.45,15.45,15.30,15.30,-0.15,45,2025-06-19
114/06/18,8,129,15.45,15.55,15.45,15.45,0.0,24,2025-06-18
114/06/17,13,207,15.60,15.60,15.45,15.45,-0.05,15,2025-06-17
114/06/16,18,276,15.50,15.55,15.40,15.50,-0.3,82,2025-06-16
114/06/13,11,170,15.60,15.80,15.60,15.80,0.0,44,2025-06-13
114/06/12,12,185,15.75,15.90,15.75,15.80,-0.1,47,2025-06-12
114/06/11,16,261,15.75,16.05,15.75,15.90,0.05,91,2025-06-11
114/06/10,114,"1,778",15.55,15.90,15.30,15.85,0.05,578,2025-06-10
114/06/09,8,122,15.80,15.80,15.80,15.80,0.25,24,2025-06-09
114/06/06,29,452,15.50,15.75,15.45,15.55,0.0,32,2025-06-06
114/06/05,7,102,15.50,15.60,15.50,15.55,0.1,18,2025-06-05
114/06/04,12,181,15.40,15.55,15.40,15.45,0.0,25,2025-06-04
114/06/03,9,145,15.30,15.45,15.30,15.45,0.15,20,2025-06-03
114/06/02,15,232,15.10,15.30,15.00,15.30,-0.05,45,2025-06-02
114/05/29,12,182,15.40,15.40,15.30,15.35,-0.05,29,2025-05-29
114/05/28,6,89,15.30,15.40,15.30,15.40,0.0,21,2025-05-28
114/05/27,17,259,15.40,15.50,15.05,15.40,0.35,57,2025-05-27
114/05/26,7,99,14.85,15.05,14.80,15.05,-0.25,58,2025-05-26
114/05/23,0,3,--,--,--,--,0.0,10,2025-05-23
114/05/22,10,150,15.30,15.30,15.25,15.25,-0.05,40,2025-05-22
114/05/21,12,187,15.25,15.30,15.25,15.30,0.0,35,2025-05-21
114/05/20,11,161,15.25,15.30,15.25,15.30,0.05,29,2025-05-20
114/05/19,2,37,15.25,15.25,15.25,15.25,0.05,31,2025-05-19
114/05/16,10,157,15.20,15.30,15.20,15.20,0.05,43,2025-05-16
114/05/15,10,148,15.20,15.20,15.10,15.15,0.0,48,2025-05-15
114/05/14,2,35,15.15,15.15,15.15,15.15,0.0,29,2025-05-14
114/05/13,11,163,15.15,15.15,15.10,15.15,0.1,53,2025-05-13
114/05/12,9,134,15.10,15.15,15.00,15.05,0.0,58,2025-05-12
114/05/09,16,234,15.10,15.10,15.00,15.05,-0.25,86,2025-05-09
114/05/08,13,202,15.25,15.30,15.25,15.30,0.05,80,2025-05-08
114/05/07,40,607,14.95,15.25,14.90,15.25,0.25,169,2025-05-07
114/05/06,2,24,--,--,--,--,0.0,21,2025-05-06
114/05/05,14,208,14.90,15.15,14.90,15.00,0.1,62,2025-05-05
114/05/02,16,241,15.05,15.05,14.90,14.90,-0.15,111,2025-05-02
114/04/30,9,142,15.25,15.25,14.95,15.05,0.15,71,2025-04-30
114/04/29,16,241,14.80,15.00,14.80,14.90,0.0,79,2025-04-29
114/04/28,15,214,14.55,14.90,14.50,14.90,0.35,73,2025-04-28
114/04/25,7,102,14.65,14.65,14.55,14.55,0.0,60,2025-04-25
114/04/24,3,48,14.55,14.55,14.55,14.55,0.1,28,2025-04-24
114/04/23,14,200,14.00,14.45,14.00,14.45,0.45,56,2025-04-23
114/04/22,5,65,13.90,14.00,13.90,14.00,-0.2,51,2025-04-22
114/04/21,15,222,14.70,14.70,14.20,14.20,-0.5,58,2025-04-21
114/04/18,9,125,14.70,14.70,14.25,14.70,0.3,61,2025-04-18
114/04/17,6,85,14.40,14.40,14.40,14.40,0.05,39,2025-04-17
