日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,506,"23,779",47.6,48.5,46.0,46.0,-0.9,430,2025-08-22
114/08/21,513,"24,258",47.2,49.25,46.2,46.9,0.7,505,2025-08-21
114/08/20,531,"24,747",48.2,48.2,45.6,46.2,-2.0,550,2025-08-20
114/08/19,"1,184","58,316",51.0,51.7,48.2,48.2,-2.7,"1,126",2025-08-19
114/08/18,"4,011","208,205",52.0,53.9,50.6,50.9,0.5,"2,887",2025-08-18
114/08/15,"2,500","124,181",48.45,50.4,47.45,50.4,4.5,"1,707",2025-08-15
114/08/14,347,"16,085",47.0,47.1,45.75,45.9,-0.7,283,2025-08-14
114/08/13,686,"32,000",46.0,47.35,45.6,46.6,1.05,573,2025-08-13
114/08/12,176,"8,015",46.0,46.55,45.35,45.55,-0.45,185,2025-08-12
114/08/11,246,"11,364",47.0,47.1,46.0,46.0,-1.0,402,2025-08-11
114/08/08,609,"28,471",45.65,47.65,45.0,47.0,1.5,523,2025-08-08
114/08/07,260,"11,902",47.0,47.0,45.15,45.5,-0.8,370,2025-08-07
114/08/06,"1,007","46,939",45.9,48.8,44.95,46.3,1.35,792,2025-08-06
114/08/05,433,"19,461",45.75,46.1,44.2,44.95,0.15,551,2025-08-05
114/08/04,268,"11,901",43.05,44.9,43.05,44.8,1.45,280,2025-08-04
114/08/01,155,"6,637",42.05,43.4,41.5,43.35,0.6,195,2025-08-01
114/07/31,208,"8,902",43.55,43.55,42.65,42.75,-0.85,229,2025-07-31
114/07/30,311,"13,417",43.35,43.9,42.6,43.6,0.65,271,2025-07-30
114/07/29,242,"10,551",44.3,45.0,42.9,42.95,-1.2,234,2025-07-29
114/07/28,140,"6,110",43.85,44.15,42.8,44.15,1.05,127,2025-07-28
114/07/25,155,"6,700",43.4,43.9,43.0,43.1,-0.3,133,2025-07-25
114/07/24,181,"7,873",43.55,44.25,43.05,43.4,0.05,158,2025-07-24
114/07/23,468,"21,083",43.95,45.95,43.85,44.55,1.45,422,2025-07-23
114/07/22,202,"8,848",45.3,45.3,43.1,43.1,-1.95,217,2025-07-22
114/07/21,161,"7,279",45.2,46.0,44.7,45.05,-0.15,200,2025-07-21
114/07/18,653,"29,952",45.0,46.75,45.0,45.2,1.0,550,2025-07-18
114/07/17,249,"11,088",44.15,45.3,44.0,44.2,0.0,211,2025-07-17
114/07/16,113,"4,987",44.05,44.2,43.65,44.2,0.2,104,2025-07-16
114/07/15,116,"5,101",43.9,44.2,43.3,44.0,0.0,126,2025-07-15
114/07/14,583,"26,193",45.0,46.2,44.0,44.0,0.0,415,2025-07-14
114/07/11,448,"19,011",40.6,44.45,40.6,44.0,3.4,431,2025-07-11
114/07/10,180,"7,313",41.2,42.1,40.4,40.6,-0.45,187,2025-07-10
114/07/09,146,"5,988",40.75,41.4,40.65,41.05,0.3,149,2025-07-09
114/07/08,226,"9,253",41.1,41.45,40.5,40.75,-1.05,174,2025-07-08
114/07/07,136,"5,708",42.65,43.0,41.65,41.8,-1.05,161,2025-07-07
114/07/04,257,"11,132",44.7,44.75,42.6,42.85,-1.85,266,2025-07-04
114/07/03,97,"4,334",45.5,45.5,44.55,44.7,0.2,97,2025-07-03
114/07/02,128,"5,694",44.6,45.1,44.2,44.5,-0.1,139,2025-07-02
114/07/01,113,"5,087",45.75,45.75,44.6,44.6,-0.25,128,2025-07-01
114/06/30,127,"5,725",46.1,46.1,44.8,44.85,-0.95,149,2025-06-30
114/06/27,199,"9,178",47.15,47.15,45.8,45.8,-1.0,183,2025-06-27
114/06/26,628,"30,054",46.0,48.9,46.0,46.8,1.1,594,2025-06-26
114/06/25,118,"5,417",46.85,46.85,45.55,45.7,-0.4,142,2025-06-25
114/06/24,268,"12,369",45.9,47.0,45.35,46.1,1.3,249,2025-06-24
114/06/23,145,"6,517",45.35,45.35,44.55,44.8,-0.85,157,2025-06-23
114/06/20,172,"7,943",46.8,47.7,45.5,45.65,-0.55,170,2025-06-20
114/06/19,327,"15,289",47.15,48.0,46.2,46.2,-1.55,342,2025-06-19
114/06/18,96,"4,567",48.6,48.6,47.5,47.75,0.05,112,2025-06-18
114/06/17,149,"7,129",48.0,48.6,47.7,47.7,-0.3,157,2025-06-17
114/06/16,135,"6,481",48.9,48.9,47.65,48.0,-0.2,133,2025-06-16
114/06/13,214,"10,352",49.5,49.5,48.1,48.2,-1.2,263,2025-06-13
114/06/12,246,"12,169",49.5,50.4,49.0,49.4,-0.1,256,2025-06-12
114/06/11,333,"16,417",49.45,49.7,48.75,49.5,0.4,292,2025-06-11
114/06/10,556,"27,783",48.8,51.4,48.8,49.1,0.45,524,2025-06-10
114/06/09,524,"26,170",49.85,51.5,48.65,48.65,-0.7,499,2025-06-09
114/06/06,776,"38,830",49.95,50.9,49.15,49.35,0.35,621,2025-06-06
114/06/05,"1,968","99,454",52.0,52.0,49.0,49.0,-3.4,"1,604",2025-06-05
114/06/04,"1,052","54,567",48.7,52.4,48.7,52.4,4.75,687,2025-06-04
114/06/03,178,"8,489",47.7,48.35,47.2,47.65,0.25,232,2025-06-03
114/06/02,204,"9,661",48.4,48.4,46.75,47.4,-1.05,248,2025-06-02
114/05/29,193,"9,341",49.2,49.25,47.65,48.45,0.05,198,2025-05-29
114/05/28,254,"12,495",50.3,50.3,48.35,48.4,-0.75,240,2025-05-28
114/05/27,391,"19,412",51.8,52.0,49.1,49.15,-2.05,372,2025-05-27
114/05/26,578,"30,080",50.9,53.5,50.1,51.2,0.7,533,2025-05-26
114/05/23,286,"14,639",52.7,52.7,50.4,50.5,-1.2,293,2025-05-23
114/05/22,336,"17,477",52.9,52.9,51.7,51.7,-1.4,326,2025-05-22
114/05/21,435,"23,179",53.8,54.0,53.0,53.1,-0.6,394,2025-05-21
114/05/20,"1,603","88,408",56.2,56.7,53.7,53.7,-2.0,"1,518",2025-05-20
114/05/19,"2,448","135,631",54.1,56.5,53.2,55.7,1.3,"1,583",2025-05-19
114/05/16,542,"29,161",53.4,54.5,53.2,54.4,0.9,530,2025-05-16
114/05/15,809,"43,735",53.8,55.3,53.1,53.5,-0.5,805,2025-05-15
114/05/14,"1,124","60,934",54.0,55.5,53.3,54.0,0.5,995,2025-05-14
114/05/13,"3,857","211,564",56.5,57.5,53.3,53.5,-1.3,"2,749",2025-05-13
114/05/12,"2,894","156,939",50.6,54.8,50.6,54.8,4.9,"2,341",2025-05-12
114/05/09,801,"39,626",49.0,51.2,47.1,49.9,1.9,712,2025-05-09
114/05/08,312,"15,070",49.0,49.05,47.55,48.0,0.5,292,2025-05-08
114/05/07,398,"19,140",49.9,49.9,47.5,47.5,-2.05,435,2025-05-07
114/05/06,375,"18,686",49.9,50.6,49.05,49.55,-0.1,463,2025-05-06
114/05/05,"1,146","58,203",53.5,54.0,49.0,49.65,-4.25,"1,270",2025-05-05
114/05/02,"3,288","175,082",52.5,54.5,52.0,53.9,1.4,"2,689",2025-05-02
114/04/30,"5,470","291,078",50.9,54.4,49.7,52.5,3.0,"3,820",2025-04-30
114/04/29,"1,103","52,820",45.8,49.5,44.6,49.5,4.4,"1,010",2025-04-29
114/04/28,286,"12,966",45.2,45.8,44.8,45.1,1.1,238,2025-04-28
114/04/25,262,"11,593",44.0,45.1,43.7,44.0,1.5,251,2025-04-25
114/04/24,215,"9,264",43.05,43.7,42.5,42.5,0.4,213,2025-04-24
114/04/23,182,"7,658",42.0,42.8,41.45,42.1,1.5,173,2025-04-23
114/04/22,202,"8,262",40.45,41.8,40.15,40.6,-0.55,198,2025-04-22
114/04/21,226,"9,545",43.95,43.95,41.15,41.15,-3.05,499,2025-04-21
114/04/18,256,"11,281",43.55,44.6,43.45,44.2,0.9,242,2025-04-18
114/04/17,246,"10,639",44.6,44.65,42.5,43.3,-0.8,241,2025-04-17
114/04/16,393,"17,680",46.3,46.3,44.1,44.1,-2.2,642,2025-04-16
114/04/15,456,"20,715",43.95,46.4,43.95,46.3,3.3,470,2025-04-15
114/04/14,485,"21,134",43.3,45.0,42.5,43.0,1.9,538,2025-04-14
114/04/11,640,"25,791",39.55,41.4,39.55,41.1,-2.8,588,2025-04-11
114/04/10,858,"37,340",42.7,43.9,42.45,43.9,3.95,687,2025-04-10
114/04/09,240,"9,605",39.95,39.95,39.95,39.95,-4.4,201,2025-04-09
