日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,117,"3,916",33.35,33.7,33.1,33.3,0.2,111
114/08/07,220,"7,357",33.7,34.05,33.1,33.1,-0.55,253
114/08/06,173,"5,844",33.85,34.4,33.65,33.65,-0.75,256
114/08/05,280,"9,580",33.85,34.5,33.7,34.4,0.65,282
114/08/04,212,"7,100",33.2,33.8,32.8,33.75,0.55,159
114/08/01,153,"5,038",32.55,33.35,32.05,33.2,0.5,148
114/08/01,153,"5,038",32.55,33.35,32.05,33.2,0.5,148
114/07/31,235,"7,704",33.35,33.35,32.6,32.7,-0.6,254
114/07/31,235,"7,704",33.35,33.35,32.6,32.7,-0.6,254
114/07/30,172,"5,750",33.35,33.65,33.2,33.3,-0.05,184
114/07/30,172,"5,750",33.35,33.65,33.2,33.3,-0.05,184
114/07/29,154,"5,189",33.75,34.1,33.35,33.35,-0.35,173
114/07/29,154,"5,189",33.75,34.1,33.35,33.35,-0.35,173
114/07/28,171,"5,786",34.1,34.25,33.7,33.7,-0.45,205
114/07/28,171,"5,786",34.1,34.25,33.7,33.7,-0.45,205
114/07/25,685,"23,572",33.6,35.3,33.6,34.15,0.7,528
114/07/25,685,"23,572",33.6,35.3,33.6,34.15,0.7,528
114/07/24,91,"3,039",33.1,33.55,32.85,33.45,0.1,103
114/07/24,91,"3,039",33.1,33.55,32.85,33.45,0.1,103
114/07/23,189,"6,296",32.8,33.5,32.8,33.35,0.6,129
114/07/23,189,"6,296",32.8,33.5,32.8,33.35,0.6,129
114/07/22,215,"7,100",33.45,33.5,32.5,32.75,-0.7,194
114/07/22,215,"7,100",33.45,33.5,32.5,32.75,-0.7,194
114/07/21,187,"6,284",34.35,34.35,33.45,33.45,-0.75,249
114/07/21,187,"6,284",34.35,34.35,33.45,33.45,-0.75,249
114/07/18,203,"6,891",33.9,34.2,33.8,34.2,0.5,159
114/07/18,203,"6,891",33.9,34.2,33.8,34.2,0.5,159
114/07/17,116,"3,914",33.45,33.95,33.45,33.7,0.35,126
114/07/17,116,"3,914",33.45,33.95,33.45,33.7,0.35,126
114/07/16,120,"4,043",33.35,33.9,33.35,33.35,0.05,144
114/07/16,120,"4,043",33.35,33.9,33.35,33.35,0.05,144
114/07/15,293,"9,917",33.6,34.4,33.05,33.3,-0.05,258
114/07/15,293,"9,917",33.6,34.4,33.05,33.3,-0.05,258
114/07/14,162,"5,399",33.45,33.6,32.95,33.35,0.05,133
114/07/14,162,"5,399",33.45,33.6,32.95,33.35,0.05,133
114/07/11,410,"13,537",32.3,33.5,32.25,33.3,1.5,338
114/07/11,410,"13,537",32.3,33.5,32.25,33.3,1.5,338
114/07/10,238,"7,629",32.45,32.45,31.8,31.8,-0.6,256
114/07/10,238,"7,629",32.45,32.45,31.8,31.8,-0.6,256
114/07/09,146,"4,713",32.5,32.55,32.2,32.4,-0.1,118
