日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,14,571,42.30,42.35,41.90,42.05,0.0,25
114/07/31,20,852,42.05,42.10,41.95,42.05,-0.1,34
114/07/30,18,765,42.15,42.20,42.10,42.15,-0.05,88
114/07/29,1,47,--,--,--,--,0.0,21
114/07/28,11,446,42.10,42.35,42.05,42.35,0.25,38
114/07/25,4,181,42.10,42.10,42.10,42.10,0.0,24
114/07/24,13,555,42.20,42.20,42.10,42.10,-0.05,41
114/07/23,13,556,42.30,42.30,42.10,42.15,-0.15,111
114/07/22,11,474,42.50,42.50,42.30,42.30,-0.15,110
114/07/21,24,"1,019",42.65,42.65,42.40,42.45,-0.2,151
114/07/18,23,961,42.80,42.95,42.65,42.65,-0.25,69
114/07/17,11,476,42.45,42.90,42.45,42.90,-0.15,43
114/07/16,8,359,43.00,43.05,42.95,43.05,-0.15,20
114/07/15,4,152,43.25,43.25,43.20,43.20,-0.05,24
114/07/14,8,357,43.05,43.50,43.05,43.25,-0.35,71
114/07/11,29,"1,260",43.40,43.75,43.40,43.60,0.4,127
114/07/10,58,"2,491",42.70,43.20,42.70,43.20,0.6,88
114/07/09,48,"2,055",42.60,42.70,42.60,42.60,0.1,82
114/07/08,166,"6,990",42.15,42.50,41.55,42.50,0.65,131
114/07/07,38,"1,607",42.50,42.60,41.80,41.85,-0.45,40
114/07/04,40,"1,695",42.20,42.55,42.10,42.30,0.1,220
114/07/03,45,"1,901",42.55,42.60,42.20,42.20,-0.3,67
114/07/02,80,"3,368",41.75,42.55,41.75,42.50,0.75,69
114/07/01,25,"1,032",41.80,41.90,41.70,41.75,-0.1,25
114/06/30,39,"1,644",42.00,42.00,41.80,41.85,-0.15,27
114/06/27,10,433,41.80,42.00,41.80,42.00,0.0,14
114/06/26,74,"3,096",41.75,42.00,41.75,42.00,0.25,40
114/06/25,41,"1,704",41.65,41.80,41.55,41.75,0.1,59
114/06/24,55,"2,287",41.30,41.90,41.30,41.65,-0.1,60
