日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,51,"3,168",62.1,63.1,62.1,62.1,0.1,46,2025-08-22
114/08/21,27,"1,667",62.0,62.1,61.8,62.0,0.1,49,2025-08-21
114/08/20,34,"2,107",62.4,62.4,61.8,61.9,-0.6,55,2025-08-20
114/08/19,23,"1,431",62.2,62.5,62.2,62.5,0.1,38,2025-08-19
114/08/18,64,"4,020",62.5,62.5,62.2,62.4,-0.4,77,2025-08-18
114/08/15,102,"6,363",62.7,62.8,62.2,62.8,1.1,97,2025-08-15
114/08/14,57,"3,522",61.9,62.0,61.6,61.7,-0.2,121,2025-08-14
114/08/13,49,"3,054",62.1,62.6,61.8,61.9,0.0,62,2025-08-13
114/08/12,34,"2,078",62.1,62.1,61.7,61.9,0.1,28,2025-08-12
114/08/11,27,"1,682",62.1,62.1,61.8,61.8,-0.5,53,2025-08-11
114/08/08,18,"1,152",62.8,62.8,62.3,62.3,-0.5,25,2025-08-08
114/08/07,19,"1,208",62.2,63.0,62.2,62.8,0.0,15,2025-08-07
114/08/06,31,"1,945",63.1,63.8,62.5,62.8,-0.3,100,2025-08-06
114/08/05,46,"2,924",63.0,63.1,63.0,63.1,0.1,47,2025-08-05
114/08/04,16,"1,009",63.3,63.3,62.2,63.0,-0.2,27,2025-08-04
114/08/01,89,"5,616",62.1,63.6,62.1,63.2,0.9,85,2025-08-01
114/07/31,43,"2,693",62.3,62.8,62.2,62.3,-0.1,30,2025-07-31
114/07/30,63,"3,948",61.9,62.4,61.9,62.4,0.3,37,2025-07-30
114/07/29,13,806,62.0,62.1,61.9,62.1,0.1,27,2025-07-29
114/07/28,32,"1,957",62.1,62.2,62.0,62.0,0.0,31,2025-07-28
114/07/25,51,"3,184",62.2,62.2,62.0,62.0,-0.1,31,2025-07-25
114/07/24,23,"1,418",62.7,62.7,62.1,62.1,0.3,37,2025-07-24
114/07/23,31,"1,925",61.8,62.0,61.8,61.8,0.1,35,2025-07-23
114/07/22,14,893,62.0,62.0,61.6,61.7,-0.3,83,2025-07-22
114/07/21,28,"1,721",61.9,62.1,61.9,62.0,-0.1,35,2025-07-21
114/07/18,24,"1,460",62.0,62.2,62.0,62.1,0.3,36,2025-07-18
114/07/17,37,"2,309",61.5,61.8,61.4,61.8,0.3,30,2025-07-17
114/07/16,32,"1,992",61.3,61.5,61.2,61.5,0.2,39,2025-07-16
114/07/15,34,"2,058",61.4,61.5,61.1,61.3,-0.1,64,2025-07-15
114/07/14,20,"1,237",61.7,61.7,61.4,61.4,-0.3,22,2025-07-14
114/07/11,24,"1,502",61.6,61.7,61.5,61.7,0.1,107,2025-07-11
114/07/10,40,"2,435",61.7,61.7,61.5,61.6,0.0,67,2025-07-10
114/07/09,20,"1,263",61.5,61.8,61.5,61.6,-0.1,33,2025-07-09
114/07/08,15,902,62.5,62.5,61.7,61.7,-1.2,29,2025-07-08
114/07/07,59,"3,724",65.0,65.0,61.7,62.9,0.4,45,2025-07-07
114/07/04,14,905,62.8,62.8,62.4,62.5,-0.5,67,2025-07-04
114/07/03,51,"3,225",62.6,63.2,62.5,63.0,0.3,220,2025-07-03
114/07/02,20,"1,278",62.3,62.9,62.2,62.7,0.7,36,2025-07-02
114/07/01,24,"1,504",62.6,62.6,62.0,62.0,-0.2,44,2025-07-01
114/06/30,19,"1,183",62.6,62.6,61.9,62.2,-0.5,43,2025-06-30
114/06/27,8,526,63.0,63.0,62.4,62.7,-0.1,80,2025-06-27
114/06/26,18,"1,120",62.8,63.1,62.5,62.8,0.2,38,2025-06-26
114/06/25,13,836,62.4,62.6,62.3,62.6,0.5,27,2025-06-25
114/06/24,83,"5,242",63.8,63.8,61.7,62.1,-0.1,145,2025-06-24
114/06/23,89,"5,500",60.9,63.3,60.9,62.2,1.3,133,2025-06-23
114/06/20,120,"7,734",64.8,64.9,64.3,64.4,-0.5,109,2025-06-20
114/06/19,51,"3,316",64.8,65.0,64.1,64.9,0.2,58,2025-06-19
114/06/18,43,"2,797",64.9,64.9,64.2,64.7,0.4,58,2025-06-18
114/06/17,39,"2,491",64.5,64.5,64.0,64.3,0.3,44,2025-06-17
114/06/16,58,"3,687",64.0,64.2,63.6,64.0,-0.2,64,2025-06-16
114/06/13,33,"2,116",64.2,64.4,64.1,64.2,-0.3,49,2025-06-13
114/06/12,24,"1,575",64.9,64.9,64.5,64.5,-0.2,26,2025-06-12
114/06/11,25,"1,595",64.6,64.7,64.1,64.7,0.3,35,2025-06-11
114/06/10,42,"2,744",64.9,65.2,64.3,64.4,-0.1,57,2025-06-10
114/06/09,72,"4,637",65.0,65.0,64.0,64.5,-0.5,71,2025-06-09
114/06/06,13,863,65.5,65.5,65.0,65.0,0.0,15,2025-06-06
114/06/05,16,"1,027",64.9,65.5,64.8,65.0,0.2,31,2025-06-05
114/06/04,16,"1,058",64.8,65.2,64.8,64.8,-0.1,17,2025-06-04
114/06/03,10,622,64.3,64.9,64.3,64.9,0.0,27,2025-06-03
114/06/02,18,"1,193",65.2,65.2,64.8,64.9,-0.3,37,2025-06-02
114/05/29,8,522,65.1,65.2,65.0,65.2,0.3,9,2025-05-29
114/05/28,13,826,65.0,65.0,64.9,64.9,-0.2,29,2025-05-28
114/05/27,10,673,65.2,65.2,65.0,65.1,0.3,20,2025-05-27
114/05/26,33,"2,122",64.8,65.2,64.7,64.8,0.1,36,2025-05-26
114/05/23,23,"1,519",64.8,65.1,64.7,64.7,0.0,25,2025-05-23
114/05/22,16,"1,045",65.0,65.0,64.6,64.7,-0.5,45,2025-05-22
114/05/21,27,"1,746",64.7,65.2,64.7,65.2,0.4,35,2025-05-21
114/05/20,15,982,65.0,65.2,64.8,64.8,0.0,17,2025-05-20
114/05/19,31,"1,989",65.0,65.1,64.8,64.8,-0.2,37,2025-05-19
114/05/16,22,"1,413",64.9,65.0,64.8,65.0,0.2,32,2025-05-16
114/05/15,14,915,64.8,65.0,64.7,64.8,0.1,28,2025-05-15
114/05/14,30,"1,922",64.5,64.9,64.5,64.7,0.5,49,2025-05-14
114/05/13,96,"6,201",64.9,65.0,64.2,64.2,-0.3,87,2025-05-13
114/05/12,17,"1,127",64.9,64.9,64.5,64.5,0.4,26,2025-05-12
114/05/09,22,"1,437",64.0,64.4,63.9,64.1,-0.3,46,2025-05-09
114/05/08,42,"2,657",64.0,64.4,63.4,64.4,1.0,45,2025-05-08
114/05/07,56,"3,522",63.3,63.5,63.0,63.4,-0.1,66,2025-05-07
114/05/06,37,"2,358",63.6,63.7,63.4,63.5,0.0,46,2025-05-06
114/05/05,51,"3,244",65.1,65.1,63.5,63.5,-1.5,111,2025-05-05
114/05/02,28,"1,847",64.9,65.2,64.8,65.0,0.4,37,2025-05-02
114/04/30,17,"1,066",64.8,64.8,64.2,64.6,-0.2,68,2025-04-30
114/04/29,20,"1,285",64.5,64.9,64.1,64.8,0.2,46,2025-04-29
114/04/28,10,615,64.3,64.6,63.7,64.6,0.1,28,2025-04-28
114/04/25,8,530,64.3,64.9,64.3,64.5,0.2,18,2025-04-25
114/04/24,11,677,64.0,64.4,63.9,64.3,0.7,20,2025-04-24
114/04/23,27,"1,727",63.4,64.0,63.3,63.6,0.6,30,2025-04-23
114/04/22,18,"1,157",63.1,63.5,63.0,63.0,-0.1,34,2025-04-22
114/04/21,36,"2,297",64.0,64.0,62.6,63.1,-1.1,59,2025-04-21
114/04/18,14,933,64.0,65.0,64.0,64.2,0.0,25,2025-04-18
114/04/17,22,"1,394",64.2,64.5,63.5,64.2,-0.3,41,2025-04-17
114/04/16,16,"1,009",65.0,65.0,64.3,64.5,-0.5,29,2025-04-16
114/04/15,40,"2,559",63.6,65.3,63.6,65.0,1.1,46,2025-04-15
114/04/14,45,"2,900",65.1,65.2,63.3,63.9,-1.1,91,2025-04-14
114/04/11,67,"4,346",65.8,65.8,64.2,65.0,-0.8,107,2025-04-11
114/04/10,95,"6,244",65.8,66.0,65.1,65.8,5.5,128,2025-04-10
114/04/09,195,"11,980",61.8,62.8,59.9,60.3,-1.5,338,2025-04-09
114/04/08,109,"6,689",61.0,64.3,60.8,61.8,0.6,126,2025-04-08
114/04/07,165,"10,104",61.2,61.2,61.2,61.2,-6.7,239,2025-04-07
114/04/02,6,392,67.9,67.9,67.9,67.9,0.0,23,2025-04-02
114/04/01,17,"1,146",67.8,67.9,67.6,67.9,0.7,19,2025-04-01
114/03/31,97,"6,589",67.7,67.9,67.2,67.2,-0.9,112,2025-03-31
114/03/28,119,"8,100",69.0,69.0,67.8,68.1,-0.9,138,2025-03-28
114/03/27,10,677,69.0,69.0,69.0,69.0,0.0,25,2025-03-27
114/03/26,14,936,69.0,69.1,68.9,69.0,0.1,27,2025-03-26
114/03/25,18,"1,229",68.9,69.0,68.9,68.9,-0.1,40,2025-03-25
114/03/24,58,"3,986",69.2,69.2,68.9,69.0,-0.3,58,2025-03-24
114/03/21,28,"1,960",69.2,69.3,69.2,69.3,-0.1,45,2025-03-21
114/03/20,14,"1,000",69.2,69.4,69.2,69.4,0.2,23,2025-03-20
114/03/19,51,"3,515",69.3,69.3,68.9,69.2,-0.2,64,2025-03-19
114/03/18,72,"4,972",69.5,69.5,69.1,69.4,0.1,83,2025-03-18
114/03/17,37,"2,565",69.7,69.7,69.1,69.3,-0.2,141,2025-03-17
114/03/14,29,"2,044",69.5,69.6,69.3,69.5,0.2,38,2025-03-14
114/03/13,41,"2,841",69.4,69.6,69.0,69.3,-0.1,47,2025-03-13
114/03/12,31,"2,172",69.5,69.7,69.4,69.4,0.1,51,2025-03-12
114/03/11,57,"3,978",69.7,69.7,68.9,69.3,-0.4,65,2025-03-11
114/03/10,52,"3,615",69.6,69.8,69.0,69.7,0.1,68,2025-03-10
114/03/07,25,"1,767",69.7,69.9,69.5,69.6,-0.1,74,2025-03-07
114/03/06,64,"4,474",69.4,70.0,69.3,69.7,0.4,81,2025-03-06
114/03/05,20,"1,410",69.1,69.3,69.0,69.3,0.2,29,2025-03-05
114/03/04,37,"2,522",69.3,69.3,68.9,69.1,-0.1,46,2025-03-04
114/03/03,32,"2,238",69.2,69.3,69.1,69.2,-0.1,34,2025-03-03
114/02/27,49,"3,389",69.2,69.6,69.2,69.3,0.0,61,2025-02-27
114/02/26,37,"2,571",69.3,69.5,69.0,69.3,0.0,29,2025-02-26
114/02/25,45,"3,087",69.1,69.6,69.1,69.3,-0.1,53,2025-02-25
114/02/24,11,781,69.5,69.5,69.3,69.4,-0.1,31,2025-02-24
114/02/21,20,"1,404",69.7,69.9,69.5,69.5,0.0,33,2025-02-21
114/02/20,26,"1,800",69.6,69.7,69.3,69.5,-0.1,38,2025-02-20
114/02/19,14,957,69.6,69.6,69.4,69.6,0.1,104,2025-02-19
114/02/18,23,"1,574",69.5,70.0,69.5,69.5,0.0,39,2025-02-18
114/02/17,43,"2,958",69.1,69.6,68.9,69.5,0.5,67,2025-02-17
114/02/14,22,"1,517",69.2,69.5,69.0,69.0,-0.1,31,2025-02-14
114/02/13,31,"2,138",69.1,69.2,68.8,69.1,-0.1,81,2025-02-13
114/02/12,11,747,69.1,69.2,69.1,69.2,0.1,21,2025-02-12
114/02/11,62,"4,323",72.2,72.2,69.1,69.1,0.6,67,2025-02-11
114/02/10,18,"1,252",67.9,69.0,67.9,68.5,-0.3,35,2025-02-10
114/02/07,24,"1,637",68.7,68.9,68.7,68.8,0.3,41,2025-02-07
114/02/06,23,"1,566",68.6,68.8,68.5,68.5,-0.1,38,2025-02-06
114/02/05,28,"1,941",68.4,68.6,68.2,68.6,0.4,81,2025-02-05
114/02/04,24,"1,650",68.6,68.6,68.0,68.2,0.3,24,2025-02-04
114/02/03,24,"1,606",69.4,69.4,67.7,67.9,-0.5,52,2025-02-03
114/01/22,33,"2,217",67.6,68.4,67.5,68.4,0.8,43,2025-01-22
114/01/21,26,"1,782",67.8,67.8,67.5,67.6,-0.1,105,2025-01-21
114/01/20,29,"1,984",67.7,68.2,67.7,67.7,0.1,43,2025-01-20
114/01/17,49,"3,283",68.0,68.0,67.6,67.6,-0.3,65,2025-01-17
114/01/16,43,"2,950",67.8,68.0,67.7,67.9,0.1,59,2025-01-16
114/01/15,27,"1,818",67.7,68.0,67.7,67.8,0.0,48,2025-01-15
114/01/14,89,"5,978",67.5,67.9,67.0,67.8,0.3,53,2025-01-14
114/01/13,120,"8,079",68.2,68.2,67.0,67.5,-1.2,126,2025-01-13
114/01/10,32,"2,224",68.3,68.8,68.3,68.7,0.4,48,2025-01-10
114/01/09,61,"4,211",68.8,69.0,68.3,68.3,-0.5,70,2025-01-09
114/01/08,46,"3,185",69.2,69.2,68.8,68.8,-0.2,63,2025-01-08
114/01/07,41,"2,814",69.1,69.1,69.0,69.0,-0.1,55,2025-01-07
114/01/06,33,"2,265",68.9,69.4,68.9,69.1,0.1,71,2025-01-06
114/01/03,15,"1,004",69.4,69.4,69.0,69.0,-0.2,106,2025-01-03
114/01/02,26,"1,757",68.5,69.2,68.5,69.2,-0.3,75,2025-01-02
113/12/31,46,"3,193",68.9,69.5,68.8,69.5,0.3,43,2024-12-31
113/12/30,20,"1,372",69.2,69.5,69.2,69.2,0.0,24,2024-12-30
113/12/27,10,667,69.3,69.3,69.2,69.2,-0.1,32,2024-12-27
113/12/26,27,"1,894",69.4,69.6,69.3,69.3,-0.1,39,2024-12-26
113/12/25,16,"1,107",69.0,69.7,69.0,69.4,0.4,33,2024-12-25
113/12/24,66,"4,557",69.2,69.5,69.0,69.0,-0.1,80,2024-12-24
113/12/23,63,"4,384",69.2,69.2,69.0,69.1,-0.1,97,2024-12-23
113/12/20,59,"4,061",69.4,69.9,68.8,69.2,-0.2,68,2024-12-20
113/12/19,104,"7,220",70.0,70.0,69.3,69.4,-0.6,102,2024-12-19
113/12/18,26,"1,813",70.0,70.1,70.0,70.0,0.3,83,2024-12-18
113/12/17,62,"4,334",69.5,70.1,69.5,69.7,0.2,69,2024-12-17
113/12/16,188,"13,169",70.8,70.9,69.5,69.5,-1.3,186,2024-12-16
113/12/13,35,"2,493",70.8,70.8,70.5,70.8,-0.2,89,2024-12-13
113/12/12,40,"2,863",71.5,71.5,71.0,71.0,-0.3,62,2024-12-12
113/12/11,84,"5,998",71.0,72.0,71.0,71.3,0.4,98,2024-12-11
113/12/10,33,"2,329",71.0,71.0,70.9,70.9,0.0,37,2024-12-10
113/12/09,34,"2,379",70.7,71.4,70.7,70.9,-0.1,41,2024-12-09
113/12/06,29,"2,075",70.8,71.0,70.5,71.0,0.2,44,2024-12-06
113/12/05,66,"4,655",70.5,71.2,70.4,70.8,0.4,144,2024-12-05
113/12/04,36,"2,535",70.3,70.8,70.3,70.4,-0.1,51,2024-12-04
113/12/03,32,"2,283",70.5,71.0,70.5,70.5,-0.2,42,2024-12-03
113/12/02,28,"1,959",70.5,71.0,70.5,70.7,-0.1,45,2024-12-02
113/11/29,63,"4,458",70.1,71.2,69.8,70.8,0.5,62,2024-11-29
113/11/28,58,"4,062",70.4,70.5,70.2,70.3,-0.2,64,2024-11-28
113/11/27,46,"3,225",70.4,71.1,70.3,70.5,-0.3,295,2024-11-27
113/11/26,39,"2,796",70.8,71.6,70.6,70.8,0.0,94,2024-11-26
113/11/25,40,"2,816",70.6,71.2,70.6,70.8,0.2,71,2024-11-25
113/11/22,57,"4,027",70.6,71.0,70.6,70.6,-0.3,69,2024-11-22
113/11/21,22,"1,549",70.3,71.1,70.3,70.9,0.4,31,2024-11-21
113/11/20,15,"1,076",70.4,70.5,70.3,70.5,-0.1,27,2024-11-20
113/11/19,12,848,70.3,70.7,70.3,70.6,0.1,31,2024-11-19
113/11/18,22,"1,584",70.4,70.9,70.4,70.5,0.0,102,2024-11-18
113/11/15,104,"7,397",70.7,71.4,70.5,70.5,-0.2,112,2024-11-15
113/11/14,25,"1,776",71.0,71.0,70.7,70.7,-0.1,33,2024-11-14
113/11/13,41,"2,903",70.8,71.1,70.8,70.8,0.1,48,2024-11-13
113/11/12,50,"3,523",71.2,71.5,70.5,70.7,-0.5,56,2024-11-12
113/11/11,17,"1,223",71.5,71.5,71.0,71.2,-0.3,22,2024-11-11
113/11/08,56,"4,011",72.5,72.6,71.4,71.5,-0.8,104,2024-11-08
113/11/07,128,"9,251",71.2,72.7,71.2,72.3,1.5,102,2024-11-07
113/11/06,22,"1,537",70.5,71.0,70.5,70.8,0.3,28,2024-11-06
113/11/05,32,"2,269",71.1,71.1,70.0,70.5,-0.1,55,2024-11-05
113/11/04,10,699,70.5,70.6,70.0,70.6,0.2,18,2024-11-04
113/11/01,34,"2,397",69.9,70.9,69.9,70.4,0.3,47,2024-11-01
113/10/30,44,"3,105",70.5,71.4,70.0,70.1,0.1,41,2024-10-30
113/10/29,108,"7,572",70.5,70.5,69.9,70.0,-0.6,103,2024-10-29
113/10/28,38,"2,681",71.0,71.0,70.4,70.6,-0.3,59,2024-10-28
113/10/25,48,"3,408",71.1,71.1,70.9,70.9,-0.2,168,2024-10-25
113/10/24,72,"5,147",71.2,71.7,71.0,71.1,-0.5,185,2024-10-24
113/10/23,32,"2,315",71.4,71.6,71.4,71.6,-0.1,33,2024-10-23
113/10/22,40,"2,870",71.9,72.0,71.3,71.7,-0.3,356,2024-10-22
113/10/21,34,"2,435",72.1,72.1,71.5,72.0,-0.1,111,2024-10-21
113/10/18,25,"1,783",72.2,72.3,72.1,72.1,0.4,33,2024-10-18
113/10/17,6,465,72.0,72.0,71.6,71.7,0.0,22,2024-10-17
113/10/16,43,"3,073",71.2,71.9,71.1,71.7,-0.4,38,2024-10-16
113/10/15,44,"3,123",71.5,72.4,71.2,72.1,0.6,45,2024-10-15
113/10/14,90,"6,423",72.0,72.0,71.5,71.5,-0.6,70,2024-10-14
113/10/11,85,"6,128",73.0,73.0,72.1,72.1,-0.3,123,2024-10-11
113/10/09,31,"2,270",73.1,73.1,72.4,72.4,0.0,23,2024-10-09
113/10/08,33,"2,403",72.8,72.8,72.4,72.4,-0.7,30,2024-10-08
113/10/07,17,"1,259",72.9,73.4,72.8,73.1,0.2,25,2024-10-07
113/10/04,10,696,72.6,72.9,72.5,72.9,-0.1,25,2024-10-04
113/10/01,52,"3,774",73.7,73.7,73.0,73.0,-0.7,104,2024-10-01
113/09/30,138,"10,200",74.0,74.3,73.7,73.7,-0.8,103,2024-09-30
113/09/27,75,"5,565",74.1,74.8,73.8,74.5,0.8,121,2024-09-27
113/09/26,126,"9,328",73.7,74.1,73.5,73.7,0.0,175,2024-09-26
113/09/25,204,"14,986",73.1,74.0,72.8,73.7,1.3,256,2024-09-25
113/09/24,107,"7,763",71.5,72.7,71.1,72.4,0.9,140,2024-09-24
113/09/23,108,"7,712",70.6,72.2,70.6,71.5,0.8,116,2024-09-23
113/09/20,65,"4,595",70.8,71.0,70.7,70.7,-0.1,127,2024-09-20
113/09/19,63,"4,436",70.5,70.9,70.4,70.8,0.3,53,2024-09-19
113/09/18,67,"4,705",70.8,70.9,70.4,70.5,-0.3,96,2024-09-18
113/09/16,43,"3,003",70.5,70.8,70.2,70.8,0.6,30,2024-09-16
113/09/13,34,"2,363",70.3,70.3,70.1,70.2,0.0,46,2024-09-13
113/09/12,46,"3,254",70.5,70.6,70.1,70.2,0.1,45,2024-09-12
113/09/11,42,"2,943",69.9,70.2,69.9,70.1,-0.4,58,2024-09-11
113/09/10,41,"2,905",73.3,73.3,70.0,70.5,0.2,55,2024-09-10
113/09/09,31,"2,161",70.0,70.3,69.5,70.3,-0.1,49,2024-09-09
113/09/06,54,"3,798",70.4,70.6,70.2,70.4,0.0,141,2024-09-06
113/09/05,72,"5,086",72.6,72.6,70.3,70.4,-0.2,67,2024-09-05
113/09/04,65,"4,574",71.3,71.3,70.0,70.6,-1.3,106,2024-09-04
113/09/03,55,"3,923",71.6,71.9,71.5,71.9,-0.1,55,2024-09-03
113/09/02,47,"3,381",72.2,72.3,71.8,72.0,-0.7,114,2024-09-02
