日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,18,334,18.45,18.50,18.40,18.40,-0.1,14
114/08/07,14,263,18.55,18.80,18.50,18.50,-0.35,12
114/08/06,19,356,18.50,18.90,18.50,18.85,-0.15,16
114/08/05,10,190,18.70,19.00,18.55,19.00,0.0,11
114/08/04,16,306,18.70,19.05,18.70,19.00,0.15,11
114/08/01,2,38,18.80,18.85,18.80,18.85,0.15,2
114/08/01,2,38,18.80,18.85,18.80,18.85,0.15,2
114/07/31,12,226,18.80,18.90,18.70,18.70,-0.5,11
114/07/31,12,226,18.80,18.90,18.70,18.70,-0.5,11
114/07/30,66,"1,257",19.40,19.40,18.75,19.20,-0.2,55
114/07/30,66,"1,257",19.40,19.40,18.75,19.20,-0.2,55
114/07/29,41,800,19.50,19.75,19.10,19.40,0.05,82
114/07/29,41,800,19.50,19.75,19.10,19.40,0.05,82
114/07/28,162,"3,254",20.20,20.85,19.35,19.35,-0.65,94
114/07/28,162,"3,254",20.20,20.85,19.35,19.35,-0.65,94
114/07/25,243,"4,818",19.20,20.40,19.20,20.00,1.4,184
114/07/25,243,"4,818",19.20,20.40,19.20,20.00,1.4,184
114/07/24,8,148,18.50,18.60,18.25,18.60,0.2,7
114/07/24,8,148,18.50,18.60,18.25,18.60,0.2,7
114/07/23,26,480,18.40,18.50,18.30,18.40,0.1,16
114/07/23,26,480,18.40,18.50,18.30,18.40,0.1,16
114/07/22,38,700,18.35,18.70,18.20,18.30,-0.6,22
114/07/22,38,700,18.35,18.70,18.20,18.30,-0.6,22
114/07/21,18,330,18.25,18.90,18.15,18.90,0.45,15
114/07/21,18,330,18.25,18.90,18.15,18.90,0.45,15
114/07/18,39,734,19.75,19.90,18.40,18.45,-0.75,27
114/07/18,39,734,19.75,19.90,18.40,18.45,-0.75,27
114/07/17,13,250,19.30,19.35,19.20,19.20,0.2,9
114/07/17,13,250,19.30,19.35,19.20,19.20,0.2,9
114/07/16,53,"1,025",18.30,19.85,18.30,19.00,0.7,51
114/07/16,53,"1,025",18.30,19.85,18.30,19.00,0.7,51
114/07/15,16,290,18.45,18.50,18.00,18.30,0.2,13
114/07/15,16,290,18.45,18.50,18.00,18.30,0.2,13
114/07/14,16,296,18.00,18.60,18.00,18.10,0.1,18
114/07/14,16,296,18.00,18.60,18.00,18.10,0.1,18
114/07/11,122,"2,251",19.95,19.95,17.70,18.00,-1.2,108
114/07/11,122,"2,251",19.95,19.95,17.70,18.00,-1.2,108
114/07/10,13,255,19.35,19.55,19.20,19.20,-0.4,16
114/07/10,13,255,19.35,19.55,19.20,19.20,-0.4,16
114/07/09,9,176,19.55,19.65,19.50,19.60,0.0,8
114/07/09,9,176,19.55,19.65,19.50,19.60,0.0,8
114/07/08,52,"1,018",19.10,20.00,19.10,19.60,0.3,38
114/07/08,52,"1,018",19.10,20.00,19.10,19.60,0.3,38
114/07/07,2,41,19.50,19.50,19.30,19.30,-0.2,8
114/07/07,2,41,19.50,19.50,19.30,19.30,-0.2,8
114/07/04,6,120,19.60,19.60,19.50,19.50,-0.05,14
114/07/04,6,120,19.60,19.60,19.50,19.50,-0.05,14
114/07/03,13,254,19.60,19.60,19.50,19.55,0.2,11
114/07/03,13,254,19.60,19.60,19.50,19.55,0.2,11
114/07/02,41,809,19.35,20.00,19.35,19.55,0.45,30
114/07/02,41,809,19.35,20.00,19.35,19.55,0.45,30
114/07/01,62,"1,204",20.00,20.00,19.10,19.10,-0.7,38
114/07/01,62,"1,204",20.00,20.00,19.10,19.10,-0.7,38
114/06/30,30,594,19.70,19.95,19.65,19.80,0.2,22
114/06/30,30,594,19.70,19.95,19.65,19.80,0.2,22
114/06/27,71,"1,394",19.30,20.00,19.20,19.60,0.4,71
114/06/27,71,"1,394",19.30,20.00,19.20,19.60,0.4,71
114/06/26,36,686,19.00,19.30,19.00,19.20,-0.1,23
114/06/26,36,686,19.00,19.30,19.00,19.20,-0.1,23
114/06/25,72,"1,398",19.40,19.55,19.25,19.30,-0.15,41
114/06/25,72,"1,398",19.40,19.55,19.25,19.30,-0.15,41
114/06/24,24,466,19.60,19.60,19.20,19.45,0.45,21
114/06/24,24,466,19.60,19.60,19.20,19.45,0.45,21
114/06/23,32,613,19.50,19.50,19.00,19.00,-0.4,26
114/06/23,32,613,19.50,19.50,19.00,19.00,-0.4,26
114/06/20,63,"1,216",19.00,19.50,19.00,19.40,0.4,53
114/06/20,63,"1,216",19.00,19.50,19.00,19.40,0.4,53
114/06/19,7,133,19.35,19.35,18.75,19.00,0.1,7
114/06/19,7,133,19.35,19.35,18.75,19.00,0.1,7
114/06/18,67,"1,265",18.45,19.60,18.40,18.90,0.6,61
114/06/18,67,"1,265",18.45,19.60,18.40,18.90,0.6,61
114/06/17,19,348,18.10,18.50,18.10,18.30,0.2,18
114/06/17,19,348,18.10,18.50,18.10,18.30,0.2,18
114/06/16,2,36,18.15,18.15,18.10,18.10,-0.3,2
114/06/16,2,36,18.15,18.15,18.10,18.10,-0.3,2
114/06/13,89,"1,655",19.85,19.85,17.95,18.40,-0.8,83
114/06/13,89,"1,655",19.85,19.85,17.95,18.40,-0.8,83
114/06/12,27,520,19.00,19.45,18.90,19.20,0.2,27
114/06/12,27,520,19.00,19.45,18.90,19.20,0.2,27
114/06/11,60,"1,161",19.20,19.60,18.90,19.00,0.0,56
114/06/11,60,"1,161",19.20,19.60,18.90,19.00,0.0,56
