日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,361,"8,999",25.0,25.25,24.7,24.8,-0.05,335
114/08/07,557,"13,818",25.1,25.2,24.5,24.85,-0.05,600
114/08/06,627,"15,670",24.65,25.45,24.65,24.9,0.15,482
114/08/05,683,"16,900",24.8,25.0,24.6,24.75,-0.3,540
114/08/04,318,"7,928",25.15,25.2,24.5,25.05,-0.1,332
114/08/01,895,"22,169",25.1,25.25,23.8,25.15,-0.2,586
114/08/01,895,"22,169",25.1,25.25,23.8,25.15,-0.2,586
114/07/31,600,"15,301",25.9,26.15,25.3,25.35,-0.6,569
114/07/31,600,"15,301",25.9,26.15,25.3,25.35,-0.6,569
114/07/30,564,"14,643",26.05,26.4,25.7,25.95,0.0,430
114/07/30,564,"14,643",26.05,26.4,25.7,25.95,0.0,430
114/07/29,863,"22,638",26.8,26.8,25.9,25.95,-0.8,697
114/07/29,863,"22,638",26.8,26.8,25.9,25.95,-0.8,697
114/07/28,411,"11,021",27.1,27.1,26.7,26.75,-0.1,310
114/07/28,411,"11,021",27.1,27.1,26.7,26.75,-0.1,310
114/07/25,640,"17,261",27.5,27.5,26.7,26.85,-0.35,596
114/07/25,640,"17,261",27.5,27.5,26.7,26.85,-0.35,596
114/07/24,715,"19,369",27.5,27.5,26.7,27.2,0.1,518
114/07/24,715,"19,369",27.5,27.5,26.7,27.2,0.1,518
114/07/23,560,"15,243",27.4,27.5,27.05,27.1,0.1,375
114/07/23,560,"15,243",27.4,27.5,27.05,27.1,0.1,375
114/07/22,"1,772","49,008",28.5,28.9,27.0,27.0,-1.2,"1,132"
114/07/22,"1,772","49,008",28.5,28.9,27.0,27.0,-1.2,"1,132"
114/07/21,706,"19,853",28.3,28.4,27.9,28.2,-0.2,455
114/07/21,706,"19,853",28.3,28.4,27.9,28.2,-0.2,455
114/07/18,760,"21,809",28.9,29.25,28.4,28.4,-0.4,573
114/07/18,760,"21,809",28.9,29.25,28.4,28.4,-0.4,573
114/07/17,551,"15,864",28.6,29.15,28.55,28.8,0.2,431
114/07/17,551,"15,864",28.6,29.15,28.55,28.8,0.2,431
114/07/16,"2,275","66,054",28.85,29.8,28.1,28.6,-0.25,"1,604"
114/07/16,"2,275","66,054",28.85,29.8,28.1,28.6,-0.25,"1,604"
114/07/15,"1,535","43,789",27.8,29.05,27.8,28.85,1.1,"1,058"
114/07/15,"1,535","43,789",27.8,29.05,27.8,28.85,1.1,"1,058"
114/07/14,"1,338","37,184",28.35,28.4,27.4,27.75,-0.75,966
114/07/14,"1,338","37,184",28.35,28.4,27.4,27.75,-0.75,966
114/07/11,823,"23,417",28.3,28.8,28.2,28.5,0.1,630
114/07/11,823,"23,417",28.3,28.8,28.2,28.5,0.1,630
114/07/10,"1,172","33,438",28.7,28.95,28.25,28.4,-0.3,964
114/07/10,"1,172","33,438",28.7,28.95,28.25,28.4,-0.3,964
114/07/09,"5,328","156,493",29.65,30.8,28.6,28.7,-1.0,"3,865"
114/07/09,"5,328","156,493",29.65,30.8,28.6,28.7,-1.0,"3,865"
114/07/08,"6,779","198,658",28.3,30.3,28.15,29.7,1.6,"4,426"
114/07/08,"6,779","198,658",28.3,30.3,28.15,29.7,1.6,"4,426"
114/07/07,"1,527","43,457",28.4,29.25,28.1,28.1,-0.25,"1,207"
114/07/07,"1,527","43,457",28.4,29.25,28.1,28.1,-0.25,"1,207"
114/07/04,"5,664","165,341",29.25,30.0,28.3,28.35,-0.8,"3,316"
114/07/04,"5,664","165,341",29.25,30.0,28.3,28.35,-0.8,"3,316"
114/07/03,"3,241","92,281",27.1,29.15,26.9,29.15,2.65,"3,463"
114/07/03,"3,241","92,281",27.1,29.15,26.9,29.15,2.65,"3,463"
114/07/02,324,"8,722",27.2,27.2,26.7,26.85,0.05,234
114/07/02,324,"8,722",27.2,27.2,26.7,26.85,0.05,234
114/07/01,610,"16,590",26.8,27.75,26.75,26.8,0.05,406
114/07/01,610,"16,590",26.8,27.75,26.75,26.8,0.05,406
114/06/30,694,"18,535",27.6,27.65,26.25,26.75,-0.6,503
114/06/30,694,"18,535",27.6,27.65,26.25,26.75,-0.6,503
114/06/27,858,"23,330",27.2,27.8,26.5,27.35,0.35,548
114/06/27,858,"23,330",27.2,27.8,26.5,27.35,0.35,548
114/06/26,924,"25,570",28.0,28.55,27.0,27.0,-0.6,739
114/06/26,924,"25,570",28.0,28.55,27.0,27.0,-0.6,739
114/06/25,545,"15,000",27.6,27.8,27.2,27.6,0.35,339
114/06/25,545,"15,000",27.6,27.8,27.2,27.6,0.35,339
114/06/24,437,"11,976",27.05,27.65,27.05,27.25,0.45,336
114/06/24,437,"11,976",27.05,27.65,27.05,27.25,0.45,336
114/06/23,448,"11,974",26.5,27.0,26.3,26.8,0.25,316
114/06/23,448,"11,974",26.5,27.0,26.3,26.8,0.25,316
114/06/20,415,"11,076",27.05,27.3,26.5,26.55,-0.25,293
114/06/20,415,"11,076",27.05,27.3,26.5,26.55,-0.25,293
114/06/19,937,"25,417",27.75,27.75,26.8,26.8,-0.75,679
114/06/19,937,"25,417",27.75,27.75,26.8,26.8,-0.75,679
114/06/18,895,"24,865",27.25,28.3,27.25,27.55,0.35,617
114/06/18,895,"24,865",27.25,28.3,27.25,27.55,0.35,617
114/06/17,545,"14,802",27.45,27.45,26.8,27.2,0.3,462
114/06/17,545,"14,802",27.45,27.45,26.8,27.2,0.3,462
114/06/16,527,"14,035",26.8,27.0,26.15,26.9,0.0,545
114/06/16,527,"14,035",26.8,27.0,26.15,26.9,0.0,545
114/06/13,"1,952","53,873",27.8,28.55,26.7,26.9,-1.0,"1,421"
114/06/13,"1,952","53,873",27.8,28.55,26.7,26.9,-1.0,"1,421"
114/06/12,514,"14,261",27.55,27.95,27.4,27.9,0.5,441
114/06/12,514,"14,261",27.55,27.95,27.4,27.9,0.5,441
114/06/11,559,"15,312",27.65,27.65,27.15,27.4,0.0,443
114/06/11,559,"15,312",27.65,27.65,27.15,27.4,0.0,443
114/06/10,"1,101","30,719",27.55,28.45,27.4,27.4,-0.05,761
114/06/10,"1,101","30,719",27.55,28.45,27.4,27.4,-0.05,761
114/06/09,"1,304","35,691",27.35,27.95,26.8,27.45,0.25,812
114/06/09,"1,304","35,691",27.35,27.95,26.8,27.45,0.25,812
114/06/06,"1,753","49,085",27.9,28.95,27.2,27.2,-0.7,"1,243"
114/06/06,"1,753","49,085",27.9,28.95,27.2,27.2,-0.7,"1,243"
114/06/05,"1,159","32,411",27.8,28.35,27.65,27.9,0.1,846
114/06/05,"1,159","32,411",27.8,28.35,27.65,27.9,0.1,846
114/06/04,"4,902","139,188",29.3,29.55,27.7,27.8,-2.05,"2,895"
114/06/04,"4,902","139,188",29.3,29.55,27.7,27.8,-2.05,"2,895"
114/06/03,"1,833","54,333",29.3,30.2,29.1,29.85,0.85,"1,247"
114/06/03,"1,833","54,333",29.3,30.2,29.1,29.85,0.85,"1,247"
114/06/02,"3,412","100,607",30.4,30.4,29.0,29.0,-2.2,"2,696"
114/06/02,"3,412","100,607",30.4,30.4,29.0,29.0,-2.2,"2,696"
114/05/29,"4,231","130,993",31.2,31.5,30.1,31.2,0.5,"2,842"
114/05/29,"4,231","130,993",31.2,31.5,30.1,31.2,0.5,"2,842"
114/05/28,"7,789","242,890",31.15,32.3,30.0,30.7,0.05,"5,242"
114/05/28,"7,789","242,890",31.15,32.3,30.0,30.7,0.05,"5,242"
114/05/27,"17,967","569,801",33.6,34.0,29.9,30.65,-1.45,"11,682"
114/05/27,"17,967","569,801",33.6,34.0,29.9,30.65,-1.45,"11,682"
114/05/26,"4,337","135,299",29.4,32.1,29.2,32.1,2.9,"2,566"
114/05/26,"4,337","135,299",29.4,32.1,29.2,32.1,2.9,"2,566"
114/05/23,"6,450","193,518",28.65,31.2,28.55,29.2,0.7,"4,577"
114/05/23,"6,450","193,518",28.65,31.2,28.55,29.2,0.7,"4,577"
114/05/22,883,"25,092",28.6,28.75,28.1,28.5,-0.35,662
114/05/22,883,"25,092",28.6,28.75,28.1,28.5,-0.35,662
114/05/21,"1,240","35,707",29.0,29.3,28.45,28.85,0.0,894
114/05/21,"1,240","35,707",29.0,29.3,28.45,28.85,0.0,894
114/05/20,"1,774","50,933",28.1,29.3,27.9,28.85,1.2,"1,270"
114/05/20,"1,774","50,933",28.1,29.3,27.9,28.85,1.2,"1,270"
114/05/19,"1,346","37,678",28.9,28.95,27.5,27.65,-1.05,"1,164"
114/05/19,"1,346","37,678",28.9,28.95,27.5,27.65,-1.05,"1,164"
114/05/16,"2,156","62,149",29.5,29.6,28.35,28.7,-0.8,"1,887"
114/05/16,"2,156","62,149",29.5,29.6,28.35,28.7,-0.8,"1,887"
114/05/15,"1,875","54,842",28.8,29.8,28.55,29.5,0.45,"1,340"
114/05/15,"1,875","54,842",28.8,29.8,28.55,29.5,0.45,"1,340"
114/05/14,"3,553","104,908",29.25,30.75,28.9,29.05,0.1,"2,528"
114/05/14,"3,553","104,908",29.25,30.75,28.9,29.05,0.1,"2,528"
114/05/13,"4,194","121,885",30.0,30.0,28.35,28.95,-0.85,"3,044"
114/05/13,"4,194","121,885",30.0,30.0,28.35,28.95,-0.85,"3,044"
114/05/12,"5,032","144,275",27.5,29.8,27.25,29.8,2.7,"3,072"
114/05/12,"5,032","144,275",27.5,29.8,27.25,29.8,2.7,"3,072"
114/05/09,"2,076","56,877",27.7,28.1,26.8,27.1,-0.55,"1,569"
114/05/09,"2,076","56,877",27.7,28.1,26.8,27.1,-0.55,"1,569"
114/05/08,"2,049","56,550",27.65,28.0,27.2,27.65,0.75,"1,234"
114/05/08,"2,049","56,550",27.65,28.0,27.2,27.65,0.75,"1,234"
114/05/07,"5,582","154,967",27.7,28.8,26.75,26.9,-0.55,"3,715"
114/05/07,"5,582","154,967",27.7,28.8,26.75,26.9,-0.55,"3,715"
114/05/06,"7,567","210,038",29.05,29.5,27.45,27.45,-3.05,"4,260"
114/05/06,"7,567","210,038",29.05,29.5,27.45,27.45,-3.05,"4,260"
114/05/05,"7,104","222,834",31.9,31.9,30.0,30.5,1.5,"4,980"
114/05/05,"7,104","222,834",31.9,31.9,30.0,30.5,1.5,"4,980"
114/05/02,"1,008","29,243",29.0,29.0,29.0,29.0,2.6,693
114/05/02,"1,008","29,243",29.0,29.0,29.0,29.0,2.6,693
114/04/30,768,"20,022",26.0,26.55,25.6,26.4,0.8,645
114/04/30,768,"20,022",26.0,26.55,25.6,26.4,0.8,645
114/04/29,"2,008","51,075",24.45,26.45,23.5,25.6,1.55,"1,487"
114/04/29,"2,008","51,075",24.45,26.45,23.5,25.6,1.55,"1,487"
114/04/28,"1,106","26,388",22.1,24.05,21.8,24.05,2.15,"1,249"
114/04/28,"1,106","26,388",22.1,24.05,21.8,24.05,2.15,"1,249"
114/04/25,380,"8,666",22.5,23.7,21.8,21.9,-0.35,277
114/04/25,380,"8,666",22.5,23.7,21.8,21.9,-0.35,277
114/04/24,60,"1,317",22.4,22.55,21.85,22.25,-0.15,180
114/04/24,60,"1,317",22.4,22.55,21.85,22.25,-0.15,180
114/04/23,140,"3,166",22.9,22.9,22.4,22.4,-0.1,180
114/04/23,140,"3,166",22.9,22.9,22.4,22.4,-0.1,180
114/04/22,284,"6,325",21.2,22.75,21.2,22.5,1.25,239
114/04/22,284,"6,325",21.2,22.75,21.2,22.5,1.25,239
114/04/21,92,"1,981",21.75,21.85,21.25,21.25,-0.6,198
114/04/21,92,"1,981",21.75,21.85,21.25,21.25,-0.6,198
114/04/18,113,"2,488",21.75,22.65,21.7,21.85,0.1,243
114/04/18,113,"2,488",21.75,22.65,21.7,21.85,0.1,243
114/04/17,105,"2,267",21.45,21.9,21.05,21.75,0.25,300
114/04/17,105,"2,267",21.45,21.9,21.05,21.75,0.25,300
114/04/16,358,"7,637",20.3,22.2,20.2,21.5,1.2,"1,111"
114/04/16,358,"7,637",20.3,22.2,20.2,21.5,1.2,"1,111"
114/04/15,110,"2,213",20.0,20.3,20.0,20.3,0.65,601
114/04/15,110,"2,213",20.0,20.3,20.0,20.3,0.65,601
114/04/14,158,"3,142",19.45,20.2,19.25,19.65,0.25,772
114/04/14,158,"3,142",19.45,20.2,19.25,19.65,0.25,772
114/04/11,167,"3,187",19.25,19.4,18.7,19.4,0.25,597
114/04/11,167,"3,187",19.25,19.4,18.7,19.4,0.25,597
114/04/10,203,"3,886",19.15,19.15,18.75,19.15,1.7,148
114/04/10,203,"3,886",19.15,19.15,18.75,19.15,1.7,148
114/04/09,397,"7,124",19.35,19.5,17.2,17.45,-1.65,754
114/04/09,397,"7,124",19.35,19.5,17.2,17.45,-1.65,754
114/04/08,500,"9,651",19.4,19.95,19.1,19.1,-2.1,981
114/04/08,500,"9,651",19.4,19.95,19.1,19.1,-2.1,981
114/04/07,131,"2,773",21.2,21.2,21.2,21.2,-2.35,811
114/04/07,131,"2,773",21.2,21.2,21.2,21.2,-2.35,811
114/04/02,37,874,23.3,23.55,23.3,23.55,0.25,299
114/04/02,37,874,23.3,23.55,23.3,23.55,0.25,299
114/04/01,84,"1,954",23.0,23.45,23.0,23.3,0.45,253
114/04/01,84,"1,954",23.0,23.45,23.0,23.3,0.45,253
