日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,109,"3,983",33.74,33.74,33.65,33.73,-0.02,24,2025-08-22
114/08/21,103,"3,487",33.51,33.75,33.51,33.75,0.27,11,2025-08-21
114/08/20,108,"3,631",33.48,33.55,33.48,33.48,0.21,11,2025-08-20
114/08/19,102,"3,408",33.31,33.31,33.27,33.27,-0.14,10,2025-08-19
114/08/18,104,"3,490",33.4,33.41,33.39,33.41,-0.17,16,2025-08-18
114/08/15,101,"3,407",33.72,33.72,33.72,33.72,0.03,7,2025-08-15
114/08/14,102,"3,437",33.68,33.69,33.68,33.69,0.2,8,2025-08-14
114/08/13,111,"3,718",33.45,33.49,33.45,33.49,0.11,14,2025-08-13
114/08/12,101,"3,373",33.38,33.38,33.38,33.38,0.07,33,2025-08-12
114/08/11,103,"3,437",33.31,33.31,33.26,33.31,-0.08,19,2025-08-11
114/08/08,110,"3,675",33.37,33.39,33.37,33.39,0.12,7,2025-08-08
114/08/07,102,"3,397",33.3,33.3,33.26,33.27,-0.24,56,2025-08-07
114/08/06,102,"3,420",33.46,33.51,33.46,33.51,0.05,11,2025-08-06
114/08/05,102,"3,416",33.28,33.46,33.28,33.46,0.39,9,2025-08-05
114/08/04,103,"3,410",33.08,33.09,33.07,33.07,-0.05,7,2025-08-04
114/08/01,114,"3,778",33.02,33.17,33.02,33.12,-0.05,16,2025-08-01
114/07/31,118,"3,914",33.08,33.17,32.99,33.17,0.07,18,2025-07-31
114/07/30,108,"3,575",33.1,33.12,33.08,33.1,0.46,13,2025-07-30
114/07/29,101,"3,297",32.56,32.64,32.56,32.64,0.11,3,2025-07-29
114/07/28,103,"3,352",32.48,32.53,32.48,32.53,0.18,9,2025-07-28
114/07/25,111,"3,591",32.3,32.37,32.3,32.35,0.29,7,2025-07-25
114/07/24,100,"3,206",32.06,32.06,32.06,32.06,-0.06,2,2025-07-24
114/07/23,101,"3,255",32.15,32.15,32.12,32.12,-0.12,4,2025-07-23
114/07/22,102,"3,289",32.13,32.24,32.13,32.24,0.19,7,2025-07-22
114/07/21,104,"3,334",32.01,32.05,32.01,32.05,0.02,11,2025-07-21
114/07/18,101,"3,245",31.91,32.03,31.91,32.03,0.26,7,2025-07-18
