日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,"1,753","93,156",53.1,53.5,52.9,53.0,0.1,"1,635"
114/08/07,"5,496","291,784",54.0,54.0,52.7,52.9,-0.8,"4,202"
114/08/06,"2,334","125,669",54.2,54.3,53.6,53.7,-0.4,"1,937"
114/08/05,"2,153","116,529",54.5,54.7,53.8,54.1,-0.1,"1,599"
114/08/04,"1,425","77,333",54.6,54.6,54.0,54.2,-0.7,"1,242"
114/08/01,"2,815","154,820",54.8,55.4,54.6,54.9,-1.1,"1,988"
114/08/01,"2,815","154,820",54.8,55.4,54.6,54.9,-1.1,"1,988"
114/07/31,"3,804","211,839",55.5,56.2,54.8,56.0,0.3,"2,076"
114/07/31,"3,804","211,839",55.5,56.2,54.8,56.0,0.3,"2,076"
114/07/30,"1,102","61,146",55.3,55.7,55.1,55.7,0.5,848
114/07/30,"1,102","61,146",55.3,55.7,55.1,55.7,0.5,848
114/07/29,"2,281","126,683",56.0,56.2,55.2,55.2,-0.6,"1,754"
114/07/29,"2,281","126,683",56.0,56.2,55.2,55.2,-0.6,"1,754"
114/07/28,"2,791","156,902",56.1,56.8,55.4,55.8,-0.2,"1,992"
114/07/28,"2,791","156,902",56.1,56.8,55.4,55.8,-0.2,"1,992"
114/07/25,"1,817","101,683",55.9,56.2,55.7,56.0,0.0,"1,501"
114/07/25,"1,817","101,683",55.9,56.2,55.7,56.0,0.0,"1,501"
114/07/24,"4,297","242,019",56.6,56.9,55.4,56.0,-0.6,"3,702"
114/07/24,"4,297","242,019",56.6,56.9,55.4,56.0,-0.6,"3,702"
114/07/23,"4,804","270,451",55.3,57.0,55.1,56.6,1.8,"3,317"
114/07/23,"4,804","270,451",55.3,57.0,55.1,56.6,1.8,"3,317"
114/07/22,"4,014","221,077",55.3,55.5,54.8,54.8,-0.3,"2,942"
114/07/22,"4,014","221,077",55.3,55.5,54.8,54.8,-0.3,"2,942"
114/07/21,"3,413","189,213",55.3,55.8,55.0,55.1,0.1,"2,756"
114/07/21,"3,413","189,213",55.3,55.8,55.0,55.1,0.1,"2,756"
114/07/18,"3,104","171,331",55.7,55.8,55.0,55.0,-0.1,"2,012"
114/07/18,"3,104","171,331",55.7,55.8,55.0,55.0,-0.1,"2,012"
114/07/17,"4,123","226,213",54.5,55.5,54.2,55.1,0.6,"3,354"
114/07/17,"4,123","226,213",54.5,55.5,54.2,55.1,0.6,"3,354"
114/07/16,"3,387","185,212",54.2,55.0,54.1,54.5,0.6,"2,485"
114/07/16,"3,387","185,212",54.2,55.0,54.1,54.5,0.6,"2,485"
114/07/15,"2,706","146,141",54.4,54.4,53.8,53.9,-0.3,"1,676"
114/07/15,"2,706","146,141",54.4,54.4,53.8,53.9,-0.3,"1,676"
114/07/14,"2,110","114,186",54.4,54.5,53.9,54.2,-0.2,"1,666"
114/07/14,"2,110","114,186",54.4,54.5,53.9,54.2,-0.2,"1,666"
114/07/11,"2,258","122,940",54.8,54.9,54.2,54.4,-0.3,"1,761"
114/07/11,"2,258","122,940",54.8,54.9,54.2,54.4,-0.3,"1,761"
114/07/10,"3,024","164,926",55.0,55.5,54.2,54.7,-0.7,"2,311"
114/07/10,"3,024","164,926",55.0,55.5,54.2,54.7,-0.7,"2,311"
114/07/09,"4,618","252,935",53.5,55.4,53.3,55.4,1.9,"2,724"
114/07/09,"4,618","252,935",53.5,55.4,53.3,55.4,1.9,"2,724"
114/07/08,"3,046","163,779",54.9,54.9,53.5,53.5,-1.5,"2,383"
114/07/08,"3,046","163,779",54.9,54.9,53.5,53.5,-1.5,"2,383"
114/07/07,"3,891","212,756",55.0,55.0,54.1,55.0,0.0,"2,500"
114/07/07,"3,891","212,756",55.0,55.0,54.1,55.0,0.0,"2,500"
114/07/04,"2,871","158,962",56.4,56.5,54.8,55.0,-1.6,"2,354"
114/07/04,"2,871","158,962",56.4,56.5,54.8,55.0,-1.6,"2,354"
114/07/03,"4,928","277,164",55.6,56.6,55.4,56.6,1.4,"2,735"
