日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,"1,624","14,422",8.86,8.90,8.86,8.88,0.02,106,2025-08-22
114/08/21,"2,662","23,571",8.81,8.87,8.81,8.86,0.08,111,2025-08-21
114/08/20,"2,033","17,930",8.80,8.84,8.80,8.81,0.06,221,2025-08-20
114/08/19,747,"6,538",8.76,8.76,8.74,8.75,-0.01,103,2025-08-19
114/08/18,656,"5,744",8.76,8.80,8.75,8.76,-0.05,229,2025-08-18
114/08/15,"1,072","9,444",8.83,8.83,8.79,8.81,-0.01,109,2025-08-15
114/08/14,"1,164","10,275",8.85,8.85,8.82,8.82,0.03,99,2025-08-14
114/08/13,"1,438","12,625",8.78,8.80,8.76,8.79,-0.01,95,2025-08-13
114/08/12,520,"4,570",8.80,8.81,8.77,8.80,0.03,66,2025-08-12
114/08/11,166,"1,453",8.78,8.79,8.77,8.77,-0.02,78,2025-08-11
114/08/08,530,"4,662",8.76,8.8,8.76,8.79,0.03,70,2025-08-08
114/08/08,530,"4,662",8.76,8.80,8.76,8.79,0.03,70,2025-08-08
114/08/07,"2,374","20,816",8.83,8.84,8.75,8.76,-0.08,200,2025-08-07
114/08/07,"2,374","20,816",8.83,8.84,8.75,8.76,-0.08,200,2025-08-07
114/08/06,"1,196","10,576",8.86,8.86,8.83,8.84,0.01,100,2025-08-06
114/08/06,"1,196","10,576",8.86,8.86,8.83,8.84,0.01,100,2025-08-06
114/08/05,"1,006","8,896",8.85,8.89,8.83,8.83,0.08,126,2025-08-05
114/08/05,"1,006","8,896",8.85,8.89,8.83,8.83,0.08,126,2025-08-05
114/08/04,"1,620","14,183",8.79,8.8,8.74,8.75,0.04,137,2025-08-04
114/08/04,"1,620","14,183",8.79,8.80,8.74,8.75,0.04,137,2025-08-04
114/08/01,"5,136","44,725",8.71,8.73,8.69,8.71,0.00,116,2025-08-01
114/08/01,"5,136","44,725",8.71,8.73,8.69,8.71,0.0,116,2025-08-01
114/07/31,"1,595","13,902",8.69,8.73,8.67,8.71,0.02,90,2025-07-31
114/07/31,"1,595","13,902",8.69,8.73,8.67,8.71,0.02,90,2025-07-31
114/07/30,559,"4,845",8.65,8.69,8.65,8.69,0.11,96,2025-07-30
114/07/30,559,"4,845",8.65,8.69,8.65,8.69,0.11,96,2025-07-30
114/07/29,408,"3,495",8.55,8.59,8.55,8.58,0.06,88,2025-07-29
114/07/29,408,"3,495",8.55,8.59,8.55,8.58,0.06,88,2025-07-29
114/07/28,"1,061","9,043",8.51,8.54,8.51,8.52,0.01,98,2025-07-28
114/07/28,"1,061","9,043",8.51,8.54,8.51,8.52,0.01,98,2025-07-28
114/07/25,379,"3,223",8.48,8.52,8.48,8.51,0.05,77,2025-07-25
114/07/25,379,"3,223",8.48,8.52,8.48,8.51,0.05,77,2025-07-25
114/07/24,355,"3,004",8.48,8.48,8.46,8.46,-0.02,76,2025-07-24
114/07/24,355,"3,004",8.48,8.48,8.46,8.46,-0.02,76,2025-07-24
114/07/23,739,"6,270",8.51,8.52,8.47,8.48,0.00,78,2025-07-23
114/07/23,739,"6,270",8.51,8.52,8.47,8.48,0.0,78,2025-07-23
114/07/22,"1,293","10,968",8.5,8.5,8.48,8.48,0.03,67,2025-07-22
114/07/22,"1,293","10,968",8.50,8.50,8.48,8.48,0.03,67,2025-07-22
114/07/21,"1,542","13,027",8.45,8.46,8.44,8.45,0.00,94,2025-07-21
114/07/21,"1,542","13,027",8.45,8.46,8.44,8.45,0.0,94,2025-07-21
114/07/18,"1,033","8,742",8.44,8.48,8.44,8.48,0.04,97,2025-07-18
114/07/18,"1,033","8,742",8.44,8.48,8.44,8.48,0.04,97,2025-07-18
114/07/17,"1,011","8,535",8.43,8.45,8.43,8.44,0.00,64,2025-07-17
114/07/17,"1,011","8,535",8.43,8.45,8.43,8.44,0.0,64,2025-07-17
114/07/16,"1,320","11,122",8.44,8.44,8.42,8.44,-0.01,136,2025-07-16
114/07/16,"1,320","11,122",8.44,8.44,8.42,8.44,-0.01,136,2025-07-16
114/07/15,271,"2,291",8.48,8.48,8.44,8.45,0.0,67,2025-07-15
114/07/15,271,"2,291",8.48,8.48,8.44,8.45,0.00,67,2025-07-15
114/07/14,854,"7,217",8.46,8.46,8.43,8.45,-0.07,79,2025-07-14
114/07/14,854,"7,217",8.46,8.46,8.43,8.45,-0.07,79,2025-07-14
114/07/11,129,"1,104",8.55,8.55,8.51,8.52,0.00,69,2025-07-11
114/07/11,129,"1,104",8.55,8.55,8.51,8.52,0.0,69,2025-07-11
114/07/10,"1,538","13,105",8.52,8.54,8.51,8.52,0.1,68,2025-07-10
114/07/10,"1,538","13,105",8.52,8.54,8.51,8.52,0.10,68,2025-07-10
114/07/09,416,"3,505",8.45,8.45,8.42,8.42,0.0,68,2025-07-09
114/07/09,416,"3,505",8.45,8.45,8.42,8.42,0.00,68,2025-07-09
114/07/08,"1,076","9,066",8.43,8.45,8.42,8.42,-0.05,135,2025-07-08
114/07/08,"1,076","9,066",8.43,8.45,8.42,8.42,-0.05,135,2025-07-08
114/07/07,"1,023","8,658",8.43,8.48,8.43,8.47,0.02,77,2025-07-07
114/07/07,"1,023","8,658",8.43,8.48,8.43,8.47,0.02,77,2025-07-07
114/07/04,383,"3,230",8.46,8.46,8.43,8.45,-0.05,113,2025-07-04
114/07/04,383,"3,230",8.46,8.46,8.43,8.45,-0.05,113,2025-07-04
114/07/03,"1,074","9,135",8.53,8.53,8.5,8.5,-0.08,156,2025-07-03
114/07/03,"1,074","9,135",8.53,8.53,8.50,8.50,-0.08,156,2025-07-03
114/07/02,536,"4,599",8.63,8.63,8.57,8.58,-0.05,63,2025-07-02
114/07/02,536,"4,599",8.63,8.63,8.57,8.58,-0.05,63,2025-07-02
114/07/01,491,"4,235",8.56,8.73,8.56,8.63,0.11,76,2025-07-01
114/07/01,491,"4,235",8.56,8.73,8.56,8.63,0.11,76,2025-07-01
114/06/30,"1,082","9,217",8.48,8.53,8.48,8.52,0.04,74,2025-06-30
114/06/30,"1,082","9,217",8.48,8.53,8.48,8.52,0.04,74,2025-06-30
114/06/27,"1,032","8,779",8.58,8.58,8.47,8.48,-0.06,155,2025-06-27
114/06/27,"1,032","8,779",8.58,8.58,8.47,8.48,-0.06,155,2025-06-27
114/06/26,"1,124","9,618",8.63,8.63,8.54,8.54,-0.07,132,2025-06-26
114/06/26,"1,124","9,618",8.63,8.63,8.54,8.54,-0.07,132,2025-06-26
114/06/25,829,"7,136",8.64,8.65,8.6,8.61,0.01,78,2025-06-25
114/06/25,829,"7,136",8.64,8.65,8.60,8.61,0.01,78,2025-06-25
114/06/24,707,"6,083",8.65,8.65,8.60,8.60,0.01,64,2025-06-24
114/06/24,707,"6,083",8.65,8.65,8.6,8.6,0.01,64,2025-06-24
114/06/23,386,"3,309",8.53,8.6,8.53,8.59,0.04,49,2025-06-23
114/06/23,386,"3,309",8.53,8.60,8.53,8.59,0.04,49,2025-06-23
114/06/20,340,"2,906",8.56,8.59,8.54,8.55,-0.03,58,2025-06-20
114/06/20,340,"2,906",8.56,8.59,8.54,8.55,-0.03,58,2025-06-20
114/06/19,857,"7,382",8.60,8.63,8.60,8.62,0.03,71,2025-06-19
114/06/19,857,"7,382",8.6,8.63,8.6,8.62,0.03,71,2025-06-19
114/06/18,206,"1,773",8.58,8.61,8.58,8.59,0.05,50,2025-06-18
114/06/18,206,"1,773",8.58,8.61,8.58,8.59,0.05,50,2025-06-18
114/06/17,395,"3,373",8.52,8.56,8.52,8.54,-0.05,73,2025-06-17
114/06/17,395,"3,373",8.52,8.56,8.52,8.54,-0.05,73,2025-06-17
114/06/16,"1,045","8,981",8.64,8.65,8.56,8.59,-0.11,181,2025-06-16
114/06/16,"1,045","8,981",8.64,8.65,8.56,8.59,-0.11,181,2025-06-16
114/06/13,"1,181","10,250",8.68,8.70,8.66,8.70,0.07,69,2025-06-13
114/06/13,"1,181","10,250",8.68,8.7,8.66,8.7,0.07,69,2025-06-13
114/06/12,"1,089","9,394",8.69,8.69,8.6,8.63,-0.01,72,2025-06-12
114/06/12,"1,089","9,394",8.69,8.69,8.60,8.63,-0.01,72,2025-06-12
114/06/11,481,"4,163",8.66,8.66,8.64,8.64,0.0,73,2025-06-11
114/06/11,481,"4,163",8.66,8.66,8.64,8.64,0.00,73,2025-06-11
114/06/10,"1,317","11,364",8.65,8.65,8.62,8.64,0.02,70,2025-06-10
114/06/10,"1,317","11,364",8.65,8.65,8.62,8.64,0.02,70,2025-06-10
114/06/09,935,"8,046",8.59,8.62,8.59,8.62,-0.08,110,2025-06-09
114/06/09,935,"8,046",8.59,8.62,8.59,8.62,-0.08,110,2025-06-09
114/06/06,927,"8,066",8.72,8.72,8.69,8.70,-0.01,66,2025-06-06
114/06/06,927,"8,066",8.72,8.72,8.69,8.7,-0.01,66,2025-06-06
114/06/05,799,"6,942",8.70,8.71,8.67,8.71,0.07,93,2025-06-05
114/06/05,799,"6,942",8.7,8.71,8.67,8.71,0.07,93,2025-06-05
114/06/04,216,"1,869",8.66,8.66,8.63,8.64,-0.02,54,2025-06-04
114/06/04,216,"1,869",8.66,8.66,8.63,8.64,-0.02,54,2025-06-04
114/06/03,272,"2,350",8.61,8.66,8.61,8.66,0.01,68,2025-06-03
114/06/03,272,"2,350",8.61,8.66,8.61,8.66,0.01,68,2025-06-03
114/06/02,972,"8,402",8.63,8.66,8.60,8.65,0.06,116,2025-06-02
114/06/02,972,"8,402",8.63,8.66,8.6,8.65,0.06,116,2025-06-02
114/05/29,"1,526","13,138",8.58,8.62,8.58,8.59,0.0,101,2025-05-29
114/05/29,"1,526","13,138",8.58,8.62,8.58,8.59,0.00,101,2025-05-29
114/05/28,"1,478","12,672",8.58,8.59,8.56,8.59,0.01,62,2025-05-28
114/05/28,"1,478","12,672",8.58,8.59,8.56,8.59,0.01,62,2025-05-28
114/05/27,435,"3,714",8.55,8.58,8.51,8.58,0.13,91,2025-05-27
114/05/27,435,"3,714",8.55,8.58,8.51,8.58,0.13,91,2025-05-27
114/05/26,"1,354","11,485",8.55,8.55,8.45,8.45,-0.10,210,2025-05-26
114/05/26,"1,354","11,485",8.55,8.55,8.45,8.45,-0.1,210,2025-05-26
114/05/23,866,"7,403",8.58,8.58,8.53,8.55,0.05,83,2025-05-23
114/05/23,866,"7,403",8.58,8.58,8.53,8.55,0.05,83,2025-05-23
114/05/22,"1,801","15,303",8.54,8.54,8.48,8.5,-0.13,316,2025-05-22
114/05/22,"1,801","15,303",8.54,8.54,8.48,8.50,-0.13,316,2025-05-22
114/05/21,"2,106","18,269",8.71,8.71,8.66,8.67,-0.08,186,2025-05-21
114/05/21,"2,106","18,269",8.71,8.71,8.66,8.67,-0.08,186,2025-05-21
114/05/20,"1,928","16,890",8.73,8.77,8.73,8.75,0.08,116,2025-05-20
114/05/20,"1,928","16,890",8.73,8.77,8.73,8.75,0.08,116,2025-05-20
114/05/19,"2,498","21,672",8.7,8.7,8.66,8.67,-0.1,308,2025-05-19
114/05/19,"2,498","21,672",8.70,8.70,8.66,8.67,-0.10,308,2025-05-19
114/05/16,990,"8,671",8.80,8.80,8.74,8.77,0.09,95,2025-05-16
114/05/16,990,"8,671",8.8,8.8,8.74,8.77,0.09,95,2025-05-16
114/05/15,"1,293","11,224",8.74,8.74,8.67,8.68,-0.1,247,2025-05-15
114/05/15,"1,293","11,224",8.74,8.74,8.67,8.68,-0.10,247,2025-05-15
114/05/14,"1,253","11,007",8.82,8.82,8.76,8.78,-0.04,239,2025-05-14
114/05/14,"1,253","11,007",8.82,8.82,8.76,8.78,-0.04,239,2025-05-14
114/05/13,"1,157","10,196",8.85,8.85,8.77,8.82,0.01,106,2025-05-13
114/05/13,"1,157","10,196",8.85,8.85,8.77,8.82,0.01,106,2025-05-13
114/05/12,"2,228","19,585",8.82,8.82,8.77,8.81,-0.01,138,2025-05-12
114/05/12,"2,228","19,585",8.82,8.82,8.77,8.81,-0.01,138,2025-05-12
114/05/09,"6,675","59,046",8.88,8.88,8.8,8.82,-0.08,246,2025-05-09
114/05/09,"6,675","59,046",8.88,8.88,8.80,8.82,-0.08,246,2025-05-09
114/05/08,805,"7,182",8.91,8.94,8.9,8.9,0.01,92,2025-05-08
114/05/08,805,"7,182",8.91,8.94,8.90,8.90,0.01,92,2025-05-08
114/05/07,"1,374","12,196",8.85,8.9,8.83,8.89,0.11,146,2025-05-07
114/05/07,"1,374","12,196",8.85,8.90,8.83,8.89,0.11,146,2025-05-07
114/05/06,"4,486","39,094",8.39,8.8,8.39,8.78,0.08,404,2025-05-06
114/05/06,"4,486","39,094",8.39,8.80,8.39,8.78,0.08,404,2025-05-06
114/05/05,"5,402","47,137",9.12,9.12,8.63,8.7,-0.6,652,2025-05-05
114/05/05,"5,402","47,137",9.12,9.12,8.63,8.70,-0.60,652,2025-05-05
114/05/02,"3,476","32,551",9.52,9.52,9.25,9.30,-0.27,498,2025-05-02
114/05/02,"3,476","32,551",9.52,9.52,9.25,9.3,-0.27,498,2025-05-02
114/04/30,"1,497","14,385",9.67,9.67,9.57,9.57,-0.04,142,2025-04-30
114/04/30,"1,497","14,385",9.67,9.67,9.57,9.57,-0.04,142,2025-04-30
114/04/29,"2,366","22,739",9.66,9.66,9.60,9.61,-0.03,115,2025-04-29
114/04/29,"2,366","22,739",9.66,9.66,9.6,9.61,-0.03,115,2025-04-29
114/04/28,"1,895","18,286",9.69,9.69,9.63,9.64,0.06,167,2025-04-28
114/04/28,"1,895","18,286",9.69,9.69,9.63,9.64,0.06,167,2025-04-28
114/04/25,"2,767","26,469",9.56,9.58,9.54,9.58,0.06,214,2025-04-25
114/04/25,"2,767","26,469",9.56,9.58,9.54,9.58,0.06,214,2025-04-25
114/04/24,"1,626","15,490",9.54,9.54,9.52,9.52,0.01,100,2025-04-24
114/04/24,"1,626","15,490",9.54,9.54,9.52,9.52,0.01,100,2025-04-24
114/04/23,"1,892","17,979",9.43,9.53,9.43,9.51,0.14,150,2025-04-23
114/04/23,"1,892","17,979",9.43,9.53,9.43,9.51,0.14,150,2025-04-23
114/04/22,"1,952","18,392",9.40,9.44,9.40,9.41,-0.05,265,2025-04-22
114/04/22,"1,952","18,392",9.4,9.44,9.4,9.41,-0.05,265,2025-04-22
114/04/21,"2,146","20,346",9.54,9.54,9.46,9.46,-0.12,252,2025-04-21
114/04/21,"2,146","20,346",9.54,9.54,9.46,9.46,-0.12,252,2025-04-21
114/04/18,"1,130","10,805",9.55,9.62,9.54,9.58,-0.04,207,2025-04-18
114/04/18,"1,130","10,805",9.55,9.62,9.54,9.58,-0.04,207,2025-04-18
114/04/17,"3,138","30,127",9.60,9.62,9.58,9.62,0.07,135,2025-04-17
114/04/17,"3,138","30,127",9.6,9.62,9.58,9.62,0.07,135,2025-04-17
114/04/16,"2,460","23,505",9.58,9.59,9.55,9.55,-0.01,209,2025-04-16
