日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,28,"5,726",204.50,206.00,204.50,205.00,1.0,85
114/08/07,11,"2,339",205.00,205.00,203.50,204.00,0.0,40
114/08/06,13,"2,664",204.00,204.50,204.00,204.00,0.0,43
114/08/05,15,"3,137",205.00,205.00,204.00,204.00,0.0,53
114/08/04,4,764,204.00,204.00,204.00,204.00,0.0,37
114/08/01,2,451,204.00,204.00,204.00,204.00,0.0,21
114/08/01,2,451,204.00,204.00,204.00,204.00,0.0,21
114/07/31,14,"2,768",204.00,204.00,202.50,204.00,0.0,134
114/07/31,14,"2,768",204.00,204.00,202.50,204.00,0.0,134
114/07/30,8,"1,592",205.00,205.00,204.00,204.00,-0.5,64
114/07/30,8,"1,592",205.00,205.00,204.00,204.00,-0.5,64
114/07/29,9,"1,886",206.00,206.00,204.50,204.50,-1.5,54
114/07/29,9,"1,886",206.00,206.00,204.50,204.50,-1.5,54
114/07/28,11,"2,199",206.00,206.00,205.00,206.00,1.0,46
114/07/28,11,"2,199",206.00,206.00,205.00,206.00,1.0,46
114/07/25,8,"1,566",205.00,205.50,204.50,205.00,0.0,56
114/07/25,8,"1,566",205.00,205.50,204.50,205.00,0.0,56
114/07/24,14,"2,921",205.50,206.50,205.00,205.00,0.5,51
114/07/24,14,"2,921",205.50,206.50,205.00,205.00,0.5,51
114/07/23,10,"2,036",205.00,205.00,204.50,204.50,-0.5,82
114/07/23,10,"2,036",205.00,205.00,204.50,204.50,-0.5,82
114/07/22,7,"1,502",206.00,206.00,205.00,205.00,-2.0,62
114/07/22,7,"1,502",206.00,206.00,205.00,205.00,-2.0,62
114/07/21,4,870,207.00,207.00,207.00,207.00,0.0,44
114/07/21,4,870,207.00,207.00,207.00,207.00,0.0,44
114/07/18,5,"1,080",205.00,207.00,205.00,207.00,2.0,49
114/07/18,5,"1,080",205.00,207.00,205.00,207.00,2.0,49
114/07/17,11,"2,354",205.50,205.50,205.00,205.00,0.0,69
114/07/17,11,"2,354",205.50,205.50,205.00,205.00,0.0,69
114/07/16,19,"3,827",207.00,207.00,205.00,205.00,-2.0,102
114/07/16,19,"3,827",207.00,207.00,205.00,205.00,-2.0,102
114/07/15,13,"2,624",207.00,209.00,207.00,207.00,0.0,53
114/07/15,13,"2,624",207.00,209.00,207.00,207.00,0.0,53
114/07/14,25,"5,193",207.50,208.00,207.00,207.00,2.5,69
114/07/14,25,"5,193",207.50,208.00,207.00,207.00,2.5,69
114/07/11,24,"5,026",209.50,209.50,204.50,204.50,-5.0,190
114/07/11,24,"5,026",209.50,209.50,204.50,204.50,-5.0,190
114/07/10,10,"2,005",209.50,210.00,206.50,209.50,3.0,87
114/07/10,10,"2,005",209.50,210.00,206.50,209.50,3.0,87
114/07/09,10,"1,991",205.00,206.50,204.00,206.50,1.5,38
114/07/09,10,"1,991",205.00,206.50,204.00,206.50,1.5,38
114/07/08,14,"2,807",205.00,205.00,204.00,205.00,-2.0,143
114/07/08,14,"2,807",205.00,205.00,204.00,205.00,-2.0,143
114/07/07,3,587,205.00,207.00,205.00,207.00,-0.5,68
114/07/07,3,587,205.00,207.00,205.00,207.00,-0.5,68
114/07/04,4,754,208.00,208.00,207.50,207.50,-1.5,58
114/07/04,4,754,208.00,208.00,207.50,207.50,-1.5,58
114/07/03,7,"1,440",206.00,209.00,206.00,209.00,0.5,48
114/07/03,7,"1,440",206.00,209.00,206.00,209.00,0.5,48
114/07/02,12,"2,516",206.00,208.50,204.00,208.50,2.5,67
114/07/02,12,"2,516",206.00,208.50,204.00,208.50,2.5,67
