日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,"5,935","985,402",163.0,169.0,162.5,166.5,1.0,"4,154"
114/07/31,"10,891","1,799,823",158.5,170.5,156.5,165.5,8.0,"7,386"
114/07/30,"6,545","1,024,796",153.5,158.5,152.0,157.5,4.0,"4,955"
114/07/29,"6,903","1,051,822",153.5,155.5,149.0,153.5,0.0,"3,975"
114/07/28,"8,661","1,317,151",147.5,156.0,145.5,153.5,8.5,"5,553"
114/07/25,"7,390","1,085,268",143.5,150.0,143.5,145.0,-1.5,"4,709"
114/07/24,"3,416","495,940",143.0,147.5,141.0,146.5,5.0,"2,462"
114/07/23,"2,468","348,607",140.0,143.5,138.5,141.5,3.0,"2,358"
114/07/22,"3,489","488,572",141.5,143.0,137.5,138.5,-3.0,"2,770"
114/07/21,"3,699","526,880",145.5,146.5,140.5,141.5,-4.0,"2,937"
114/07/18,"9,142","1,349,758",145.5,151.5,144.5,145.5,1.0,"7,355"
114/07/17,"6,998","1,013,643",145.0,148.0,141.5,144.5,-1.0,"6,774"
114/07/16,"16,972","2,459,299",139.5,150.5,137.5,145.5,8.5,"10,762"
114/07/15,"4,324","590,412",132.0,138.5,132.0,137.0,5.0,"3,040"
114/07/14,"2,933","393,310",135.0,137.5,131.5,132.0,-3.0,"2,099"
114/07/11,"5,838","794,784",138.5,139.0,133.5,135.0,-1.0,"4,273"
114/07/10,"3,919","528,494",132.0,137.5,131.0,136.0,4.0,"2,710"
114/07/09,"2,213","289,758",129.5,133.0,128.0,132.0,2.0,"1,553"
114/07/08,"2,081","268,915",130.0,131.0,127.5,130.0,0.0,"2,257"
114/07/07,"4,307","562,331",133.0,134.5,127.0,130.0,-2.5,"3,534"
114/07/04,"12,593","1,717,509",140.0,142.5,131.5,132.5,-8.5,"7,535"
114/07/03,"24,626","3,522,122",143.5,147.0,138.5,141.0,0.0,"16,559"
114/07/02,"14,833","2,021,176",128.5,141.0,128.5,141.0,12.5,"9,306"
114/07/01,"2,076","268,976",130.0,131.0,128.5,128.5,-1.5,"1,457"
114/06/30,"2,382","304,178",128.5,131.0,124.5,130.0,2.0,"1,809"
114/06/27,"4,200","546,208",129.5,133.5,127.5,128.0,-1.0,"2,912"
114/06/26,"1,669","215,699",130.0,130.5,128.0,129.0,-0.5,"1,292"
114/06/25,"1,972","252,255",128.0,129.5,126.0,129.5,2.0,"1,535"
114/06/24,"6,239","805,149",131.0,134.5,125.5,127.5,-1.0,"4,478"
114/06/23,"2,341","296,993",126.5,128.5,123.0,128.5,1.5,"1,976"
114/06/20,"4,874","616,897",128.5,129.5,124.5,127.0,-1.0,"2,880"
114/06/19,"5,972","775,298",129.0,132.5,127.5,128.0,-0.5,"4,115"
114/06/18,"5,543","715,738",126.5,131.5,126.0,128.5,2.5,"5,268"
114/06/17,"13,431","1,753,936",133.5,140.5,125.0,126.0,-6.5,"9,118"
114/06/16,"6,339","852,659",137.0,137.0,132.5,132.5,-5.0,"4,842"
114/06/13,"9,446","1,295,733",136.0,140.5,132.5,137.5,0.5,"6,859"
114/06/12,"9,600","1,319,383",136.0,140.5,134.5,137.0,0.0,"6,809"
114/06/11,"19,916","2,643,726",130.5,140.0,124.5,137.0,6.5,"13,169"
114/06/10,"16,783","2,139,484",122.0,130.5,121.0,130.5,11.5,"11,774"
114/06/09,"12,411","1,423,788",110.0,119.0,108.0,119.0,10.5,"6,559"
114/06/06,"4,915","526,285",104.0,109.5,103.0,108.5,6.0,"2,310"
114/06/05,589,"60,041",103.0,103.0,100.0,102.5,-0.5,487
114/06/04,934,"96,726",103.5,104.5,102.5,103.0,1.0,555
114/06/03,463,"47,578",103.5,104.0,102.0,102.0,-1.0,425
114/06/02,782,"80,674",103.5,104.5,101.5,103.0,-1.5,808
114/05/29,"1,793","187,286",103.0,105.5,103.0,104.5,2.0,918
114/05/28,"1,823","186,952",100.5,103.5,100.5,102.5,2.5,957
114/05/27,369,"36,938",100.0,101.0,99.0,100.0,0.0,231
114/05/26,362,"36,268",101.0,101.0,99.3,100.0,-1.5,323
114/05/23,"1,453","146,821",99.8,102.0,99.8,101.5,2.5,818
114/05/22,254,"25,239",98.5,99.7,98.5,99.0,0.0,171
114/05/21,457,"44,977",98.0,99.0,97.7,99.0,0.7,308
114/05/20,338,"33,334",97.4,99.0,97.4,98.3,0.9,249
114/05/19,561,"54,550",98.0,98.6,96.5,97.4,-0.6,356
114/05/16,"1,119","109,818",99.5,99.5,97.6,98.0,-1.5,982
114/05/15,879,"86,781",100.0,100.0,97.8,99.5,-0.5,504
114/05/14,"1,618","160,993",99.8,101.5,98.6,100.0,1.1,"1,575"
114/05/13,"1,031","102,199",100.0,101.5,97.7,98.9,-0.2,"1,023"
114/05/12,971,"96,637",97.5,100.5,97.5,99.1,1.6,495
114/05/09,701,"68,901",99.7,99.9,97.2,97.5,-2.0,491
114/05/08,"1,347","132,592",94.7,99.9,94.7,99.5,4.5,807
114/05/07,886,"84,504",94.7,96.8,93.5,95.0,1.0,495
114/05/06,920,"86,062",95.8,95.8,91.9,94.0,-2.1,994
114/05/05,"2,672","252,616",100.0,101.0,91.4,96.1,-5.4,"3,985"
114/05/02,"5,112","511,342",94.0,103.0,94.0,101.5,7.6,"2,534"
114/04/30,386,"36,423",94.1,94.9,93.4,93.9,-0.2,202
114/04/29,385,"36,159",91.8,94.6,91.8,94.1,1.5,281
114/04/28,206,"19,006",92.6,92.8,91.7,92.6,0.2,227
114/04/25,494,"45,275",90.8,92.5,90.8,92.4,2.3,292
114/04/24,189,"16,924",89.9,90.4,88.4,90.1,0.6,197
114/04/23,304,"26,943",87.5,89.8,87.4,89.5,2.8,240
114/04/22,276,"23,917",85.9,88.2,84.6,86.7,-0.3,193
114/04/21,486,"42,322",88.7,89.3,85.8,87.0,-1.0,810
114/04/18,170,"14,986",87.7,89.1,87.5,88.0,-0.1,112
114/04/17,199,"17,489",87.5,88.4,86.6,88.1,0.7,143
114/04/16,630,"55,326",88.5,89.2,87.0,87.4,-2.2,514
114/04/15,393,"34,758",87.3,89.8,86.4,89.6,2.3,294
114/04/14,"1,100","97,708",87.7,90.9,87.0,87.3,0.2,715
114/04/11,721,"60,772",82.3,87.8,81.4,87.1,1.8,712
114/04/10,"1,411","119,895",85.2,85.3,82.8,85.3,7.7,667
114/04/09,"1,995","149,496",78.5,78.6,73.3,77.6,-3.8,"1,106"
114/04/08,"1,376","112,090",81.1,84.1,81.0,81.4,-8.6,756
114/04/07,45,"4,025",90.0,90.0,90.0,90.0,-10.0,45
114/04/02,209,"20,906",100.0,100.5,99.3,100.0,-0.5,128
114/04/01,225,"22,401",98.3,100.5,98.3,100.5,2.5,180
114/03/31,407,"39,832",99.8,99.8,96.8,98.0,-1.8,358
114/03/28,197,"19,664",101.0,101.0,99.0,99.8,-0.2,172
114/03/27,199,"20,001",100.0,101.5,99.5,100.0,0.0,170
114/03/26,"1,489","148,805",98.3,100.5,98.3,100.0,1.9,240
114/03/25,244,"23,926",97.0,98.8,97.0,98.1,0.3,317
114/03/24,373,"36,570",98.2,98.5,97.4,97.8,-0.4,283
114/03/21,"1,787","175,995",99.5,99.8,98.2,98.2,-0.9,530
114/03/20,"1,310","129,903",99.0,99.9,98.7,99.1,0.0,462
114/03/19,210,"20,913",100.0,100.0,99.1,99.1,-0.9,211
114/03/18,"1,890","188,998",100.5,101.0,99.7,100.0,0.1,164
114/03/17,"1,393","139,214",101.5,101.5,99.7,99.9,0.0,151
114/03/14,347,"34,423",99.3,100.0,98.1,99.9,0.7,246
114/03/13,354,"35,645",101.0,103.0,99.2,99.2,-0.8,240
114/03/12,287,"28,723",99.8,101.0,99.1,100.0,0.4,272
114/03/11,789,"78,540",101.5,101.5,98.1,99.6,-2.9,652
114/03/10,232,"23,800",103.0,103.5,101.5,102.5,0.0,169
114/03/07,315,"32,489",103.0,104.0,102.0,102.5,-1.5,288
114/03/06,845,"88,632",102.5,108.5,102.5,104.0,2.0,614
114/03/05,730,"74,981",101.5,104.0,101.5,102.0,2.0,575
114/03/04,794,"78,277",99.3,101.0,97.0,100.0,0.7,707
114/03/03,822,"81,345",99.8,99.8,98.0,99.3,-0.3,635
114/02/27,645,"64,800",102.0,103.0,99.6,99.6,-1.9,394
114/02/26,335,"34,148",101.5,103.0,101.0,101.5,0.0,556
114/02/25,719,"73,345",103.5,105.0,100.0,101.5,-2.0,521
114/02/24,396,"41,035",105.0,105.5,101.5,103.5,-1.0,327
114/02/21,559,"57,881",102.0,105.0,101.0,104.5,2.5,387
114/02/20,225,"22,914",101.5,102.5,101.0,102.0,0.5,191
114/02/19,260,"26,335",99.9,103.0,99.8,101.5,1.5,280
114/02/18,569,"56,651",99.5,101.0,98.9,100.0,0.1,396
114/02/17,642,"64,185",100.0,101.0,99.3,99.9,-0.6,306
114/02/14,367,"37,140",101.0,102.5,100.0,100.5,0.0,213
114/02/13,422,"42,783",102.0,103.0,100.5,100.5,-1.0,348
114/02/12,887,"91,454",106.0,107.0,101.0,101.5,-5.0,677
114/02/11,660,"70,649",108.5,108.5,105.5,106.5,-1.5,547
114/02/10,"1,051","112,508",105.0,108.0,105.0,108.0,4.5,840
114/02/07,394,"40,667",103.0,104.0,102.5,103.5,1.5,533
114/02/06,729,"75,361",101.5,106.0,101.5,102.0,1.0,563
114/02/05,583,"58,652",99.5,102.0,99.5,101.0,-0.5,456
114/02/04,"1,114","111,443",97.8,102.0,97.8,101.5,3.5,"1,206"
114/02/03,558,"53,777",95.9,98.3,94.1,98.0,2.6,743
114/01/22,213,"20,365",95.8,96.3,95.4,95.4,0.2,260
114/01/21,301,"28,822",96.1,96.3,95.2,95.2,-0.2,284
114/01/20,269,"25,826",96.6,96.7,95.4,95.4,-0.6,270
114/01/17,563,"54,444",96.4,97.9,96.0,96.0,0.2,437
114/01/16,764,"74,359",98.2,99.4,95.7,95.8,-1.2,"1,711"
114/01/15,270,"26,301",97.6,98.3,96.6,97.0,-0.2,838
114/01/14,427,"41,428",96.2,98.0,96.2,97.2,1.1,557
114/01/13,395,"38,168",97.2,98.6,95.8,96.1,-0.8,723
114/01/10,829,"79,910",94.5,97.6,94.5,96.9,2.7,563
114/01/09,357,"33,870",95.2,96.4,93.7,94.2,-0.8,602
114/01/08,200,"18,951",94.7,95.2,94.0,95.0,0.2,412
114/01/07,264,"25,073",96.2,96.5,93.2,94.8,-0.4,276
114/01/06,434,"41,311",94.9,95.9,94.9,95.2,0.7,337
114/01/03,652,"61,374",92.8,94.9,92.8,94.5,1.7,783
114/01/02,420,"38,848",93.2,93.7,91.6,92.8,0.0,760
113/12/31,513,"47,039",91.3,93.2,90.3,92.8,1.6,474
113/12/30,403,"37,097",92.1,93.1,91.2,91.2,-0.8,343
113/12/27,415,"38,355",92.6,93.5,91.8,92.0,-1.0,587
113/12/26,764,"71,011",94.0,94.4,92.1,93.0,-0.8,532
113/12/25,322,"30,252",93.8,95.4,93.0,93.8,0.0,484
113/12/24,233,"21,997",94.6,95.5,93.2,93.8,-0.3,239
113/12/23,493,"46,555",95.6,96.1,93.3,94.1,-0.5,756
113/12/20,235,"22,304",94.5,96.2,93.9,94.6,-0.2,319
113/12/19,"3,775","358,161",94.2,96.6,94.1,94.8,-0.2,"1,184"
113/12/18,650,"60,848",93.4,95.3,92.3,95.0,0.1,940
113/12/17,510,"48,332",95.0,95.9,93.8,94.9,-0.1,657
113/12/16,495,"47,034",95.4,96.1,94.1,95.0,0.0,417
113/12/13,397,"37,713",95.4,96.8,94.4,95.0,-0.6,537
113/12/12,665,"63,592",94.0,96.8,94.0,95.6,1.5,631
113/12/11,432,"40,693",93.2,95.0,93.2,94.1,-0.2,395
113/12/10,702,"65,938",93.0,94.9,93.0,94.3,0.7,757
113/12/09,"1,272","118,509",90.9,94.7,90.1,93.6,3.1,980
113/12/06,855,"77,028",89.8,91.8,88.6,90.5,0.5,512
113/12/05,685,"60,559",87.1,90.2,87.0,90.0,1.8,433
113/12/04,662,"58,150",89.0,90.0,87.0,88.2,-0.4,475
113/12/03,661,"59,262",88.2,90.9,88.2,88.6,1.1,423
113/12/02,423,"37,388",87.1,90.1,87.0,87.5,0.5,322
113/11/29,"2,536","219,593",85.6,87.8,85.0,87.0,0.2,376
113/11/28,660,"56,235",84.8,86.9,83.9,86.8,1.8,396
113/11/27,806,"68,315",85.9,86.0,83.1,85.0,-0.9,550
113/11/26,429,"36,873",87.5,88.5,85.1,85.9,-2.1,446
113/11/25,618,"53,537",87.0,88.2,84.8,88.0,2.2,365
113/11/22,588,"50,958",86.8,88.4,85.6,85.8,-1.0,434
113/11/21,581,"49,950",86.3,87.6,85.1,86.8,0.6,298
113/11/20,570,"49,474",88.3,88.4,86.0,86.2,-2.3,384
113/11/19,"1,795","157,488",87.1,89.7,86.9,88.5,1.4,551
113/11/18,"1,147","100,222",88.3,89.5,85.7,87.1,-2.8,619
113/11/15,924,"82,959",90.9,90.9,89.1,89.9,-1.5,491
113/11/14,890,"82,628",94.4,95.0,91.2,91.4,-2.7,671
113/11/13,811,"75,911",91.7,95.1,91.0,94.1,1.9,638
113/11/12,"1,016","93,230",89.0,92.7,89.0,92.2,2.3,663
113/11/11,461,"41,499",90.7,91.3,88.5,89.9,0.0,352
113/11/08,773,"69,589",91.0,91.9,88.1,89.9,0.0,"1,250"
113/11/07,"1,981","179,094",92.5,93.3,88.7,89.9,-3.9,"1,385"
113/11/06,941,"88,923",96.4,97.3,92.2,93.8,-2.5,723
113/11/05,"1,168","114,990",99.1,100.0,96.0,96.3,-3.3,640
113/11/04,"1,341","133,226",98.0,100.5,98.0,99.6,2.4,876
113/11/01,500,"47,886",95.3,97.7,94.5,97.2,1.0,361
113/10/30,753,"71,866",92.4,96.6,92.4,96.2,3.9,587
113/10/29,"1,422","135,960",97.4,99.6,91.7,92.3,-4.4,"1,118"
113/10/28,"1,255","121,718",98.4,99.5,94.9,96.7,-0.1,"1,252"
113/10/25,"2,178","211,142",93.8,99.6,93.8,98.1,4.3,"1,380"
113/10/24,826,"77,433",93.0,94.7,92.6,93.8,1.0,543
113/10/23,296,"27,353",92.2,93.0,91.5,92.8,0.1,229
113/10/22,"1,067","98,627",90.9,94.8,90.6,92.7,0.8,716
113/10/21,"1,193","109,978",93.8,93.8,89.8,91.9,-0.8,"1,129"
113/10/18,"2,239","205,559",89.0,93.0,89.0,92.7,4.7,"1,411"
113/10/17,319,"27,959",87.2,88.5,86.4,88.0,0.8,264
113/10/16,433,"37,270",86.1,87.7,84.9,87.2,1.0,334
113/10/15,389,"33,651",86.1,87.6,85.8,86.2,0.0,258
113/10/14,491,"43,020",89.4,89.9,85.9,86.2,-2.8,405
113/10/11,886,"78,771",87.0,90.1,86.6,89.0,2.1,647
113/10/09,462,"39,648",85.5,86.9,85.3,86.9,1.4,381
113/10/08,427,"36,566",85.8,86.5,85.0,85.5,-0.4,474
113/10/07,254,"21,844",86.0,86.5,85.4,85.9,-0.3,148
113/10/04,272,"23,522",86.1,86.9,85.9,86.2,-0.5,189
113/10/01,323,"27,957",85.7,87.2,85.7,86.7,0.7,230
113/09/30,243,"20,960",86.2,87.0,85.7,86.0,-0.7,188
113/09/27,345,"29,928",86.6,88.5,85.8,86.7,-0.2,234
113/09/26,388,"33,492",86.4,87.0,85.7,86.9,0.7,266
113/09/25,691,"60,213",87.9,88.6,86.0,86.2,-1.3,630
113/09/24,977,"84,188",85.9,87.9,84.0,87.5,1.6,835
113/09/23,"1,072","91,718",83.8,88.3,83.1,85.9,1.1,"1,067"
113/09/20,"1,253","107,221",82.0,88.0,81.6,84.8,3.3,865
113/09/19,269,"21,851",81.7,81.8,80.8,81.5,0.5,233
113/09/18,382,"30,822",81.0,81.3,80.0,81.0,0.0,314
113/09/16,605,"49,322",82.8,84.1,80.4,81.0,-1.4,762
113/09/13,"1,161","96,656",79.5,85.4,79.5,82.4,2.8,842
113/09/12,544,"42,951",79.0,80.9,77.4,79.6,1.4,400
113/09/11,710,"55,552",78.5,79.5,77.1,78.2,-0.8,505
113/09/10,"1,654","130,893",82.1,82.1,74.7,79.0,-3.8,"1,179"
113/09/09,957,"80,335",84.0,87.0,82.0,82.8,-2.0,598
