日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,254,"2,600",10.15,10.45,10.1,10.15,0.1,165
114/08/07,508,"5,133",10.2,10.35,9.92,10.05,-0.35,155
114/08/06,569,"5,790",10.35,10.5,10.0,10.4,-0.2,234
114/08/05,731,"7,766",11.3,11.3,10.2,10.6,-0.2,409
114/08/04,"1,649","17,701",10.65,11.2,10.3,10.8,0.4,797
114/08/01,"1,905","19,558",9.7,10.4,9.5,10.4,0.93,"1,170"
114/08/01,"1,905","19,558",9.7,10.4,9.5,10.4,0.93,"1,170"
114/07/31,804,"7,597",9.47,9.47,9.01,9.47,0.86,320
114/07/31,804,"7,597",9.47,9.47,9.01,9.47,0.86,320
114/07/30,346,"2,931",7.9,8.61,7.83,8.61,0.78,201
114/07/30,346,"2,931",7.9,8.61,7.83,8.61,0.78,201
114/07/29,23,179,7.71,7.84,7.68,7.83,0.01,30
114/07/29,23,179,7.71,7.84,7.68,7.83,0.01,30
114/07/28,57,441,7.79,7.84,7.68,7.82,0.03,35
114/07/28,57,441,7.79,7.84,7.68,7.82,0.03,35
114/07/25,37,286,7.84,7.84,7.66,7.79,-0.05,28
114/07/25,37,286,7.84,7.84,7.66,7.79,-0.05,28
114/07/24,66,510,7.67,7.85,7.64,7.84,0.09,51
114/07/24,66,510,7.67,7.85,7.64,7.84,0.09,51
114/07/23,31,237,7.61,7.8,7.61,7.75,0.07,34
114/07/23,31,237,7.61,7.8,7.61,7.75,0.07,34
114/07/22,77,593,7.85,7.86,7.61,7.68,-0.21,57
114/07/22,77,593,7.85,7.86,7.61,7.68,-0.21,57
114/07/21,112,866,7.74,7.98,7.59,7.89,0.15,87
114/07/21,112,866,7.74,7.98,7.59,7.89,0.15,87
114/07/18,67,514,7.63,7.75,7.63,7.74,0.01,47
114/07/18,67,514,7.63,7.75,7.63,7.74,0.01,47
114/07/17,37,284,7.72,7.76,7.6,7.73,-0.02,28
114/07/17,37,284,7.72,7.76,7.6,7.73,-0.02,28
114/07/16,66,509,7.7,7.77,7.6,7.75,0.0,61
114/07/16,66,509,7.7,7.77,7.6,7.75,0.0,61
114/07/15,61,467,7.84,7.84,7.66,7.75,-0.09,45
114/07/15,61,467,7.84,7.84,7.66,7.75,-0.09,45
114/07/14,71,548,7.8,7.85,7.55,7.84,0.08,54
114/07/14,71,548,7.8,7.85,7.55,7.84,0.08,54
114/07/11,37,288,7.77,7.78,7.72,7.76,-0.02,28
114/07/11,37,288,7.77,7.78,7.72,7.76,-0.02,28
114/07/10,48,372,7.73,7.78,7.61,7.78,0.03,27
114/07/10,48,372,7.73,7.78,7.61,7.78,0.03,27
114/07/09,43,327,7.6,7.75,7.55,7.75,-0.08,22
114/07/09,43,327,7.6,7.75,7.55,7.75,-0.08,22
114/07/08,65,499,7.64,7.83,7.62,7.83,-0.01,43
114/07/08,65,499,7.64,7.83,7.62,7.83,-0.01,43
114/07/07,20,152,7.7,7.84,7.7,7.84,-0.02,25
114/07/07,20,152,7.7,7.84,7.7,7.84,-0.02,25
114/07/04,30,231,7.8,7.86,7.61,7.86,-0.01,25
114/07/04,30,231,7.8,7.86,7.61,7.86,-0.01,25
114/07/03,48,370,7.84,7.89,7.6,7.87,0.03,39
114/07/03,48,370,7.84,7.89,7.6,7.87,0.03,39
114/07/02,22,172,7.8,7.84,7.76,7.84,0.0,15
114/07/02,22,172,7.8,7.84,7.76,7.84,0.0,15
114/07/01,68,529,7.88,7.89,7.77,7.84,-0.04,51
114/07/01,68,529,7.88,7.89,7.77,7.84,-0.04,51
114/06/30,11,86,7.8,7.88,7.8,7.88,-0.06,14
114/06/30,11,86,7.8,7.88,7.8,7.88,-0.06,14
114/06/27,35,275,7.93,7.94,7.75,7.94,0.0,31
114/06/27,35,275,7.93,7.94,7.75,7.94,0.0,31
114/06/26,43,337,7.8,7.97,7.71,7.94,0.09,41
114/06/26,43,337,7.8,7.97,7.71,7.94,0.09,41
114/06/25,50,396,7.98,7.99,7.81,7.85,-0.13,38
114/06/25,50,396,7.98,7.99,7.81,7.85,-0.13,38
114/06/24,42,334,8.0,8.0,7.89,7.98,0.01,39
114/06/24,42,334,8.0,8.0,7.89,7.98,0.01,39
114/06/23,23,182,7.81,7.99,7.8,7.97,-0.03,24
114/06/23,23,182,7.81,7.99,7.8,7.97,-0.03,24
114/06/20,60,481,8.05,8.05,8.0,8.0,-0.15,34
114/06/20,60,481,8.05,8.05,8.0,8.0,-0.15,34
114/06/19,60,483,8.1,8.17,7.93,8.15,-0.01,43
114/06/19,60,483,8.1,8.17,7.93,8.15,-0.01,43
114/06/18,30,245,8.17,8.2,8.1,8.16,-0.08,22
114/06/18,30,245,8.17,8.2,8.1,8.16,-0.08,22
114/06/17,52,423,8.06,8.25,8.05,8.24,0.13,49
114/06/17,52,423,8.06,8.25,8.05,8.24,0.13,49
114/06/16,101,816,8.37,8.37,8.0,8.11,-0.18,75
114/06/16,101,816,8.37,8.37,8.0,8.11,-0.18,75
114/06/13,41,337,8.25,8.34,8.2,8.29,-0.11,43
114/06/13,41,337,8.25,8.34,8.2,8.29,-0.11,43
114/06/12,59,493,8.42,8.43,8.28,8.4,-0.02,46
114/06/12,59,493,8.42,8.43,8.28,8.4,-0.02,46
114/06/11,43,358,8.3,8.49,8.26,8.42,0.0,39
114/06/11,43,358,8.3,8.49,8.26,8.42,0.0,39
