日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,23,276,12.0,12.35,11.15,11.95,-0.05,17,2025-08-22
114/08/21,54,647,12.0,12.0,11.9,12.0,0.4,20,2025-08-21
114/08/20,6,73,11.0,11.6,11.0,11.6,0.6,9,2025-08-20
114/08/19,24,264,11.0,11.05,11.0,11.0,0.0,12,2025-08-19
114/08/18,78,863,11.4,11.4,10.9,11.0,-0.3,35,2025-08-18
114/08/15,41,460,11.35,11.35,11.0,11.3,-0.25,27,2025-08-15
114/08/14,25,289,11.6,11.8,11.4,11.55,-0.25,25,2025-08-14
114/08/13,32,383,12.0,12.0,11.8,11.8,0.0,13,2025-08-13
114/08/12,50,594,12.05,12.05,11.7,11.8,-0.2,32,2025-08-12
114/08/11,81,985,12.45,12.45,12.0,12.0,-0.3,35,2025-08-11
114/08/08,24,286,11.75,12.4,11.75,12.3,0.0,12,2025-08-08
114/08/07,14,170,12.35,12.35,12.0,12.3,-0.05,8,2025-08-07
114/08/06,28,344,12.5,12.5,12.0,12.35,-0.1,20,2025-08-06
114/08/05,74,907,12.6,12.6,12.0,12.45,0.25,28,2025-08-05
114/08/04,54,676,12.75,12.85,12.05,12.2,-0.4,41,2025-08-04
114/08/01,164,"2,003",11.85,12.65,11.2,12.6,1.0,81,2025-08-01
114/07/31,323,"3,905",11.75,12.4,11.6,11.6,0.3,129,2025-07-31
114/07/30,85,941,10.0,11.3,10.0,11.3,1.0,56,2025-07-30
114/07/29,14,142,10.05,10.3,10.0,10.3,0.0,13,2025-07-29
114/07/28,47,469,10.15,10.5,9.91,10.3,0.1,30,2025-07-28
114/07/25,51,520,9.5,10.5,9.2,10.2,0.37,34,2025-07-25
114/07/24,1,11,9.83,9.83,9.83,9.83,0.33,6,2025-07-24
114/07/23,42,391,9.2,9.5,9.2,9.5,0.1,20,2025-07-23
114/07/22,43,381,8.67,9.54,8.67,9.4,-0.1,22,2025-07-22
114/07/21,50,473,9.5,9.5,9.36,9.5,0.0,20,2025-07-21
114/07/18,92,861,9.45,9.59,9.3,9.5,0.02,62,2025-07-18
114/07/17,29,270,9.2,9.48,9.2,9.48,0.01,17,2025-07-17
114/07/16,36,335,9.18,9.5,9.18,9.47,-0.02,18,2025-07-16
114/07/15,68,629,9.21,9.49,9.14,9.49,0.28,31,2025-07-15
114/07/14,71,668,9.79,9.79,9.2,9.21,-0.17,27,2025-07-14
114/07/11,47,431,9.11,9.38,9.11,9.38,0.18,25,2025-07-11
114/07/10,16,148,9.45,9.45,9.15,9.2,-0.21,8,2025-07-10
114/07/09,55,506,9.11,9.41,9.09,9.41,-0.01,23,2025-07-09
114/07/08,28,257,9.2,9.42,9.03,9.42,0.09,24,2025-07-08
114/07/07,4,37,9.33,9.33,9.33,9.33,0.0,7,2025-07-07
114/07/04,34,318,9.4,9.4,9.32,9.33,-0.04,17,2025-07-04
114/07/03,119,"1,123",9.3,9.5,9.3,9.37,-0.08,48,2025-07-03
114/07/02,76,718,9.35,9.6,9.35,9.45,-0.3,43,2025-07-02
114/07/01,48,462,10.0,10.0,9.11,9.75,-0.25,32,2025-07-01
114/06/30,24,241,10.1,10.1,9.96,10.0,-0.1,17,2025-06-30
114/06/27,31,315,10.1,10.25,10.1,10.1,0.05,13,2025-06-27
