日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,"6,699","334,817",49.93,50.15,49.86,49.94,0.02,231,2025-08-22
114/08/21,"4,591","228,879",49.64,49.97,49.64,49.92,0.5,176,2025-08-21
114/08/20,"5,826","287,989",49.33,49.51,49.3,49.42,0.45,278,2025-08-20
114/08/19,"3,606","176,642",48.96,49.04,48.96,48.97,-0.14,404,2025-08-19
114/08/18,"7,265","366,044",50.4,50.4,50.35,50.35,-0.45,"1,009",2025-08-18
114/08/15,"9,281","470,976",50.8,50.8,50.65,50.8,-0.05,383,2025-08-15
114/08/14,"12,443","632,344",50.9,50.9,50.8,50.85,0.25,376,2025-08-14
114/08/13,"11,115","561,249",50.55,50.6,50.35,50.6,-0.1,476,2025-08-13
114/08/12,"7,526","380,885",50.6,50.7,50.6,50.7,0.05,338,2025-08-12
114/08/11,"8,861","448,205",50.65,50.65,50.55,50.65,-0.1,439,2025-08-11
114/08/08,"13,959","707,796",50.6,50.75,50.6,50.75,0.15,704,2025-08-08
114/08/07,"13,033","659,762",50.95,50.95,50.5,50.6,-0.5,701,2025-08-07
114/08/06,"8,495","433,691",51.1,51.1,51.0,51.1,0.1,409,2025-08-06
114/08/05,"8,196","418,249",50.9,51.1,50.9,51.0,0.65,388,2025-08-05
114/08/04,"6,800","342,878",50.6,50.6,50.35,50.35,0.2,237,2025-08-04
114/08/01,"6,672","335,259",50.3,50.35,50.15,50.15,-0.15,103,2025-08-01
114/07/31,"7,490","376,300",50.05,50.4,50.05,50.3,0.2,104,2025-07-31
114/07/30,"4,748","237,555",50.0,50.1,50.0,50.1,0.73,66,2025-07-30
114/07/29,"5,710","281,348",49.19,49.38,49.16,49.37,0.28,85,2025-07-29
114/07/28,"3,596","176,529",49.02,49.15,49.0,49.09,0.1,56,2025-07-28
114/07/25,"3,157","154,633",48.92,49.02,48.91,48.99,0.37,99,2025-07-25
114/07/24,"2,173","105,649",48.6,48.7,48.6,48.62,-0.1,26,2025-07-24
114/07/23,"1,872","91,404",48.87,48.99,48.71,48.72,-0.11,38,2025-07-23
114/07/22,"1,324","64,652",48.73,48.85,48.73,48.83,0.33,29,2025-07-22
114/07/21,"1,011","49,052",48.46,48.54,48.46,48.5,0.04,48,2025-07-21
114/07/18,278,"13,472",48.35,48.48,48.35,48.46,0.24,15,2025-07-18
114/07/17,592,"28,544",48.27,48.27,48.17,48.22,-0.04,49,2025-07-17
114/07/16,221,"10,659",48.14,48.26,48.14,48.26,-0.13,20,2025-07-16
114/07/15,144,"6,988",48.46,48.46,48.36,48.39,-0.05,14,2025-07-15
114/07/14,226,"10,939",48.3,48.44,48.3,48.44,-0.48,16,2025-07-14
114/07/11,139,"6,797",48.9,48.94,48.89,48.92,-0.07,8,2025-07-11
114/07/10,554,"27,127",49.08,49.08,48.91,48.99,0.74,26,2025-07-10
114/07/09,170,"8,224",48.3,48.3,48.25,48.25,-0.05,9,2025-07-09
114/07/08,136,"6,584",48.3,48.42,48.3,48.3,-0.46,21,2025-07-08
114/07/07,124,"6,047",48.53,48.76,48.53,48.76,0.27,15,2025-07-07
114/07/04,239,"11,567",48.94,48.94,48.36,48.49,-0.47,20,2025-07-04
114/07/03,123,"6,024",49.02,49.02,48.94,48.96,-0.42,13,2025-07-03
114/07/02,389,"19,223",49.58,49.58,49.38,49.38,-0.37,25,2025-07-02
114/07/01,397,"19,750",49.65,49.8,49.65,49.75,0.83,25,2025-07-01
114/06/30,701,"34,291",48.86,48.97,48.82,48.92,0.17,48,2025-06-30
114/06/27,348,"17,059",49.26,49.42,48.75,48.75,-0.45,21,2025-06-27
114/06/26,123,"6,067",49.15,49.2,49.11,49.2,-0.18,7,2025-06-26
114/06/25,258,"12,719",49.47,49.47,49.27,49.38,0.11,12,2025-06-25
114/06/24,322,"15,864",49.4,49.4,49.24,49.27,0.08,8,2025-06-24
114/06/23,330,"16,224",48.94,49.19,48.94,49.19,0.19,20,2025-06-23
114/06/20,490,"24,006",49.06,49.06,48.92,49.0,-0.18,32,2025-06-20
114/06/19,"1,289","63,345",49.16,49.19,49.07,49.18,0.28,122,2025-06-19
114/06/18,292,"14,304",49.01,49.09,48.9,48.9,0.42,29,2025-06-18
114/06/17,"1,021","49,563",48.46,48.59,48.46,48.48,-0.36,107,2025-06-17
114/06/16,"3,045","148,887",49.09,49.12,48.78,48.84,-0.91,156,2025-06-16
114/06/13,"2,016","100,062",49.5,49.75,49.45,49.75,0.55,236,2025-06-13
114/06/12,"3,047","150,110",49.41,49.49,49.12,49.2,-0.04,158,2025-06-12
114/06/11,343,"16,914",49.34,49.38,49.24,49.24,-0.05,32,2025-06-11
114/06/10,762,"37,502",49.19,49.29,49.16,49.29,0.24,73,2025-06-10
114/06/09,172,"8,458",49.09,49.09,49.05,49.05,-0.59,31,2025-06-09
114/06/06,337,"16,748",49.7,49.72,49.64,49.64,0.0,23,2025-06-06
114/06/05,753,"37,337",49.57,49.69,49.52,49.64,0.52,38,2025-06-05
114/06/04,844,"41,449",49.13,49.15,49.07,49.12,-0.17,28,2025-06-04
114/06/03,286,"14,066",49.05,49.29,48.99,49.29,0.12,48,2025-06-03
114/06/02,589,"28,979",49.0,49.25,49.0,49.17,0.25,39,2025-06-02
114/05/29,129,"6,326",48.94,49.04,48.92,48.92,0.0,16,2025-05-29
114/05/28,726,"35,522",49.15,49.15,48.85,48.92,0.06,29,2025-05-28
114/05/27,"1,083","52,635",48.32,48.89,48.32,48.86,0.9,175,2025-05-27
114/05/26,843,"40,519",48.38,48.38,47.92,47.96,-0.48,82,2025-05-26
114/05/23,801,"38,888",48.5,48.59,48.44,48.44,0.27,44,2025-05-23
114/05/22,"1,141","54,914",48.25,48.25,48.05,48.17,-0.95,87,2025-05-22
114/05/21,881,"43,258",49.19,49.22,49.03,49.12,-0.68,66,2025-05-21
114/05/20,392,"19,559",49.85,49.92,49.8,49.8,0.55,36,2025-05-20
114/05/19,773,"38,041",49.37,49.4,49.13,49.25,-0.7,57,2025-05-19
114/05/16,340,"16,978",49.88,49.97,49.85,49.95,0.6,30,2025-05-16
114/05/15,450,"22,233",49.67,49.67,49.28,49.35,-0.61,43,2025-05-15
114/05/14,422,"21,088",49.97,49.97,49.91,49.96,-0.24,42,2025-05-14
114/05/13,344,"17,284",50.15,50.3,50.0,50.2,-0.05,31,2025-05-13
114/05/12,358,"17,988",50.35,50.35,50.15,50.25,-0.1,39,2025-05-12
114/05/09,955,"48,252",50.45,50.6,50.35,50.35,-0.35,51,2025-05-09
114/05/08,380,"19,312",50.9,51.0,50.7,50.7,0.05,31,2025-05-08
114/05/07,526,"26,647",50.4,50.8,50.4,50.65,0.68,52,2025-05-07
114/05/06,"1,026","51,218",49.56,50.1,49.56,49.97,0.62,61,2025-05-06
114/05/05,"1,047","52,095",51.55,51.55,49.34,49.35,-3.75,134,2025-05-05
114/05/02,"1,134","60,676",54.25,54.25,52.95,53.1,-1.8,115,2025-05-02
114/04/30,"1,265","69,587",55.3,55.3,54.85,54.9,-0.1,51,2025-04-30
114/04/29,778,"42,786",54.95,55.0,54.95,55.0,-0.15,20,2025-04-29
114/04/28,"1,799","99,282",55.15,55.25,55.1,55.15,0.55,76,2025-04-28
114/04/25,"1,971","107,550",54.45,54.65,54.45,54.6,0.25,62,2025-04-25
114/04/24,882,"47,916",54.4,54.4,54.25,54.35,0.1,34,2025-04-24
114/04/23,768,"41,711",54.15,54.4,54.15,54.25,1.15,43,2025-04-23
114/04/22,285,"15,216",53.4,53.4,53.1,53.1,-0.45,25,2025-04-22
114/04/21,694,"37,256",54.05,54.05,53.5,53.55,-0.75,57,2025-04-21
114/04/18,117,"6,363",54.3,54.35,54.3,54.3,-0.35,14,2025-04-18
114/04/17,"5,615","306,437",54.45,54.65,54.45,54.65,0.35,98,2025-04-17
114/04/16,309,"16,800",54.3,54.35,54.3,54.3,-0.05,22,2025-04-16
114/04/15,676,"36,716",54.15,54.4,54.15,54.35,0.65,38,2025-04-15
114/04/14,"1,363","72,865",53.5,53.8,53.35,53.7,0.0,74,2025-04-14
114/04/11,734,"39,397",53.45,53.85,53.35,53.7,-2.05,54,2025-04-11
114/04/10,770,"42,963",55.5,55.85,55.5,55.75,1.45,94,2025-04-10
114/04/09,936,"50,519",54.85,54.95,53.4,54.3,-2.35,184,2025-04-09
114/04/08,"1,325","75,102",56.8,56.9,56.6,56.65,-2.05,392,2025-04-08
114/04/07,"4,658","274,970",58.95,59.2,58.7,58.7,1.05,315,2025-04-07
114/04/02,415,"23,952",57.75,57.8,57.65,57.65,0.05,26,2025-04-02
114/04/01,444,"25,538",57.45,57.65,57.45,57.6,0.35,65,2025-04-01
114/03/31,942,"53,924",57.05,57.3,57.05,57.25,1.05,118,2025-03-31
114/03/28,518,"29,088",56.1,56.2,56.1,56.2,0.1,25,2025-03-28
114/03/27,453,"25,417",56.25,56.25,56.05,56.1,-0.2,66,2025-03-27
114/03/26,128,"7,223",56.3,56.3,56.25,56.3,-0.05,28,2025-03-26
114/03/25,927,"52,251",56.4,56.45,56.35,56.35,-0.4,121,2025-03-25
114/03/24,"1,279","72,708",56.85,56.85,56.75,56.75,-0.45,52,2025-03-24
114/03/21,"3,685","210,960",57.25,57.3,57.2,57.2,-0.05,107,2025-03-21
114/03/20,"2,119","121,404",57.35,57.4,57.25,57.25,0.45,165,2025-03-20
114/03/19,569,"32,378",56.95,56.95,56.8,56.8,-0.1,50,2025-03-19
114/03/18,"2,308","131,497",56.85,57.05,56.8,56.9,0.25,288,2025-03-18
114/03/17,"1,901","107,643",56.6,56.65,56.55,56.65,0.05,413,2025-03-17
114/03/14,302,"17,131",56.5,56.7,56.5,56.6,0.25,43,2025-03-14
114/03/13,249,"14,060",56.4,56.45,56.3,56.35,-0.45,42,2025-03-13
114/03/12,230,"13,047",56.75,56.8,56.65,56.8,-0.6,45,2025-03-12
114/03/11,"1,850","106,300",57.25,57.55,57.25,57.4,0.8,228,2025-03-11
114/03/10,265,"15,026",56.65,56.65,56.55,56.6,-0.2,24,2025-03-10
114/03/07,124,"7,027",56.7,56.85,56.7,56.8,0.4,23,2025-03-07
114/03/06,159,"8,978",56.55,56.55,56.35,56.4,-0.45,45,2025-03-06
114/03/05,"1,865","106,040",57.15,57.15,56.75,56.85,-1.0,224,2025-03-05
114/03/04,396,"22,936",57.95,58.05,57.8,57.85,0.5,59,2025-03-04
114/03/03,"2,209","126,546",57.25,57.4,57.15,57.35,0.4,140,2025-03-03
114/02/27,731,"41,642",56.95,57.0,56.9,56.95,0.5,52,2025-02-27
114/02/26,378,"21,384",56.65,56.75,56.45,56.45,0.55,38,2025-02-26
114/02/25,169,"9,419",55.7,55.95,55.7,55.9,0.5,40,2025-02-25
114/02/24,481,"26,676",55.4,55.45,55.4,55.4,0.3,27,2025-02-24
114/02/21,122,"6,711",54.95,55.1,54.95,55.1,0.2,8,2025-02-21
114/02/20,207,"11,368",54.85,54.9,54.85,54.9,0.1,18,2025-02-20
114/02/19,534,"29,251",54.75,54.8,54.7,54.8,-0.45,48,2025-02-19
114/02/18,555,"30,568",55.05,55.25,55.05,55.25,0.15,46,2025-02-18
114/02/17,"1,148","63,276",55.1,55.1,55.1,55.1,0.15,41,2025-02-17
114/02/14,181,"9,948",54.85,55.05,54.85,54.95,0.55,29,2025-02-14
114/02/13,491,"26,688",54.45,54.5,54.3,54.4,-0.6,56,2025-02-13
114/02/12,725,"39,827",55.05,55.1,54.85,55.0,-0.35,185,2025-02-12
114/02/11,722,"39,980",55.45,55.45,55.35,55.35,-0.2,25,2025-02-11
114/02/10,209,"11,627",55.55,55.55,55.5,55.55,-0.2,23,2025-02-10
114/02/07,946,"52,802",55.85,55.85,55.75,55.75,-0.05,123,2025-02-07
114/02/06,802,"44,775",55.55,55.9,55.55,55.8,0.8,274,2025-02-06
114/02/05,329,"18,092",54.95,55.05,54.95,55.0,0.1,22,2025-02-05
114/02/04,"3,266","179,010",54.8,54.9,54.75,54.9,-0.4,105,2025-02-04
114/02/03,191,"10,499",54.3,55.3,54.3,55.3,1.1,68,2025-02-03
114/01/22,258,"13,964",54.1,54.2,54.05,54.2,-0.1,156,2025-01-22
114/01/21,383,"20,742",53.9,54.3,53.9,54.3,0.55,260,2025-01-21
114/01/20,"1,126","60,692",54.1,54.1,53.75,53.75,-0.2,347,2025-01-20
114/01/17,403,"21,753",54.0,54.05,53.95,53.95,0.1,295,2025-01-17
114/01/16,413,"22,242",53.85,53.85,53.8,53.85,0.6,318,2025-01-16
114/01/15,131,"6,949",53.35,53.35,53.1,53.25,-0.2,19,2025-01-15
114/01/14,352,"18,797",53.5,53.5,53.35,53.45,0.25,27,2025-01-14
114/01/13,494,"26,298",53.2,53.3,53.2,53.2,-0.2,38,2025-01-13
114/01/10,385,"20,560",53.55,53.55,53.35,53.4,-0.15,30,2025-01-10
114/01/09,394,"21,085",53.3,53.55,53.3,53.55,0.25,48,2025-01-09
114/01/08,160,"8,511",53.5,53.5,53.25,53.3,-0.4,61,2025-01-08
114/01/07,203,"10,916",53.8,53.8,53.7,53.7,-0.4,29,2025-01-07
114/01/06,675,"36,535",54.15,54.15,54.05,54.1,-0.45,76,2025-01-06
114/01/03,395,"21,544",54.5,54.6,54.5,54.55,0.3,33,2025-01-03
114/01/02,234,"12,661",53.95,54.25,53.95,54.25,-0.4,31,2025-01-02
113/12/31,367,"20,041",54.5,54.65,54.5,54.65,0.8,54,2024-12-31
113/12/30,622,"33,447",53.85,53.9,53.75,53.85,-0.35,90,2024-12-30
113/12/27,339,"18,378",54.15,54.25,54.1,54.2,0.2,53,2024-12-27
113/12/26,374,"20,196",54.1,54.15,53.95,54.0,-0.3,75,2024-12-26
113/12/25,366,"19,863",54.1,54.3,54.1,54.3,0.2,47,2024-12-25
113/12/24,249,"13,458",54.1,54.1,54.05,54.1,-0.35,62,2024-12-24
113/12/23,174,"9,453",54.4,54.5,54.3,54.45,0.05,52,2024-12-23
113/12/20,633,"34,418",54.45,54.45,54.35,54.4,-0.4,59,2024-12-20
113/12/19,"4,108","224,526",55.0,55.0,54.6,54.8,-0.6,527,2024-12-19
113/12/18,798,"44,225",55.45,55.45,55.4,55.4,0.15,88,2024-12-18
113/12/17,185,"10,247",55.25,55.3,55.2,55.25,0.0,49,2024-12-17
113/12/16,553,"30,554",55.6,55.6,55.25,55.25,-0.5,86,2024-12-16
113/12/13,227,"12,664",55.8,55.8,55.7,55.75,-0.35,43,2024-12-13
113/12/12,127,"7,137",56.3,56.3,56.1,56.1,-0.65,45,2024-12-12
113/12/11,572,"32,454",56.8,56.8,56.7,56.75,-0.25,62,2024-12-11
113/12/10,475,"27,084",57.05,57.1,56.95,57.0,-0.55,191,2024-12-10
113/12/09,340,"19,585",57.4,57.55,57.4,57.55,0.2,59,2024-12-09
113/12/06,328,"18,826",57.3,57.4,57.3,57.35,0.15,40,2024-12-06
113/12/05,191,"10,936",57.15,57.25,57.1,57.2,0.5,40,2024-12-05
113/12/04,553,"31,428",57.1,57.1,56.65,56.7,-0.7,85,2024-12-04
113/12/03,"1,859","106,928",57.3,57.6,57.3,57.4,0.3,362,2024-12-03
113/12/02,742,"42,331",56.9,57.15,56.9,57.1,0.4,111,2024-12-02
113/11/29,670,"37,927",56.6,56.7,56.55,56.7,0.2,73,2024-11-29
113/11/28,149,"8,420",56.45,56.55,56.4,56.5,0.4,46,2024-11-28
113/11/27,448,"25,128",56.05,56.15,56.0,56.1,0.1,55,2024-11-27
113/11/26,612,"34,329",56.15,56.2,56.0,56.0,0.6,67,2024-11-26
113/11/25,623,"34,571",55.45,55.55,55.4,55.4,0.3,60,2024-11-25
113/11/22,219,"12,066",55.1,55.1,55.05,55.1,-0.05,20,2024-11-22
113/11/21,568,"31,350",55.2,55.25,55.1,55.15,0.2,46,2024-11-21
113/11/20,167,"9,197",54.95,55.1,54.95,54.95,0.05,30,2024-11-20
113/11/19,"1,671","91,858",54.85,55.05,54.85,54.9,0.1,303,2024-11-19
113/11/18,345,"18,920",54.85,54.85,54.7,54.8,-0.15,45,2024-11-18
113/11/15,569,"31,262",55.2,55.2,54.9,54.95,0.25,61,2024-11-15
113/11/14,335,"18,314",54.6,54.7,54.5,54.7,-0.5,31,2024-11-14
113/11/13,256,"14,133",55.5,55.5,55.15,55.2,-0.8,34,2024-11-13
113/11/12,785,"43,911",55.6,56.05,55.6,56.0,0.55,84,2024-11-12
113/11/11,751,"41,607",55.3,55.5,55.3,55.45,0.55,68,2024-11-11
113/11/08,121,"6,652",55.15,55.15,54.85,54.9,0.35,28,2024-11-08
113/11/07,430,"23,530",54.8,54.9,54.55,54.55,-0.1,42,2024-11-07
113/11/06,840,"45,782",54.9,54.95,54.05,54.65,-0.55,208,2024-11-06
113/11/05,"1,197","66,025",55.05,55.25,55.0,55.2,0.45,224,2024-11-05
113/11/04,"1,989","108,864",54.95,54.95,54.6,54.75,-0.55,281,2024-11-04
113/11/01,632,"34,913",55.25,55.3,55.2,55.3,0.15,40,2024-11-01
113/10/30,321,"17,728",55.3,55.3,55.15,55.15,0.15,38,2024-10-30
113/10/29,366,"20,137",55.0,55.05,55.0,55.0,0.1,42,2024-10-29
113/10/28,591,"32,441",55.15,55.15,54.85,54.9,-0.9,87,2024-10-28
113/10/25,377,"20,989",55.45,55.8,55.45,55.8,0.6,52,2024-10-25
113/10/24,433,"23,889",55.1,55.2,55.05,55.2,0.25,39,2024-10-24
113/10/23,342,"18,837",55.1,55.1,54.95,54.95,0.0,37,2024-10-23
113/10/22,"1,027","56,587",55.55,55.6,54.95,54.95,-1.05,177,2024-10-22
113/10/21,744,"41,605",56.25,56.25,55.9,56.0,-0.25,192,2024-10-21
113/10/18,595,"33,488",56.25,56.3,56.2,56.25,-0.85,141,2024-10-18
113/10/17,572,"32,653",57.05,57.15,57.0,57.1,0.15,147,2024-10-17
113/10/16,138,"7,877",56.9,57.0,56.9,56.95,0.6,43,2024-10-16
113/10/15,678,"38,241",56.5,56.5,56.35,56.35,0.2,87,2024-10-15
113/10/14,159,"8,955",56.25,56.25,56.1,56.15,-0.45,76,2024-10-14
113/10/11,862,"48,790",56.65,56.65,56.55,56.6,-0.4,96,2024-10-11
113/10/09,432,"24,630",57.25,57.25,56.9,57.0,-0.15,116,2024-10-09
113/10/08,"1,148","65,537",57.3,57.3,57.0,57.15,-0.5,144,2024-10-08
113/10/07,739,"42,530",57.55,57.65,57.5,57.65,-0.2,198,2024-10-07
113/10/04,210,"12,142",57.9,58.05,57.85,57.85,-0.35,99,2024-10-04
113/10/01,746,"43,374",57.9,58.25,57.9,58.2,0.3,187,2024-10-01
113/09/30,"1,102","63,750",57.95,57.95,57.8,57.9,0.05,77,2024-09-30
113/09/27,550,"31,815",57.9,57.9,57.8,57.85,-0.2,55,2024-09-27
113/09/26,755,"43,857",58.15,58.2,58.0,58.05,-0.4,191,2024-09-26
113/09/25,627,"36,628",58.5,58.55,58.35,58.45,-0.15,71,2024-09-25
113/09/24,632,"37,162",58.85,58.95,58.55,58.6,-0.15,85,2024-09-24
113/09/23,546,"32,075",58.9,58.9,58.7,58.75,-0.3,220,2024-09-23
113/09/20,"1,898","112,107",59.05,59.2,59.0,59.05,-0.55,251,2024-09-20
113/09/19,"2,196","130,646",59.4,59.85,59.35,59.6,-0.45,338,2024-09-19
113/09/18,779,"46,715",60.0,60.05,59.8,60.05,0.45,69,2024-09-18
113/09/16,983,"58,591",59.75,59.75,59.55,59.6,-0.35,106,2024-09-16
113/09/13,447,"26,804",59.95,60.0,59.85,59.95,-0.15,138,2024-09-13
113/09/12,363,"21,806",59.85,60.15,59.85,60.1,-0.3,67,2024-09-12
113/09/11,430,"25,937",60.25,60.45,60.2,60.4,0.6,87,2024-09-11
113/09/10,657,"39,249",59.55,59.8,59.55,59.8,0.6,88,2024-09-10
113/09/09,410,"24,249",59.2,59.2,59.1,59.2,-0.1,66,2024-09-09
113/09/06,582,"34,534",59.05,59.35,59.05,59.3,0.35,103,2024-09-06
113/09/05,168,"9,916",59.0,59.0,58.9,58.95,0.45,40,2024-09-05
113/09/04,440,"25,755",58.45,58.55,58.45,58.5,0.75,64,2024-09-04
113/09/03,404,"23,340",57.5,57.75,57.5,57.75,0.1,59,2024-09-03
113/09/02,864,"49,726",57.5,57.85,57.4,57.65,-0.25,270,2024-09-02
