日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,46,"3,394",73.50,73.80,73.30,73.50,-0.2,44
114/08/07,43,"3,174",73.00,74.10,73.00,73.70,0.8,42
114/08/06,62,"4,532",72.70,74.00,72.70,72.90,0.3,54
114/08/05,72,"5,298",73.00,73.60,72.50,72.60,-0.1,53
114/08/04,35,"2,566",72.40,73.00,72.40,72.70,0.3,29
114/08/01,100,"7,262",72.50,73.00,72.30,72.40,-0.5,50
114/08/01,100,"7,262",72.50,73.00,72.30,72.40,-0.5,50
114/07/31,41,"3,000",73.10,73.60,72.90,72.90,-0.1,34
114/07/31,41,"3,000",73.10,73.60,72.90,72.90,-0.1,34
114/07/30,48,"3,494",72.70,73.00,72.50,73.00,0.7,27
114/07/30,48,"3,494",72.70,73.00,72.50,73.00,0.7,27
114/07/29,75,"5,416",73.00,73.00,71.70,72.30,-0.6,46
114/07/29,75,"5,416",73.00,73.00,71.70,72.30,-0.6,46
114/07/28,157,"11,425",74.20,74.20,72.30,72.90,-1.3,214
114/07/28,157,"11,425",74.20,74.20,72.30,72.90,-1.3,214
114/07/25,17,"1,227",74.50,74.50,74.20,74.20,-0.3,20
114/07/25,17,"1,227",74.50,74.50,74.20,74.20,-0.3,20
114/07/24,77,"5,746",75.50,75.50,74.20,74.50,-1.0,59
114/07/24,77,"5,746",75.50,75.50,74.20,74.50,-1.0,59
114/07/23,32,"2,427",74.30,75.50,74.30,75.50,1.0,31
114/07/23,32,"2,427",74.30,75.50,74.30,75.50,1.0,31
114/07/22,64,"4,803",75.10,75.30,74.40,74.50,-0.6,49
114/07/22,64,"4,803",75.10,75.30,74.40,74.50,-0.6,49
114/07/21,18,"1,354",74.20,75.60,74.20,75.10,-0.5,20
114/07/21,18,"1,354",74.20,75.60,74.20,75.10,-0.5,20
114/07/18,19,"1,453",75.30,76.00,75.30,75.60,0.3,22
114/07/18,19,"1,453",75.30,76.00,75.30,75.60,0.3,22
114/07/17,7,528,75.40,76.00,75.20,75.30,-0.2,7
114/07/17,7,528,75.40,76.00,75.20,75.30,-0.2,7
114/07/16,143,"10,897",75.40,77.20,75.40,75.50,-1.3,92
114/07/16,143,"10,897",75.40,77.20,75.40,75.50,-1.3,92
114/07/15,111,"8,499",76.60,77.50,75.00,76.80,0.2,96
114/07/15,111,"8,499",76.60,77.50,75.00,76.80,0.2,96
114/07/14,33,"2,524",76.10,76.90,75.10,76.60,0.1,30
114/07/14,33,"2,524",76.10,76.90,75.10,76.60,0.1,30
114/07/11,44,"3,378",77.00,77.40,76.40,76.50,-0.5,36
114/07/11,44,"3,378",77.00,77.40,76.40,76.50,-0.5,36
114/07/10,58,"4,485",75.90,77.40,75.90,77.00,0.8,58
114/07/10,58,"4,485",75.90,77.40,75.90,77.00,0.8,58
114/07/09,27,"2,049",75.00,76.20,75.00,76.20,1.0,29
114/07/09,27,"2,049",75.00,76.20,75.00,76.20,1.0,29
114/07/08,28,"2,103",74.20,75.90,73.80,75.20,0.3,23
114/07/08,28,"2,103",74.20,75.90,73.80,75.20,0.3,23
114/07/07,58,"4,394",77.00,77.00,74.80,74.90,-2.4,42
114/07/07,58,"4,394",77.00,77.00,74.80,74.90,-2.4,42
114/07/04,13,"1,037",77.00,77.70,77.00,77.30,0.0,21
114/07/04,13,"1,037",77.00,77.70,77.00,77.30,0.0,21
114/07/03,61,"4,722",77.00,78.00,76.80,77.30,0.5,60
