日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,25,113,4.51,4.57,4.51,4.57,0.06,7,2025-08-22
114/08/21,20,90,4.52,4.52,4.51,4.51,0.01,7,2025-08-21
114/08/20,25,112,4.50,4.50,4.50,4.50,-0.03,3,2025-08-20
114/08/19,6,27,4.51,4.53,4.51,4.53,-0.1,5,2025-08-19
114/08/18,93,424,4.52,4.64,4.52,4.63,0.11,13,2025-08-18
114/08/15,51,232,4.56,4.56,4.52,4.52,-0.04,9,2025-08-15
114/08/14,94,429,4.56,4.60,4.56,4.56,0.0,10,2025-08-14
114/08/13,84,374,4.42,4.56,4.42,4.56,0.14,10,2025-08-13
114/08/12,105,466,4.46,4.46,4.42,4.42,-0.04,9,2025-08-12
114/08/11,45,201,4.47,4.47,4.46,4.46,-0.01,4,2025-08-11
114/08/08,0,0,--,--,--,--,0.0,0,2025-08-08
114/08/07,6,27,4.55,4.55,4.53,4.53,0.03,2,2025-08-07
114/08/06,9,40,4.50,4.50,4.50,4.50,0.0,3,2025-08-06
114/08/05,5,22,4.50,4.50,4.50,4.50,0.05,1,2025-08-05
114/08/04,43,191,4.40,4.46,4.40,4.45,0.0,6,2025-08-04
114/08/01,8,36,4.46,4.47,4.45,4.45,-0.06,4,2025-08-01
114/07/31,1,5,4.51,4.51,4.51,4.51,-0.04,1,2025-07-31
114/07/30,100,452,4.50,4.57,4.50,4.55,0.0,18,2025-07-30
114/07/29,62,283,4.62,4.62,4.51,4.55,-0.07,11,2025-07-29
114/07/28,27,125,4.64,4.64,4.62,4.62,0.01,4,2025-07-28
114/07/25,256,"1,182",4.70,4.70,4.61,4.61,-0.09,6,2025-07-25
114/07/24,88,414,4.68,4.72,4.67,4.70,0.02,12,2025-07-24
114/07/23,84,388,4.57,4.69,4.57,4.68,0.11,17,2025-07-23
114/07/22,18,82,4.56,4.57,4.52,4.57,0.03,10,2025-07-22
114/07/21,46,209,4.50,4.55,4.50,4.54,0.07,8,2025-07-21
114/07/18,15,67,4.50,4.51,4.47,4.47,0.04,7,2025-07-18
114/07/17,60,265,4.46,4.46,4.40,4.43,-0.03,19,2025-07-17
114/07/16,369,"1,646",4.41,4.50,4.41,4.46,0.13,15,2025-07-16
114/07/15,37,161,4.40,4.40,4.33,4.33,0.03,4,2025-07-15
114/07/14,48,206,4.33,4.33,4.27,4.30,-0.04,8,2025-07-14
114/07/11,63,271,4.27,4.34,4.27,4.34,0.07,6,2025-07-11
114/07/10,31,134,4.32,4.32,4.27,4.27,-0.06,3,2025-07-10
114/07/09,30,130,4.33,4.33,4.33,4.33,0.0,2,2025-07-09
114/07/08,56,240,4.26,4.33,4.26,4.33,0.07,6,2025-07-08
114/07/07,40,170,4.25,4.26,4.25,4.26,0.05,3,2025-07-07
114/07/04,7,29,4.21,4.21,4.21,4.21,-0.04,3,2025-07-04
114/07/03,6,26,4.27,4.27,4.25,4.25,-0.06,2,2025-07-03
114/07/02,1,4,4.31,4.31,4.31,4.31,-0.02,1,2025-07-02
114/07/01,1,4,4.33,4.33,4.33,4.33,-0.03,1,2025-07-01
114/06/30,1,4,4.36,4.36,4.36,4.36,-0.02,1,2025-06-30
114/06/27,23,101,4.37,4.39,4.37,4.38,0.01,5,2025-06-27
114/06/26,6,26,4.38,4.38,4.37,4.37,0.01,2,2025-06-26
114/06/25,15,65,4.35,4.36,4.35,4.36,0.01,3,2025-06-25
114/06/24,60,260,4.30,4.35,4.30,4.35,0.12,8,2025-06-24
114/06/23,70,295,4.20,4.23,4.20,4.23,0.03,5,2025-06-23
114/06/20,73,306,4.18,4.20,4.18,4.20,0.0,11,2025-06-20
114/06/19,20,84,4.20,4.20,4.20,4.20,-0.09,3,2025-06-19
114/06/18,15,64,4.29,4.29,4.29,4.29,-0.04,2,2025-06-18
114/06/17,40,173,4.34,4.34,4.32,4.33,0.06,7,2025-06-17
114/06/16,1,4,4.27,4.27,4.27,4.27,0.01,1,2025-06-16
114/06/13,31,132,4.37,4.37,4.26,4.26,-0.15,6,2025-06-13
114/06/12,2,9,4.42,4.42,4.41,4.41,-0.06,2,2025-06-12
114/06/11,86,380,4.40,4.47,4.40,4.47,0.07,7,2025-06-11
114/06/10,101,447,4.43,4.43,4.40,4.40,-0.03,9,2025-06-10
114/06/09,80,351,4.31,4.44,4.31,4.43,0.12,11,2025-06-09
114/06/06,47,203,4.31,4.32,4.31,4.31,0.0,4,2025-06-06
114/06/05,37,159,4.30,4.32,4.29,4.31,0.01,6,2025-06-05
114/06/04,31,132,4.24,4.30,4.24,4.30,0.06,3,2025-06-04
114/06/03,1,4,4.24,4.24,4.24,4.24,0.11,1,2025-06-03
