日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,"14,874","137,693",9.25,9.28,9.24,9.26,0.02,583,2025-08-22
114/08/21,"7,493","69,174",9.19,9.25,9.19,9.24,0.07,562,2025-08-21
114/08/20,"6,145","56,385",9.14,9.19,9.14,9.17,0.06,520,2025-08-20
114/08/19,"4,510","41,142",9.13,9.13,9.11,9.11,-0.02,435,2025-08-19
114/08/18,"7,272","66,463",9.15,9.15,9.13,9.13,-0.03,652,2025-08-18
114/08/15,"11,534","106,065",9.17,9.2,9.17,9.2,0.02,572,2025-08-15
114/08/14,"5,191","47,707",9.18,9.2,9.18,9.18,0.05,560,2025-08-14
114/08/13,"9,811","89,501",9.11,9.14,9.1,9.13,0.0,672,2025-08-13
114/08/12,"9,550","87,022",9.11,9.13,9.1,9.13,0.03,442,2025-08-12
114/08/11,"12,969","117,998",9.09,9.11,9.09,9.1,-0.02,760,2025-08-11
114/08/08,"7,175","65,354",9.1,9.12,9.09,9.12,0.03,451,2025-08-08
114/08/07,"6,763","61,538",9.12,9.13,9.07,9.09,-0.05,779,2025-08-07
114/08/06,"10,667","97,474",9.13,9.15,9.13,9.14,0.01,575,2025-08-06
114/08/05,"7,986","72,910",9.11,9.15,9.11,9.13,0.09,682,2025-08-05
114/08/04,"14,931","134,923",9.05,9.05,9.01,9.04,0.0,"1,177",2025-08-04
114/08/01,"6,532","59,124",9.02,9.09,9.02,9.04,-0.01,573,2025-08-01
114/07/31,"15,962","144,463",9.01,9.07,9.0,9.05,0.03,637,2025-07-31
114/07/30,"16,934","152,567",8.99,9.03,8.98,9.02,0.1,742,2025-07-30
114/07/29,"11,824","105,391",8.9,8.93,8.89,8.92,0.04,570,2025-07-29
114/07/28,"5,481","48,677",8.87,8.9,8.87,8.88,0.02,593,2025-07-28
114/07/25,"10,607","93,948",8.82,8.87,8.82,8.86,0.07,516,2025-07-25
114/07/24,"8,514","74,876",8.8,8.8,8.78,8.79,-0.01,424,2025-07-24
114/07/23,"11,806","104,113",8.84,8.85,8.79,8.8,-0.02,624,2025-07-23
114/07/22,"4,622","40,718",8.79,8.83,8.79,8.82,0.03,421,2025-07-22
114/07/21,"12,189","107,058",8.78,8.79,8.76,8.79,0.01,515,2025-07-21
114/07/18,"10,522","92,234",8.74,8.78,8.73,8.78,0.04,514,2025-07-18
114/07/17,"6,806","59,415",8.73,8.74,8.72,8.74,0.01,637,2025-07-17
114/07/16,"5,088","44,394",8.74,8.74,8.71,8.73,-0.02,854,2025-07-16
114/07/15,"3,601","31,646",8.78,8.8,8.77,8.79,0.02,556,2025-07-15
114/07/14,"5,305","46,512",8.75,8.78,8.75,8.77,-0.08,883,2025-07-14
114/07/11,"4,833","42,759",8.87,8.88,8.83,8.85,0.0,558,2025-07-11
114/07/10,"7,177","63,488",8.8,8.87,8.8,8.85,0.09,543,2025-07-10
114/07/09,"5,327","46,624",8.77,8.77,8.74,8.76,-0.01,703,2025-07-09
114/07/08,"8,416","73,946",8.79,8.8,8.77,8.77,-0.09,911,2025-07-08
114/07/07,"10,520","93,033",8.8,8.86,8.79,8.86,0.06,547,2025-07-07
114/07/04,"3,763","33,115",8.81,8.81,8.79,8.8,-0.04,566,2025-07-04
114/07/03,"20,037","177,243",8.88,8.88,8.83,8.84,-0.06,"1,901",2025-07-03
114/07/02,"3,457","30,772",8.92,8.93,8.89,8.9,-0.02,395,2025-07-02
114/07/01,"11,163","99,505",8.94,8.95,8.88,8.92,0.13,749,2025-07-01
114/06/30,"9,989","87,683",8.73,8.8,8.73,8.79,0.07,657,2025-06-30
