日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,29,"1,181",40.35,40.65,40.35,40.45,0.3,34
114/08/07,23,931,40.2,40.2,40.0,40.15,-0.05,22
114/08/06,32,"1,310",41.4,41.4,40.15,40.2,-0.25,35
114/08/05,59,"2,373",40.6,40.75,40.3,40.45,0.15,63
114/08/04,8,319,39.8,40.3,39.8,40.3,0.3,8
114/08/01,18,718,39.8,40.0,39.8,40.0,0.2,14
114/08/01,18,718,39.8,40.0,39.8,40.0,0.2,14
114/07/31,15,597,39.8,39.95,39.6,39.8,-0.1,13
114/07/31,15,597,39.8,39.95,39.6,39.8,-0.1,13
114/07/30,12,491,40.1,40.1,39.9,39.9,0.0,13
114/07/30,12,491,40.1,40.1,39.9,39.9,0.0,13
114/07/29,11,450,39.95,39.95,39.65,39.9,-0.05,15
114/07/29,11,450,39.95,39.95,39.65,39.9,-0.05,15
114/07/28,19,763,39.5,39.95,39.5,39.95,0.25,26
114/07/28,19,763,39.5,39.95,39.5,39.95,0.25,26
114/07/25,10,401,39.85,39.85,39.65,39.7,-0.15,21
114/07/25,10,401,39.85,39.85,39.65,39.7,-0.15,21
114/07/24,13,521,40.05,40.05,39.85,39.85,-0.35,17
114/07/24,13,521,40.05,40.05,39.85,39.85,-0.35,17
114/07/23,17,693,40.2,40.2,40.0,40.2,0.5,22
114/07/23,17,693,40.2,40.2,40.0,40.2,0.5,22
114/07/22,15,607,40.65,40.65,39.7,39.7,-0.6,18
114/07/22,15,607,40.65,40.65,39.7,39.7,-0.6,18
114/07/21,9,364,40.3,40.3,40.3,40.3,0.0,9
114/07/21,9,364,40.3,40.3,40.3,40.3,0.0,9
114/07/18,32,"1,304",40.1,41.1,39.9,40.3,0.2,36
114/07/18,32,"1,304",40.1,41.1,39.9,40.3,0.2,36
114/07/17,38,"1,525",39.9,40.25,39.9,40.1,0.2,31
114/07/17,38,"1,525",39.9,40.25,39.9,40.1,0.2,31
114/07/16,24,963,40.05,40.05,39.75,39.9,-0.15,28
114/07/16,24,963,40.05,40.05,39.75,39.9,-0.15,28
114/07/15,2,82,40.6,40.6,40.05,40.05,0.2,3
114/07/15,2,82,40.6,40.6,40.05,40.05,0.2,3
114/07/14,2,81,39.85,39.85,39.85,39.85,0.0,4
114/07/14,2,81,39.85,39.85,39.85,39.85,0.0,4
114/07/11,13,518,39.75,40.0,39.75,39.85,0.05,26
114/07/11,13,518,39.75,40.0,39.75,39.85,0.05,26
114/07/10,7,297,39.8,39.8,39.6,39.8,0.05,16
114/07/10,7,297,39.8,39.8,39.6,39.8,0.05,16
114/07/09,8,298,39.1,40.0,39.1,39.75,-0.15,17
114/07/09,8,298,39.1,40.0,39.1,39.75,-0.15,17
114/07/08,16,648,40.05,40.1,39.9,39.9,-0.6,15
114/07/08,16,648,40.05,40.1,39.9,39.9,-0.6,15
114/07/07,7,277,40.45,40.5,40.45,40.5,-0.1,19
114/07/07,7,277,40.45,40.5,40.45,40.5,-0.1,19
114/07/04,2,101,40.6,40.6,40.6,40.6,0.0,13
114/07/04,2,101,40.6,40.6,40.6,40.6,0.0,13
114/07/03,13,534,40.7,40.7,40.6,40.6,0.0,16
114/07/03,13,534,40.7,40.7,40.6,40.6,0.0,16
114/07/02,3,129,40.4,40.6,40.4,40.6,0.0,14
114/07/02,3,129,40.4,40.6,40.4,40.6,0.0,14
114/07/01,8,325,40.6,40.65,40.3,40.6,-0.1,8
114/07/01,8,325,40.6,40.65,40.3,40.6,-0.1,8
114/06/30,15,617,41.2,41.4,40.7,40.7,0.6,37
114/06/30,15,617,41.2,41.4,40.7,40.7,0.6,37
114/06/27,29,"1,231",41.8,41.8,41.6,41.75,-0.05,36
114/06/27,29,"1,231",41.8,41.8,41.6,41.75,-0.05,36
114/06/26,18,750,42.4,42.4,41.8,41.8,0.1,26
114/06/26,18,750,42.4,42.4,41.8,41.8,0.1,26
114/06/25,17,723,42.05,42.05,41.55,41.7,-0.3,16
114/06/25,17,723,42.05,42.05,41.55,41.7,-0.3,16
114/06/24,31,"1,312",41.8,42.2,41.8,42.0,0.55,20
114/06/24,31,"1,312",41.8,42.2,41.8,42.0,0.55,20
114/06/23,18,748,41.1,41.6,41.0,41.45,-0.55,25
114/06/23,18,748,41.1,41.6,41.0,41.45,-0.55,25
114/06/20,9,379,42.25,42.3,41.95,42.0,-0.25,9
114/06/20,9,379,42.25,42.3,41.95,42.0,-0.25,9
114/06/19,43,"1,829",42.0,42.35,42.0,42.25,0.1,16
114/06/19,43,"1,829",42.0,42.35,42.0,42.25,0.1,16
114/06/18,16,680,41.85,42.3,41.8,42.15,0.0,20
114/06/18,16,680,41.85,42.3,41.8,42.15,0.0,20
114/06/17,13,531,42.1,42.15,42.0,42.15,0.05,19
114/06/17,13,531,42.1,42.15,42.0,42.15,0.05,19
114/06/16,21,884,42.0,42.2,42.0,42.1,0.2,15
114/06/16,21,884,42.0,42.2,42.0,42.1,0.2,15
114/06/13,62,"2,615",42.5,42.5,41.8,41.9,-0.9,46
114/06/13,62,"2,615",42.5,42.5,41.8,41.9,-0.9,46
114/06/12,103,"4,437",41.9,44.0,41.9,42.8,1.05,111
114/06/12,103,"4,437",41.9,44.0,41.9,42.8,1.05,111
114/06/11,12,516,41.9,41.95,41.75,41.75,0.0,25
114/06/11,12,516,41.9,41.95,41.75,41.75,0.0,25
114/06/10,10,398,41.65,42.0,41.35,41.75,0.2,14
114/06/10,10,398,41.65,42.0,41.35,41.75,0.2,14
114/06/09,8,333,41.65,41.65,41.5,41.55,0.1,10
114/06/09,8,333,41.65,41.65,41.5,41.55,0.1,10
114/06/06,5,221,41.45,41.5,41.45,41.45,0.1,11
114/06/06,5,221,41.45,41.5,41.45,41.45,0.1,11
114/06/05,11,470,41.75,41.95,41.35,41.35,0.1,15
114/06/05,11,470,41.75,41.95,41.35,41.35,0.1,15
114/06/04,10,417,41.5,41.75,41.25,41.25,0.1,8
114/06/04,10,417,41.5,41.75,41.25,41.25,0.1,8
114/06/03,30,"1,237",40.95,41.35,40.8,41.15,0.25,23
114/06/03,30,"1,237",40.95,41.35,40.8,41.15,0.25,23
114/06/02,7,291,41.75,41.75,40.7,40.9,-0.85,9
114/06/02,7,291,41.75,41.75,40.7,40.9,-0.85,9
114/05/29,15,621,41.85,41.95,41.75,41.75,0.0,27
114/05/29,15,621,41.85,41.95,41.75,41.75,0.0,27
114/05/28,29,"1,237",41.9,42.8,41.75,41.75,0.2,30
114/05/28,29,"1,237",41.9,42.8,41.75,41.75,0.2,30
114/05/27,44,"1,820",41.25,41.6,41.2,41.55,0.3,20
114/05/27,44,"1,820",41.25,41.6,41.2,41.55,0.3,20
114/05/26,55,"2,285",41.05,41.5,41.05,41.25,0.25,31
114/05/26,55,"2,285",41.05,41.5,41.05,41.25,0.25,31
114/05/23,10,411,40.8,41.3,40.8,41.0,0.25,14
114/05/23,10,411,40.8,41.3,40.8,41.0,0.25,14
114/05/22,6,247,41.25,41.25,40.75,40.75,-0.6,7
114/05/22,6,247,41.25,41.25,40.75,40.75,-0.6,7
114/05/21,23,961,41.1,41.8,41.05,41.35,0.15,27
114/05/21,23,961,41.1,41.8,41.05,41.35,0.15,27
114/05/20,9,374,41.6,41.6,41.0,41.2,0.35,15
114/05/20,9,374,41.6,41.6,41.0,41.2,0.35,15
114/05/19,31,"1,274",41.2,41.2,40.8,40.85,-0.35,27
114/05/19,31,"1,274",41.2,41.2,40.8,40.85,-0.35,27
114/05/16,33,"1,346",41.5,41.5,40.05,41.2,-0.5,50
114/05/16,33,"1,346",41.5,41.5,40.05,41.2,-0.5,50
114/05/15,12,502,41.9,42.0,41.7,41.7,0.25,12
114/05/15,12,502,41.9,42.0,41.7,41.7,0.25,12
114/05/14,12,499,41.8,41.95,41.4,41.45,-0.1,13
114/05/14,12,499,41.8,41.95,41.4,41.45,-0.1,13
114/05/13,15,636,41.75,42.0,41.4,41.55,0.15,19
114/05/13,15,636,41.75,42.0,41.4,41.55,0.15,19
114/05/12,8,312,41.5,41.9,41.4,41.4,-0.5,26
114/05/12,8,312,41.5,41.9,41.4,41.4,-0.5,26
114/05/09,15,604,40.8,41.9,40.8,41.9,1.1,25
114/05/09,15,604,40.8,41.9,40.8,41.9,1.1,25
114/05/08,15,618,40.25,40.8,40.25,40.8,0.2,21
114/05/08,15,618,40.25,40.8,40.25,40.8,0.2,21
114/05/07,15,610,40.8,40.85,40.6,40.6,-0.3,14
114/05/07,15,610,40.8,40.85,40.6,40.6,-0.3,14
114/05/06,4,164,41.0,41.0,40.9,40.9,0.55,5
114/05/06,4,164,41.0,41.0,40.9,40.9,0.55,5
114/05/05,12,487,41.0,41.0,40.35,40.35,-1.05,12
114/05/05,12,487,41.0,41.0,40.35,40.35,-1.05,12
114/05/02,47,"1,940",40.9,41.7,40.8,41.4,0.6,42
114/05/02,47,"1,940",40.9,41.7,40.8,41.4,0.6,42
114/04/30,21,868,42.15,42.15,40.45,40.8,0.55,23
114/04/30,21,868,42.15,42.15,40.45,40.8,0.55,23
114/04/29,11,446,40.0,40.25,40.0,40.25,0.1,15
114/04/29,11,446,40.0,40.25,40.0,40.25,0.1,15
114/04/28,21,835,39.7,40.5,39.7,40.15,-0.1,21
114/04/28,21,835,39.7,40.5,39.7,40.15,-0.1,21
114/04/25,19,766,40.4,40.4,40.1,40.25,-0.05,20
114/04/25,19,766,40.4,40.4,40.1,40.25,-0.05,20
114/04/24,5,202,40.35,40.35,40.3,40.3,-0.05,6
114/04/24,5,202,40.35,40.35,40.3,40.3,-0.05,6
114/04/23,100,"4,082",39.9,42.9,39.9,40.35,1.2,71
114/04/23,100,"4,082",39.9,42.9,39.9,40.35,1.2,71
114/04/22,56,"2,195",40.25,40.25,38.55,39.15,-0.85,51
114/04/22,56,"2,195",40.25,40.25,38.55,39.15,-0.85,51
114/04/21,43,"1,716",41.6,41.6,39.9,40.0,-1.6,49
114/04/21,43,"1,716",41.6,41.6,39.9,40.0,-1.6,49
114/04/18,35,"1,488",41.45,43.5,41.4,41.6,0.6,35
114/04/18,35,"1,488",41.45,43.5,41.4,41.6,0.6,35
114/04/17,4,164,40.85,41.0,40.85,41.0,0.15,4
114/04/17,4,164,40.85,41.0,40.85,41.0,0.15,4
114/04/16,13,541,40.8,40.9,40.65,40.85,-0.5,17
114/04/16,13,541,40.8,40.9,40.65,40.85,-0.5,17
114/04/15,18,740,40.15,41.35,40.15,41.35,1.35,25
114/04/15,18,740,40.15,41.35,40.15,41.35,1.35,25
114/04/14,33,"1,323",39.6,40.35,39.6,40.0,0.7,26
114/04/14,33,"1,323",39.6,40.35,39.6,40.0,0.7,26
114/04/11,46,"1,814",39.95,39.95,38.25,39.3,-0.65,33
114/04/11,46,"1,814",39.95,39.95,38.25,39.3,-0.65,33
114/04/10,130,"5,183",39.95,39.95,39.5,39.95,3.6,83
114/04/10,130,"5,183",39.95,39.95,39.5,39.95,3.6,83
114/04/09,178,"6,557",38.5,38.55,35.0,36.35,-1.7,139
114/04/09,178,"6,557",38.5,38.55,35.0,36.35,-1.7,139
114/04/08,285,"10,686",37.05,40.0,37.05,38.05,-3.1,178
114/04/08,285,"10,686",37.05,40.0,37.05,38.05,-3.1,178
114/04/07,23,963,41.15,41.15,41.15,41.15,-4.55,25
114/04/07,23,963,41.15,41.15,41.15,41.15,-4.55,25
114/04/02,16,737,45.05,45.7,45.05,45.7,0.05,22
114/04/02,16,737,45.05,45.7,45.05,45.7,0.05,22
114/04/01,30,"1,355",44.4,45.7,44.4,45.65,1.25,34
114/04/01,30,"1,355",44.4,45.7,44.4,45.65,1.25,34
114/03/31,71,"3,173",46.0,46.0,44.0,44.4,-2.15,77
114/03/31,71,"3,173",46.0,46.0,44.0,44.4,-2.15,77
114/03/28,21,"1,004",47.25,47.25,46.55,46.55,-1.25,30
114/03/28,21,"1,004",47.25,47.25,46.55,46.55,-1.25,30
114/03/27,11,506,48.0,48.0,47.5,47.8,0.0,24
114/03/27,11,506,48.0,48.0,47.5,47.8,0.0,24
114/03/26,35,"1,682",48.1,48.25,47.8,47.8,-0.3,31
114/03/26,35,"1,682",48.1,48.25,47.8,47.8,-0.3,31
114/03/25,17,815,48.25,48.4,48.1,48.1,-0.1,30
114/03/25,17,815,48.25,48.4,48.1,48.1,-0.1,30
114/03/24,21,"1,029",49.0,49.5,48.2,48.2,-0.55,35
114/03/24,21,"1,029",49.0,49.5,48.2,48.2,-0.55,35
114/03/21,34,"1,659",48.15,48.8,48.0,48.75,0.6,42
114/03/21,34,"1,659",48.15,48.8,48.0,48.75,0.6,42
114/03/20,55,"2,646",47.0,48.4,47.0,48.15,1.45,50
114/03/20,55,"2,646",47.0,48.4,47.0,48.15,1.45,50
114/03/19,26,"1,226",47.55,47.55,46.7,46.7,-0.25,24
114/03/19,26,"1,226",47.55,47.55,46.7,46.7,-0.25,24
114/03/18,10,474,47.55,47.55,46.95,46.95,-0.05,15
114/03/18,10,474,47.55,47.55,46.95,46.95,-0.05,15
114/03/17,10,477,47.3,47.5,47.0,47.0,0.1,18
114/03/17,10,477,47.3,47.5,47.0,47.0,0.1,18
114/03/14,19,895,46.65,47.0,46.5,46.9,0.25,33
114/03/14,19,895,46.65,47.0,46.5,46.9,0.25,33
114/03/13,68,"3,217",48.75,48.75,46.65,46.65,-0.9,67
114/03/13,68,"3,217",48.75,48.75,46.65,46.65,-0.9,67
114/03/12,39,"1,836",48.75,48.75,47.5,47.55,-0.45,66
114/03/12,39,"1,836",48.75,48.75,47.5,47.55,-0.45,66
114/03/11,35,"1,675",48.1,49.2,47.7,48.0,-0.5,53
114/03/11,35,"1,675",48.1,49.2,47.7,48.0,-0.5,53
114/03/10,33,"1,624",49.55,49.9,48.1,48.5,-1.25,32
114/03/10,33,"1,624",49.55,49.9,48.1,48.5,-1.25,32
114/03/07,34,"1,700",49.9,50.0,48.85,49.75,-0.15,37
114/03/07,34,"1,700",49.9,50.0,48.85,49.75,-0.15,37
114/03/06,26,"1,277",50.0,50.0,49.55,49.9,-0.1,117
114/03/06,26,"1,277",50.0,50.0,49.55,49.9,-0.1,117
114/03/05,73,"3,644",48.95,50.0,48.95,50.0,1.15,56
114/03/05,73,"3,644",48.95,50.0,48.95,50.0,1.15,56
114/03/04,56,"2,696",48.15,48.85,47.9,48.85,-0.15,56
114/03/04,56,"2,696",48.15,48.85,47.9,48.85,-0.15,56
114/03/03,33,"1,630",49.0,49.75,48.8,49.0,-0.95,42
114/03/03,33,"1,630",49.0,49.75,48.8,49.0,-0.95,42
114/02/27,38,"1,882",50.0,50.2,49.0,49.95,-0.15,48
114/02/27,38,"1,882",50.0,50.2,49.0,49.95,-0.15,48
114/02/26,21,"1,066",50.4,50.4,50.1,50.1,-0.1,34
114/02/26,21,"1,066",50.4,50.4,50.1,50.1,-0.1,34
114/02/25,69,"3,466",48.8,50.2,48.8,50.2,0.6,69
114/02/25,69,"3,466",48.8,50.2,48.8,50.2,0.6,69
114/02/24,48,"2,389",49.8,50.0,49.4,49.6,0.15,53
114/02/24,48,"2,389",49.8,50.0,49.4,49.6,0.15,53
114/02/21,45,"2,207",49.3,49.45,48.8,49.45,0.35,50
114/02/21,45,"2,207",49.3,49.45,48.8,49.45,0.35,50
114/02/20,69,"3,366",49.0,49.5,48.6,49.1,0.75,91
114/02/20,69,"3,366",49.0,49.5,48.6,49.1,0.75,91
114/02/19,56,"2,727",47.95,48.9,47.8,48.35,0.5,54
114/02/19,56,"2,727",47.95,48.9,47.8,48.35,0.5,54
114/02/18,16,779,47.75,47.85,47.6,47.85,-0.15,45
114/02/18,16,779,47.75,47.85,47.6,47.85,-0.15,45
114/02/17,31,"1,507",47.8,48.4,47.7,48.0,0.55,51
114/02/17,31,"1,507",47.8,48.4,47.7,48.0,0.55,51
114/02/14,38,"1,785",47.4,47.55,47.1,47.45,0.4,36
114/02/14,38,"1,785",47.4,47.55,47.1,47.45,0.4,36
114/02/13,7,341,47.65,47.65,47.05,47.05,0.15,11
114/02/13,7,341,47.65,47.65,47.05,47.05,0.15,11
114/02/12,19,898,46.8,47.95,46.8,46.9,0.4,23
114/02/12,19,898,46.8,47.95,46.8,46.9,0.4,23
114/02/11,22,"1,034",46.7,47.0,46.5,46.5,-0.2,26
114/02/11,22,"1,034",46.7,47.0,46.5,46.5,-0.2,26
114/02/10,19,887,46.4,46.85,46.4,46.7,-0.3,20
114/02/10,19,887,46.4,46.85,46.4,46.7,-0.3,20
114/02/07,19,893,47.1,47.1,47.0,47.0,-0.15,17
114/02/07,19,893,47.1,47.1,47.0,47.0,-0.15,17
