日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,32,589,18.55,18.9,18.5,18.9,-0.1,48
114/08/07,54,"1,015",18.8,19.3,18.5,19.0,0.2,57
114/08/06,37,701,18.9,18.9,18.55,18.8,-0.1,56
114/08/05,43,811,18.85,19.05,18.7,18.9,0.0,49
114/08/04,14,269,18.85,19.0,18.85,18.9,0.05,28
114/08/01,47,889,18.6,19.05,18.6,18.85,-0.05,51
114/08/01,47,889,18.6,19.05,18.6,18.85,-0.05,51
114/07/31,18,339,18.7,19.0,18.4,18.9,0.2,27
114/07/31,18,339,18.7,19.0,18.4,18.9,0.2,27
114/07/30,28,526,18.8,18.9,18.65,18.7,0.0,26
114/07/30,28,526,18.8,18.9,18.65,18.7,0.0,26
114/07/29,59,"1,105",19.05,19.05,18.35,18.7,-0.25,65
114/07/29,59,"1,105",19.05,19.05,18.35,18.7,-0.25,65
114/07/28,26,487,19.15,19.15,18.9,18.95,-0.2,44
114/07/28,26,487,19.15,19.15,18.9,18.95,-0.2,44
114/07/25,5,103,19.25,19.25,19.15,19.15,0.2,19
114/07/25,5,103,19.25,19.25,19.15,19.15,0.2,19
114/07/24,36,681,19.35,19.35,18.9,18.95,0.0,48
114/07/24,36,681,19.35,19.35,18.9,18.95,0.0,48
114/07/23,17,330,19.35,19.35,18.95,18.95,-0.05,22
114/07/23,17,330,19.35,19.35,18.95,18.95,-0.05,22
114/07/22,16,300,19.15,19.3,19.0,19.0,-0.35,19
114/07/22,16,300,19.15,19.3,19.0,19.0,-0.35,19
114/07/21,32,621,19.35,19.45,19.3,19.35,0.15,27
114/07/21,32,621,19.35,19.45,19.3,19.35,0.15,27
114/07/18,34,647,19.1,19.25,18.9,19.2,0.1,30
114/07/18,34,647,19.1,19.25,18.9,19.2,0.1,30
114/07/17,34,642,19.45,19.45,19.0,19.1,-0.1,50
114/07/17,34,642,19.45,19.45,19.0,19.1,-0.1,50
114/07/16,41,775,19.0,19.45,18.85,19.2,0.2,49
114/07/16,41,775,19.0,19.45,18.85,19.2,0.2,49
114/07/15,17,327,19.45,19.45,19.0,19.0,-0.15,22
114/07/15,17,327,19.45,19.45,19.0,19.0,-0.15,22
114/07/14,16,313,19.45,19.45,19.1,19.15,-0.05,24
114/07/14,16,313,19.45,19.45,19.1,19.15,-0.05,24
114/07/11,30,569,19.1,19.2,18.9,19.2,0.1,31
114/07/11,30,569,19.1,19.2,18.9,19.2,0.1,31
114/07/10,12,225,19.0,19.15,19.0,19.1,-0.1,15
114/07/10,12,225,19.0,19.15,19.0,19.1,-0.1,15
114/07/09,6,120,19.35,19.35,19.2,19.2,0.0,18
114/07/09,6,120,19.35,19.35,19.2,19.2,0.0,18
114/07/08,23,446,18.85,19.2,18.75,19.2,0.1,33
114/07/08,23,446,18.85,19.2,18.75,19.2,0.1,33
114/07/07,36,676,19.8,19.8,18.2,19.1,-0.4,38
114/07/07,36,676,19.8,19.8,18.2,19.1,-0.4,38
114/07/04,19,362,19.6,19.85,19.2,19.5,-0.1,37
114/07/04,19,362,19.6,19.85,19.2,19.5,-0.1,37
114/07/03,8,159,19.65,19.65,19.5,19.6,0.0,18
114/07/03,8,159,19.65,19.65,19.5,19.6,0.0,18
114/07/02,7,138,19.85,19.85,19.6,19.6,-0.05,18
114/07/02,7,138,19.85,19.85,19.6,19.6,-0.05,18
114/07/01,28,548,19.4,20.15,19.3,19.65,-0.2,62
114/07/01,28,548,19.4,20.15,19.3,19.65,-0.2,62
114/06/30,4,80,20.25,20.25,19.55,19.85,-0.05,13
114/06/30,4,80,20.25,20.25,19.55,19.85,-0.05,13
114/06/27,14,286,20.0,20.0,19.6,19.9,0.1,20
114/06/27,14,286,20.0,20.0,19.6,19.9,0.1,20
114/06/26,16,311,20.15,20.15,19.45,19.8,0.0,65
114/06/26,16,311,20.15,20.15,19.45,19.8,0.0,65
114/06/25,23,459,20.05,20.05,19.5,19.8,0.2,27
114/06/25,23,459,20.05,20.05,19.5,19.8,0.2,27
114/06/24,27,528,19.45,20.05,19.25,19.6,0.25,26
114/06/24,27,528,19.45,20.05,19.25,19.6,0.25,26
114/06/23,23,442,19.2,19.4,18.85,19.35,-0.35,46
114/06/23,23,442,19.2,19.4,18.85,19.35,-0.35,46
114/06/20,25,480,19.3,19.9,19.2,19.7,0.0,38
114/06/20,25,480,19.3,19.9,19.2,19.7,0.0,38
114/06/19,42,834,20.1,20.4,19.7,19.7,-0.7,53
114/06/19,42,834,20.1,20.4,19.7,19.7,-0.7,53
114/06/18,154,"3,110",18.55,20.4,18.55,20.4,1.85,127
114/06/18,154,"3,110",18.55,20.4,18.55,20.4,1.85,127
114/06/17,41,745,18.5,18.55,18.3,18.55,0.05,63
114/06/17,41,745,18.5,18.55,18.3,18.55,0.05,63
114/06/16,38,697,18.5,18.75,18.3,18.5,-0.25,79
114/06/16,38,697,18.5,18.75,18.3,18.5,-0.25,79
114/06/13,62,"1,156",19.0,19.0,18.3,18.75,-0.2,74
114/06/13,62,"1,156",19.0,19.0,18.3,18.75,-0.2,74
114/06/12,68,"1,272",18.9,18.95,18.6,18.95,0.1,83
114/06/12,68,"1,272",18.9,18.95,18.6,18.95,0.1,83
114/06/11,78,"1,485",19.35,19.35,18.8,18.85,-0.45,86
114/06/11,78,"1,485",19.35,19.35,18.8,18.85,-0.45,86
114/06/10,42,817,19.45,19.5,19.2,19.3,-0.1,47
114/06/10,42,817,19.45,19.5,19.2,19.3,-0.1,47
114/06/09,30,577,20.1,20.1,19.3,19.4,-0.6,49
114/06/09,30,577,20.1,20.1,19.3,19.4,-0.6,49
114/06/06,28,560,20.0,20.0,19.95,20.0,0.05,30
114/06/06,28,560,20.0,20.0,19.95,20.0,0.05,30
114/06/05,22,431,20.15,20.15,19.85,19.95,-0.2,40
114/06/05,22,431,20.15,20.15,19.85,19.95,-0.2,40
114/06/04,92,"1,852",20.4,20.4,19.85,20.15,0.0,54
114/06/04,92,"1,852",20.4,20.4,19.85,20.15,0.0,54
