日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,63,"1,193",19.55,19.55,19.00,19.10,-0.1,36
114/08/07,38,738,19.55,19.55,19.20,19.20,-0.35,38
114/08/06,47,913,19.00,19.55,19.00,19.55,0.05,43
114/08/05,38,748,19.50,19.60,19.50,19.50,0.05,30
114/08/04,125,"2,427",19.45,19.65,19.30,19.45,-0.05,77
114/08/01,54,"1,053",19.40,19.75,19.35,19.50,0.1,46
114/08/01,54,"1,053",19.40,19.75,19.35,19.50,0.1,46
114/07/31,32,628,19.40,19.45,19.40,19.40,0.0,44
114/07/31,32,628,19.40,19.45,19.40,19.40,0.0,44
114/07/30,54,"1,052",19.50,19.50,19.40,19.40,0.05,43
114/07/30,54,"1,052",19.50,19.50,19.40,19.40,0.05,43
114/07/29,57,"1,107",19.80,19.80,19.35,19.35,-0.2,89
114/07/29,57,"1,107",19.80,19.80,19.35,19.35,-0.2,89
114/07/28,44,867,19.60,19.65,19.55,19.55,0.0,25
114/07/28,44,867,19.60,19.65,19.55,19.55,0.0,25
114/07/25,15,288,19.05,19.55,19.00,19.55,0.05,17
114/07/25,15,288,19.05,19.55,19.00,19.55,0.05,17
114/07/24,54,"1,053",19.50,19.55,19.50,19.50,-0.1,25
114/07/24,54,"1,053",19.50,19.55,19.50,19.50,-0.1,25
114/07/23,44,875,19.75,20.35,19.40,19.60,0.1,32
114/07/23,44,875,19.75,20.35,19.40,19.60,0.1,32
114/07/22,65,"1,278",19.75,19.80,19.15,19.50,-0.3,81
114/07/22,65,"1,278",19.75,19.80,19.15,19.50,-0.3,81
114/07/21,75,"1,489",19.90,19.95,19.80,19.80,0.2,42
114/07/21,75,"1,489",19.90,19.95,19.80,19.80,0.2,42
114/07/18,251,"4,988",19.90,20.15,19.50,19.60,-0.9,224
114/07/18,251,"4,988",19.90,20.15,19.50,19.60,-0.9,224
114/07/17,205,"4,247",21.00,21.00,20.40,20.50,-0.9,184
114/07/17,205,"4,247",21.00,21.00,20.40,20.50,-0.9,184
114/07/16,26,555,21.40,21.40,21.20,21.40,-0.1,18
114/07/16,26,555,21.40,21.40,21.20,21.40,-0.1,18
114/07/15,79,"1,711",21.60,21.75,21.50,21.50,-0.3,31
114/07/15,79,"1,711",21.60,21.75,21.50,21.50,-0.3,31
114/07/14,136,"2,988",21.75,22.20,21.75,21.80,0.05,53
114/07/14,136,"2,988",21.75,22.20,21.75,21.80,0.05,53
114/07/11,65,"1,410",21.60,21.80,21.50,21.75,-0.55,34
114/07/11,65,"1,410",21.60,21.80,21.50,21.75,-0.55,34
114/07/10,305,"6,781",21.60,22.75,21.60,22.30,0.7,151
114/07/10,305,"6,781",21.60,22.75,21.60,22.30,0.7,151
114/07/09,43,925,21.15,21.60,21.15,21.60,-0.2,23
114/07/09,43,925,21.15,21.60,21.15,21.60,-0.2,23
114/07/08,19,399,21.30,21.80,21.30,21.80,-0.15,13
114/07/08,19,399,21.30,21.80,21.30,21.80,-0.15,13
114/07/07,67,"1,435",21.35,21.95,21.30,21.95,0.15,26
114/07/07,67,"1,435",21.35,21.95,21.30,21.95,0.15,26
114/07/04,133,"2,882",21.60,22.00,21.45,21.80,0.0,63
114/07/04,133,"2,882",21.60,22.00,21.45,21.80,0.0,63
114/07/03,59,"1,284",22.40,22.40,21.50,21.80,0.1,36
114/07/03,59,"1,284",22.40,22.40,21.50,21.80,0.1,36
114/07/02,143,"3,114",21.20,22.60,21.20,21.70,-0.7,125
114/07/02,143,"3,114",21.20,22.60,21.20,21.70,-0.7,125
114/07/01,281,"6,039",20.60,22.60,20.50,22.40,1.85,171
114/07/01,281,"6,039",20.60,22.60,20.50,22.40,1.85,171
114/06/30,28,577,20.65,20.65,20.50,20.55,0.05,18
114/06/30,28,577,20.65,20.65,20.50,20.55,0.05,18
