日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,96,"2,440",25.4,25.55,25.4,25.5,0.05,91,2025-08-22
114/08/21,170,"4,316",25.35,25.55,25.3,25.45,0.1,130,2025-08-21
114/08/20,198,"5,036",25.6,25.6,25.35,25.35,-0.25,205,2025-08-20
114/08/19,181,"4,633",25.5,25.7,25.5,25.6,0.1,126,2025-08-19
114/08/18,245,"6,248",25.65,25.65,25.5,25.5,-0.15,220,2025-08-18
114/08/15,203,"5,191",25.7,25.7,25.5,25.65,-0.05,208,2025-08-15
114/08/14,334,"8,559",25.7,25.7,25.55,25.7,-0.05,257,2025-08-14
114/08/13,409,"10,590",26.05,26.05,25.7,25.75,-0.35,415,2025-08-13
114/08/12,279,"7,278",26.2,26.2,26.0,26.1,-0.1,343,2025-08-12
114/08/11,308,"8,108",26.65,26.65,26.2,26.2,-0.45,296,2025-08-11
114/08/08,134,"3,591",26.9,26.9,26.65,26.65,-0.25,181,2025-08-08
114/08/07,81,"2,169",26.95,27.0,26.8,26.9,-0.05,114,2025-08-07
114/08/06,236,"6,367",26.95,27.0,26.9,26.95,0.0,97,2025-08-06
114/08/05,200,"5,379",27.0,27.0,26.7,26.95,-0.05,198,2025-08-05
114/08/04,91,"2,442",27.0,27.05,26.9,27.0,0.0,113,2025-08-04
114/08/01,87,"2,348",27.0,27.2,26.95,27.0,-0.1,96,2025-08-01
114/07/31,83,"2,258",27.25,27.3,27.1,27.1,-0.15,101,2025-07-31
114/07/30,49,"1,334",27.15,27.3,27.1,27.25,0.05,59,2025-07-30
114/07/29,56,"1,515",27.35,27.35,27.1,27.2,-0.15,79,2025-07-29
114/07/28,78,"2,132",27.3,27.35,27.25,27.35,0.1,81,2025-07-28
114/07/25,105,"2,861",27.45,27.45,27.2,27.25,-0.3,119,2025-07-25
114/07/24,50,"1,378",27.35,27.55,27.35,27.55,0.25,67,2025-07-24
114/07/23,61,"1,652",27.2,27.4,27.2,27.3,0.05,82,2025-07-23
114/07/22,55,"1,496",27.45,27.45,27.25,27.25,-0.15,108,2025-07-22
114/07/21,54,"1,482",27.4,27.55,27.4,27.4,0.0,95,2025-07-21
114/07/18,60,"1,640",27.25,27.5,27.25,27.4,0.15,86,2025-07-18
114/07/17,108,"2,942",27.25,27.3,27.2,27.25,0.0,93,2025-07-17
114/07/16,39,"1,065",27.25,27.45,27.2,27.25,0.0,66,2025-07-16
114/07/15,23,636,27.4,27.45,27.25,27.25,-0.1,54,2025-07-15
114/07/14,55,"1,498",27.6,27.6,27.3,27.35,0.1,66,2025-07-14
114/07/11,74,"2,006",26.9,27.3,26.9,27.25,0.4,71,2025-07-11
114/07/10,79,"2,128",26.8,26.9,26.7,26.85,0.15,71,2025-07-10
114/07/09,54,"1,452",26.65,26.8,26.65,26.7,0.05,55,2025-07-09
114/07/08,79,"2,111",26.7,26.7,26.55,26.65,-0.05,111,2025-07-08
114/07/07,124,"3,326",27.0,27.0,26.7,26.7,-0.3,143,2025-07-07
114/07/04,168,"4,535",27.35,27.35,26.95,27.0,-0.35,188,2025-07-04
114/07/03,83,"2,266",27.5,27.5,27.3,27.35,-0.15,105,2025-07-03
114/07/02,54,"1,489",27.45,27.5,27.35,27.5,0.05,79,2025-07-02
114/07/01,151,"4,158",27.7,27.7,27.4,27.45,-0.25,199,2025-07-01
114/06/30,121,"3,357",28.0,28.0,27.7,27.7,-0.1,144,2025-06-30
114/06/27,153,"4,226",27.15,28.0,27.15,27.8,0.7,161,2025-06-27
114/06/26,112,"3,032",26.95,27.15,26.95,27.1,0.15,117,2025-06-26
114/06/25,103,"2,770",26.95,27.05,26.9,26.95,0.05,151,2025-06-25
114/06/24,128,"3,436",26.8,26.95,26.8,26.9,0.25,134,2025-06-24
114/06/23,351,"9,393",26.85,26.85,26.55,26.65,-0.35,420,2025-06-23
114/06/20,501,"14,684",29.55,29.7,29.0,29.0,-0.45,477,2025-06-20
114/06/19,382,"11,299",29.8,29.8,29.45,29.45,-0.3,381,2025-06-19
114/06/18,243,"7,242",29.9,29.9,29.7,29.75,-0.05,205,2025-06-18
114/06/17,211,"6,308",30.0,30.1,29.8,29.8,-0.2,187,2025-06-17
114/06/16,131,"3,934",30.0,30.0,29.85,30.0,0.05,138,2025-06-16
114/06/13,228,"6,895",30.45,30.55,29.95,29.95,-0.5,224,2025-06-13
114/06/12,121,"3,688",30.45,30.55,30.45,30.45,0.0,108,2025-06-12
114/06/11,124,"3,770",30.3,30.55,30.3,30.45,0.15,134,2025-06-11
114/06/10,142,"4,306",30.15,30.4,30.15,30.3,0.1,132,2025-06-10
114/06/09,89,"2,696",30.15,30.25,30.15,30.2,0.05,101,2025-06-09
114/06/06,216,"6,531",30.25,30.35,30.15,30.15,-0.1,169,2025-06-06
