日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,1,34,30.63,30.63,30.63,30.63,0.02,2,2025-08-22
114/08/21,13,398,30.54,30.63,30.54,30.61,0.21,13,2025-08-21
114/08/20,22,682,30.40,30.41,30.40,30.40,0.18,10,2025-08-20
114/08/19,3,97,30.60,30.60,30.60,30.60,-0.06,7,2025-08-19
114/08/18,5,154,30.69,30.69,30.66,30.66,-0.14,11,2025-08-18
114/08/15,3,93,30.79,30.80,30.79,30.80,0.04,7,2025-08-15
114/08/14,1,31,30.76,30.76,30.76,30.76,0.17,4,2025-08-14
114/08/13,6,185,30.54,30.59,30.54,30.59,0.08,11,2025-08-13
114/08/12,1,31,30.51,30.51,30.51,30.51,0.07,4,2025-08-12
114/08/11,5,152,30.44,30.44,30.44,30.44,-0.03,6,2025-08-11
114/08/08,31,951,30.50,30.50,30.47,30.47,0.07,17,2025-08-08
114/08/08,31,951,30.50,30.50,30.47,30.47,0.07,17,2025-08-08
114/08/07,29,888,30.50,30.50,30.40,30.40,-0.20,10,2025-08-07
114/08/07,29,888,30.50,30.50,30.40,30.40,-0.2,10,2025-08-07
114/08/06,1,37,30.60,30.60,30.60,30.60,0.07,10,2025-08-06
114/08/06,1,37,30.60,30.60,30.60,30.60,0.07,10,2025-08-06
114/08/05,40,"1,231",30.35,30.57,30.35,30.53,0.34,16,2025-08-05
114/08/05,40,"1,231",30.35,30.57,30.35,30.53,0.34,16,2025-08-05
114/08/04,3,92,30.27,30.27,30.19,30.19,-0.07,10,2025-08-04
114/08/04,3,92,30.27,30.27,30.19,30.19,-0.07,10,2025-08-04
114/08/01,51,"1,549",30.31,30.31,30.26,30.26,-0.05,6,2025-08-01
114/08/01,51,"1,549",30.31,30.31,30.26,30.26,-0.05,6,2025-08-01
114/07/31,3,91,30.31,30.31,30.31,30.31,0.05,5,2025-07-31
114/07/31,3,91,30.31,30.31,30.31,30.31,0.05,5,2025-07-31
114/07/30,69,"2,092",30.15,30.27,30.15,30.26,0.5,16,2025-07-30
114/07/30,69,"2,092",30.15,30.27,30.15,30.26,0.50,16,2025-07-30
114/07/29,3,89,29.81,29.81,29.76,29.76,0.03,3,2025-07-29
114/07/29,3,89,29.81,29.81,29.76,29.76,0.03,3,2025-07-29
114/07/28,8,238,29.59,29.73,29.59,29.73,0.18,8,2025-07-28
114/07/28,8,238,29.59,29.73,29.59,29.73,0.18,8,2025-07-28
114/07/25,32,950,29.41,29.55,29.41,29.55,0.19,13,2025-07-25
