日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,141,"1,574",11.1,11.3,11.05,11.05,-0.05,145,2025-08-22
114/08/21,195,"2,204",11.0,11.5,11.0,11.1,0.1,172,2025-08-21
114/08/20,361,"3,961",11.2,11.2,10.75,11.0,-0.1,329,2025-08-20
114/08/19,759,"8,655",11.65,11.85,11.1,11.1,-1.0,616,2025-08-19
114/08/18,"1,536","17,980",11.4,12.25,11.15,12.1,0.95,"2,463",2025-08-18
114/08/15,821,"9,003",10.2,11.15,10.2,11.15,1.0,518,2025-08-15
114/08/14,185,"1,890",10.2,10.25,10.15,10.15,-0.05,193,2025-08-14
114/08/13,224,"2,270",10.1,10.2,10.05,10.2,0.1,224,2025-08-13
114/08/12,290,"2,916",10.2,10.2,10.0,10.1,-0.1,320,2025-08-12
114/08/11,165,"1,671",10.25,10.25,10.05,10.2,-0.1,278,2025-08-11
114/08/08,223,"2,318",10.5,10.55,10.3,10.3,-0.2,684,2025-08-08
114/08/07,104,"1,094",10.7,10.7,10.45,10.5,-0.2,165,2025-08-07
114/08/06,127,"1,347",10.75,10.8,10.45,10.7,0.15,174,2025-08-06
114/08/05,149,"1,558",10.5,10.6,10.4,10.55,0.0,279,2025-08-05
114/08/04,282,"2,936",10.2,10.7,10.1,10.55,0.3,223,2025-08-04
114/08/01,150,"1,539",10.2,10.4,10.1,10.25,0.1,190,2025-08-01
114/07/31,170,"1,723",10.25,10.25,10.05,10.15,0.0,238,2025-07-31
114/07/30,142,"1,442",10.2,10.25,10.1,10.15,-0.05,496,2025-07-30
114/07/29,422,"4,241",10.05,10.2,9.95,10.2,0.15,"1,025",2025-07-29
114/07/28,199,"2,003",10.15,10.25,10.0,10.05,-0.1,392,2025-07-28
114/07/25,68,692,10.2,10.25,10.15,10.15,-0.1,211,2025-07-25
114/07/24,130,"1,326",10.25,10.25,10.1,10.25,0.05,219,2025-07-24
114/07/23,70,718,10.3,10.3,10.15,10.2,0.0,161,2025-07-23
114/07/22,291,"2,950",10.35,10.35,10.0,10.2,-0.1,323,2025-07-22
114/07/21,75,775,10.45,10.45,10.3,10.3,-0.15,149,2025-07-21
114/07/18,112,"1,180",10.6,10.65,10.4,10.45,-0.1,291,2025-07-18
114/07/17,74,779,10.45,10.6,10.4,10.55,0.1,97,2025-07-17
114/07/16,98,"1,017",10.5,10.5,10.3,10.45,0.0,134,2025-07-16
114/07/15,104,"1,097",10.6,10.7,10.4,10.45,0.1,89,2025-07-15
114/07/14,47,482,10.35,10.35,10.3,10.35,0.0,139,2025-07-14
114/07/11,65,671,10.45,10.45,10.35,10.35,0.0,53,2025-07-11
114/07/10,81,841,10.4,10.65,10.25,10.35,0.0,79,2025-07-10
114/07/09,31,319,10.3,10.45,10.3,10.35,0.05,46,2025-07-09
114/07/08,78,807,10.35,10.35,10.25,10.3,-0.05,131,2025-07-08
114/07/07,39,407,10.45,10.45,10.3,10.35,-0.1,125,2025-07-07
114/07/04,141,"1,484",10.65,10.65,10.45,10.45,-0.2,152,2025-07-04
114/07/03,44,467,10.6,10.7,10.6,10.65,0.05,172,2025-07-03
114/07/02,70,738,10.6,10.8,10.6,10.6,0.0,91,2025-07-02
114/07/01,59,621,10.8,10.8,10.5,10.6,0.05,82,2025-07-01
114/06/30,38,401,10.8,10.8,10.5,10.55,0.0,79,2025-06-30
114/06/27,175,"1,865",10.6,10.75,10.55,10.55,-0.15,248,2025-06-27
114/06/26,36,387,10.7,10.8,10.6,10.7,0.1,73,2025-06-26
114/06/25,204,"2,175",10.7,10.9,10.55,10.6,0.0,273,2025-06-25
114/06/24,61,645,10.7,10.7,10.55,10.6,0.2,205,2025-06-24
114/06/23,78,802,10.2,10.4,10.15,10.4,0.1,272,2025-06-23
114/06/20,95,974,10.35,10.35,10.2,10.3,-0.15,260,2025-06-20
