日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,9,513,55.9,56.9,55.9,56.3,0.4,40,2025-08-22
114/08/21,69,"3,785",54.7,56.6,54.6,55.9,-0.8,94,2025-08-21
114/08/20,24,"1,326",58.4,58.4,55.3,56.7,-0.3,33,2025-08-20
114/08/19,25,"1,419",59.0,59.0,56.9,57.0,-2.0,31,2025-08-19
114/08/18,25,"1,495",59.5,60.4,58.6,59.0,-2.5,39,2025-08-18
114/08/15,31,"1,864",61.9,61.9,58.5,61.5,-0.1,29,2025-08-15
114/08/14,10,619,61.4,63.0,60.3,61.6,0.3,12,2025-08-14
114/08/13,50,"3,043",62.4,62.4,60.0,61.3,0.0,34,2025-08-13
114/08/12,55,"3,394",64.4,64.9,59.6,61.3,-3.1,73,2025-08-12
114/08/11,4,243,64.4,64.4,64.4,64.4,2.0,17,2025-08-11
114/08/08,85,"5,256",60.7,63.2,60.7,62.4,1.8,76,2025-08-08
114/08/07,27,"1,631",61.4,61.5,59.0,60.6,-0.1,24,2025-08-07
114/08/06,21,"1,283",60.8,61.1,60.5,60.7,1.3,24,2025-08-06
114/08/05,63,"3,720",58.0,59.9,56.0,59.4,2.8,60,2025-08-05
114/08/04,5,284,56.6,56.6,56.6,56.6,0.0,6,2025-08-04
114/08/01,15,847,56.0,56.9,55.8,56.6,0.6,18,2025-08-01
114/07/31,6,348,56.7,56.7,55.1,56.0,0.0,9,2025-07-31
114/07/30,11,614,56.3,56.3,55.0,56.0,0.5,11,2025-07-30
114/07/29,24,"1,335",56.6,56.6,54.5,55.5,-1.0,28,2025-07-29
114/07/28,10,569,55.9,56.7,54.7,56.5,1.0,16,2025-07-28
114/07/25,23,"1,276",55.5,55.9,54.6,55.5,0.8,24,2025-07-25
114/07/24,29,"1,556",54.4,55.0,53.6,54.7,-0.5,35,2025-07-24
114/07/23,13,718,55.0,56.4,54.3,55.2,0.2,11,2025-07-23
114/07/22,14,778,57.0,57.1,54.5,55.0,-2.0,16,2025-07-22
114/07/21,13,736,57.9,57.9,55.7,57.0,-0.5,13,2025-07-21
114/07/18,21,"1,180",57.0,57.7,55.6,57.5,-0.1,25,2025-07-18
114/07/17,6,343,56.4,57.6,56.4,57.6,1.2,7,2025-07-17
114/07/16,34,"1,910",56.0,56.9,54.5,56.4,2.0,27,2025-07-16
114/07/15,60,"3,291",56.0,56.9,54.0,54.4,-1.6,53,2025-07-15
114/07/14,22,"1,240",57.9,57.9,56.0,56.0,-1.0,22,2025-07-14
114/07/11,20,"1,150",56.2,57.9,56.0,57.0,-0.8,29,2025-07-11
