日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,26,636,24.20,24.20,24.10,24.20,-0.1,28
114/07/31,14,329,24.25,24.30,24.20,24.30,0.05,34
114/07/30,15,352,24.20,24.25,24.15,24.25,0.05,21
114/07/29,33,792,24.30,24.30,24.10,24.20,-0.1,27
114/07/28,2,51,24.50,24.50,24.30,24.30,0.0,4
114/07/25,4,99,24.40,24.40,24.30,24.30,-0.1,6
114/07/24,1,36,24.40,24.40,24.40,24.40,-0.1,6
114/07/23,15,367,24.40,24.50,24.40,24.50,0.0,9
114/07/22,1,25,24.50,24.50,24.50,24.50,0.15,3
114/07/21,12,295,24.40,24.55,24.35,24.35,-0.05,13
114/07/18,14,342,24.50,24.50,24.35,24.40,0.0,11
114/07/17,3,74,24.50,24.50,24.40,24.40,0.0,4
114/07/16,1,24,24.40,24.40,24.40,24.40,0.1,3
114/07/15,14,344,24.35,24.35,24.30,24.30,-0.15,15
114/07/14,20,490,24.50,24.50,24.40,24.45,-0.5,11
114/07/11,8,197,24.35,24.95,24.35,24.95,0.6,5
114/07/10,22,532,24.15,24.35,24.15,24.35,0.1,5
114/07/09,2,48,24.25,24.25,24.25,24.25,-0.15,2
114/07/08,6,146,24.25,24.40,24.10,24.40,0.2,7
114/07/07,15,368,24.20,24.20,24.20,24.20,-0.15,9
114/07/04,7,182,24.40,24.40,24.35,24.35,-0.3,10
114/07/03,11,278,24.45,24.70,24.30,24.65,0.35,15
114/07/02,1,26,24.30,24.30,24.30,24.30,-0.2,5
114/07/01,10,248,24.25,24.50,24.25,24.50,0.35,14
114/06/30,30,727,24.45,24.45,24.10,24.15,-0.35,21
114/06/27,13,317,24.05,24.50,24.05,24.50,0.3,12
114/06/26,1,30,24.20,24.20,24.20,24.20,0.0,15
114/06/25,17,414,24.20,24.25,24.20,24.20,0.05,11
114/06/24,11,267,24.10,24.50,24.10,24.15,-0.05,14
114/06/23,7,170,24.30,24.30,24.20,24.20,-0.3,10
114/06/20,23,565,24.70,24.70,24.50,24.50,-0.4,13
114/06/19,1,25,24.90,24.90,24.90,24.90,0.1,2
114/06/18,16,403,24.95,24.95,24.80,24.80,0.0,13
114/06/17,10,248,24.80,24.80,24.80,24.80,-0.1,1
114/06/16,5,125,24.95,24.95,24.90,24.90,-0.1,5
114/06/13,18,450,25.00,25.00,25.00,25.00,-0.05,11
114/06/12,2,50,25.05,25.05,25.05,25.05,-0.05,4
114/06/11,14,352,25.25,25.25,25.05,25.10,-0.2,10
114/06/10,10,255,25.30,25.30,25.05,25.30,0.2,13
114/06/09,9,227,25.60,25.60,25.05,25.10,0.0,6
114/06/06,0,1,--,--,--,--,0.0,8
114/06/05,0,0,--,--,--,--,0.0,6
114/06/04,7,175,25.00,25.10,25.00,25.05,-0.05,5
114/06/03,4,102,24.80,25.10,24.80,25.10,0.1,13
