日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,7,123,17.40,17.40,17.25,17.30,-0.2,11
114/08/07,21,377,18.35,18.35,17.50,17.50,-0.65,26
114/08/06,28,533,19.45,19.45,18.10,18.15,0.25,30
114/08/05,62,"1,153",18.50,19.70,17.90,17.90,-0.15,55
114/08/04,74,"1,305",16.35,18.45,16.35,18.05,1.25,55
114/08/01,11,178,16.55,16.80,16.50,16.80,0.0,14
114/08/01,11,178,16.55,16.80,16.50,16.80,0.0,14
114/07/31,0,3,--,--,--,--,0.0,3
114/07/31,0,3,--,--,--,--,0.0,3
114/07/30,6,102,16.50,16.90,16.45,16.90,-0.15,10
114/07/30,6,102,16.50,16.90,16.45,16.90,-0.15,10
114/07/29,2,32,17.05,17.05,17.05,17.05,0.25,6
114/07/29,2,32,17.05,17.05,17.05,17.05,0.25,6
114/07/28,8,141,17.00,17.00,16.80,16.80,-0.35,8
114/07/28,8,141,17.00,17.00,16.80,16.80,-0.35,8
114/07/25,21,356,16.80,17.15,16.60,17.15,-0.25,33
114/07/25,21,356,16.80,17.15,16.60,17.15,-0.25,33
114/07/24,15,252,17.60,17.60,16.40,17.40,-0.2,13
114/07/24,15,252,17.60,17.60,16.40,17.40,-0.2,13
114/07/23,6,104,16.95,17.60,16.95,17.60,0.3,8
114/07/23,6,104,16.95,17.60,16.95,17.60,0.3,8
114/07/22,6,100,17.10,17.30,17.00,17.30,0.0,15
114/07/22,6,100,17.10,17.30,17.00,17.30,0.0,15
114/07/21,5,88,16.85,17.45,16.85,17.30,0.0,8
114/07/21,5,88,16.85,17.45,16.85,17.30,0.0,8
114/07/18,2,37,17.20,17.30,17.20,17.30,0.0,6
114/07/18,2,37,17.20,17.30,17.20,17.30,0.0,6
114/07/17,3,60,17.30,17.30,17.25,17.30,0.05,5
114/07/17,3,60,17.30,17.30,17.25,17.30,0.05,5
114/07/16,2,40,17.10,17.25,17.10,17.25,-0.05,8
114/07/16,2,40,17.10,17.25,17.10,17.25,-0.05,8
114/07/15,6,109,17.05,17.30,16.55,17.30,0.2,13
114/07/15,6,109,17.05,17.30,16.55,17.30,0.2,13
114/07/14,0,0,--,--,--,--,0.0,0
114/07/14,0,0,--,--,--,--,0.0,0
114/07/11,1,17,17.20,17.20,17.20,17.20,0.3,1
114/07/11,1,17,17.20,17.20,17.20,17.20,0.3,1
114/07/10,35,581,16.95,16.95,16.30,16.90,0.0,23
114/07/10,35,581,16.95,16.95,16.30,16.90,0.0,23
114/07/09,3,52,16.85,16.90,16.50,16.90,0.1,5
114/07/09,3,52,16.85,16.90,16.50,16.90,0.1,5
114/07/08,7,123,16.40,16.80,16.40,16.80,0.05,12
114/07/08,7,123,16.40,16.80,16.40,16.80,0.05,12
114/07/07,19,314,16.50,16.75,16.15,16.75,0.05,17
114/07/07,19,314,16.50,16.75,16.15,16.75,0.05,17
114/07/04,34,563,16.80,16.80,16.30,16.70,0.0,23
114/07/04,34,563,16.80,16.80,16.30,16.70,0.0,23
114/07/03,26,434,16.90,17.45,16.10,16.70,-0.1,41
114/07/03,26,434,16.90,17.45,16.10,16.70,-0.1,41
114/07/02,14,231,16.30,16.80,16.30,16.80,0.2,11
114/07/02,14,231,16.30,16.80,16.30,16.80,0.2,11
114/07/01,5,85,16.85,16.90,16.40,16.60,0.1,8
