日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,90,"1,924",21.45,21.45,21.15,21.15,-0.3,87
114/08/07,166,"3,571",21.95,22.0,21.3,21.45,-0.35,129
114/08/06,331,"7,364",22.9,22.9,21.8,21.8,-0.5,268
114/08/05,137,"3,073",22.3,22.5,22.15,22.3,0.05,106
114/08/04,98,"2,162",22.05,22.3,21.95,22.25,-0.05,93
114/08/01,124,"2,758",22.5,22.5,22.05,22.3,-0.1,139
114/08/01,124,"2,758",22.5,22.5,22.05,22.3,-0.1,139
114/07/31,65,"1,454",22.4,22.6,22.05,22.4,-0.1,85
114/07/31,65,"1,454",22.4,22.6,22.05,22.4,-0.1,85
114/07/30,117,"2,589",22.1,22.5,21.95,22.5,0.4,107
114/07/30,117,"2,589",22.1,22.5,21.95,22.5,0.4,107
114/07/29,51,"1,136",22.65,22.7,22.05,22.1,-0.3,58
114/07/29,51,"1,136",22.65,22.7,22.05,22.1,-0.3,58
114/07/28,50,"1,113",22.95,22.95,22.4,22.4,-0.25,75
114/07/28,50,"1,113",22.95,22.95,22.4,22.4,-0.25,75
114/07/25,59,"1,337",22.9,22.9,22.55,22.65,-0.15,87
114/07/25,59,"1,337",22.9,22.9,22.55,22.65,-0.15,87
114/07/24,261,"6,020",22.75,23.65,22.75,22.8,0.0,197
114/07/24,261,"6,020",22.75,23.65,22.75,22.8,0.0,197
114/07/23,114,"2,612",22.25,23.3,22.25,22.8,0.65,104
114/07/23,114,"2,612",22.25,23.3,22.25,22.8,0.65,104
114/07/22,98,"2,215",23.0,23.05,22.15,22.15,-0.5,112
114/07/22,98,"2,215",23.0,23.05,22.15,22.15,-0.5,112
114/07/21,67,"1,524",22.65,23.0,22.6,22.65,0.0,68
114/07/21,67,"1,524",22.65,23.0,22.6,22.65,0.0,68
114/07/18,150,"3,414",22.65,23.0,22.55,22.65,-0.05,124
114/07/18,150,"3,414",22.65,23.0,22.55,22.65,-0.05,124
114/07/17,129,"2,934",22.6,23.15,22.2,22.7,0.05,115
114/07/17,129,"2,934",22.6,23.15,22.2,22.7,0.05,115
114/07/16,148,"3,372",22.5,23.15,22.45,22.65,0.25,137
