日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,566,"18,024",31.87,31.87,31.79,31.81,0.02,18,2025-08-22
114/08/21,522,"16,589",31.62,31.79,31.62,31.79,0.25,25,2025-08-21
114/08/20,504,"15,901",31.45,31.54,31.45,31.54,0.23,24,2025-08-20
114/08/19,508,"15,905",31.3,31.31,31.27,31.31,-0.07,21,2025-08-19
114/08/18,531,"16,672",31.43,31.43,31.38,31.38,-0.11,49,2025-08-18
114/08/15,528,"16,709",31.57,31.63,31.57,31.62,0.04,28,2025-08-15
114/08/14,528,"16,678",31.5,31.61,31.5,31.58,0.17,34,2025-08-14
114/08/13,505,"15,869",31.34,31.41,31.34,31.41,0.08,24,2025-08-13
114/08/12,513,"16,079",31.3,31.33,31.3,31.33,0.06,26,2025-08-12
114/08/11,500,"15,639",31.25,31.27,31.25,31.27,-0.03,17,2025-08-11
114/08/08,542,"16,976",31.26,31.33,31.26,31.3,0.07,38,2025-08-08
114/08/07,532,"16,607",31.23,31.23,31.2,31.23,-0.17,18,2025-08-07
114/08/06,552,"17,314",31.39,31.4,31.39,31.4,0.04,37,2025-08-06
114/08/05,520,"16,319",31.31,31.4,31.31,31.36,0.29,31,2025-08-05
114/08/04,501,"15,558",31.07,31.07,31.07,31.07,-0.01,31,2025-08-04
114/08/01,525,"16,304",31.12,31.15,31.08,31.08,-0.05,23,2025-08-01
114/07/31,521,"16,231",30.84,31.13,30.84,31.13,0.15,33,2025-07-31
114/07/30,536,"16,612",30.93,30.98,30.93,30.98,0.33,26,2025-07-30
114/07/29,504,"15,461",30.61,30.65,30.61,30.65,0.1,27,2025-07-29
114/07/28,535,"16,343",30.49,30.55,30.49,30.55,0.12,30,2025-07-28
114/07/25,536,"16,318",30.36,30.43,30.36,30.43,0.22,27,2025-07-25
114/07/24,511,"15,438",30.22,30.22,30.21,30.21,-0.03,13,2025-07-24
114/07/23,523,"15,811",30.33,30.34,30.24,30.24,-0.09,25,2025-07-23
114/07/22,505,"15,324",30.29,30.33,30.29,30.33,0.16,19,2025-07-22
114/07/21,510,"15,394",30.16,30.17,30.16,30.17,0.0,21,2025-07-21
114/07/18,508,"15,316",30.1,30.18,30.1,30.17,0.23,27,2025-07-18
114/07/17,504,"15,092",29.95,29.95,29.92,29.94,-0.01,22,2025-07-17
114/07/16,503,"15,076",29.95,29.96,29.92,29.95,-0.05,21,2025-07-16
114/07/15,569,"17,147",30.16,30.16,30.08,30.13,0.1,32,2025-07-15
114/07/14,506,"15,211",30.0,30.04,30.0,30.03,-0.32,29,2025-07-14
114/07/11,513,"15,571",30.43,30.43,30.35,30.35,-0.02,15,2025-07-11
114/07/10,551,"16,738",30.32,30.41,30.32,30.37,0.38,23,2025-07-10
114/07/09,683,"20,517",30.1,30.1,29.99,29.99,-0.16,31,2025-07-09
114/07/08,538,"16,233",30.2,30.2,30.15,30.15,-0.28,33,2025-07-08
114/07/07,545,"16,598",30.24,30.44,30.2,30.43,0.15,46,2025-07-07
114/07/04,506,"15,322",30.22,30.29,30.22,30.28,-0.17,14,2025-07-04
114/07/03,531,"16,160",30.45,30.45,30.45,30.45,-0.13,33,2025-07-03
114/07/02,598,"18,303",30.6,30.65,30.58,30.58,-0.01,31,2025-07-02
114/07/01,658,"20,116",30.53,30.6,30.53,30.59,0.46,48,2025-07-01
114/06/30,520,"15,679",30.03,30.13,30.03,30.13,0.08,29,2025-06-30
114/06/27,1,34,30.05,30.05,30.05,30.05,-0.12,9,2025-06-27
114/06/26,500,"15,094",30.2,30.2,30.17,30.17,-0.21,8,2025-06-26
114/06/25,"1,002","30,458",30.4,30.41,30.38,30.38,0.05,12,2025-06-25
114/06/24,502,"15,231",30.34,30.34,30.33,30.33,0.0,6,2025-06-24
114/06/23,503,"15,266",30.34,30.35,30.33,30.33,0.11,13,2025-06-23
114/06/20,504,"15,235",30.17,30.22,30.17,30.22,-0.07,15,2025-06-20
114/06/19,502,"15,209",30.27,30.29,30.27,30.29,0.07,13,2025-06-19
