日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,50,"1,232",24.5,24.9,24.5,24.7,-0.1,32,2025-08-22
114/08/21,121,"2,985",25.4,25.4,24.05,24.8,-0.6,148,2025-08-21
114/08/20,59,"1,503",26.15,26.15,25.15,25.4,-0.95,112,2025-08-20
114/08/19,84,"2,220",26.65,26.7,26.0,26.35,0.05,74,2025-08-19
114/08/18,147,"3,882",26.05,26.5,25.95,26.3,0.3,117,2025-08-18
114/08/15,50,"1,296",25.7,26.1,25.5,26.0,0.1,66,2025-08-15
114/08/14,65,"1,680",26.55,26.55,25.4,25.9,0.1,71,2025-08-14
114/08/13,254,"6,504",24.0,26.15,23.8,25.8,1.95,215,2025-08-13
114/08/12,30,720,23.7,23.95,23.65,23.85,0.3,29,2025-08-12
114/08/11,19,453,23.55,23.7,23.5,23.55,0.05,20,2025-08-11
114/08/08,97,"2,285",24.2,24.2,23.1,23.5,-0.5,83,2025-08-08
114/08/07,53,"1,282",25.3,25.3,24.0,24.0,-1.3,51,2025-08-07
114/08/06,16,411,25.2,25.5,25.2,25.3,-0.1,17,2025-08-06
114/08/05,32,819,25.55,25.75,25.4,25.4,-0.35,29,2025-08-05
114/08/04,97,"2,491",25.25,25.85,25.25,25.75,-0.15,76,2025-08-04
114/08/01,82,"2,077",23.7,25.9,23.7,25.9,1.9,51,2025-08-01
114/07/31,52,"1,238",23.9,24.1,23.55,24.0,0.25,41,2025-07-31
114/07/30,20,477,23.75,24.0,23.6,23.75,-0.05,34,2025-07-30
114/07/29,10,241,23.75,23.95,23.7,23.8,0.05,11,2025-07-29
114/07/28,18,438,23.9,23.95,23.6,23.75,0.0,26,2025-07-28
114/07/25,7,166,23.7,23.9,23.65,23.75,-0.1,8,2025-07-25
114/07/24,17,397,23.65,23.85,23.65,23.85,0.0,24,2025-07-24
114/07/23,7,169,23.9,23.9,23.85,23.85,0.1,7,2025-07-23
114/07/22,10,237,23.7,23.8,23.6,23.75,-0.05,9,2025-07-22
114/07/21,17,404,23.7,23.8,23.65,23.8,-0.05,16,2025-07-21
114/07/18,35,839,23.75,23.9,23.6,23.85,-0.05,33,2025-07-18
114/07/17,5,119,23.8,23.9,23.8,23.9,-0.05,4,2025-07-17
114/07/16,16,388,23.85,24.15,23.85,23.95,0.1,16,2025-07-16
114/07/15,18,436,23.9,24.0,23.75,23.85,-0.15,26,2025-07-15
114/07/14,12,290,23.95,24.0,23.8,24.0,0.1,24,2025-07-14
114/07/11,29,692,23.85,23.95,23.65,23.9,-0.15,37,2025-07-11
114/07/10,12,290,24.1,24.1,23.85,24.05,-0.05,17,2025-07-10
114/07/09,4,101,24.0,24.1,24.0,24.1,0.2,15,2025-07-09
114/07/08,15,362,23.35,24.05,23.3,23.9,0.2,24,2025-07-08
114/07/07,5,119,23.8,23.8,23.5,23.7,0.0,5,2025-07-07
114/07/04,32,766,24.2,24.2,23.7,23.7,-0.4,102,2025-07-04
114/07/03,6,145,24.45,24.45,24.1,24.1,-0.2,4,2025-07-03
114/07/02,10,254,24.25,24.55,24.25,24.3,-0.2,9,2025-07-02
114/07/01,178,"4,339",24.4,24.8,24.2,24.5,0.0,21,2025-07-01
114/06/30,206,"4,978",24.6,24.95,23.85,24.5,-0.1,57,2025-06-30
114/06/27,227,"5,584",24.6,24.65,24.4,24.6,-0.3,24,2025-06-27
114/06/26,108,"2,681",25.0,25.0,24.5,24.9,-0.3,22,2025-06-26
114/06/25,8,200,25.1,25.3,24.75,25.2,0.2,8,2025-06-25
114/06/24,81,"2,005",25.15,25.5,24.65,25.0,0.5,31,2025-06-24
114/06/23,27,656,23.85,24.5,23.5,24.5,-0.15,36,2025-06-23
114/06/20,21,528,24.9,24.9,24.4,24.65,0.05,25,2025-06-20
114/06/19,139,"3,401",23.8,25.5,23.8,24.6,1.05,106,2025-06-19
114/06/18,106,"2,519",23.85,24.2,23.55,23.55,-0.85,180,2025-06-18
114/06/17,148,"3,610",24.6,24.6,24.15,24.4,-0.55,47,2025-06-17
114/06/16,125,"3,080",25.25,25.25,24.3,24.95,-0.35,53,2025-06-16
