日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,174,"3,672",21.45,21.45,20.9,20.9,-0.15,126,2025-08-22
114/08/21,153,"3,244",21.05,21.4,21.0,21.05,0.3,128,2025-08-21
114/08/20,191,"4,001",21.8,21.8,20.6,20.75,-0.7,187,2025-08-20
114/08/19,178,"3,853",22.25,22.25,21.45,21.45,-0.55,187,2025-08-19
114/08/18,275,"6,037",21.25,22.1,21.25,22.0,0.65,215,2025-08-18
114/08/15,266,"5,663",21.7,21.7,21.15,21.35,-0.25,224,2025-08-15
114/08/14,175,"3,777",21.7,21.75,21.45,21.6,0.15,136,2025-08-14
114/08/13,252,"5,423",21.75,21.85,21.15,21.45,-0.15,255,2025-08-13
114/08/12,359,"7,786",22.05,22.1,21.5,21.6,-0.45,281,2025-08-12
114/08/11,453,"10,047",22.8,22.8,21.85,22.05,-0.85,360,2025-08-11
114/08/08,777,"17,736",21.95,23.25,21.95,22.9,0.95,495,2025-08-08
114/08/07,302,"6,754",23.05,23.05,21.85,21.95,-0.45,217,2025-08-07
114/08/06,196,"4,367",22.45,22.45,22.1,22.4,0.0,162,2025-08-06
114/08/05,498,"11,228",22.3,23.05,22.25,22.4,0.25,372,2025-08-05
114/08/04,380,"8,296",21.45,22.15,21.1,22.15,0.95,325,2025-08-04
114/08/01,159,"3,356",20.95,21.3,20.65,21.2,-0.1,134,2025-08-01
114/07/31,255,"5,500",22.3,22.3,21.3,21.3,-0.9,233,2025-07-31
114/07/30,225,"4,913",22.2,22.2,21.45,22.2,0.4,183,2025-07-30
114/07/29,276,"5,938",21.7,21.8,21.1,21.8,0.25,234,2025-07-29
114/07/28,189,"4,063",21.65,21.75,21.35,21.55,0.15,169,2025-07-28
114/07/25,335,"7,151",21.0,21.7,20.7,21.4,0.45,221,2025-07-25
114/07/24,93,"1,957",21.2,21.3,20.7,20.95,0.1,125,2025-07-24
114/07/23,211,"4,451",20.7,21.3,20.7,20.85,0.35,169,2025-07-23
114/07/22,265,"5,456",21.2,21.2,20.25,20.5,-0.4,221,2025-07-22
114/07/21,86,"1,790",21.0,21.1,20.75,20.9,-0.05,124,2025-07-21
114/07/18,413,"8,859",21.55,22.05,20.95,20.95,0.0,319,2025-07-18
114/07/17,91,"1,902",20.9,21.15,20.85,20.95,0.15,88,2025-07-17
114/07/16,349,"7,326",20.85,21.2,20.7,20.8,0.15,182,2025-07-16
114/07/15,134,"2,785",21.05,21.05,20.55,20.65,-0.05,116,2025-07-15
114/07/14,75,"1,531",20.7,20.7,20.3,20.7,0.0,73,2025-07-14
114/07/11,162,"3,331",20.25,20.8,20.25,20.7,0.5,144,2025-07-11
114/07/10,96,"1,951",20.4,20.4,20.15,20.2,-0.05,99,2025-07-10
114/07/09,189,"3,839",20.3,20.5,20.2,20.25,-0.05,155,2025-07-09
114/07/08,223,"4,542",20.3,20.65,20.25,20.3,-0.55,205,2025-07-08
114/07/07,244,"5,155",21.9,21.9,20.7,20.85,-0.75,220,2025-07-07
114/07/04,723,"15,982",23.05,23.05,21.3,21.6,-1.0,504,2025-07-04
114/07/03,947,"21,242",21.85,23.05,21.45,22.6,1.15,621,2025-07-03
114/07/02,650,"14,086",20.9,22.45,20.7,21.45,0.65,456,2025-07-02
114/07/01,312,"6,490",20.85,21.3,20.5,20.8,0.05,217,2025-07-01
114/06/30,205,"4,288",21.25,21.4,20.5,20.75,-0.3,212,2025-06-30
114/06/27,129,"2,680",20.9,21.05,20.6,21.05,0.45,106,2025-06-27
114/06/26,184,"3,851",20.95,21.2,20.35,20.6,-0.05,151,2025-06-26
114/06/25,109,"2,271",21.05,21.25,20.6,20.65,-0.25,113,2025-06-25
114/06/24,92,"1,929",20.9,21.0,20.6,20.9,0.5,92,2025-06-24
114/06/23,110,"2,233",20.65,20.65,20.0,20.4,-0.4,104,2025-06-23
114/06/20,215,"4,522",21.25,21.55,20.65,20.8,-0.65,164,2025-06-20
114/06/19,201,"4,346",22.15,22.3,21.35,21.45,-0.7,196,2025-06-19
114/06/18,128,"2,833",21.9,22.25,21.9,22.15,0.05,99,2025-06-18
114/06/17,182,"4,055",22.45,22.5,22.1,22.1,-0.1,146,2025-06-17
114/06/16,292,"6,469",22.05,22.65,21.95,22.2,0.15,243,2025-06-16
114/06/13,"3,258","71,934",23.95,23.95,21.6,22.05,-1.9,"1,447",2025-06-13
114/06/12,543,"13,128",24.6,24.8,23.6,23.95,-0.7,398,2025-06-12
