日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,20,986,50.1,50.2,49.65,50.2,0.3,39
114/08/07,11,528,50.0,50.8,49.9,49.9,-0.4,22
114/08/06,14,712,50.8,50.8,49.6,50.3,0.3,41
114/08/05,57,"2,852",50.0,51.0,49.85,50.0,1.05,63
114/08/04,11,521,48.95,48.95,48.95,48.95,0.0,21
114/08/01,4,206,48.85,48.95,48.85,48.95,-0.05,11
114/08/01,4,206,48.85,48.95,48.85,48.95,-0.05,11
114/07/31,14,677,48.85,49.0,48.85,49.0,-0.15,34
114/07/31,14,677,48.85,49.0,48.85,49.0,-0.15,34
114/07/30,12,587,49.15,49.3,49.15,49.15,0.35,34
114/07/30,12,587,49.15,49.3,49.15,49.15,0.35,34
114/07/29,48,"2,343",48.05,49.55,48.05,48.8,0.8,80
114/07/29,48,"2,343",48.05,49.55,48.05,48.8,0.8,80
114/07/28,61,"3,206",52.5,53.1,52.5,52.6,0.1,75
114/07/28,61,"3,206",52.5,53.1,52.5,52.6,0.1,75
114/07/25,29,"1,506",52.1,52.7,51.9,52.5,0.4,33
114/07/25,29,"1,506",52.1,52.7,51.9,52.5,0.4,33
114/07/24,17,873,52.1,53.6,52.0,52.1,0.1,34
114/07/24,17,873,52.1,53.6,52.0,52.1,0.1,34
114/07/23,18,936,51.9,52.2,51.9,52.0,0.2,35
114/07/23,18,936,51.9,52.2,51.9,52.0,0.2,35
114/07/22,28,"1,480",51.8,52.3,51.8,51.8,-0.2,48
114/07/22,28,"1,480",51.8,52.3,51.8,51.8,-0.2,48
114/07/21,26,"1,373",52.0,52.5,51.9,52.0,-0.6,40
114/07/21,26,"1,373",52.0,52.5,51.9,52.0,-0.6,40
114/07/18,13,684,52.3,53.0,52.3,52.6,0.1,25
114/07/18,13,684,52.3,53.0,52.3,52.6,0.1,25
114/07/17,11,553,52.5,53.0,52.3,52.5,-0.1,34
114/07/17,11,553,52.5,53.0,52.3,52.5,-0.1,34
114/07/16,21,"1,137",52.1,53.2,52.1,52.6,0.1,27
114/07/16,21,"1,137",52.1,53.2,52.1,52.6,0.1,27
114/07/15,37,"1,965",52.4,53.1,52.4,52.5,-0.3,37
114/07/15,37,"1,965",52.4,53.1,52.4,52.5,-0.3,37
114/07/14,13,682,52.0,52.8,51.8,52.8,0.5,26
114/07/14,13,682,52.0,52.8,51.8,52.8,0.5,26
114/07/11,6,306,52.4,52.5,52.2,52.3,-0.1,15
114/07/11,6,306,52.4,52.5,52.2,52.3,-0.1,15
114/07/10,4,209,52.5,52.5,52.4,52.4,0.9,18
114/07/10,4,209,52.5,52.5,52.4,52.4,0.9,18
114/07/09,14,737,51.5,51.5,51.3,51.5,0.4,19
114/07/09,14,737,51.5,51.5,51.3,51.5,0.4,19
114/07/08,10,495,51.7,51.7,51.0,51.1,-0.7,39
114/07/08,10,495,51.7,51.7,51.0,51.1,-0.7,39
114/07/07,33,"1,775",53.2,54.3,51.8,51.8,-0.4,53
114/07/07,33,"1,775",53.2,54.3,51.8,51.8,-0.4,53
114/07/04,26,"1,363",51.7,52.2,51.5,52.2,0.1,47
114/07/04,26,"1,363",51.7,52.2,51.5,52.2,0.1,47
114/07/03,26,"1,369",52.5,52.5,51.8,52.1,0.5,36
114/07/03,26,"1,369",52.5,52.5,51.8,52.1,0.5,36
114/07/02,7,365,51.6,51.6,51.4,51.6,0.0,24
114/07/02,7,365,51.6,51.6,51.4,51.6,0.0,24
114/07/01,23,"1,218",51.9,52.1,51.4,51.6,-0.4,40
114/07/01,23,"1,218",51.9,52.1,51.4,51.6,-0.4,40
114/06/30,12,611,51.7,52.0,51.7,52.0,0.0,20
114/06/30,12,611,51.7,52.0,51.7,52.0,0.0,20
114/06/27,6,319,51.7,52.1,51.7,52.0,-0.3,21
114/06/27,6,319,51.7,52.1,51.7,52.0,-0.3,21
114/06/26,15,803,51.7,52.5,51.7,52.3,0.9,34
114/06/26,15,803,51.7,52.5,51.7,52.3,0.9,34
114/06/25,17,874,51.6,51.7,51.4,51.4,0.0,32
114/06/25,17,874,51.6,51.7,51.4,51.4,0.0,32
114/06/24,19,977,51.2,51.7,51.0,51.4,0.3,30
114/06/24,19,977,51.2,51.7,51.0,51.4,0.3,30
114/06/23,16,834,51.6,52.0,51.0,51.1,-0.5,34
114/06/23,16,834,51.6,52.0,51.0,51.1,-0.5,34
114/06/20,23,"1,200",52.0,52.7,51.6,51.6,0.3,60
114/06/20,23,"1,200",52.0,52.7,51.6,51.6,0.3,60
114/06/19,35,"1,832",54.0,54.0,51.1,51.3,-1.3,47
114/06/19,35,"1,832",54.0,54.0,51.1,51.3,-1.3,47
114/06/18,25,"1,315",52.9,53.0,52.3,52.6,0.0,31
114/06/18,25,"1,315",52.9,53.0,52.3,52.6,0.0,31
114/06/17,20,"1,075",54.0,54.0,52.5,52.6,-1.2,30
114/06/17,20,"1,075",54.0,54.0,52.5,52.6,-1.2,30
114/06/16,6,348,53.8,54.0,53.8,53.8,-0.2,29
114/06/16,6,348,53.8,54.0,53.8,53.8,-0.2,29
114/06/13,13,691,53.9,54.0,53.5,54.0,0.0,26
114/06/13,13,691,53.9,54.0,53.5,54.0,0.0,26
114/06/12,23,"1,239",54.4,54.5,53.5,54.0,-0.2,27
114/06/12,23,"1,239",54.4,54.5,53.5,54.0,-0.2,27
114/06/11,17,918,54.2,54.8,54.2,54.2,-0.2,31
114/06/11,17,918,54.2,54.8,54.2,54.2,-0.2,31
114/06/10,10,569,53.6,54.4,53.5,54.4,0.3,34
114/06/10,10,569,53.6,54.4,53.5,54.4,0.3,34
114/06/09,12,634,54.1,54.1,53.8,54.1,0.0,28
114/06/09,12,634,54.1,54.1,53.8,54.1,0.0,28
114/06/06,21,"1,115",55.0,55.0,54.0,54.1,-0.6,23
114/06/06,21,"1,115",55.0,55.0,54.0,54.1,-0.6,23
114/06/05,9,493,55.0,55.0,54.6,54.7,0.4,24
114/06/05,9,493,55.0,55.0,54.6,54.7,0.4,24
114/06/04,3,190,55.6,55.6,54.3,54.3,0.3,22
114/06/04,3,190,55.6,55.6,54.3,54.3,0.3,22
114/06/03,7,405,54.7,54.7,54.0,54.0,0.3,20
114/06/03,7,405,54.7,54.7,54.0,54.0,0.3,20
114/06/02,2,124,53.8,53.8,53.7,53.7,-0.5,4
114/06/02,2,124,53.8,53.8,53.7,53.7,-0.5,4
114/05/29,4,207,54.6,54.6,54.1,54.2,-0.5,14
114/05/29,4,207,54.6,54.6,54.1,54.2,-0.5,14
114/05/28,7,359,55.9,55.9,53.6,54.7,0.9,20
114/05/28,7,359,55.9,55.9,53.6,54.7,0.9,20
114/05/27,14,750,54.7,54.7,53.7,53.8,-0.8,25
114/05/27,14,750,54.7,54.7,53.7,53.8,-0.8,25
114/05/26,11,580,55.2,55.2,54.6,54.6,-0.4,17
114/05/26,11,580,55.2,55.2,54.6,54.6,-0.4,17
114/05/23,14,747,54.3,55.3,54.3,55.0,-0.2,26
114/05/23,14,747,54.3,55.3,54.3,55.0,-0.2,26
114/05/22,8,436,55.5,56.0,55.2,55.2,0.0,21
114/05/22,8,436,55.5,56.0,55.2,55.2,0.0,21
114/05/21,6,308,55.2,55.2,55.1,55.2,0.3,18
114/05/21,6,308,55.2,55.2,55.1,55.2,0.3,18
114/05/20,21,"1,142",55.3,57.2,54.9,54.9,-0.5,51
114/05/20,21,"1,142",55.3,57.2,54.9,54.9,-0.5,51
114/05/19,9,526,55.8,55.8,55.4,55.4,-1.1,33
114/05/19,9,526,55.8,55.8,55.4,55.4,-1.1,33
114/05/16,24,"1,365",56.3,58.0,56.2,56.5,0.3,47
114/05/16,24,"1,365",56.3,58.0,56.2,56.5,0.3,47
114/05/15,41,"2,325",56.0,56.3,55.8,56.2,0.2,77
114/05/15,41,"2,325",56.0,56.3,55.8,56.2,0.2,77
114/05/14,30,"1,702",55.9,56.2,55.6,56.0,0.5,51
114/05/14,30,"1,702",55.9,56.2,55.6,56.0,0.5,51
114/05/13,13,734,55.3,55.5,55.3,55.5,0.2,29
114/05/13,13,734,55.3,55.5,55.3,55.5,0.2,29
114/05/12,12,646,55.0,55.9,55.0,55.3,1.5,53
114/05/12,12,646,55.0,55.9,55.0,55.3,1.5,53
114/05/09,15,830,53.8,53.9,53.6,53.8,0.1,26
114/05/09,15,830,53.8,53.9,53.6,53.8,0.1,26
114/05/08,6,303,54.4,54.4,53.7,53.7,0.1,25
114/05/08,6,303,54.4,54.4,53.7,53.7,0.1,25
114/05/07,13,705,53.7,53.7,53.6,53.6,-0.2,31
114/05/07,13,705,53.7,53.7,53.6,53.6,-0.2,31
114/05/06,5,267,53.8,53.8,53.8,53.8,0.2,21
114/05/06,5,267,53.8,53.8,53.8,53.8,0.2,21
114/05/05,42,"2,268",55.3,55.3,52.7,53.6,-2.4,55
114/05/05,42,"2,268",55.3,55.3,52.7,53.6,-2.4,55
114/05/02,27,"1,530",56.4,56.4,55.9,56.0,-0.4,28
114/05/02,27,"1,530",56.4,56.4,55.9,56.0,-0.4,28
114/04/30,36,"2,067",55.8,57.3,55.8,56.4,0.6,43
114/04/30,36,"2,067",55.8,57.3,55.8,56.4,0.6,43
114/04/29,58,"3,207",55.4,56.1,54.9,55.8,1.3,61
114/04/29,58,"3,207",55.4,56.1,54.9,55.8,1.3,61
