日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,197,"10,210",52.7,52.7,51.2,51.2,-1.1,255,2025-08-22
114/08/21,681,"36,408",55.0,55.1,51.9,52.3,-1.6,728,2025-08-21
114/08/20,"1,443","77,346",50.4,55.4,50.4,53.9,3.1,"1,733",2025-08-20
114/08/19,243,"12,358",52.4,52.4,50.4,50.8,-0.8,260,2025-08-19
114/08/18,310,"16,097",53.0,53.0,51.2,51.6,-1.4,407,2025-08-18
114/08/15,549,"29,544",55.7,55.8,52.5,53.0,-2.5,589,2025-08-15
114/08/14,299,"16,774",56.8,58.1,55.5,55.5,-1.3,467,2025-08-14
114/08/13,320,"18,306",57.5,58.4,56.0,56.8,0.0,381,2025-08-13
114/08/12,227,"12,841",57.0,57.6,56.0,56.8,0.0,286,2025-08-12
114/08/11,603,"34,409",56.1,58.3,55.2,56.8,1.7,581,2025-08-11
114/08/08,212,"11,727",55.0,55.7,54.5,55.1,0.2,264,2025-08-08
114/08/07,340,"18,756",56.4,57.2,54.4,54.9,-1.2,482,2025-08-07
114/08/06,316,"17,927",57.0,58.1,56.1,56.1,-1.2,350,2025-08-06
114/08/05,731,"42,712",57.8,60.0,57.3,57.3,0.3,743,2025-08-05
114/08/04,276,"15,809",57.4,58.0,56.2,57.0,-0.5,328,2025-08-04
114/08/01,313,"17,969",56.8,58.3,55.6,57.5,0.3,316,2025-08-01
114/07/31,373,"21,572",59.8,59.8,56.7,57.2,-1.8,509,2025-07-31
114/07/30,327,"19,400",59.2,60.1,58.5,59.0,-0.1,392,2025-07-30
114/07/29,317,"18,942",61.7,61.7,59.0,59.1,-1.5,482,2025-07-29
114/07/28,297,"18,147",61.0,61.9,60.0,60.6,-0.4,370,2025-07-28
114/07/25,406,"25,077",62.5,63.0,60.7,61.0,-2.1,460,2025-07-25
114/07/24,433,"27,540",65.9,66.5,62.5,63.1,-2.0,574,2025-07-24
114/07/23,306,"19,957",66.2,66.8,64.3,65.1,0.1,394,2025-07-23
114/07/22,613,"40,728",68.2,69.4,65.0,65.0,-3.1,702,2025-07-22
114/07/21,859,"59,289",71.9,71.9,68.1,68.1,-2.9,"1,100",2025-07-21
114/07/18,443,"31,753",73.3,73.3,71.0,71.0,-1.0,707,2025-07-18
114/07/17,633,"45,966",73.3,73.9,71.9,72.0,-1.2,606,2025-07-17
114/07/16,"1,173","84,992",73.4,73.5,70.8,73.2,-0.7,"1,563",2025-07-16
114/07/15,"4,142","315,850",74.5,79.5,73.9,73.9,0.8,"3,602",2025-07-15
114/07/14,"1,609","117,412",71.6,74.0,71.6,73.1,2.3,"1,616",2025-07-14
114/07/11,"2,591","189,451",71.9,75.1,70.7,70.8,0.1,"2,166",2025-07-11
114/07/10,439,"31,196",72.5,72.5,70.4,70.7,0.0,655,2025-07-10
114/07/09,897,"64,405",72.7,73.9,70.6,70.7,-1.3,"1,132",2025-07-09
114/07/08,"1,217","88,086",74.0,74.4,71.2,72.0,-2.0,"1,398",2025-07-08
114/07/07,"2,666","196,093",70.8,76.0,68.0,74.0,3.9,"3,649",2025-07-07
114/07/04,"2,504","184,786",72.2,78.0,70.1,70.1,-1.4,"2,357",2025-07-04
114/07/03,898,"64,051",70.3,72.4,70.1,71.5,1.7,"1,191",2025-07-03
114/07/02,"1,370","97,400",71.0,73.4,69.1,69.8,-0.5,"1,298",2025-07-02
114/07/01,"1,097","79,794",73.2,75.1,70.3,70.3,-2.8,"1,439",2025-07-01
114/06/30,"2,743","210,749",76.9,79.6,73.1,73.1,-4.7,"2,469",2025-06-30
114/06/27,"4,466","344,212",78.2,78.7,74.1,77.8,2.7,"3,859",2025-06-27
114/06/26,"10,186","783,631",77.9,81.9,72.5,75.1,0.0,"7,872",2025-06-26
114/06/25,"3,172","231,972",70.3,75.1,69.0,75.1,6.8,"2,217",2025-06-25
114/06/24,"1,817","126,645",71.4,72.0,67.7,68.3,-1.7,"1,768",2025-06-24
114/06/23,"3,179","224,545",68.1,72.8,68.1,70.0,2.0,"2,946",2025-06-23
114/06/20,"3,705","265,347",68.0,74.8,68.0,68.0,-0.9,"3,981",2025-06-20
114/06/19,"5,578","424,444",76.4,78.6,68.9,68.9,-2.6,"4,453",2025-06-19
114/06/18,870,"59,695",65.5,71.5,63.7,71.5,6.5,"1,226",2025-06-18
114/06/17,355,"22,249",58.6,65.0,58.6,65.0,4.5,779,2025-06-17
114/06/16,413,"24,953",62.0,62.0,59.6,60.5,-3.5,676,2025-06-16
114/06/13,160,"10,282",65.0,65.7,64.0,64.0,-1.8,495,2025-06-13
114/06/12,104,"6,774",63.8,65.8,63.8,65.8,1.2,403,2025-06-12
114/06/11,150,"9,730",65.8,65.8,64.0,64.6,0.0,291,2025-06-11
114/06/10,259,"16,821",64.6,66.6,64.6,64.6,-2.2,457,2025-06-10
114/06/09,363,"24,269",65.1,68.5,65.1,66.8,1.8,788,2025-06-09
114/06/06,327,"21,444",64.7,66.7,64.7,65.0,0.3,527,2025-06-06
114/06/05,537,"35,567",69.5,69.5,63.9,64.7,-4.3,867,2025-06-05
114/06/04,574,"39,292",69.8,69.8,67.5,69.0,-1.5,"1,099",2025-06-04
114/06/03,"1,096","79,221",76.7,76.7,68.0,70.5,-0.6,"1,159",2025-06-03
114/06/02,"6,960","464,485",62.4,71.1,60.3,71.1,6.4,"5,401",2025-06-02
114/05/29,"9,829","648,611",64.0,68.2,63.9,64.7,2.7,"10,222",2025-05-29
114/05/28,"4,178","254,550",56.6,62.0,56.0,62.0,5.6,"3,857",2025-05-28
114/05/27,"3,764","222,081",60.4,61.9,56.4,56.4,0.1,"3,045",2025-05-27
114/05/26,"2,083","113,568",52.5,56.3,51.9,56.3,5.1,"1,427",2025-05-26
114/05/23,"2,343","115,203",48.6,51.2,47.1,51.2,4.6,"1,742",2025-05-23
114/05/22,660,"30,519",42.9,46.6,42.9,46.6,4.2,414,2025-05-22
114/05/21,97,"4,096",42.1,42.9,41.6,42.4,0.7,108,2025-05-21
114/05/20,766,"31,566",41.0,42.05,39.9,41.7,-1.4,671,2025-05-20
114/05/19,66,"2,850",43.35,43.9,43.1,43.1,-0.15,101,2025-05-19
114/05/16,70,"3,021",43.5,44.0,43.25,43.25,-0.25,122,2025-05-16
114/05/15,104,"4,532",43.4,44.8,42.7,43.5,0.3,222,2025-05-15
114/05/14,89,"3,907",44.15,45.4,43.2,43.2,-0.8,232,2025-05-14
114/05/13,133,"5,941",44.0,46.0,43.25,44.0,1.3,185,2025-05-13
114/05/12,175,"7,581",43.0,44.4,42.7,42.7,-1.9,437,2025-05-12
114/05/09,70,"3,090",43.55,44.9,43.55,44.6,1.55,100,2025-05-09
114/05/08,122,"5,290",43.1,44.75,42.1,43.05,0.25,151,2025-05-08
114/05/07,46,"1,984",42.4,44.2,42.4,42.8,0.15,74,2025-05-07
114/05/06,38,"1,634",43.1,43.35,41.7,42.65,0.25,81,2025-05-06
114/05/05,121,"5,115",42.7,43.35,41.5,42.4,-0.3,184,2025-05-05
114/05/02,366,"15,828",45.95,46.0,42.3,42.7,-1.8,801,2025-05-02
114/04/30,125,"5,783",47.25,47.7,44.5,44.5,-2.9,196,2025-04-30
114/04/29,112,"5,261",46.55,47.55,46.1,47.4,0.85,177,2025-04-29
114/04/28,25,"1,154",46.8,47.2,46.4,46.55,0.75,112,2025-04-28
114/04/25,39,"1,802",46.65,47.5,45.8,45.8,-0.75,95,2025-04-25
114/04/24,30,"1,387",45.75,48.75,45.5,46.55,0.8,82,2025-04-24
114/04/23,30,"1,378",44.7,46.45,44.7,45.75,1.95,64,2025-04-23
114/04/22,20,879,42.95,44.5,42.95,43.8,-0.7,52,2025-04-22
114/04/21,34,"1,514",45.0,47.0,44.5,44.5,-0.5,71,2025-04-21
114/04/18,17,769,44.85,45.85,44.8,45.0,0.15,67,2025-04-18
114/04/17,90,"3,989",43.0,45.45,42.6,44.85,1.35,102,2025-04-17
114/04/16,53,"2,341",45.75,45.75,43.5,43.5,-1.1,136,2025-04-16
114/04/15,76,"3,336",42.0,44.6,42.0,44.6,2.65,132,2025-04-15
114/04/14,66,"2,844",43.05,45.0,41.95,41.95,-1.1,198,2025-04-14
114/04/11,90,"3,775",40.0,43.2,39.9,43.05,-0.95,234,2025-04-11
114/04/10,109,"4,760",43.4,44.0,43.05,44.0,4.0,144,2025-04-10
114/04/09,397,"15,909",41.0,41.55,38.75,40.0,-2.4,335,2025-04-09
114/04/08,174,"7,102",40.4,42.85,40.4,42.4,-2.45,270,2025-04-08
114/04/07,19,844,44.85,44.85,44.85,44.85,-4.95,105,2025-04-07
114/04/02,71,"3,511",50.1,50.2,49.1,49.8,-0.7,155,2025-04-02
114/04/01,83,"4,164",49.6,51.6,49.6,50.5,1.0,181,2025-04-01
114/03/31,305,"15,213",52.5,52.5,49.0,49.5,-3.5,451,2025-03-31
114/03/28,135,"7,313",56.5,56.5,52.3,53.0,-4.0,584,2025-03-28
114/03/27,24,"1,363",57.0,57.0,56.3,57.0,-0.2,200,2025-03-27
114/03/26,37,"2,097",57.3,58.3,57.2,57.2,0.0,941,2025-03-26
114/03/25,43,"2,464",57.7,57.9,57.0,57.2,0.2,685,2025-03-25
114/03/24,69,"3,991",59.0,59.0,57.0,57.0,-1.1,"1,046",2025-03-24
114/03/21,35,"2,062",60.9,60.9,58.1,58.1,-1.9,393,2025-03-21
114/03/20,135,"7,971",57.3,60.0,57.3,60.0,2.9,426,2025-03-20
114/03/19,67,"3,849",58.1,58.7,57.1,57.1,-1.0,340,2025-03-19
114/03/18,47,"2,723",58.2,59.0,58.1,58.1,-0.1,172,2025-03-18
114/03/17,35,"2,068",58.6,59.2,58.2,58.2,-0.3,230,2025-03-17
114/03/14,48,"2,813",58.5,60.0,57.0,58.5,0.5,232,2025-03-14
114/03/13,176,"10,567",62.0,62.8,58.0,58.0,-1.1,460,2025-03-13
114/03/12,65,"3,827",58.6,59.8,57.5,59.1,0.6,368,2025-03-12
114/03/11,176,"10,115",57.7,58.5,55.6,58.5,-1.3,239,2025-03-11
114/03/10,206,"12,535",60.5,62.6,59.7,59.8,0.0,270,2025-03-10
114/03/07,"1,559","98,747",65.0,66.6,59.8,59.8,-4.2,"1,377",2025-03-07
114/03/06,896,"56,992",61.0,64.0,60.5,64.0,5.8,"1,004",2025-03-06
114/03/05,223,"12,898",58.9,58.9,57.1,58.2,-0.6,420,2025-03-05
114/03/04,161,"9,448",59.0,59.9,57.9,58.8,-0.2,259,2025-03-04
114/03/03,89,"5,274",60.0,60.0,58.9,59.0,-1.3,190,2025-03-03
114/02/27,75,"4,566",61.3,61.6,60.2,60.3,-1.3,171,2025-02-27
114/02/26,92,"5,694",62.1,62.3,61.4,61.6,-0.7,200,2025-02-26
114/02/25,52,"3,226",63.2,63.2,62.0,62.3,-0.9,362,2025-02-25
114/02/24,68,"4,305",63.1,63.6,63.0,63.2,0.0,157,2025-02-24
