日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,2,44,17.90,17.90,17.90,17.90,0.05,5
114/07/31,0,1,--,--,--,--,0.0,2
114/07/30,3,51,17.50,17.85,17.50,17.85,0.05,11
114/07/29,2,36,17.80,17.80,17.80,17.80,0.0,2
114/07/28,1,18,17.80,17.80,17.80,17.80,0.0,2
114/07/25,4,71,17.60,17.80,17.55,17.80,-0.1,4
114/07/24,0,1,--,--,--,--,0.0,1
114/07/23,0,1,--,--,--,--,0.0,1
114/07/22,1,18,17.90,17.90,17.90,17.90,0.15,1
114/07/21,5,88,17.95,17.95,17.50,17.75,0.1,5
114/07/18,1,19,17.65,17.65,17.65,17.65,0.0,2
114/07/17,1,19,17.65,17.65,17.65,17.65,-0.3,2
114/07/16,2,36,17.95,17.95,17.95,17.95,0.0,1
114/07/15,2,36,17.50,17.95,17.50,17.95,0.0,3
114/07/14,2,39,17.95,17.95,17.95,17.95,0.0,3
114/07/11,0,0,--,--,--,--,0.0,0
114/07/10,8,142,18.00,18.00,17.65,17.95,-0.05,5
114/07/09,2,36,17.80,18.00,17.80,18.00,0.0,2
114/07/08,0,1,--,--,--,--,0.0,1
114/07/07,1,18,18.00,18.00,18.00,18.00,0.0,1
114/07/04,0,0,--,--,--,--,0.0,0
114/07/03,0,0,--,--,--,--,0.0,0
114/07/02,1,19,18.00,18.00,18.00,18.00,0.25,2
114/07/01,3,48,17.70,17.95,17.70,17.95,0.15,6
114/06/30,1,19,17.80,17.80,17.80,17.80,-0.2,4
114/06/27,1,18,18.00,18.00,18.00,18.00,0.05,3
114/06/26,0,0,--,--,--,--,0.0,0
114/06/25,2,36,18.00,18.00,18.00,18.00,0.05,2
114/06/24,5,89,17.90,17.95,17.70,17.95,0.05,6
114/06/23,1,18,17.90,17.90,17.90,17.90,0.1,1
114/06/20,0,0,--,--,--,--,0.0,0
114/06/19,16,287,18.05,18.05,17.80,17.80,-0.3,14
114/06/18,25,456,18.05,18.10,17.90,18.10,0.05,21
114/06/17,3,54,18.05,18.05,18.05,18.05,0.05,3
114/06/16,3,54,18.00,18.00,18.00,18.00,0.1,2
114/06/13,1,18,17.90,17.90,17.90,17.90,0.2,1
114/06/12,3,53,17.60,17.70,17.55,17.70,-0.4,4
114/06/11,2,38,17.80,18.10,17.80,18.10,0.1,7
114/06/10,2,36,17.90,18.00,17.90,18.00,0.0,2
114/06/09,3,55,18.00,18.00,18.00,18.00,-0.15,6
114/06/06,5,90,18.00,18.15,18.00,18.15,-0.15,5
114/06/05,8,145,17.70,18.30,17.70,18.30,0.5,8
114/06/04,3,53,17.55,17.80,17.55,17.80,0.25,5
114/06/03,3,52,17.40,17.55,17.40,17.55,0.1,4
