日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,1,31,30.95,30.95,30.95,30.95,0.45,1
114/08/07,10,305,30.05,30.50,30.00,30.50,-0.95,11
114/08/06,1,31,31.45,31.45,31.45,31.45,0.55,1
114/08/05,10,309,29.40,30.95,29.40,30.90,-0.95,16
114/08/04,24,738,32.80,32.80,30.00,31.85,-1.0,24
114/08/01,1,33,32.85,32.85,32.85,32.85,-0.05,1
114/08/01,1,33,32.85,32.85,32.85,32.85,-0.05,1
114/07/31,4,130,33.20,33.20,30.65,32.90,-0.25,4
114/07/31,4,130,33.20,33.20,30.65,32.90,-0.25,4
114/07/30,1,33,33.15,33.15,33.15,33.15,0.0,1
114/07/30,1,33,33.15,33.15,33.15,33.15,0.0,1
114/07/29,1,33,33.15,33.15,33.15,33.15,0.55,2
114/07/29,1,33,33.15,33.15,33.15,33.15,0.55,2
114/07/28,4,130,33.25,33.25,31.55,32.60,-0.8,4
114/07/28,4,130,33.25,33.25,31.55,32.60,-0.8,4
114/07/25,4,131,33.55,33.55,31.55,33.40,-0.3,4
114/07/25,4,131,33.55,33.55,31.55,33.40,-0.3,4
114/07/24,4,129,30.80,33.70,30.80,33.70,1.9,4
114/07/24,4,129,30.80,33.70,30.80,33.70,1.9,4
114/07/23,1,32,31.80,31.80,31.80,31.80,0.45,1
114/07/23,1,32,31.80,31.80,31.80,31.80,0.45,1
114/07/22,5,161,32.45,32.45,31.35,31.35,-0.45,6
114/07/22,5,161,32.45,32.45,31.35,31.35,-0.45,6
114/07/21,6,202,33.75,33.75,31.00,31.80,-1.75,11
114/07/21,6,202,33.75,33.75,31.00,31.80,-1.75,11
114/07/18,2,66,32.50,33.55,32.50,33.55,1.05,2
114/07/18,2,66,32.50,33.55,32.50,33.55,1.05,2
114/07/17,2,66,33.10,33.10,32.50,32.50,-0.65,2
114/07/17,2,66,33.10,33.10,32.50,32.50,-0.65,2
114/07/16,3,99,33.30,33.30,32.20,33.15,-0.7,3
114/07/16,3,99,33.30,33.30,32.20,33.15,-0.7,3
114/07/15,5,170,34.75,34.75,32.70,33.85,-1.05,11
114/07/15,5,170,34.75,34.75,32.70,33.85,-1.05,11
114/07/14,4,145,32.45,34.90,32.45,34.90,1.5,7
114/07/14,4,145,32.45,34.90,32.45,34.90,1.5,7
114/07/11,1,33,33.40,33.40,33.40,33.40,-0.05,1
114/07/11,1,33,33.40,33.40,33.40,33.40,-0.05,1
114/07/10,4,143,33.70,34.60,33.45,33.45,-0.35,8
114/07/10,4,143,33.70,34.60,33.45,33.45,-0.35,8
114/07/09,1,34,33.80,33.80,33.80,33.80,0.0,1
114/07/09,1,34,33.80,33.80,33.80,33.80,0.0,1
114/07/08,2,52,33.80,33.80,33.80,33.80,0.0,3
114/07/08,2,52,33.80,33.80,33.80,33.80,0.0,3
114/07/07,1,34,33.80,33.80,33.80,33.80,0.0,2
114/07/07,1,34,33.80,33.80,33.80,33.80,0.0,2
114/07/04,1,34,33.80,33.80,33.80,33.80,-0.15,1
114/07/04,1,34,33.80,33.80,33.80,33.80,-0.15,1
114/07/03,2,62,33.95,33.95,33.95,33.95,-0.15,2
114/07/03,2,62,33.95,33.95,33.95,33.95,-0.15,2
114/07/02,2,68,33.60,34.10,33.60,34.10,1.5,3
114/07/02,2,68,33.60,34.10,33.60,34.10,1.5,3
114/07/01,2,66,33.55,33.55,32.60,32.60,-1.1,2
114/07/01,2,66,33.55,33.55,32.60,32.60,-1.1,2
114/06/30,2,53,33.70,33.70,33.70,33.70,1.1,12
114/06/30,2,53,33.70,33.70,33.70,33.70,1.1,12
114/06/27,6,200,34.10,34.10,32.35,32.60,-0.85,7
114/06/27,6,200,34.10,34.10,32.35,32.60,-0.85,7
114/06/26,6,200,32.50,34.35,32.45,33.45,-0.65,7
114/06/26,6,200,32.50,34.35,32.45,33.45,-0.65,7
114/06/25,5,183,33.35,34.45,32.50,34.10,0.4,10
114/06/25,5,183,33.35,34.45,32.50,34.10,0.4,10
114/06/24,7,249,34.95,34.95,32.00,33.70,-1.15,8
114/06/24,7,249,34.95,34.95,32.00,33.70,-1.15,8
114/06/23,1,40,34.85,34.85,34.85,34.85,0.5,3
114/06/23,1,40,34.85,34.85,34.85,34.85,0.5,3
114/06/20,1,34,34.35,34.35,34.35,34.35,0.4,1
114/06/20,1,34,34.35,34.35,34.35,34.35,0.4,1
114/06/19,5,171,35.50,35.50,33.05,33.95,-1.65,5
114/06/19,5,171,35.50,35.50,33.05,33.95,-1.65,5
114/06/18,1,36,35.60,35.60,35.60,35.60,0.65,3
114/06/18,1,36,35.60,35.60,35.60,35.60,0.65,3
114/06/17,1,35,34.95,34.95,34.95,34.95,1.1,3
