日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,"2,890","71,956",23.85,25.45,23.85,25.05,1.2,"1,642"
114/08/07,460,"10,983",24.05,24.10,23.65,23.85,-0.05,326
114/08/06,593,"14,148",24.00,24.10,23.70,23.90,-0.15,443
114/08/05,"1,719","41,651",24.30,24.80,23.95,24.05,-0.1,"1,090"
114/08/04,"2,775","67,599",23.20,24.90,23.20,24.15,0.7,"1,670"
114/08/01,"1,833","43,313",22.90,24.15,22.60,23.45,0.2,"1,119"
114/08/01,"1,833","43,313",22.90,24.15,22.60,23.45,0.2,"1,119"
114/07/31,815,"19,028",23.15,23.70,22.95,23.25,0.15,511
114/07/31,815,"19,028",23.15,23.70,22.95,23.25,0.15,511
114/07/30,"1,196","27,734",22.90,23.70,22.80,23.10,0.2,758
114/07/30,"1,196","27,734",22.90,23.70,22.80,23.10,0.2,758
114/07/29,497,"11,472",23.25,23.50,22.85,22.90,-0.35,424
114/07/29,497,"11,472",23.25,23.50,22.85,22.90,-0.35,424
114/07/28,720,"16,767",23.50,23.50,23.10,23.25,-0.25,521
114/07/28,720,"16,767",23.50,23.50,23.10,23.25,-0.25,521
114/07/25,"3,954","93,689",23.80,24.25,23.15,23.50,-0.5,"2,243"
114/07/25,"3,954","93,689",23.80,24.25,23.15,23.50,-0.5,"2,243"
114/07/24,"6,406","152,924",22.35,24.30,22.15,24.00,1.85,"5,904"
114/07/24,"6,406","152,924",22.35,24.30,22.15,24.00,1.85,"5,904"
114/07/23,199,"4,423",22.05,22.35,22.00,22.15,0.15,135
114/07/23,199,"4,423",22.05,22.35,22.00,22.15,0.15,135
114/07/22,377,"8,362",22.60,22.80,21.95,22.00,-0.6,253
114/07/22,377,"8,362",22.60,22.80,21.95,22.00,-0.6,253
114/07/21,605,"13,817",22.50,23.30,22.40,22.60,0.0,313
114/07/21,605,"13,817",22.50,23.30,22.40,22.60,0.0,313
114/07/18,708,"15,927",22.40,22.70,22.15,22.60,0.25,309
114/07/18,708,"15,927",22.40,22.70,22.15,22.60,0.25,309
114/07/17,325,"7,247",22.10,22.45,22.10,22.35,0.25,223
114/07/17,325,"7,247",22.10,22.45,22.10,22.35,0.25,223
114/07/16,446,"9,909",22.00,22.55,21.70,22.10,0.3,310
114/07/16,446,"9,909",22.00,22.55,21.70,22.10,0.3,310
114/07/15,198,"4,303",21.70,21.90,21.65,21.80,0.1,147
114/07/15,198,"4,303",21.70,21.90,21.65,21.80,0.1,147
114/07/14,139,"3,036",22.20,22.20,21.65,21.70,-0.2,118
114/07/14,139,"3,036",22.20,22.20,21.65,21.70,-0.2,118
114/07/11,255,"5,574",21.95,22.00,21.70,21.90,0.0,197
114/07/11,255,"5,574",21.95,22.00,21.70,21.90,0.0,197
114/07/10,871,"19,110",21.10,22.35,21.10,21.90,0.85,618
114/07/10,871,"19,110",21.10,22.35,21.10,21.90,0.85,618
114/07/09,113,"2,379",21.20,21.20,20.90,21.05,0.05,94
114/07/09,113,"2,379",21.20,21.20,20.90,21.05,0.05,94
114/07/08,248,"5,130",20.65,21.40,20.40,21.00,0.05,197
114/07/08,248,"5,130",20.65,21.40,20.40,21.00,0.05,197
114/07/07,315,"6,570",21.00,21.10,20.75,20.95,-0.1,224
114/07/07,315,"6,570",21.00,21.10,20.75,20.95,-0.1,224
114/07/04,536,"11,380",21.95,21.95,20.95,21.05,-0.7,369
114/07/04,536,"11,380",21.95,21.95,20.95,21.05,-0.7,369
114/07/03,594,"13,005",22.00,22.60,21.75,21.75,-0.25,394
114/07/03,594,"13,005",22.00,22.60,21.75,21.75,-0.25,394
114/07/02,"1,707","38,096",21.85,22.95,21.80,22.00,0.85,"1,160"
114/07/02,"1,707","38,096",21.85,22.95,21.80,22.00,0.85,"1,160"
114/07/01,484,"10,402",21.75,21.85,21.15,21.15,-0.45,351
114/07/01,484,"10,402",21.75,21.85,21.15,21.15,-0.45,351
114/06/30,"1,476","32,737",21.60,22.80,21.30,21.60,0.05,"1,006"
114/06/30,"1,476","32,737",21.60,22.80,21.30,21.60,0.05,"1,006"
114/06/27,255,"5,490",21.75,21.80,21.45,21.55,0.1,131
114/06/27,255,"5,490",21.75,21.80,21.45,21.55,0.1,131
114/06/26,195,"4,222",21.75,21.95,21.45,21.45,-0.1,148
114/06/26,195,"4,222",21.75,21.95,21.45,21.45,-0.1,148
