日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,33,"3,658",113.00,113.50,111.50,112.50,-0.5,26
114/08/07,16,"1,783",113.00,113.00,112.00,113.00,0.0,73
114/08/06,15,"1,736",116.50,116.50,113.00,113.00,-4.5,81
114/08/05,8,935,114.50,117.50,114.00,117.50,4.5,42
114/08/04,2,229,113.00,113.00,113.00,113.00,1.0,6
114/08/01,9,"1,014",110.00,112.50,110.00,112.00,0.5,13
114/08/01,9,"1,014",110.00,112.50,110.00,112.00,0.5,13
114/07/31,13,"1,410",113.00,113.00,111.50,111.50,-1.0,26
114/07/31,13,"1,410",113.00,113.00,111.50,111.50,-1.0,26
114/07/30,5,564,112.00,113.00,112.00,112.50,0.0,5
114/07/30,5,564,112.00,113.00,112.00,112.50,0.0,5
114/07/29,4,476,113.00,113.00,112.50,112.50,-1.0,7
114/07/29,4,476,113.00,113.00,112.50,112.50,-1.0,7
114/07/28,0,0,--,--,--,--,0.0,0
114/07/28,0,0,--,--,--,--,0.0,0
114/07/25,9,"1,041",115.50,115.50,113.50,113.50,0.0,14
114/07/25,9,"1,041",115.50,115.50,113.50,113.50,0.0,14
114/07/24,6,682,113.00,113.50,113.00,113.50,1.5,8
114/07/24,6,682,113.00,113.50,113.00,113.50,1.5,8
114/07/23,26,"2,870",112.50,113.00,112.00,112.00,1.5,166
114/07/23,26,"2,870",112.50,113.00,112.00,112.00,1.5,166
114/07/22,21,"2,322",113.50,113.50,110.50,110.50,-2.0,37
114/07/22,21,"2,322",113.50,113.50,110.50,110.50,-2.0,37
114/07/21,13,"1,498",113.00,113.00,112.50,112.50,-0.5,18
114/07/21,13,"1,498",113.00,113.00,112.50,112.50,-0.5,18
114/07/18,22,"2,470",115.00,115.00,113.00,113.00,-1.5,36
114/07/18,22,"2,470",115.00,115.00,113.00,113.00,-1.5,36
114/07/17,7,803,114.00,114.50,114.00,114.50,-1.0,10
114/07/17,7,803,114.00,114.50,114.00,114.50,-1.0,10
114/07/16,28,"3,241",114.00,117.50,114.00,115.50,1.5,28
114/07/16,28,"3,241",114.00,117.50,114.00,115.50,1.5,28
114/07/15,13,"1,445",111.50,114.00,111.50,114.00,2.5,24
114/07/15,13,"1,445",111.50,114.00,111.50,114.00,2.5,24
114/07/14,9,969,115.00,115.00,111.50,111.50,-2.5,16
114/07/14,9,969,115.00,115.00,111.50,111.50,-2.5,16
114/07/11,6,696,114.00,114.00,113.50,114.00,-1.0,11
114/07/11,6,696,114.00,114.00,113.50,114.00,-1.0,11
114/07/10,6,698,116.50,117.00,115.00,115.00,-1.0,7
114/07/10,6,698,116.50,117.00,115.00,115.00,-1.0,7
114/07/09,12,"1,411",116.00,118.00,114.00,116.00,0.0,17
114/07/09,12,"1,411",116.00,118.00,114.00,116.00,0.0,17
114/07/08,10,"1,125",119.50,119.50,116.00,116.00,0.0,33
114/07/08,10,"1,125",119.50,119.50,116.00,116.00,0.0,33
114/07/07,24,"2,772",115.00,118.50,115.00,116.00,2.5,32
114/07/07,24,"2,772",115.00,118.50,115.00,116.00,2.5,32
114/07/04,64,"7,403",120.00,120.00,113.00,113.50,-6.5,89
114/07/04,64,"7,403",120.00,120.00,113.00,113.50,-6.5,89
114/07/03,45,"5,374",122.00,123.50,120.00,120.00,-4.5,159
114/07/03,45,"5,374",122.00,123.50,120.00,120.00,-4.5,159
114/07/02,10,"1,269",123.50,125.00,123.50,124.50,1.5,15
114/07/02,10,"1,269",123.50,125.00,123.50,124.50,1.5,15
114/07/01,6,758,124.00,124.00,123.00,123.00,2.5,12
114/07/01,6,758,124.00,124.00,123.00,123.00,2.5,12
114/06/30,56,"6,894",126.50,126.50,119.50,120.50,-7.0,513
114/06/30,56,"6,894",126.50,126.50,119.50,120.50,-7.0,513
114/06/27,16,"2,057",130.50,130.50,127.00,127.50,-0.5,18
114/06/27,16,"2,057",130.50,130.50,127.00,127.50,-0.5,18
114/06/26,13,"1,712",128.50,128.50,127.50,128.00,-1.5,27
114/06/26,13,"1,712",128.50,128.50,127.50,128.00,-1.5,27
114/06/25,12,"1,508",130.50,130.50,129.50,129.50,-1.0,25
114/06/25,12,"1,508",130.50,130.50,129.50,129.50,-1.0,25
