日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,15,"1,227",81.3,82.5,81.3,82.5,1.3,62
114/07/31,60,"4,846",81.1,82.4,81.1,81.2,2.6,116
114/07/30,8,658,81.5,81.5,81.0,81.0,-0.4,17
114/07/29,10,793,82.8,82.8,80.7,81.4,0.5,36
114/07/28,32,"2,572",80.0,80.9,79.5,80.9,2.5,24
114/07/25,3,235,78.4,78.4,78.4,78.4,-0.4,3
114/07/24,10,754,77.8,79.4,77.8,78.8,1.2,16
114/07/23,23,"1,764",77.5,78.2,77.5,77.6,0.4,20
114/07/22,39,"3,032",79.3,79.3,77.2,77.2,-2.1,54
114/07/21,7,570,79.5,80.9,79.3,79.3,0.0,19
114/07/18,22,"1,764",80.8,80.8,78.9,79.3,-1.7,45
114/07/17,4,345,81.5,81.5,81.0,81.0,-0.5,8
114/07/16,9,754,80.9,81.8,80.8,81.5,0.5,21
114/07/15,9,727,81.0,81.8,80.1,81.0,0.0,34
114/07/14,11,927,83.1,83.1,81.0,81.0,-1.2,36
114/07/11,27,"2,234",83.0,83.3,82.2,82.2,-0.6,53
114/07/10,47,"3,905",82.8,84.9,82.8,82.8,1.1,109
114/07/09,15,"1,239",81.2,82.7,81.2,81.7,0.5,21
114/07/08,19,"1,562",80.7,81.5,80.5,81.2,0.2,31
114/07/07,14,"1,145",82.8,82.9,81.0,81.0,-0.6,19
114/07/04,32,"2,664",82.6,83.1,81.6,81.6,-0.7,73
114/07/03,41,"3,422",82.3,83.9,81.0,82.3,2.4,101
114/07/02,5,406,81.1,81.1,79.9,79.9,0.4,7
114/07/01,13,"1,047",79.9,81.5,79.4,79.5,1.2,15
114/06/30,7,589,79.0,79.0,78.3,78.3,-0.7,18
114/06/27,15,"1,210",79.4,80.7,78.9,79.0,-0.6,20
114/06/26,15,"1,202",79.8,80.8,78.6,79.6,-1.3,22
114/06/25,25,"2,070",80.7,83.5,80.0,80.9,0.2,36
114/06/24,8,642,79.9,80.7,78.5,80.7,0.8,11
114/06/23,5,410,80.9,80.9,77.7,79.9,1.4,10
114/06/20,4,343,77.5,78.9,77.0,78.5,-0.5,46
114/06/19,12,966,78.3,79.5,77.5,79.0,0.7,19
114/06/18,12,954,80.0,80.1,78.3,78.3,-3.3,35
114/06/17,5,448,81.9,81.9,81.5,81.6,1.7,21
114/06/16,1,118,79.9,79.9,79.9,79.9,0.9,7
114/06/13,44,"3,477",80.1,80.1,78.6,79.0,-3.5,117
114/06/12,69,"5,652",84.9,84.9,80.0,82.5,-3.5,233
114/06/11,116,"10,052",86.1,91.0,83.8,86.0,1.3,196
114/06/10,102,"8,418",78.5,84.7,78.1,84.7,7.7,133
114/06/09,5,392,78.4,78.4,75.8,77.0,-0.7,9
114/06/06,7,564,77.1,77.7,75.6,77.7,-0.8,22
114/06/05,1,95,78.5,78.5,78.5,78.5,2.8,8
114/06/04,28,"2,088",72.3,75.7,72.3,75.7,1.5,78
114/06/03,1,83,74.2,74.2,74.2,74.2,1.8,6
114/06/02,30,"2,181",73.3,73.3,71.3,72.4,-2.4,29
114/05/29,13,974,74.5,74.8,74.0,74.8,0.0,13
114/05/28,30,"2,224",76.0,76.2,73.7,74.8,-0.9,59
114/05/27,24,"1,758",75.2,75.9,73.7,75.7,-0.5,49
114/05/26,16,"1,245",77.0,77.0,76.2,76.2,-1.3,26
114/05/23,4,345,78.1,78.1,77.5,77.5,-0.7,12
114/05/22,4,332,76.7,78.5,76.7,78.2,-1.2,10
114/05/21,6,452,78.8,79.6,78.8,79.4,0.7,21
114/05/20,9,717,76.8,78.7,76.6,78.7,0.5,22
114/05/19,8,638,77.6,78.2,76.0,78.2,-0.4,19
114/05/16,8,654,80.6,80.6,78.6,78.6,-0.3,54
114/05/15,14,"1,121",78.9,80.0,78.9,78.9,-0.1,29
114/05/14,9,702,78.0,79.5,78.0,79.0,-0.2,25
114/05/13,26,"2,078",78.5,81.0,78.1,79.2,0.8,30
114/05/12,22,"1,706",78.0,78.5,77.8,78.4,-0.9,54
114/05/09,58,"4,570",78.0,79.3,77.1,79.3,-2.3,100
114/05/08,3,269,80.0,81.8,80.0,81.6,0.6,14
114/05/07,16,"1,306",79.5,81.8,79.5,81.0,-0.2,16
114/05/06,14,"1,130",81.5,81.5,79.0,81.2,2.3,15
114/05/05,16,"1,268",79.0,79.0,77.5,78.9,-2.4,45
114/05/02,21,"1,694",81.3,83.8,81.0,81.3,-1.1,47
114/04/30,18,"1,450",82.9,82.9,81.0,82.4,-0.6,164
114/04/29,48,"4,035",85.6,85.6,82.0,83.0,-2.5,84
114/04/28,70,"5,904",81.5,87.3,80.5,85.5,5.1,158
114/04/25,67,"5,395",78.3,82.8,78.0,80.4,4.4,97
114/04/24,19,"1,415",75.6,76.9,75.6,76.0,0.0,32
114/04/23,26,"1,970",74.9,76.4,74.6,76.0,3.0,31
114/04/22,32,"2,398",75.7,76.0,72.6,73.0,-1.8,39
114/04/21,37,"2,842",78.4,78.4,74.6,74.8,-3.2,41
114/04/18,35,"2,683",76.1,78.0,76.1,78.0,3.5,57
114/04/17,10,766,72.5,74.8,72.5,74.5,0.2,29
114/04/16,11,823,77.5,77.5,73.2,74.3,0.1,17
114/04/15,44,"3,165",71.0,74.5,71.0,74.2,3.7,45
114/04/14,102,"7,198",70.5,73.0,70.0,70.5,0.6,133
114/04/11,80,"5,569",69.9,71.0,68.0,69.9,0.2,70
114/04/10,56,"3,877",69.7,69.7,69.7,69.7,6.3,42
114/04/09,85,"5,510",68.0,68.0,63.4,63.4,-7.0,114
114/04/08,137,"9,629",71.4,73.0,69.7,70.4,-7.0,147
114/04/07,10,752,77.4,77.4,77.4,77.4,-8.5,50
114/04/02,18,"1,523",84.0,85.9,82.0,85.9,1.6,47
114/04/01,15,"1,299",86.5,86.5,84.3,84.3,0.1,27
114/03/31,74,"6,246",87.0,87.0,82.0,84.2,-4.6,153
114/03/28,14,"1,203",91.5,91.6,87.5,88.8,-0.2,28
114/03/27,19,"1,675",91.2,91.2,89.0,89.0,-3.2,97
114/03/26,16,"1,477",92.0,92.2,91.2,92.2,0.2,23
114/03/25,18,"1,683",92.8,93.5,92.0,92.0,-0.4,38
114/03/24,33,"3,029",92.0,93.3,92.0,92.4,0.1,64
114/03/21,48,"4,404",90.3,93.0,90.3,92.3,1.2,169
114/03/20,18,"1,621",92.5,92.5,91.0,91.1,1.6,55
114/03/19,49,"4,497",95.0,95.0,89.5,89.5,-3.5,88
114/03/18,38,"3,463",87.3,93.1,87.3,93.0,6.5,69
114/03/17,36,"3,106",87.5,87.6,86.5,86.5,-0.8,40
114/03/14,16,"1,362",87.3,88.0,87.3,87.3,0.2,33
114/03/13,23,"2,049",88.4,88.4,87.1,87.1,-1.0,67
114/03/12,18,"1,617",88.1,88.2,87.9,88.1,0.1,33
114/03/11,35,"3,038",88.3,88.3,86.6,88.0,-1.0,65
114/03/10,97,"8,639",91.0,91.0,88.3,89.0,-2.9,134
114/03/07,67,"6,049",90.7,91.9,90.4,91.9,1.4,64
114/03/06,47,"4,307",91.8,91.8,90.0,90.5,-1.8,97
114/03/05,39,"3,571",92.0,92.9,92.0,92.3,0.9,39
114/03/04,38,"3,477",90.0,91.4,90.0,91.4,0.6,70
114/03/03,47,"4,274",90.9,91.6,90.0,90.8,-2.1,98
114/02/27,80,"7,526",94.7,96.0,92.1,92.9,-2.2,216
114/02/26,41,"3,875",95.5,95.6,95.1,95.1,-1.6,76
114/02/25,86,"8,212",97.0,97.0,95.0,96.7,-0.5,155
114/02/24,47,"4,520",97.3,97.5,96.7,97.2,-0.7,75
114/02/21,49,"4,760",97.3,97.9,97.0,97.9,0.6,94
114/02/20,44,"4,314",98.2,98.3,97.2,97.3,-1.2,68
114/02/19,24,"2,366",98.2,99.5,98.2,98.5,0.3,27
114/02/18,44,"4,365",99.2,99.2,98.0,98.2,-1.0,57
114/02/17,39,"3,896",100.0,100.0,98.4,99.2,-0.8,43
114/02/14,51,"5,047",101.0,101.0,99.4,100.0,-0.5,61
114/02/13,43,"4,375",102.5,103.0,100.0,100.5,-0.5,55
114/02/12,36,"3,654",100.5,102.0,100.5,101.0,0.5,61
114/02/11,40,"4,040",100.0,102.0,100.0,100.5,0.8,108
114/02/10,61,"6,102",101.0,101.5,99.5,99.7,-2.3,162
114/02/07,130,"13,342",99.8,105.5,99.1,102.0,4.0,189
114/02/06,34,"3,360",100.0,100.0,97.8,98.0,-2.0,75
114/02/05,67,"6,752",105.0,105.0,99.5,100.0,0.7,82
114/02/04,52,"5,116",96.4,99.9,95.4,99.3,2.7,100
114/02/03,79,"7,815",95.8,102.0,95.8,96.6,0.6,92
114/01/22,8,758,95.8,96.2,95.8,96.0,0.2,29
114/01/21,7,634,94.6,97.6,94.6,95.8,1.3,29
114/01/20,23,"2,218",95.0,95.0,94.2,94.5,-1.1,44
114/01/17,11,"1,034",97.1,97.1,95.6,95.6,-2.4,36
114/01/16,17,"1,632",97.0,98.5,97.0,98.0,1.5,34
114/01/15,11,"1,006",96.0,96.7,94.2,96.5,0.5,43
114/01/14,16,"1,553",93.2,96.0,93.2,96.0,0.1,28
114/01/13,80,"7,661",98.0,98.0,94.6,95.9,-3.6,115
114/01/10,171,"17,053",100.5,103.0,98.9,99.5,-6.5,228
114/01/09,39,"4,057",105.5,106.0,102.5,106.0,0.0,79
114/01/08,26,"2,788",105.0,106.5,105.0,106.0,0.5,60
114/01/07,26,"2,802",107.0,107.0,105.0,105.5,-0.5,129
114/01/06,33,"3,476",106.5,107.0,105.5,106.0,0.0,60
114/01/03,45,"4,783",107.5,107.5,104.0,106.0,-1.5,145
114/01/02,67,"7,328",106.0,111.5,106.0,107.5,1.5,106
113/12/31,36,"3,788",104.0,106.0,102.5,106.0,0.0,47
113/12/30,195,"20,926",114.5,114.5,104.0,106.0,-7.5,442
113/12/27,62,"7,170",114.0,118.0,113.0,113.5,0.0,267
113/12/26,25,"2,826",113.0,115.5,113.0,113.5,0.5,138
113/12/25,54,"6,087",115.0,115.0,112.0,113.0,-0.5,79
113/12/24,58,"6,618",113.0,117.0,112.5,113.5,1.0,92
113/12/23,28,"3,115",115.0,115.0,112.0,112.5,-0.5,87
113/12/20,90,"10,324",113.0,118.0,111.5,113.0,0.5,491
113/12/19,39,"4,431",111.0,113.5,110.5,112.5,-0.5,125
113/12/18,44,"5,036",113.0,115.0,112.0,113.0,0.5,68
113/12/17,54,"6,033",112.5,114.5,110.5,112.5,1.0,73
113/12/16,93,"10,411",116.5,116.5,110.5,111.5,-4.5,147
113/12/13,208,"24,426",119.0,122.0,115.0,116.0,-2.5,311
113/12/12,279,"33,169",122.0,122.0,115.5,118.5,-3.0,727
113/12/11,441,"52,767",111.0,121.5,110.5,121.5,11.0,760
113/12/10,138,"15,211",112.0,113.5,107.0,110.5,-1.5,428
113/12/09,285,"32,715",120.0,120.0,112.0,112.0,-10.5,"1,132"
113/12/06,497,"59,604",115.0,125.0,115.0,122.5,8.5,"1,206"
113/12/05,258,"29,191",105.5,114.0,105.5,114.0,10.0,290
113/12/04,24,"2,541",104.5,105.5,104.0,104.0,-1.0,100
113/12/03,58,"6,124",104.0,107.0,103.5,105.0,1.0,92
113/12/02,29,"2,983",106.0,106.0,103.5,104.0,0.5,47
113/11/29,38,"3,882",103.5,104.5,102.5,103.5,0.0,238
113/11/28,48,"5,012",106.0,106.5,102.5,103.5,-1.0,137
113/11/27,68,"7,280",109.0,109.5,104.5,104.5,-2.5,120
113/11/26,39,"4,155",109.5,109.5,106.5,107.0,-1.5,174
113/11/25,105,"11,427",105.5,110.5,105.5,108.5,3.5,152
113/11/22,64,"6,759",106.0,109.0,105.0,105.0,0.0,119
113/11/21,59,"6,319",107.5,108.0,105.0,105.0,-3.0,90
113/11/20,232,"25,570",109.5,114.0,106.0,108.0,-0.5,329
113/11/19,169,"18,109",99.8,108.5,99.8,108.5,9.8,209
113/11/18,132,"13,161",102.0,102.0,98.7,98.7,-4.8,207
113/11/15,54,"5,609",103.0,105.0,102.5,103.5,-0.5,101
113/11/14,94,"9,835",106.0,107.0,104.0,104.0,-3.5,191
113/11/13,64,"6,810",106.5,108.5,105.0,107.5,1.0,109
113/11/12,123,"13,298",110.5,110.5,106.5,106.5,-5.0,239
113/11/11,124,"13,913",110.0,114.5,108.5,111.5,1.5,190
113/11/08,307,"34,597",117.0,117.0,110.0,110.0,-7.0,512
113/11/07,187,"22,053",118.5,120.5,116.0,117.0,-3.5,304
113/11/06,157,"18,968",123.0,123.0,120.0,120.5,-4.0,282
113/11/05,180,"22,230",122.0,126.0,121.0,124.5,3.5,234
113/11/04,254,"31,567",125.0,129.0,121.0,121.0,-7.0,420
113/11/01,421,"54,357",129.0,136.0,123.5,128.0,-4.5,520
113/10/30,481,"62,449",121.0,132.5,121.0,132.5,12.0,452
113/10/29,297,"36,120",128.0,128.0,119.0,120.5,-8.0,449
113/10/28,624,"79,951",133.5,135.0,123.0,128.5,-11.0,845
113/10/25,"1,032","145,535",145.0,152.5,133.0,139.5,-15.5,"1,392"
113/10/24,"1,395","191,179",121.0,156.0,118.5,155.0,31.0,"1,733"
113/10/23*,"1,169","136,818",115.0,128.0,108.5,124.0,65.0,"1,155"
