日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,103,"5,062",47.60,50.00,47.60,48.70,1.3,123,2025-08-22
114/08/21,7,342,47.05,48.00,47.05,47.40,-0.1,15,2025-08-21
114/08/20,14,670,47.50,47.60,47.50,47.50,-0.6,33,2025-08-20
114/08/19,53,"2,548",47.85,48.40,47.45,48.10,0.25,45,2025-08-19
114/08/18,39,"1,869",47.00,47.85,46.85,47.85,1.05,39,2025-08-18
114/08/15,27,"1,261",46.50,46.95,46.50,46.80,0.25,23,2025-08-15
114/08/14,42,"1,932",46.35,46.65,46.35,46.55,-0.05,29,2025-08-14
114/08/13,30,"1,421",46.55,46.60,46.50,46.60,-0.15,33,2025-08-13
114/08/12,10,467,46.20,46.75,46.20,46.75,0.45,12,2025-08-12
114/08/11,102,"4,719",46.70,47.20,45.90,46.30,-0.4,75,2025-08-11
114/08/08,79,"3,746",47.70,47.70,46.65,46.70,-1.25,67,2025-08-08
114/08/07,15,727,47.95,47.95,47.65,47.95,-0.05,18,2025-08-07
114/08/06,19,920,48.40,48.60,47.70,48.00,-0.3,19,2025-08-06
114/08/05,63,"3,045",48.35,48.35,47.80,48.30,1.0,44,2025-08-05
114/08/04,57,"2,683",47.60,47.60,46.80,47.30,-0.3,54,2025-08-04
114/08/01,22,"1,045",47.25,47.60,47.15,47.60,0.55,21,2025-08-01
114/07/31,63,"2,997",48.00,48.45,47.05,47.05,-0.8,87,2025-07-31
114/07/30,27,"1,296",47.95,48.10,47.80,47.85,-0.05,30,2025-07-30
114/07/29,38,"1,840",48.30,48.30,47.80,47.90,-0.6,60,2025-07-29
114/07/28,16,774,48.30,48.50,48.20,48.50,0.1,15,2025-07-28
114/07/25,16,777,48.60,48.60,48.30,48.40,-0.2,15,2025-07-25
114/07/24,6,295,48.70,48.70,48.60,48.60,-0.1,9,2025-07-24
114/07/23,12,587,48.95,49.10,48.70,48.70,0.15,11,2025-07-23
114/07/22,5,262,48.45,48.55,48.15,48.55,0.1,12,2025-07-22
114/07/21,12,581,48.30,48.45,48.20,48.45,-0.35,10,2025-07-21
114/07/18,12,602,50.10,50.10,48.80,48.80,-0.6,28,2025-07-18
114/07/17,4,195,48.65,49.40,48.60,49.40,0.6,4,2025-07-17
114/07/16,2,100,48.80,48.80,48.80,48.80,0.15,4,2025-07-16
114/07/15,12,561,48.50,48.85,48.20,48.65,0.2,13,2025-07-15
114/07/14,2,97,48.60,48.60,48.45,48.45,-0.7,4,2025-07-14
114/07/11,19,924,48.35,49.15,48.30,49.15,0.8,23,2025-07-11
114/07/10,4,208,48.35,48.35,47.75,48.35,0.6,10,2025-07-10
114/07/09,11,525,47.60,47.75,47.25,47.75,0.0,14,2025-07-09
114/07/08,0,19,--,--,--,--,0.0,7,2025-07-08
114/07/07,21,"1,003",48.05,48.05,47.50,47.95,-0.25,23,2025-07-07
114/07/04,17,841,48.50,48.50,48.20,48.20,-0.05,19,2025-07-04
114/07/03,8,387,48.55,48.55,48.15,48.25,0.15,11,2025-07-03
114/07/02,11,530,48.55,48.55,48.05,48.10,0.05,11,2025-07-02
114/07/01,13,625,48.15,48.50,47.85,48.05,-0.05,9,2025-07-01
114/06/30,19,919,48.05,48.15,48.00,48.10,-0.15,19,2025-06-30
114/06/27,7,338,48.40,48.40,48.25,48.25,-0.35,11,2025-06-27
114/06/26,20,978,48.45,48.75,48.10,48.60,0.35,19,2025-06-26
114/06/25,7,339,48.25,48.45,48.25,48.25,0.0,10,2025-06-25
114/06/24,6,290,48.55,48.55,48.00,48.25,0.3,7,2025-06-24
114/06/23,3,155,47.25,47.95,47.10,47.95,0.3,7,2025-06-23
114/06/20,7,334,47.95,47.95,47.55,47.65,-0.4,7,2025-06-20
114/06/19,17,825,48.20,48.20,48.05,48.05,-0.2,18,2025-06-19
114/06/18,18,869,48.20,48.60,48.20,48.25,-0.4,16,2025-06-18
114/06/17,10,489,48.70,48.70,48.20,48.65,-0.05,12,2025-06-17
114/06/16,39,"1,864",48.60,48.70,48.05,48.70,0.1,59,2025-06-16
114/06/13,53,"2,693",50.90,50.90,50.30,50.70,-0.2,66,2025-06-13
114/06/12,27,"1,373",50.90,51.00,50.70,50.90,0.0,20,2025-06-12
