日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,116,"6,147",53.0,53.05,52.85,52.85,0.0,30,2025-08-22
114/08/21,167,"8,801",52.45,52.85,52.45,52.85,0.4,35,2025-08-21
114/08/20,110,"5,784",52.25,52.5,52.25,52.45,0.35,19,2025-08-20
114/08/19,212,"11,068",51.95,52.2,51.95,52.1,0.1,23,2025-08-19
114/08/18,31,"1,615",52.8,52.8,52.7,52.7,-0.2,38,2025-08-18
114/08/15,103,"5,468",52.9,52.9,52.9,52.9,0.15,20,2025-08-15
114/08/14,121,"6,402",52.6,52.8,52.6,52.75,0.35,37,2025-08-14
114/08/13,110,"5,754",52.25,52.4,52.25,52.4,0.15,17,2025-08-13
114/08/12,115,"6,021",52.15,52.25,52.15,52.25,0.25,23,2025-08-12
114/08/11,111,"5,772",52.05,52.2,52.0,52.0,0.05,30,2025-08-11
114/08/08,110,"5,737",51.95,52.05,51.95,51.95,0.1,21,2025-08-08
114/08/07,176,"9,141",52.05,52.1,51.8,51.85,-0.4,30,2025-08-07
114/08/06,147,"7,675",52.25,52.35,52.25,52.25,0.0,29,2025-08-06
114/08/05,134,"6,987",52.05,52.35,52.05,52.25,0.6,32,2025-08-05
114/08/04,124,"6,417",51.65,51.75,51.55,51.65,-0.15,28,2025-08-04
114/08/01,106,"5,500",51.95,51.95,51.8,51.8,-0.15,17,2025-08-01
114/07/31,115,"5,985",51.7,51.95,51.65,51.95,0.4,34,2025-07-31
114/07/30,105,"5,432",51.5,51.6,51.5,51.55,0.4,14,2025-07-30
114/07/29,110,"5,619",51.0,51.15,51.0,51.15,0.45,24,2025-07-29
114/07/28,136,"6,905",50.6,50.8,50.6,50.7,0.1,33,2025-07-28
114/07/25,208,"10,546",50.85,50.85,50.45,50.6,0.4,24,2025-07-25
114/07/24,27,"1,361",50.15,50.35,50.1,50.2,-0.1,22,2025-07-24
114/07/23,111,"5,597",50.5,50.5,50.3,50.3,0.25,21,2025-07-23
114/07/22,112,"5,625",50.1,50.25,50.0,50.05,0.09,20,2025-07-22
114/07/21,112,"5,593",49.86,50.05,49.86,49.96,-0.14,24,2025-07-21
114/07/18,119,"5,922",49.87,50.1,49.87,50.1,0.24,28,2025-07-18
114/07/17,107,"5,357",50.0,50.0,49.82,49.86,0.18,14,2025-07-17
114/07/16,111,"5,498",49.6,49.68,49.6,49.68,-0.1,20,2025-07-16
114/07/15,110,"5,487",49.7,49.78,49.69,49.78,0.16,16,2025-07-15
114/07/14,113,"5,619",49.84,49.84,49.52,49.62,-0.22,24,2025-07-14
114/07/11,130,"6,501",50.0,50.0,49.84,49.84,-0.16,22,2025-07-11
114/07/10,159,"7,945",50.0,50.0,49.93,50.0,0.55,31,2025-07-10
114/07/09,130,"6,440",49.47,49.47,49.42,49.45,-0.15,22,2025-07-09
114/07/08,151,"7,509",49.59,49.67,49.59,49.6,-0.12,31,2025-07-08
114/07/07,103,"5,140",49.61,49.72,49.61,49.72,0.36,11,2025-07-07
114/07/04,212,"10,482",49.37,49.37,49.32,49.36,-0.04,21,2025-07-04
114/07/03,13,663,49.51,49.52,49.4,49.4,-0.22,18,2025-07-03
114/07/02,110,"5,478",49.82,49.87,49.62,49.62,-0.1,16,2025-07-02
114/07/01,107,"5,328",49.81,49.89,49.72,49.72,0.27,14,2025-07-01
114/06/30,168,"8,271",49.42,49.45,49.29,49.45,0.42,26,2025-06-30
114/06/27,132,"6,514",49.22,49.27,49.03,49.03,-0.44,28,2025-06-27
114/06/26,125,"6,188",49.56,49.56,49.47,49.47,-0.32,18,2025-06-26
114/06/25,108,"5,378",49.73,49.86,49.64,49.79,0.03,11,2025-06-25
114/06/24,169,"8,422",49.61,49.78,49.59,49.76,0.13,36,2025-06-24
114/06/23,104,"5,170",49.5,49.63,49.5,49.63,0.25,18,2025-06-23
114/06/20,104,"5,131",49.42,49.42,49.38,49.38,-0.11,16,2025-06-20
114/06/19,102,"5,060",49.52,49.52,49.49,49.49,0.09,11,2025-06-19
114/06/18,101,"5,001",49.4,49.4,49.4,49.4,0.12,14,2025-06-18
114/06/17,106,"5,218",49.37,49.37,49.28,49.28,-0.12,21,2025-06-17
114/06/16,294,"14,487",49.35,49.5,49.28,49.4,-0.36,65,2025-06-16
114/06/13,122,"6,067",49.65,49.76,49.65,49.76,0.01,20,2025-06-13
114/06/12,223,"11,127",50.0,50.0,49.75,49.75,-0.17,46,2025-06-12
114/06/11,268,"13,382",49.88,49.94,49.88,49.92,0.23,49,2025-06-11
114/06/10,64,"3,168",49.58,49.69,49.58,49.69,0.08,35,2025-06-10
114/06/09,133,"6,626",49.69,49.73,49.61,49.61,-0.33,33,2025-06-09
114/06/06,124,"6,214",49.91,50.0,49.91,49.94,0.19,27,2025-06-06
114/06/05,108,"5,373",49.73,49.75,49.72,49.75,0.12,19,2025-06-05
114/06/04,162,"8,031",48.8,49.89,48.8,49.63,0.17,42,2025-06-04
114/06/03,213,"10,540",49.39,49.51,49.36,49.46,0.02,67,2025-06-03
114/06/02,139,"6,859",49.34,49.44,49.29,49.44,0.11,21,2025-06-02
114/05/29,115,"5,684",49.25,49.46,49.25,49.33,0.11,18,2025-05-29
114/05/28,104,"5,126",49.19,49.24,49.19,49.22,-0.04,25,2025-05-28
114/05/27,132,"6,462",48.8,49.26,48.8,49.26,0.64,27,2025-05-27
114/05/26,110,"5,331",48.68,48.72,48.62,48.62,-0.41,31,2025-05-26
114/05/23,211,"10,344",49.18,49.18,49.03,49.03,0.03,31,2025-05-23
114/05/22,39,"1,895",48.95,49.0,48.92,49.0,-0.44,31,2025-05-22
114/05/21,291,"14,383",49.56,49.59,49.43,49.44,-0.45,66,2025-05-21
114/05/20,299,"15,121",50.4,50.8,50.4,50.6,0.5,73,2025-05-20
114/05/19,127,"6,392",50.15,50.2,50.1,50.1,-0.35,34,2025-05-19
114/05/16,117,"5,895",50.25,50.5,50.25,50.45,0.25,17,2025-05-16
114/05/15,121,"6,059",50.35,50.35,50.2,50.2,-0.45,44,2025-05-15
114/05/14,111,"5,633",50.6,50.7,50.6,50.65,-0.15,30,2025-05-14
114/05/13,118,"5,977",50.45,50.8,50.45,50.8,0.35,24,2025-05-13
114/05/12,120,"6,045",50.25,50.45,50.25,50.45,0.25,21,2025-05-12
114/05/09,216,"10,925",50.5,50.5,50.2,50.2,-0.3,36,2025-05-09
114/05/08,39,"1,946",50.5,50.6,50.5,50.5,0.25,36,2025-05-08
114/05/07,166,"8,351",50.1,50.25,49.47,50.25,0.6,36,2025-05-07
114/05/06,178,"8,808",49.03,49.69,49.03,49.65,0.63,39,2025-05-06
114/05/05,331,"16,322",50.2,50.2,49.02,49.02,-3.43,124,2025-05-05
114/05/02,194,"10,215",53.55,53.55,52.15,52.45,-1.35,62,2025-05-02
114/04/30,198,"10,679",54.7,54.7,53.8,53.8,-0.35,40,2025-04-30
114/04/29,124,"6,698",54.3,54.3,54.15,54.15,-0.25,27,2025-04-29
114/04/28,151,"8,240",54.6,54.6,54.4,54.4,0.25,32,2025-04-28
114/04/25,337,"18,245",54.2,54.2,54.1,54.15,0.4,30,2025-04-25
114/04/24,12,655,53.75,53.75,53.75,53.75,0.1,15,2025-04-24
114/04/23,51,"2,753",53.4,53.65,53.4,53.65,1.0,22,2025-04-23
