日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,8,190,23.80,24.00,23.75,23.75,0.0,5,2025-08-22
114/08/21,12,290,23.70,23.75,23.60,23.75,0.6,9,2025-08-21
114/08/20,10,231,23.20,23.50,23.00,23.15,-0.4,5,2025-08-20
114/08/19,1,24,23.55,23.55,23.55,23.55,-0.15,1,2025-08-19
114/08/18,13,304,23.20,23.80,23.20,23.70,0.0,10,2025-08-18
114/08/15,11,258,23.30,23.75,23.30,23.70,-0.15,7,2025-08-15
114/08/14,5,119,23.85,23.90,23.85,23.85,0.15,3,2025-08-14
114/08/13,14,333,23.55,24.05,23.55,23.70,0.2,14,2025-08-13
114/08/12,27,621,22.80,23.50,22.80,23.50,0.5,14,2025-08-12
114/08/11,0,0,--,--,--,--,0.0,0,2025-08-11
114/08/08,12,273,22.45,23.05,22.30,23.00,0.0,12,2025-08-08
114/08/07,12,281,22.75,23.30,22.75,23.00,-0.1,13,2025-08-07
114/08/06,0,0,--,--,--,--,0.0,0,2025-08-06
114/08/05,1,25,23.10,23.10,23.10,23.10,-0.3,2,2025-08-05
114/08/04,0,2,--,--,--,--,0.0,3,2025-08-04
114/08/01,0,0,--,--,--,--,0.0,1,2025-08-01
114/07/31,2,48,23.40,23.40,23.40,23.40,0.0,5,2025-07-31
114/07/30,29,668,22.95,23.40,22.95,23.40,0.65,16,2025-07-30
114/07/29,11,259,23.20,23.80,23.10,23.55,0.1,12,2025-07-29
114/07/28,1,23,23.45,23.45,23.45,23.45,0.15,2,2025-07-28
114/07/25,5,117,23.30,23.35,23.30,23.30,-0.15,3,2025-07-25
114/07/24,2,47,23.45,23.45,23.45,23.45,0.0,1,2025-07-24
114/07/23,0,0,--,--,--,--,0.0,0,2025-07-23
114/07/22,3,70,23.50,23.50,23.45,23.45,0.0,3,2025-07-22
114/07/21,2,47,23.45,23.45,23.45,23.45,0.0,2,2025-07-21
114/07/18,14,332,23.50,23.50,23.40,23.45,0.05,7,2025-07-18
114/07/17,42,979,23.30,23.40,23.30,23.40,0.4,8,2025-07-17
114/07/16,15,348,23.35,23.35,23.00,23.00,-0.5,8,2025-07-16
114/07/15,7,165,23.80,23.80,23.50,23.50,0.3,6,2025-07-15
114/07/14,4,92,23.05,23.20,23.05,23.20,-0.3,3,2025-07-14
114/07/11,1,24,23.50,23.50,23.50,23.50,0.4,2,2025-07-11
114/07/10,4,92,23.10,23.10,23.10,23.10,-0.05,3,2025-07-10
114/07/09,4,92,23.05,23.15,23.05,23.15,-0.05,3,2025-07-09
114/07/08,25,584,23.15,23.20,23.15,23.20,-0.2,12,2025-07-08
114/07/07,13,306,23.65,23.65,23.40,23.40,-0.2,7,2025-07-07
114/07/04,6,137,23.55,23.60,23.55,23.60,0.0,9,2025-07-04
114/07/03,4,94,23.50,23.70,23.50,23.60,0.1,3,2025-07-03
114/07/02,11,257,22.90,23.50,22.90,23.50,0.3,8,2025-07-02
114/07/01,10,232,23.20,23.20,23.20,23.20,0.0,4,2025-07-01
114/06/30,2,47,23.20,23.20,23.20,23.20,-0.2,2,2025-06-30
114/06/27,5,117,23.30,23.50,23.25,23.40,-0.1,6,2025-06-27
114/06/26,4,94,23.25,23.50,23.25,23.50,0.25,4,2025-06-26
114/06/25,6,142,23.15,23.50,23.10,23.25,-0.4,5,2025-06-25
114/06/24,1,29,23.65,23.65,23.65,23.65,0.6,2,2025-06-24
114/06/23,3,71,22.65,23.05,22.65,23.05,-0.2,4,2025-06-23
114/06/20,10,233,23.35,23.55,23.25,23.25,0.0,8,2025-06-20
114/06/19,1,23,23.25,23.25,23.25,23.25,0.05,1,2025-06-19
114/06/18,5,116,23.20,23.20,23.20,23.20,-0.1,3,2025-06-18
114/06/17,5,116,23.30,23.30,23.25,23.30,0.1,5,2025-06-17
114/06/16,5,120,23.80,23.80,23.20,23.20,0.15,7,2025-06-16
114/06/13,22,515,23.25,23.30,23.05,23.05,-0.5,13,2025-06-13
114/06/12,13,306,23.45,23.55,23.45,23.55,0.15,11,2025-06-12
114/06/11,0,2,--,--,--,--,0.0,1,2025-06-11
114/06/10,26,612,23.65,24.45,23.35,23.60,0.25,26,2025-06-10
114/06/09,28,658,23.35,23.75,23.30,23.35,0.0,22,2025-06-09
114/06/06,17,398,23.20,23.50,23.20,23.35,0.1,9,2025-06-06
114/06/05,4,93,23.25,23.25,23.25,23.25,0.0,2,2025-06-05
114/06/04,1,23,23.25,23.25,23.25,23.25,0.0,2,2025-06-04
114/06/03,0,0,--,--,--,--,0.0,1,2025-06-03
114/06/02,4,93,23.40,23.40,23.25,23.25,0.05,4,2025-06-02
114/05/29,27,626,23.20,23.20,23.20,23.20,0.0,10,2025-05-29
114/05/28,27,629,23.20,23.20,23.15,23.20,0.0,14,2025-05-28
114/05/27,9,211,23.15,23.30,23.15,23.20,-0.05,6,2025-05-27
114/05/26,18,420,23.30,23.30,23.25,23.25,0.05,11,2025-05-26
114/05/23,13,310,23.20,23.35,23.20,23.20,0.05,13,2025-05-23
114/05/22,19,440,23.30,23.30,23.10,23.15,-0.2,14,2025-05-22
114/05/21,20,472,23.55,23.55,23.25,23.35,0.05,16,2025-05-21
114/05/20,56,"1,300",23.20,23.40,23.05,23.30,0.1,27,2025-05-20
114/05/19,114,"2,647",24.10,24.10,23.00,23.20,-0.9,104,2025-05-19
114/05/16,62,"1,499",24.20,24.35,24.10,24.10,-0.05,18,2025-05-16
114/05/15,10,243,24.25,24.25,24.15,24.15,-0.1,8,2025-05-15
114/05/14,29,697,24.15,24.25,24.00,24.25,0.2,12,2025-05-14
114/05/13,30,729,24.65,24.65,24.05,24.05,-0.6,20,2025-05-13
114/05/12,9,221,24.55,24.65,24.25,24.65,0.1,8,2025-05-12
114/05/09,27,652,24.20,24.60,23.80,24.55,0.55,17,2025-05-09
114/05/08,12,289,24.00,24.00,24.00,24.00,0.0,6,2025-05-08
114/05/07,7,170,24.00,24.00,24.00,24.00,-0.4,4,2025-05-07
114/05/06,11,268,23.30,24.50,23.30,24.40,0.25,11,2025-05-06
114/05/05,10,246,24.55,24.85,24.15,24.15,-0.25,12,2025-05-05
114/05/02,31,760,24.55,24.70,24.40,24.40,-0.2,24,2025-05-02
114/04/30,36,898,25.20,25.20,24.50,24.60,-0.4,17,2025-04-30
114/04/29,33,835,25.25,25.25,24.95,25.00,-0.5,44,2025-04-29
114/04/28,3,77,25.55,25.55,25.50,25.50,0.0,3,2025-04-28
114/04/25,10,256,25.65,25.65,25.50,25.50,-0.1,5,2025-04-25
114/04/24,19,490,26.65,26.65,25.60,25.60,-0.45,17,2025-04-24
114/04/23,10,263,26.15,26.70,26.05,26.05,-0.7,11,2025-04-23
114/04/22,1,27,26.75,26.75,26.75,26.75,0.0,1,2025-04-22
114/04/21,10,268,26.80,26.80,26.70,26.75,0.1,8,2025-04-21
114/04/18,5,133,26.65,26.65,25.25,26.65,0.65,7,2025-04-18
114/04/17,0,0,--,--,--,--,0.0,0,2025-04-17
114/04/16,0,0,--,--,--,--,0.0,0,2025-04-16
114/04/15,19,500,26.00,26.95,25.95,26.95,1.55,10,2025-04-15
114/04/14,75,"1,944",26.95,26.95,25.35,25.40,-0.05,13,2025-04-14
114/04/11,9,217,24.00,25.45,24.00,25.45,0.45,4,2025-04-11
114/04/10,20,494,25.05,25.05,24.05,25.00,2.2,16,2025-04-10
114/04/09,9,208,23.80,23.80,22.80,22.80,-1.0,4,2025-04-09
114/04/08,34,818,24.25,24.30,23.45,23.80,-0.5,22,2025-04-08
114/04/07,68,"1,655",24.30,24.60,24.30,24.30,-2.7,39,2025-04-07
114/04/02,7,188,26.50,27.00,26.50,27.00,0.15,6,2025-04-02
114/04/01,4,107,26.85,26.85,26.85,26.85,0.1,2,2025-04-01
114/03/31,12,323,27.15,27.15,26.75,26.75,-0.45,9,2025-03-31
114/03/28,5,136,27.10,27.20,27.10,27.20,0.1,4,2025-03-28
114/03/27,26,711,27.60,27.60,27.00,27.10,-0.5,14,2025-03-27
114/03/26,2,56,27.50,27.60,27.50,27.60,0.2,4,2025-03-26
114/03/25,8,220,27.60,27.60,27.40,27.40,0.05,4,2025-03-25
114/03/24,4,111,27.95,27.95,27.35,27.35,-0.6,5,2025-03-24
114/03/21,2,56,27.95,27.95,27.95,27.95,-0.05,3,2025-03-21
114/03/20,27,768,27.85,28.10,27.85,28.00,0.15,22,2025-03-20
114/03/19,38,"1,059",27.60,27.85,27.60,27.85,0.3,24,2025-03-19
114/03/18,8,219,27.35,27.55,27.15,27.55,0.0,7,2025-03-18
114/03/17,29,793,27.30,27.55,27.30,27.55,0.25,12,2025-03-17
114/03/14,3,85,27.20,27.30,27.20,27.30,0.1,4,2025-03-14
114/03/13,17,463,27.10,27.20,27.00,27.20,-0.15,17,2025-03-13
114/03/12,18,493,27.35,27.50,27.35,27.35,0.0,15,2025-03-12
114/03/11,30,810,27.05,27.35,26.95,27.35,-0.35,14,2025-03-11
114/03/10,10,281,27.35,27.75,27.35,27.70,0.35,29,2025-03-10
114/03/07,12,328,27.40,27.40,27.05,27.35,0.15,10,2025-03-07
114/03/06,13,359,27.40,27.40,27.20,27.20,0.0,17,2025-03-06
114/03/05,18,483,27.05,27.20,27.00,27.20,0.2,13,2025-03-05
114/03/04,20,546,27.00,27.25,27.00,27.00,0.0,14,2025-03-04
114/03/03,24,651,27.65,27.65,26.65,27.00,-0.5,29,2025-03-03
114/02/27,43,"1,185",27.80,27.80,27.50,27.50,-0.1,28,2025-02-27
114/02/26,33,916,28.05,28.05,27.55,27.60,0.0,33,2025-02-26
114/02/25,87,"2,400",27.85,27.85,27.45,27.60,-0.25,72,2025-02-25
114/02/24,"1,180","34,553",29.75,31.25,27.20,27.85,-0.6,771,2025-02-24
114/02/21,242,"6,801",26.00,28.45,26.00,28.45,2.55,97,2025-02-21
114/02/20,25,653,26.05,26.30,25.90,25.90,-0.3,19,2025-02-20
114/02/19,25,658,26.20,26.30,26.20,26.20,0.25,17,2025-02-19
114/02/18,13,337,25.90,26.00,25.90,25.95,0.05,12,2025-02-18
114/02/17,26,667,25.35,25.95,25.35,25.90,0.75,18,2025-02-17
114/02/14,1,25,25.15,25.15,25.15,25.15,0.1,1,2025-02-14
114/02/13,1,25,25.05,25.05,25.05,25.05,-0.3,2,2025-02-13
114/02/12,16,406,25.20,25.60,25.00,25.35,-0.15,14,2025-02-12
114/02/11,10,256,25.60,25.60,25.50,25.50,0.0,8,2025-02-11
114/02/10,10,256,25.60,25.65,25.50,25.50,-0.1,8,2025-02-10
114/02/07,24,617,25.75,25.80,25.60,25.60,-0.65,17,2025-02-07
114/02/06,0,0,--,--,--,--,0.0,0,2025-02-06
114/02/05,14,363,25.60,26.25,25.60,26.25,0.05,10,2025-02-05
114/02/04,0,0,--,--,--,--,0.0,0,2025-02-04
114/02/03,12,311,26.00,26.20,25.80,26.20,0.3,12,2025-02-03
114/01/22,32,822,25.60,25.90,25.60,25.90,-0.15,20,2025-01-22
114/01/21,7,184,26.05,26.05,26.05,26.05,-0.35,6,2025-01-21
114/01/20,1,28,26.40,26.40,26.40,26.40,-0.1,3,2025-01-20
114/01/17,6,158,26.10,26.50,26.10,26.50,0.45,5,2025-01-17
114/01/16,0,0,--,--,--,--,0.0,0,2025-01-16
114/01/15,12,312,26.00,26.30,25.90,26.30,0.45,11,2025-01-15
114/01/14,6,155,25.60,26.65,25.50,25.85,-0.2,8,2025-01-14
114/01/13,18,469,26.00,26.05,25.55,26.05,-0.35,14,2025-01-13
114/01/10,5,130,26.00,26.40,26.00,26.40,0.0,4,2025-01-10
114/01/09,11,286,26.05,26.40,25.85,26.40,0.0,9,2025-01-09
114/01/08,5,132,26.50,26.50,26.40,26.40,0.05,3,2025-01-08
114/01/07,26,689,26.40,26.40,26.35,26.35,0.1,14,2025-01-07
114/01/06,7,185,26.40,26.40,26.25,26.25,-0.15,8,2025-01-06
114/01/03,0,0,--,--,--,--,0.0,0,2025-01-03
114/01/02,10,266,26.60,26.60,26.40,26.40,0.0,6,2025-01-02
113/12/31,2,53,26.20,26.40,26.20,26.40,0.2,2,2024-12-31
113/12/30,28,744,27.05,27.05,26.15,26.20,-0.3,15,2024-12-30
113/12/27,17,456,27.80,27.80,26.30,26.50,0.25,13,2024-12-27
113/12/26,28,752,27.00,27.00,26.25,26.25,-0.85,12,2024-12-26
113/12/25,0,3,--,--,--,--,0.0,1,2024-12-25
113/12/24,11,304,27.15,27.15,27.10,27.10,0.15,9,2024-12-24
113/12/23,12,324,27.00,27.00,26.95,26.95,0.2,6,2024-12-23
113/12/20,15,397,26.40,26.75,26.40,26.75,0.4,9,2024-12-20
113/12/19,0,0,--,--,--,--,0.0,0,2024-12-19
113/12/18,9,240,26.50,26.50,26.20,26.40,-0.1,9,2024-12-18
113/12/17,0,2,--,--,--,--,0.0,1,2024-12-17
