日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,60,"1,061",18.25,18.25,17.45,17.95,-0.2,40
114/08/07,29,523,18.8,18.8,18.1,18.15,0.0,29
114/08/06,8,153,18.15,18.2,18.0,18.15,0.0,37
114/08/05,29,527,18.3,18.3,18.05,18.15,0.0,25
114/08/04,24,435,18.2,18.2,18.05,18.15,0.05,15
114/08/01,19,345,18.2,18.2,18.1,18.1,0.05,16
114/08/01,19,345,18.2,18.2,18.1,18.1,0.05,16
114/07/31,9,164,18.15,18.15,18.05,18.05,0.0,10
114/07/31,9,164,18.15,18.15,18.05,18.05,0.0,10
114/07/30,10,181,18.1,18.1,17.8,18.05,0.0,10
114/07/30,10,181,18.1,18.1,17.8,18.05,0.0,10
114/07/29,19,344,18.05,18.2,17.8,18.05,-0.1,12
114/07/29,19,344,18.05,18.2,17.8,18.05,-0.1,12
114/07/28,63,"1,143",18.15,18.15,18.0,18.15,-0.1,21
114/07/28,63,"1,143",18.15,18.15,18.0,18.15,-0.1,21
114/07/25,25,457,17.8,18.3,17.8,18.25,-0.05,25
114/07/25,25,457,17.8,18.3,17.8,18.25,-0.05,25
114/07/24,14,256,18.4,18.4,18.2,18.3,0.0,15
114/07/24,14,256,18.4,18.4,18.2,18.3,0.0,15
114/07/23,21,389,18.5,18.5,18.25,18.3,0.1,21
114/07/23,21,389,18.5,18.5,18.25,18.3,0.1,21
114/07/22,27,488,18.5,18.5,18.2,18.2,0.05,33
114/07/22,27,488,18.5,18.5,18.2,18.2,0.05,33
114/07/21,15,273,18.3,18.3,18.05,18.15,-0.05,14
114/07/21,15,273,18.3,18.3,18.05,18.15,-0.05,14
114/07/18,22,399,18.2,18.35,18.2,18.2,0.0,26
114/07/18,22,399,18.2,18.35,18.2,18.2,0.0,26
114/07/17,20,359,18.35,18.35,18.15,18.2,0.05,22
114/07/17,20,359,18.35,18.35,18.15,18.2,0.05,22
114/07/16,18,330,18.5,18.5,18.15,18.15,0.1,21
114/07/16,18,330,18.5,18.5,18.15,18.15,0.1,21
114/07/15,17,311,18.55,18.55,18.05,18.05,-0.15,18
114/07/15,17,311,18.55,18.55,18.05,18.05,-0.15,18
114/07/14,22,404,18.05,18.3,18.0,18.2,-0.1,23
114/07/14,22,404,18.05,18.3,18.0,18.2,-0.1,23
114/07/11,182,"3,345",17.8,18.7,17.75,18.3,0.7,120
114/07/11,182,"3,345",17.8,18.7,17.75,18.3,0.7,120
114/07/10,11,189,17.7,17.85,17.55,17.6,0.0,15
114/07/10,11,189,17.7,17.85,17.55,17.6,0.0,15
114/07/09,11,193,18.0,18.0,17.45,17.6,-0.1,13
114/07/09,11,193,18.0,18.0,17.45,17.6,-0.1,13
114/07/08,24,424,18.25,18.25,17.35,17.7,-0.1,17
114/07/08,24,424,18.25,18.25,17.35,17.7,-0.1,17
114/07/07,14,255,18.0,18.15,17.8,17.8,0.0,17
114/07/07,14,255,18.0,18.15,17.8,17.8,0.0,17
114/07/04,23,410,17.8,18.1,17.7,17.8,-0.05,15
114/07/04,23,410,17.8,18.1,17.7,17.8,-0.05,15
114/07/03,20,364,17.9,17.9,17.55,17.85,0.25,21
114/07/03,20,364,17.9,17.9,17.55,17.85,0.25,21
114/07/02,13,229,17.9,17.9,17.5,17.6,-0.1,12
114/07/02,13,229,17.9,17.9,17.5,17.6,-0.1,12
114/07/01,36,641,17.55,17.8,17.55,17.7,0.15,20
114/07/01,36,641,17.55,17.8,17.55,17.7,0.15,20
114/06/30,16,282,17.45,17.55,17.3,17.55,-0.05,21
114/06/30,16,282,17.45,17.55,17.3,17.55,-0.05,21
114/06/27,26,460,17.75,17.75,17.5,17.6,-0.15,22
114/06/27,26,460,17.75,17.75,17.5,17.6,-0.15,22
114/06/26,14,249,17.95,17.95,17.6,17.75,0.15,16
114/06/26,14,249,17.95,17.95,17.6,17.75,0.15,16
114/06/25,50,877,17.5,17.95,17.45,17.6,0.0,21
114/06/25,50,877,17.5,17.95,17.45,17.6,0.0,21
114/06/24,12,206,18.0,18.0,17.6,17.6,-0.1,12
114/06/24,12,206,18.0,18.0,17.6,17.6,-0.1,12
114/06/23,9,159,17.5,18.0,17.5,17.7,0.05,8
114/06/23,9,159,17.5,18.0,17.5,17.7,0.05,8
114/06/20,21,364,17.55,17.7,17.5,17.65,0.1,43
114/06/20,21,364,17.55,17.7,17.5,17.65,0.1,43
114/06/19,25,441,17.75,17.75,17.55,17.55,-0.05,15
114/06/19,25,441,17.75,17.75,17.55,17.55,-0.05,15
114/06/18,12,218,17.55,17.8,17.55,17.6,0.0,11
114/06/18,12,218,17.55,17.8,17.55,17.6,0.0,11
114/06/17,13,229,17.6,17.75,17.55,17.6,0.0,10
114/06/17,13,229,17.6,17.75,17.55,17.6,0.0,10
114/06/16,12,215,18.0,18.0,17.6,17.6,-0.05,12
114/06/16,12,215,18.0,18.0,17.6,17.6,-0.05,12
114/06/13,17,310,18.2,18.2,17.65,17.65,0.1,17
114/06/13,17,310,18.2,18.2,17.65,17.65,0.1,17
114/06/12,21,382,18.15,18.15,17.85,17.95,-0.05,26
114/06/12,21,382,18.15,18.15,17.85,17.95,-0.05,26
114/06/11,21,383,18.0,18.2,17.9,18.0,0.0,23
114/06/11,21,383,18.0,18.2,17.9,18.0,0.0,23
114/06/10,20,357,18.0,18.05,17.9,18.0,0.1,21
114/06/10,20,357,18.0,18.05,17.9,18.0,0.1,21
114/06/09,14,254,17.8,17.9,17.7,17.9,0.0,12
114/06/09,14,254,17.8,17.9,17.7,17.9,0.0,12
114/06/06,27,476,18.0,18.0,17.75,17.9,0.0,26
114/06/06,27,476,18.0,18.0,17.75,17.9,0.0,26
114/06/05,20,359,17.75,18.05,17.75,17.9,0.0,17
114/06/05,20,359,17.75,18.05,17.75,17.9,0.0,17
114/06/04,30,539,18.15,18.15,17.8,17.9,-0.05,24
114/06/04,30,539,18.15,18.15,17.8,17.9,-0.05,24
114/06/03,21,377,17.65,18.15,17.65,17.95,-0.1,21
114/06/03,21,377,17.65,18.15,17.65,17.95,-0.1,21
114/06/02,24,432,17.75,18.15,17.75,18.05,-0.05,17
114/06/02,24,432,17.75,18.15,17.75,18.05,-0.05,17
114/05/29,37,668,18.1,18.15,17.9,18.1,0.0,29
114/05/29,37,668,18.1,18.15,17.9,18.1,0.0,29
114/05/28,36,648,18.05,18.2,17.85,18.1,-0.05,23
114/05/28,36,648,18.05,18.2,17.85,18.1,-0.05,23
114/05/27,18,329,17.7,18.3,17.7,18.15,-0.05,18
114/05/27,18,329,17.7,18.3,17.7,18.15,-0.05,18
114/05/26,26,475,18.35,18.35,18.05,18.2,-0.05,17
114/05/26,26,475,18.35,18.35,18.05,18.2,-0.05,17
114/05/23,24,440,18.15,18.4,18.15,18.25,0.0,18
114/05/23,24,440,18.15,18.4,18.15,18.25,0.0,18
114/05/22,21,384,18.65,18.65,18.15,18.25,-0.25,15
114/05/22,21,384,18.65,18.65,18.15,18.25,-0.25,15
114/05/21,36,666,18.65,18.65,18.35,18.5,-0.05,22
114/05/21,36,666,18.65,18.65,18.35,18.5,-0.05,22
114/05/20,28,522,18.7,18.7,18.4,18.55,0.0,21
114/05/20,28,522,18.7,18.7,18.4,18.55,0.0,21
114/05/19,32,598,18.5,18.95,18.5,18.55,0.05,20
114/05/19,32,598,18.5,18.95,18.5,18.55,0.05,20
114/05/16,16,298,18.5,18.5,18.35,18.5,0.1,18
114/05/16,16,298,18.5,18.5,18.35,18.5,0.1,18
114/05/15,45,832,18.6,18.6,18.4,18.4,-0.05,35
114/05/15,45,832,18.6,18.6,18.4,18.4,-0.05,35
114/05/14,18,333,18.55,18.6,18.45,18.45,0.0,15
114/05/14,18,333,18.55,18.6,18.45,18.45,0.0,15
114/05/13,18,333,18.55,18.55,18.45,18.45,0.0,12
114/05/13,18,333,18.55,18.55,18.45,18.45,0.0,12
114/05/12,27,505,18.6,18.6,18.4,18.45,0.0,29
114/05/12,27,505,18.6,18.6,18.4,18.45,0.0,29
114/05/09,14,260,18.6,18.65,18.45,18.45,0.0,13
114/05/09,14,260,18.6,18.65,18.45,18.45,0.0,13
