日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,100,"5,470",54.70,54.70,54.70,54.70,0.3,2,2025-08-22
114/08/21,140,"7,615",54.40,54.40,54.35,54.40,0.2,8,2025-08-21
114/08/20,100,"5,422",54.20,54.20,54.20,54.20,0.35,4,2025-08-20
114/08/19,100,"5,390",53.85,53.85,53.85,53.85,0.1,6,2025-08-19
114/08/18,101,"5,429",53.65,53.75,53.65,53.75,-0.1,7,2025-08-18
114/08/15,100,"5,385",53.85,53.85,53.85,53.85,0.4,5,2025-08-15
114/08/14,196,"10,524",53.50,53.65,53.40,53.45,-0.2,106,2025-08-14
114/08/13,100,"5,365",53.65,53.65,53.65,53.65,0.1,8,2025-08-13
114/08/12,100,"5,355",53.55,53.55,53.55,53.55,0.15,7,2025-08-12
114/08/11,100,"5,340",53.40,53.40,53.40,53.40,0.05,7,2025-08-11
114/08/08,100,"5,335",53.35,53.35,53.35,53.35,0.2,9,2025-08-08
114/08/07,100,"5,315",53.15,53.15,53.15,53.15,-0.3,5,2025-08-07
114/08/06,101,"5,399",53.40,53.45,53.40,53.45,0.05,6,2025-08-06
114/08/05,194,"10,359",53.15,53.45,53.15,53.40,0.35,9,2025-08-05
114/08/04,297,"15,727",53.10,53.10,52.80,53.05,-0.35,34,2025-08-04
114/08/01,102,"5,442",53.35,53.40,53.35,53.40,0.1,6,2025-08-01
114/07/31,102,"5,425",53.10,53.30,53.10,53.30,0.2,15,2025-07-31
114/07/30,101,"5,353",53.00,53.10,53.00,53.10,0.25,3,2025-07-30
114/07/29,100,"5,289",52.85,52.85,52.85,52.85,0.4,3,2025-07-29
114/07/28,107,"5,617",52.40,52.45,52.35,52.45,0.15,5,2025-07-28
114/07/25,101,"5,274",52.30,52.30,52.30,52.30,0.4,4,2025-07-25
114/07/24,101,"5,248",51.95,51.95,51.90,51.90,-0.2,4,2025-07-24
114/07/23,115,"5,992",52.15,52.15,52.10,52.10,-0.1,4,2025-07-23
114/07/22,100,"5,220",52.20,52.20,52.20,52.20,-0.05,2,2025-07-22
114/07/21,100,"5,229",52.25,52.25,52.25,52.25,0.05,3,2025-07-21
114/07/18,100,"5,220",52.20,52.20,52.20,52.20,-0.05,2,2025-07-18
114/07/17,100,"5,225",52.25,52.25,52.25,52.25,0.4,2,2025-07-17
114/07/16,106,"5,555",52.65,52.65,52.40,52.40,-0.2,8,2025-07-16
114/07/15,101,"5,292",52.60,52.60,52.60,52.60,0.15,3,2025-07-15
114/07/14,102,"5,330",52.45,52.45,52.45,52.45,-0.05,5,2025-07-14
114/07/11,100,"5,250",52.50,52.50,52.50,52.50,0.05,2,2025-07-11
