日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,107,"3,693",34.5,34.5,34.45,34.45,0.05,15
114/08/07,106,"3,660",34.5,34.5,34.4,34.4,-0.17,7
114/08/06,124,"4,303",34.58,34.62,34.57,34.57,-0.01,12
114/08/05,105,"3,635",34.48,34.59,34.48,34.58,0.17,15
114/08/04,124,"4,272",34.48,34.48,34.31,34.41,0.06,15
114/08/01,125,"4,299",34.39,34.39,34.33,34.35,0.1,12
114/08/01,125,"4,299",34.39,34.39,34.33,34.35,0.1,12
114/07/31,122,"4,180",34.0,34.27,34.0,34.25,0.17,34
114/07/31,122,"4,180",34.0,34.27,34.0,34.25,0.17,34
114/07/30,127,"4,337",34.09,34.11,34.08,34.08,0.21,26
114/07/30,127,"4,337",34.09,34.11,34.08,34.08,0.21,26
114/07/29,134,"4,545",33.79,33.9,33.78,33.87,0.22,15
114/07/29,134,"4,545",33.79,33.9,33.78,33.87,0.22,15
114/07/28,102,"3,446",33.65,33.65,33.64,33.65,0.05,19
114/07/28,102,"3,446",33.65,33.65,33.64,33.65,0.05,19
114/07/25,105,"3,535",33.55,33.62,33.55,33.6,0.16,21
114/07/25,105,"3,535",33.55,33.62,33.55,33.6,0.16,21
114/07/24,109,"3,650",33.5,33.5,33.39,33.44,-0.05,18
114/07/24,109,"3,650",33.5,33.5,33.39,33.44,-0.05,18
114/07/23,114,"3,824",33.52,33.52,33.49,33.49,-0.05,20
114/07/23,114,"3,824",33.52,33.52,33.49,33.49,-0.05,20
114/07/22,105,"3,523",33.48,33.54,33.48,33.54,0.07,12
114/07/22,105,"3,523",33.48,33.54,33.48,33.54,0.07,12
114/07/21,113,"3,778",33.43,33.48,33.43,33.47,0.04,15
114/07/21,113,"3,778",33.43,33.48,33.43,33.47,0.04,15
114/07/18,103,"3,445",33.39,33.43,33.39,33.43,0.1,14
114/07/18,103,"3,445",33.39,33.43,33.39,33.43,0.1,14
114/07/17,108,"3,599",33.32,33.33,33.31,33.33,0.16,11
114/07/17,108,"3,599",33.32,33.33,33.31,33.33,0.16,11
114/07/16,106,"3,525",33.15,33.22,33.15,33.17,-0.06,29
114/07/16,106,"3,525",33.15,33.22,33.15,33.17,-0.06,29
114/07/15,102,"3,391",33.14,33.24,33.14,33.23,0.07,12
114/07/15,102,"3,391",33.14,33.24,33.14,33.23,0.07,12
114/07/14,121,"4,017",33.18,33.19,33.16,33.16,-0.08,17
114/07/14,121,"4,017",33.18,33.19,33.16,33.16,-0.08,17
114/07/11,102,"3,393",33.36,33.36,33.24,33.24,-0.02,16
114/07/11,102,"3,393",33.36,33.36,33.24,33.24,-0.02,16
114/07/10,100,"3,327",33.26,33.26,33.26,33.26,0.24,11
114/07/10,100,"3,327",33.26,33.26,33.26,33.26,0.24,11
114/07/09,105,"3,468",32.81,33.02,32.81,33.02,0.04,20
114/07/09,105,"3,468",32.81,33.02,32.81,33.02,0.04,20
114/07/08,104,"3,438",33.15,33.15,32.98,32.98,-0.04,25
114/07/08,104,"3,438",33.15,33.15,32.98,32.98,-0.04,25
114/07/07,116,"3,835",33.05,33.05,33.02,33.02,0.12,11
114/07/07,116,"3,835",33.05,33.05,33.02,33.02,0.12,11
114/07/04,106,"3,487",32.85,32.9,32.85,32.9,-0.11,8
114/07/04,106,"3,487",32.85,32.9,32.85,32.9,-0.11,8
114/07/03,161,"5,318",33.01,33.01,32.97,33.01,-0.23,32
114/07/03,161,"5,318",33.01,33.01,32.97,33.01,-0.23,32
114/07/02,101,"3,358",33.29,33.29,33.24,33.24,-0.16,13
114/07/02,101,"3,358",33.29,33.29,33.24,33.24,-0.16,13
114/07/01,110,"3,680",33.43,33.76,33.4,33.4,0.22,16
114/07/01,110,"3,680",33.43,33.76,33.4,33.4,0.22,16
114/06/30,121,"4,014",33.1,33.19,33.1,33.18,0.26,7
114/06/30,121,"4,014",33.1,33.19,33.1,33.18,0.26,7
114/06/27,29,969,33.05,33.05,32.91,32.92,-0.24,27
114/06/27,29,969,33.05,33.05,32.91,32.92,-0.24,27
114/06/26,109,"3,617",33.26,33.26,33.16,33.16,-0.22,18
114/06/26,109,"3,617",33.26,33.26,33.16,33.16,-0.22,18
114/06/25,102,"3,406",33.33,33.4,33.33,33.38,-0.05,9
114/06/25,102,"3,406",33.33,33.4,33.33,33.38,-0.05,9
114/06/24,104,"3,478",33.45,33.55,33.43,33.43,0.04,11
114/06/24,104,"3,478",33.45,33.55,33.43,33.43,0.04,11
114/06/23,106,"3,526",33.22,33.39,33.22,33.39,0.11,26
114/06/23,106,"3,526",33.22,33.39,33.22,33.39,0.11,26
