日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,778,"29,201",37.4,38.15,37.05,37.05,-0.75,781,2025-08-22
114/08/21,934,"35,655",38.25,38.7,37.8,37.8,-0.45,864,2025-08-21
114/08/20,943,"36,252",39.25,39.25,38.0,38.25,-1.2,819,2025-08-20
114/08/19,872,"34,797",40.55,40.75,39.45,39.45,-1.1,755,2025-08-19
114/08/18,992,"40,452",41.9,41.95,40.45,40.55,-1.35,936,2025-08-18
114/08/15,"1,272","54,277",43.7,44.2,41.75,41.9,-2.0,"1,053",2025-08-15
114/08/14,"1,302","57,191",44.3,44.3,43.25,43.9,0.0,"1,241",2025-08-14
114/08/13,"1,940","84,473",42.95,44.35,42.6,43.9,1.85,"1,645",2025-08-13
114/08/12,825,"34,429",41.1,42.25,40.5,42.05,1.75,706,2025-08-12
114/08/11,933,"37,940",40.7,41.25,39.95,40.3,1.0,871,2025-08-11
114/08/08,"1,799","72,066",42.5,42.6,39.25,39.3,-3.5,"1,796",2025-08-08
114/08/07,538,"23,166",43.4,43.6,42.65,42.8,0.0,459,2025-08-07
114/08/06,512,"21,968",43.05,43.2,42.45,42.8,-0.1,521,2025-08-06
114/08/05,723,"31,016",42.7,43.1,42.55,42.9,0.3,591,2025-08-05
114/08/04,887,"37,693",42.0,43.05,41.6,42.6,0.45,716,2025-08-04
114/08/01,831,"34,594",40.9,42.4,40.45,42.15,0.15,757,2025-08-01
114/07/31,599,"24,946",41.65,42.35,40.9,42.0,0.35,525,2025-07-31
114/07/30,417,"17,339",41.75,42.0,41.35,41.65,0.4,374,2025-07-30
114/07/29,803,"33,004",42.0,42.0,40.3,41.25,-0.65,725,2025-07-29
114/07/28,"1,214","50,879",41.55,42.5,41.0,41.9,0.55,886,2025-07-28
114/07/25,"1,351","56,569",43.0,43.25,41.25,41.35,-1.15,"1,232",2025-07-25
114/07/24,"9,712","416,744",43.1,44.5,42.05,42.5,0.6,"5,843",2025-07-24
114/07/23,"2,318","94,946",39.1,41.9,38.9,41.9,3.8,"1,369",2025-07-23
114/07/22,"1,747","68,687",38.75,40.2,38.1,38.1,-0.25,"1,258",2025-07-22
114/07/21,219,"8,432",37.85,38.8,37.85,38.35,0.3,170,2025-07-21
114/07/18,287,"10,951",38.2,38.75,37.9,38.05,-0.35,199,2025-07-18
114/07/17,292,"11,205",38.3,38.65,37.8,38.4,0.7,249,2025-07-17
114/07/16,246,"9,302",37.85,38.1,37.5,37.7,0.0,189,2025-07-16
114/07/15,272,"10,221",37.6,37.95,37.3,37.7,0.65,196,2025-07-15
114/07/14,299,"11,054",37.25,37.35,36.7,37.05,-0.4,312,2025-07-14
114/07/11,308,"11,493",36.8,37.8,36.8,37.45,0.95,283,2025-07-11
114/07/10,484,"17,784",36.7,37.2,36.45,36.5,-0.2,383,2025-07-10
114/07/09,592,"22,761",37.85,38.65,37.85,38.5,0.4,329,2025-07-09
114/07/08,399,"15,134",37.9,38.4,37.7,38.1,-0.1,300,2025-07-08
114/07/07,406,"15,595",39.0,39.0,38.2,38.2,-0.8,329,2025-07-07
114/07/04,671,"26,315",39.85,40.25,38.75,39.0,-1.0,567,2025-07-04
114/07/03,606,"24,275",40.35,40.4,39.85,40.0,-0.2,464,2025-07-03
114/07/02,480,"19,356",40.6,40.7,40.05,40.2,-0.1,361,2025-07-02
114/07/01,835,"34,238",41.05,42.0,40.25,40.3,-0.4,609,2025-07-01
114/06/30,534,"21,846",41.6,41.9,40.7,40.7,-0.7,417,2025-06-30
114/06/27,592,"24,463",41.95,41.95,40.85,41.4,-0.15,514,2025-06-27
114/06/26,"2,057","87,525",44.05,44.2,41.55,41.55,-2.4,"1,694",2025-06-26
114/06/25,"5,547","246,920",44.8,45.5,43.5,43.95,0.05,"4,007",2025-06-25
114/06/24,"6,224","273,118",42.3,45.0,42.3,43.9,2.1,"4,317",2025-06-24
114/06/23,"1,059","43,112",39.75,41.8,38.6,41.8,1.35,807,2025-06-23
114/06/20,"1,846","75,633",41.05,42.3,40.0,40.45,-0.85,"1,321",2025-06-20
114/06/19,"6,238","263,742",42.3,43.6,41.25,41.3,0.25,"4,335",2025-06-19
