日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,78,"5,539",70.8,71.5,70.6,71.2,0.6,85,2025-08-22
114/08/21,43,"3,049",70.5,71.0,70.5,70.6,0.5,63,2025-08-21
114/08/20,137,"9,603",70.3,70.7,69.8,70.1,-0.7,149,2025-08-20
114/08/19,134,"9,547",71.6,72.3,70.5,70.8,-0.7,163,2025-08-19
114/08/18,121,"8,679",72.5,72.7,71.2,71.5,-1.5,162,2025-08-18
114/08/15,61,"4,425",73.6,73.6,72.7,73.0,-0.6,87,2025-08-15
114/08/14,228,"16,611",72.1,73.9,71.5,73.6,2.1,183,2025-08-14
114/08/13,136,"9,723",71.5,72.2,70.8,71.5,0.6,137,2025-08-13
114/08/12,145,"10,302",70.7,71.8,70.1,70.9,0.3,148,2025-08-12
114/08/11,297,"21,055",71.7,71.7,70.2,70.6,-1.8,320,2025-08-11
114/08/08,631,"45,833",73.0,73.7,71.5,72.4,-5.3,684,2025-08-08
114/08/07,273,"21,414",79.2,80.2,77.7,77.7,-2.9,322,2025-08-07
114/08/06,153,"12,266",79.7,81.3,79.7,80.6,0.7,141,2025-08-06
114/08/05,78,"6,195",79.2,80.1,79.0,79.9,0.7,92,2025-08-05
114/08/04,104,"8,181",77.0,79.5,76.7,79.2,2.0,119,2025-08-04
114/08/01,74,"5,691",75.5,77.6,75.3,77.2,0.5,65,2025-08-01
114/07/31,66,"5,048",76.8,77.2,76.5,76.7,-0.4,88,2025-07-31
114/07/30,42,"3,216",77.2,77.3,76.8,77.1,0.4,68,2025-07-30
114/07/29,93,"7,165",77.7,77.7,76.3,76.7,-1.0,117,2025-07-29
114/07/28,68,"5,302",77.2,77.9,77.1,77.7,0.3,83,2025-07-28
114/07/25,40,"3,074",77.7,77.7,77.3,77.4,-0.3,51,2025-07-25
114/07/24,36,"2,812",77.8,77.9,77.4,77.7,-0.2,44,2025-07-24
114/07/23,48,"3,706",77.5,78.2,77.5,77.9,0.7,56,2025-07-23
114/07/22,133,"10,385",79.7,79.8,77.0,77.2,-2.4,177,2025-07-22
114/07/21,30,"2,392",79.3,79.8,79.0,79.6,0.3,36,2025-07-21
114/07/18,85,"6,739",79.5,80.5,79.3,79.3,0.1,96,2025-07-18
114/07/17,55,"4,374",78.5,79.3,78.4,79.2,1.1,59,2025-07-17
114/07/16,36,"2,781",78.0,78.3,77.9,78.1,0.1,65,2025-07-16
114/07/15,65,"5,080",78.0,78.2,77.6,78.0,0.1,58,2025-07-15
114/07/14,37,"2,894",78.7,78.7,77.9,77.9,-1.4,64,2025-07-14
114/07/11,45,"3,565",78.2,79.5,78.2,79.3,0.7,39,2025-07-11
114/07/10,35,"2,715",78.7,79.1,78.4,78.6,0.1,41,2025-07-10
114/07/09,27,"2,156",77.9,78.8,77.8,78.5,0.7,34,2025-07-09
114/07/08,211,"16,294",78.2,78.2,76.3,77.8,-1.8,208,2025-07-08
114/07/07,94,"7,492",79.9,80.0,78.8,79.6,-1.2,100,2025-07-07
114/07/04,92,"7,482",81.5,81.5,80.6,80.8,-0.9,174,2025-07-04
114/07/03,110,"9,049",81.0,82.6,81.0,81.7,0.4,120,2025-07-03
114/07/02,35,"2,864",80.8,81.7,80.8,81.3,0.6,40,2025-07-02
114/07/01,48,"3,917",81.0,81.5,80.7,80.7,-0.2,57,2025-07-01
114/06/30,208,"16,957",83.2,83.2,80.8,80.9,-2.3,202,2025-06-30
114/06/27,41,"3,437",83.6,83.7,83.2,83.2,-0.6,38,2025-06-27
114/06/26,77,"6,468",84.1,84.9,83.7,83.8,0.3,80,2025-06-26
114/06/25,62,"5,173",83.5,84.1,83.2,83.5,0.1,64,2025-06-25
114/06/24,63,"5,231",82.7,84.0,82.7,83.4,0.9,59,2025-06-24
114/06/23,108,"8,892",82.5,82.8,81.6,82.5,-1.2,92,2025-06-23
114/06/20,120,"10,050",84.9,85.0,83.1,83.7,-1.6,107,2025-06-20
114/06/19,77,"6,572",86.6,86.6,85.3,85.3,-1.2,112,2025-06-19
114/06/18,116,"9,975",85.0,86.8,84.6,86.5,1.5,106,2025-06-18
114/06/17,63,"5,346",84.8,86.2,84.8,85.0,0.6,47,2025-06-17
114/06/16,40,"3,346",83.3,84.6,83.2,84.4,0.8,55,2025-06-16
114/06/13,220,"18,560",85.7,85.7,83.2,83.6,-2.5,241,2025-06-13
114/06/12,92,"7,887",86.6,86.6,85.7,86.1,-0.7,159,2025-06-12
114/06/11,188,"16,249",85.9,87.5,85.9,86.8,1.7,159,2025-06-11
114/06/10,89,"7,595",84.3,85.6,84.3,85.1,0.8,76,2025-06-10
114/06/09,184,"15,641",85.4,87.0,84.2,84.3,-0.9,171,2025-06-09
114/06/06,71,"6,067",84.9,85.5,84.6,85.2,-0.2,90,2025-06-06
114/06/05,83,"7,091",86.6,86.6,85.4,85.4,-1.1,83,2025-06-05
114/06/04,79,"6,857",86.4,86.8,85.7,86.5,0.8,114,2025-06-04
114/06/03,54,"4,660",85.9,86.7,85.7,85.7,0.4,96,2025-06-03
114/06/02,110,"9,433",86.7,86.7,85.3,85.3,-1.5,176,2025-06-02
114/05/29,74,"6,347",86.7,86.8,85.4,86.8,1.1,87,2025-05-29
114/05/28,154,"13,394",87.3,88.4,85.7,85.7,-0.9,125,2025-05-28
114/05/27,96,"8,369",87.7,87.7,86.5,86.6,-1.1,107,2025-05-27
114/05/26,64,"5,682",88.5,88.7,87.5,87.7,-0.8,69,2025-05-26
114/05/23,93,"8,243",87.5,89.5,87.5,88.5,0.8,98,2025-05-23
114/05/22,55,"4,870",87.9,88.4,87.2,87.7,-0.7,85,2025-05-22
114/05/21,45,"3,997",87.7,88.4,87.1,88.4,0.7,59,2025-05-21
114/05/20,56,"4,946",88.0,88.4,87.6,87.7,-0.3,91,2025-05-20
114/05/19,180,"15,946",89.6,90.0,87.9,88.0,-1.9,176,2025-05-19
114/05/16,152,"13,653",90.2,90.2,89.5,89.9,-0.3,162,2025-05-16
114/05/15,144,"13,040",91.1,91.3,90.0,90.2,-0.6,136,2025-05-15
114/05/14,286,"25,983",89.7,92.2,89.7,90.8,2.0,247,2025-05-14
114/05/13,365,"32,684",90.0,91.2,88.3,88.8,0.3,335,2025-05-13
114/05/12,292,"25,995",90.0,90.0,88.3,88.5,-0.2,303,2025-05-12
114/05/09,821,"73,775",93.8,93.8,87.4,88.7,-0.4,656,2025-05-09
114/05/08,726,"63,914",86.9,89.1,85.5,89.1,8.1,564,2025-05-08
114/05/07,121,"9,795",81.9,81.9,80.7,81.0,-1.2,116,2025-05-07
114/05/06,181,"14,752",79.2,83.1,79.2,82.2,2.2,125,2025-05-06
