日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,7,339,48.00,48.00,47.95,48.00,0.10,9,2025-08-22
114/08/21,15,734,48.00,48.00,47.90,47.90,0.20,16,2025-08-21
114/08/20,39,"1,845",47.80,47.90,47.60,47.70,-0.25,95,2025-08-20
114/08/19,32,"1,550",48.40,48.40,47.70,47.95,-0.40,49,2025-08-19
114/08/18,40,"1,949",48.65,48.70,48.35,48.35,-0.15,55,2025-08-18
114/08/15,35,"1,705",48.40,48.50,48.35,48.50,0.05,40,2025-08-15
114/08/14,22,"1,079",48.45,48.50,48.35,48.45,0.00,26,2025-08-14
114/08/13,60,"2,903",47.90,48.80,47.90,48.45,0.65,53,2025-08-13
114/08/12,40,"1,923",47.30,47.80,47.30,47.80,-0.05,26,2025-08-12
114/08/11,137,"6,496",47.25,47.85,47.20,47.85,0.05,28,2025-08-11
114/08/08,14,662,47.6,47.8,47.6,47.8,0.1,28,2025-08-08
114/08/08,14,662,47.60,47.80,47.60,47.80,0.10,28,2025-08-08
114/08/07,7,344,47.80,47.80,47.70,47.70,-0.40,11,2025-08-07
114/08/07,7,344,47.8,47.8,47.7,47.7,-0.4,11,2025-08-07
114/08/06,23,"1,104",48.3,48.3,47.5,48.1,0.5,35,2025-08-06
114/08/06,23,"1,104",48.30,48.30,47.50,48.10,0.50,35,2025-08-06
114/08/05,33,"1,557",47.20,47.75,47.20,47.60,0.40,70,2025-08-05
114/08/05,33,"1,557",47.2,47.75,47.2,47.6,0.4,70,2025-08-05
114/08/04,31,"1,460",46.9,47.2,46.9,47.2,0.55,39,2025-08-04
114/08/04,31,"1,460",46.90,47.20,46.90,47.20,0.55,39,2025-08-04
114/08/01,18,854,47.00,47.00,46.30,46.65,-0.35,30,2025-08-01
114/08/01,18,854,47.0,47.0,46.3,46.65,-0.35,30,2025-08-01
114/07/31,49,"2,314",47.00,47.00,46.70,47.00,0.00,41,2025-07-31
114/07/31,49,"2,314",47.0,47.0,46.7,47.0,0.0,41,2025-07-31
114/07/30,4,204,46.45,47.0,46.4,47.0,0.1,9,2025-07-30
114/07/30,4,204,46.45,47.00,46.40,47.00,0.10,9,2025-07-30
