日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,"12,379","531,137",44.3,44.35,41.75,42.0,-1.7,"8,715",2025-08-22
114/08/21,"23,242","1,006,240",40.45,44.45,40.45,43.7,3.25,"18,101",2025-08-21
114/08/20,"19,046","789,712",43.5,43.5,39.9,40.45,-2.45,"12,212",2025-08-20
114/08/19,"15,840","660,336",41.15,43.0,39.7,42.9,2.35,"8,899",2025-08-19
114/08/18,"7,534","307,085",40.2,41.45,39.6,40.55,0.45,"5,780",2025-08-18
114/08/15,"5,543","220,956",39.7,40.15,39.2,40.1,0.8,"4,157",2025-08-15
114/08/14,"8,329","331,446",40.5,40.7,39.2,39.3,-1.1,"6,648",2025-08-14
114/08/13,"25,743","1,040,472",39.85,41.45,39.1,40.4,1.35,"15,705",2025-08-13
114/08/12,"7,141","278,466",38.9,39.85,38.35,39.05,0.05,"5,007",2025-08-12
114/08/11,"16,889","655,696",37.25,39.7,37.15,39.0,1.1,"11,368",2025-08-11
114/08/08,"10,583","399,393",36.55,38.4,36.15,37.9,1.4,"7,638",2025-08-08
114/08/07,"4,768","175,803",37.75,38.3,36.35,36.5,-0.7,"4,525",2025-08-07
114/08/06,"5,853","218,730",37.35,38.0,36.85,37.2,-0.15,"4,762",2025-08-06
114/08/05,"23,255","896,012",36.8,40.0,36.8,37.35,0.7,"15,264",2025-08-05
114/08/04,"6,912","254,617",36.55,37.3,36.3,36.65,-0.2,"4,579",2025-08-04
114/08/01,"15,831","574,141",34.0,37.5,33.4,36.85,2.55,"10,910",2025-08-01
114/07/31,"4,356","149,420",33.55,34.7,33.15,34.3,0.85,"2,896",2025-07-31
114/07/30,"1,328","44,327",33.6,33.8,32.8,33.45,0.2,"1,214",2025-07-30
114/07/29,"1,666","55,293",33.7,33.7,32.7,33.25,-0.2,"1,104",2025-07-29
114/07/28,"1,457","48,912",33.55,34.0,33.25,33.45,0.05,"1,169",2025-07-28
114/07/25,"1,760","59,153",34.1,34.15,33.4,33.4,-0.85,"1,374",2025-07-25
114/07/24,"2,607","88,466",34.05,34.25,33.35,34.25,0.15,"1,797",2025-07-24
114/07/23,"9,377","324,432",33.75,35.15,33.7,34.1,0.7,"6,073",2025-07-23
114/07/22,"6,395","215,338",34.25,34.55,33.0,33.4,-0.7,"4,758",2025-07-22
114/07/21,"15,800","537,466",32.7,34.9,32.65,34.1,1.5,"10,156",2025-07-21
114/07/18,"6,838","224,771",32.0,33.5,32.0,32.6,0.75,"4,406",2025-07-18
114/07/17,"2,214","70,296",30.9,32.2,30.9,31.85,1.15,"1,602",2025-07-17
114/07/16,913,"28,295",31.15,31.3,30.7,30.7,0.15,652,2025-07-16
114/07/15,579,"17,665",30.65,30.65,30.35,30.55,0.2,368,2025-07-15
114/07/14,673,"20,461",30.75,30.75,30.3,30.35,-0.55,504,2025-07-14
114/07/11,"1,030","31,925",30.5,31.3,30.5,30.9,0.55,814,2025-07-11
114/07/10,904,"27,577",30.8,31.0,30.35,30.35,-0.4,689,2025-07-10
114/07/09,605,"18,576",30.5,31.0,30.5,30.75,0.15,576,2025-07-09
114/07/08,865,"26,681",31.05,31.4,30.55,30.6,-0.15,725,2025-07-08
114/07/07,824,"25,530",31.2,31.35,30.7,30.75,-0.6,654,2025-07-07
114/07/04,"1,584","50,034",32.4,32.45,31.1,31.35,-1.0,"1,207",2025-07-04
114/07/03,"3,576","118,238",34.0,34.1,32.35,32.35,-0.45,"2,356",2025-07-03
114/07/02,"1,666","53,880",31.75,32.85,31.75,32.8,0.95,"1,119",2025-07-02
114/07/01,"3,610","117,760",32.3,33.15,31.7,31.85,-0.25,"2,336",2025-07-01
114/06/30,"1,179","37,797",32.7,32.85,31.8,32.1,-0.5,899,2025-06-30
114/06/27,"2,862","92,857",32.5,32.9,32.05,32.6,-0.05,"2,129",2025-06-27
114/06/26,"8,491","279,686",31.75,33.45,31.75,32.65,1.15,"5,363",2025-06-26
114/06/25,898,"28,420",32.0,32.1,31.4,31.5,-0.2,636,2025-06-25
114/06/24,"2,448","78,017",31.25,32.3,31.1,31.7,1.05,"1,584",2025-06-24
114/06/23,975,"29,528",30.0,30.85,29.85,30.65,-0.2,718,2025-06-23
114/06/20,"1,600","49,905",31.5,31.75,30.8,30.85,-0.25,"1,185",2025-06-20
114/06/19,"1,468","46,009",31.9,32.05,31.05,31.1,-0.8,"1,138",2025-06-19
114/06/18,"4,025","130,917",32.3,33.3,31.9,31.9,-0.4,"2,578",2025-06-18
114/06/17,"2,994","96,301",32.05,32.8,31.8,32.3,0.55,"1,920",2025-06-17
114/06/16,"1,999","62,865",31.55,31.8,31.0,31.75,-0.35,"1,352",2025-06-16
