日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,"27,641","1,097,620",37.2,40.55,36.0,40.1,3.2,"17,345"
114/08/07,"8,118","302,138",37.1,37.85,36.75,36.9,-0.25,"5,178"
114/08/06,"16,907","630,849",36.25,38.1,36.25,37.15,1.0,"10,616"
114/08/05,"3,860","140,247",36.4,36.75,36.05,36.15,0.15,"3,030"
114/08/04,"17,934","674,077",38.35,39.3,36.0,36.0,-2.25,"10,843"
114/08/01,"15,488","580,446",34.2,38.25,33.65,38.25,3.45,"8,447"
114/08/01,"15,488","580,446",34.2,38.25,33.65,38.25,3.45,"8,447"
114/07/31,"2,010","70,785",35.6,35.85,34.8,34.8,-0.4,"1,745"
114/07/31,"2,010","70,785",35.6,35.85,34.8,34.8,-0.4,"1,745"
114/07/30,"5,988","215,712",36.5,36.8,35.2,35.2,-0.7,"4,800"
114/07/30,"5,988","215,712",36.5,36.8,35.2,35.2,-0.7,"4,800"
114/07/29,"9,420","336,041",35.0,36.4,34.8,35.9,1.7,"6,310"
114/07/29,"9,420","336,041",35.0,36.4,34.8,35.9,1.7,"6,310"
114/07/28,"2,525","86,789",34.1,34.75,33.8,34.2,0.4,"1,866"
114/07/28,"2,525","86,789",34.1,34.75,33.8,34.2,0.4,"1,866"
114/07/25,"1,778","60,092",34.4,34.4,33.45,33.8,-0.4,"1,361"
114/07/25,"1,778","60,092",34.4,34.4,33.45,33.8,-0.4,"1,361"
114/07/24,"3,631","123,186",33.5,34.3,33.05,34.2,1.05,"2,498"
114/07/24,"3,631","123,186",33.5,34.3,33.05,34.2,1.05,"2,498"
114/07/23,"1,410","46,944",33.1,33.7,33.05,33.15,0.05,"1,272"
114/07/23,"1,410","46,944",33.1,33.7,33.05,33.15,0.05,"1,272"
114/07/22,"2,766","91,389",33.5,33.8,32.0,33.1,-0.6,"2,093"
114/07/22,"2,766","91,389",33.5,33.8,32.0,33.1,-0.6,"2,093"
114/07/21,"2,346","79,597",34.2,34.6,33.6,33.7,-0.5,"1,985"
114/07/21,"2,346","79,597",34.2,34.6,33.6,33.7,-0.5,"1,985"
114/07/18,"6,251","218,821",35.85,35.85,34.15,34.2,-0.5,"4,623"
114/07/18,"6,251","218,821",35.85,35.85,34.15,34.2,-0.5,"4,623"
114/07/17,"8,345","291,658",33.4,36.0,33.4,34.7,1.7,"5,564"
114/07/17,"8,345","291,658",33.4,36.0,33.4,34.7,1.7,"5,564"
114/07/16,"3,073","106,552",34.5,35.7,33.5,33.5,-0.75,"2,247"
114/07/16,"3,073","106,552",34.5,35.7,33.5,33.5,-0.75,"2,247"
114/07/15,"2,065","70,792",33.5,35.0,33.5,34.25,0.65,"1,444"
114/07/15,"2,065","70,792",33.5,35.0,33.5,34.25,0.65,"1,444"
114/07/14,"1,120","38,008",34.55,34.6,33.55,33.6,-0.65,934
114/07/14,"1,120","38,008",34.55,34.6,33.55,33.6,-0.65,934
114/07/11,"2,467","85,236",34.85,35.15,34.15,34.25,-0.6,"1,746"
114/07/11,"2,467","85,236",34.85,35.15,34.15,34.25,-0.6,"1,746"
114/07/10,"2,950","103,489",34.55,35.5,34.55,34.85,-0.05,"2,013"
114/07/10,"2,950","103,489",34.55,35.5,34.55,34.85,-0.05,"2,013"
114/07/09,"8,616","301,691",34.3,35.8,33.85,34.9,1.2,"5,758"
114/07/09,"8,616","301,691",34.3,35.8,33.85,34.9,1.2,"5,758"
114/07/08,"2,350","79,097",33.55,34.15,33.15,33.7,0.0,"1,801"
114/07/08,"2,350","79,097",33.55,34.15,33.15,33.7,0.0,"1,801"
114/07/07,"3,561","122,070",35.05,35.8,33.7,33.7,-1.5,"2,727"
114/07/07,"3,561","122,070",35.05,35.8,33.7,33.7,-1.5,"2,727"
114/07/04,"3,904","138,196",36.05,36.4,34.95,35.2,-0.75,"2,755"
114/07/04,"3,904","138,196",36.05,36.4,34.95,35.2,-0.75,"2,755"
114/07/03,"4,882","177,285",37.05,37.1,35.9,35.95,-0.75,"3,142"
114/07/03,"4,882","177,285",37.05,37.1,35.9,35.95,-0.75,"3,142"
114/07/02,"11,405","422,346",37.3,37.5,36.55,36.7,-0.6,"7,414"
114/07/02,"11,405","422,346",37.3,37.5,36.55,36.7,-0.6,"7,414"
114/07/01,"25,969","968,663",35.25,38.45,35.25,37.3,2.05,"17,115"
114/07/01,"25,969","968,663",35.25,38.45,35.25,37.3,2.05,"17,115"
114/06/30,"6,215","222,637",36.5,36.65,35.25,35.25,-1.6,"3,852"
114/06/30,"6,215","222,637",36.5,36.65,35.25,35.25,-1.6,"3,852"
114/06/27,"26,674","979,904",37.4,37.5,36.1,36.85,-0.35,"15,963"
114/06/27,"26,674","979,904",37.4,37.5,36.1,36.85,-0.35,"15,963"
114/06/26,"43,290","1,615,486",35.7,38.35,35.7,37.2,1.75,"25,070"
114/06/26,"43,290","1,615,486",35.7,38.35,35.7,37.2,1.75,"25,070"
114/06/25,"34,743","1,242,378",34.5,36.75,34.45,35.45,1.45,"20,196"
