日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,0,0,--,--,--,--,0.0,0,2025-08-22
114/08/21,6,51,8.57,8.58,8.57,8.58,0.01,2,2025-08-21
114/08/20,0,0,--,--,--,--,0.0,0,2025-08-20
114/08/19,5,43,8.61,8.61,8.61,8.61,0.0,1,2025-08-19
114/08/18,5,43,8.61,8.61,8.61,8.61,0.0,1,2025-08-18
114/08/15,5,43,8.61,8.61,8.61,8.61,0.0,1,2025-08-15
114/08/14,7,60,8.60,8.61,8.60,8.61,0.04,2,2025-08-14
114/08/13,10,85,8.51,8.57,8.51,8.57,0.0,5,2025-08-13
114/08/12,0,0,--,--,--,--,0.0,0,2025-08-12
114/08/11,0,0,--,--,--,--,0.0,0,2025-08-11
114/08/08,5,43,8.60,8.60,8.60,8.60,0.0,1,2025-08-08
114/08/07,5,43,8.60,8.60,8.60,8.60,0.0,1,2025-08-07
114/08/06,5,43,8.60,8.60,8.60,8.60,-0.01,1,2025-08-06
114/08/05,5,43,8.61,8.61,8.61,8.61,0.02,1,2025-08-05
114/08/04,10,86,8.59,8.59,8.59,8.59,0.09,4,2025-08-04
114/08/01,5,42,8.50,8.50,8.50,8.50,0.01,5,2025-08-01
114/07/31,10,85,8.49,8.49,8.49,8.49,-0.03,1,2025-07-31
114/07/30,10,85,8.52,8.52,8.52,8.52,0.04,1,2025-07-30
114/07/29,10,85,8.48,8.48,8.48,8.48,-0.01,2,2025-07-29
114/07/28,10,85,8.48,8.49,8.48,8.49,0.01,2,2025-07-28
114/07/25,5,42,8.48,8.48,8.48,8.48,-0.01,1,2025-07-25
114/07/24,5,42,8.49,8.49,8.49,8.49,-0.02,1,2025-07-24
114/07/23,5,43,8.51,8.51,8.51,8.51,0.03,1,2025-07-23
114/07/22,5,42,8.48,8.48,8.48,8.48,0.03,1,2025-07-22
114/07/21,0,0,--,--,--,--,0.0,0,2025-07-21
114/07/18,5,42,8.44,8.44,8.44,8.44,0.0,1,2025-07-18
114/07/17,5,42,8.44,8.44,8.44,8.44,0.02,1,2025-07-17
114/07/16,5,42,8.42,8.42,8.42,8.42,-0.04,1,2025-07-16
114/07/15,5,42,8.46,8.46,8.46,8.46,0.0,1,2025-07-15
114/07/14,5,42,8.46,8.46,8.46,8.46,-0.03,1,2025-07-14
114/07/11,0,0,--,--,--,--,0.0,0,2025-07-11
114/07/10,5,42,8.49,8.49,8.49,8.49,0.03,1,2025-07-10
114/07/09,5,42,8.46,8.46,8.46,8.46,-0.01,1,2025-07-09
114/07/08,5,42,8.47,8.47,8.47,8.47,-0.03,1,2025-07-08
114/07/07,5,42,8.50,8.50,8.50,8.50,0.0,1,2025-07-07
114/07/04,0,0,--,--,--,--,0.0,0,2025-07-04
114/07/03,5,43,8.53,8.53,8.53,8.53,-0.02,1,2025-07-03
114/07/02,0,0,--,--,--,--,0.0,0,2025-07-02
114/07/01,0,0,--,--,--,--,0.0,0,2025-07-01
114/06/30,5,43,8.52,8.52,8.52,8.52,-0.02,1,2025-06-30
114/06/27,5,43,8.54,8.54,8.54,8.54,0.02,1,2025-06-27
