日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,889,"7,122",7.98,8.03,7.98,8.00,-0.01,86,2025-08-22
114/08/21,"1,017","8,122",7.95,8.01,7.95,8.01,0.09,105,2025-08-21
114/08/20,"1,415","11,210",7.90,7.95,7.90,7.92,0.09,203,2025-08-20
114/08/19,905,"7,087",7.85,7.85,7.83,7.83,-0.05,191,2025-08-19
114/08/18,"2,240","17,651",7.88,7.89,7.88,7.88,-0.10,172,2025-08-18
114/08/15,892,"7,107",7.96,7.99,7.95,7.98,-0.02,97,2025-08-15
114/08/14,757,"6,063",8.00,8.02,8.00,8.00,0.07,103,2025-08-14
114/08/13,926,"7,325",7.89,7.94,7.88,7.93,-0.05,126,2025-08-13
114/08/12,621,"4,951",7.96,7.98,7.96,7.98,0.01,78,2025-08-12
114/08/11,378,"3,011",7.96,7.98,7.96,7.97,-0.03,89,2025-08-11
114/08/08,901,"7,205",8.0,8.0,7.97,8.0,0.02,89,2025-08-08
114/08/08,901,"7,205",8.00,8.00,7.97,8.00,0.02,89,2025-08-08
114/08/07,"1,645","13,142",8.03,8.03,7.96,7.98,-0.09,176,2025-08-07
114/08/07,"1,645","13,142",8.03,8.03,7.96,7.98,-0.09,176,2025-08-07
114/08/06,"2,109","17,043",8.08,8.09,8.07,8.07,0.0,133,2025-08-06
114/08/06,"2,109","17,043",8.08,8.09,8.07,8.07,0.00,133,2025-08-06
114/08/05,"1,921","15,473",8.03,8.08,8.03,8.07,0.17,191,2025-08-05
114/08/05,"1,921","15,473",8.03,8.08,8.03,8.07,0.17,191,2025-08-05
114/08/04,907,"7,180",7.97,7.97,7.9,7.9,0.02,109,2025-08-04
114/08/04,907,"7,180",7.97,7.97,7.90,7.90,0.02,109,2025-08-04
114/08/01,"2,650","20,883",7.88,7.90,7.87,7.88,-0.03,103,2025-08-01
114/08/01,"2,650","20,883",7.88,7.9,7.87,7.88,-0.03,103,2025-08-01
114/07/31,"1,464","11,547",7.85,7.91,7.84,7.91,0.04,112,2025-07-31
114/07/31,"1,464","11,547",7.85,7.91,7.84,7.91,0.04,112,2025-07-31
114/07/30,"1,566","12,328",7.86,7.89,7.84,7.87,0.17,239,2025-07-30
114/07/30,"1,566","12,328",7.86,7.89,7.84,7.87,0.17,239,2025-07-30
114/07/29,"1,571","12,096",7.67,7.71,7.66,7.7,0.03,136,2025-07-29
114/07/29,"1,571","12,096",7.67,7.71,7.66,7.70,0.03,136,2025-07-29
114/07/28,435,"3,336",7.65,7.69,7.65,7.67,0.01,67,2025-07-28
114/07/28,435,"3,336",7.65,7.69,7.65,7.67,0.01,67,2025-07-28
114/07/25,"1,110","8,493",7.62,7.67,7.62,7.66,0.09,119,2025-07-25
114/07/25,"1,110","8,493",7.62,7.67,7.62,7.66,0.09,119,2025-07-25
114/07/24,684,"5,185",7.59,7.60,7.57,7.57,-0.04,74,2025-07-24
114/07/24,684,"5,185",7.59,7.6,7.57,7.57,-0.04,74,2025-07-24
114/07/23,820,"6,244",7.63,7.64,7.60,7.61,0.00,110,2025-07-23
114/07/23,820,"6,244",7.63,7.64,7.6,7.61,0.0,110,2025-07-23
114/07/22,"2,245","17,088",7.6,7.63,7.59,7.61,0.07,137,2025-07-22
114/07/22,"2,245","17,088",7.60,7.63,7.59,7.61,0.07,137,2025-07-22
114/07/21,416,"3,135",7.56,7.56,7.52,7.54,-0.02,103,2025-07-21
114/07/21,416,"3,135",7.56,7.56,7.52,7.54,-0.02,103,2025-07-21
114/07/18,"1,261","9,498",7.52,7.56,7.52,7.56,0.07,98,2025-07-18
114/07/18,"1,261","9,498",7.52,7.56,7.52,7.56,0.07,98,2025-07-18
114/07/17,"1,678","12,567",7.50,7.51,7.47,7.49,-0.02,187,2025-07-17
114/07/17,"1,678","12,567",7.5,7.51,7.47,7.49,-0.02,187,2025-07-17
114/07/16,"1,706","12,795",7.5,7.51,7.49,7.51,-0.04,281,2025-07-16
114/07/16,"1,706","12,795",7.50,7.51,7.49,7.51,-0.04,281,2025-07-16
114/07/15,832,"6,288",7.57,7.58,7.54,7.55,-0.01,123,2025-07-15
114/07/15,832,"6,288",7.57,7.58,7.54,7.55,-0.01,123,2025-07-15
114/07/14,"2,749","20,757",7.54,7.57,7.53,7.56,-0.15,207,2025-07-14
114/07/14,"2,749","20,757",7.54,7.57,7.53,7.56,-0.15,207,2025-07-14
114/07/11,610,"4,707",7.75,7.75,7.70,7.71,-0.01,58,2025-07-11
114/07/11,610,"4,707",7.75,7.75,7.7,7.71,-0.01,58,2025-07-11
114/07/10,"1,441","11,133",7.69,7.75,7.69,7.72,0.15,117,2025-07-10
114/07/10,"1,441","11,133",7.69,7.75,7.69,7.72,0.15,117,2025-07-10
114/07/09,"4,312","32,675",7.59,7.59,7.57,7.57,-0.02,118,2025-07-09
114/07/09,"4,312","32,675",7.59,7.59,7.57,7.57,-0.02,118,2025-07-09
114/07/08,"1,828","13,881",7.61,7.61,7.58,7.59,-0.11,188,2025-07-08
114/07/08,"1,828","13,881",7.61,7.61,7.58,7.59,-0.11,188,2025-07-08
114/07/07,"1,478","11,384",7.66,7.71,7.66,7.70,0.02,100,2025-07-07
114/07/07,"1,478","11,384",7.66,7.71,7.66,7.7,0.02,100,2025-07-07
114/07/04,"1,361","10,443",7.68,7.69,7.66,7.68,-0.12,147,2025-07-04
114/07/04,"1,361","10,443",7.68,7.69,7.66,7.68,-0.12,147,2025-07-04
114/07/03,"1,314","10,240",7.79,7.8,7.78,7.8,-0.08,101,2025-07-03
114/07/03,"1,314","10,240",7.79,7.80,7.78,7.80,-0.08,101,2025-07-03
114/07/02,"2,337","18,400",7.93,7.93,7.87,7.88,-0.03,70,2025-07-02
114/07/02,"2,337","18,400",7.93,7.93,7.87,7.88,-0.03,70,2025-07-02
114/07/01,"3,917","30,808",7.77,7.93,7.77,7.91,0.19,181,2025-07-01
114/07/01,"3,917","30,808",7.77,7.93,7.77,7.91,0.19,181,2025-07-01
114/06/30,"1,423","10,986",7.72,7.74,7.70,7.72,0.00,93,2025-06-30
114/06/30,"1,423","10,986",7.72,7.74,7.7,7.72,0.0,93,2025-06-30
114/06/27,"1,953","15,120",7.79,7.79,7.72,7.72,-0.08,129,2025-06-27
114/06/27,"1,953","15,120",7.79,7.79,7.72,7.72,-0.08,129,2025-06-27
114/06/26,"1,401","10,910",7.81,7.82,7.77,7.8,-0.01,95,2025-06-26
114/06/26,"1,401","10,910",7.81,7.82,7.77,7.80,-0.01,95,2025-06-26
114/06/25,"1,058","8,260",7.8,7.82,7.79,7.81,0.06,72,2025-06-25
114/06/25,"1,058","8,260",7.80,7.82,7.79,7.81,0.06,72,2025-06-25
114/06/24,"1,139","8,842",7.75,7.77,7.74,7.75,0.01,46,2025-06-24
114/06/24,"1,139","8,842",7.75,7.77,7.74,7.75,0.01,46,2025-06-24
114/06/23,431,"3,330",7.66,7.74,7.66,7.74,0.01,46,2025-06-23
114/06/23,431,"3,330",7.66,7.74,7.66,7.74,0.01,46,2025-06-23
114/06/20,333,"2,576",7.75,7.75,7.72,7.73,-0.02,53,2025-06-20
114/06/20,333,"2,576",7.75,7.75,7.72,7.73,-0.02,53,2025-06-20
114/06/19,563,"4,366",7.71,7.77,7.71,7.75,0.06,74,2025-06-19
114/06/19,563,"4,366",7.71,7.77,7.71,7.75,0.06,74,2025-06-19
114/06/18,561,"4,335",7.71,7.74,7.69,7.69,0.08,76,2025-06-18
114/06/18,561,"4,335",7.71,7.74,7.69,7.69,0.08,76,2025-06-18
114/06/17,"2,183","16,636",7.65,7.65,7.6,7.61,-0.1,180,2025-06-17
114/06/17,"2,183","16,636",7.65,7.65,7.60,7.61,-0.10,180,2025-06-17
114/06/16,"1,713","13,229",7.77,7.78,7.68,7.71,-0.20,224,2025-06-16
114/06/16,"1,713","13,229",7.77,7.78,7.68,7.71,-0.2,224,2025-06-16
114/06/13,"2,349","18,527",7.89,7.91,7.86,7.91,0.17,167,2025-06-13
114/06/13,"2,349","18,527",7.89,7.91,7.86,7.91,0.17,167,2025-06-13
114/06/12,"2,154","16,765",7.79,7.82,7.72,7.74,-0.03,77,2025-06-12
114/06/12,"2,154","16,765",7.79,7.82,7.72,7.74,-0.03,77,2025-06-12
114/06/11,207,"1,608",7.8,7.8,7.76,7.77,0.01,44,2025-06-11
114/06/11,207,"1,608",7.80,7.80,7.76,7.77,0.01,44,2025-06-11
114/06/10,"1,959","15,158",7.73,7.76,7.72,7.76,0.07,81,2025-06-10
114/06/10,"1,959","15,158",7.73,7.76,7.72,7.76,0.07,81,2025-06-10
114/06/09,611,"4,704",7.71,7.71,7.69,7.69,-0.15,131,2025-06-09
114/06/09,611,"4,704",7.71,7.71,7.69,7.69,-0.15,131,2025-06-09
114/06/06,"1,065","8,353",7.84,7.86,7.83,7.84,0.03,110,2025-06-06
114/06/06,"1,065","8,353",7.84,7.86,7.83,7.84,0.03,110,2025-06-06
114/06/05,"1,118","8,719",7.81,7.82,7.78,7.81,0.14,154,2025-06-05
114/06/05,"1,118","8,719",7.81,7.82,7.78,7.81,0.14,154,2025-06-05
114/06/04,735,"5,638",7.69,7.69,7.65,7.67,-0.03,67,2025-06-04
114/06/04,735,"5,638",7.69,7.69,7.65,7.67,-0.03,67,2025-06-04
114/06/03,820,"6,285",7.66,7.71,7.64,7.70,-0.01,99,2025-06-03
114/06/03,820,"6,285",7.66,7.71,7.64,7.7,-0.01,99,2025-06-03
114/06/02,"1,104","8,496",7.69,7.73,7.67,7.71,0.06,112,2025-06-02
114/06/02,"1,104","8,496",7.69,7.73,7.67,7.71,0.06,112,2025-06-02
114/05/29,"1,309","10,039",7.65,7.68,7.65,7.65,0.01,75,2025-05-29
114/05/29,"1,309","10,039",7.65,7.68,7.65,7.65,0.01,75,2025-05-29
114/05/28,"1,382","10,583",7.66,7.68,7.63,7.64,0.0,106,2025-05-28
114/05/28,"1,382","10,583",7.66,7.68,7.63,7.64,0.00,106,2025-05-28
114/05/27,"1,099","8,329",7.53,7.66,7.53,7.64,0.19,154,2025-05-27
114/05/27,"1,099","8,329",7.53,7.66,7.53,7.64,0.19,154,2025-05-27
114/05/26,"1,196","8,915",7.52,7.52,7.44,7.45,-0.07,211,2025-05-26
114/05/26,"1,196","8,915",7.52,7.52,7.44,7.45,-0.07,211,2025-05-26
114/05/23,"1,359","10,253",7.55,7.57,7.52,7.52,0.04,126,2025-05-23
114/05/23,"1,359","10,253",7.55,7.57,7.52,7.52,0.04,126,2025-05-23
114/05/22,"3,306","24,724",7.51,7.51,7.45,7.48,-0.23,425,2025-05-22
114/05/22,"3,306","24,724",7.51,7.51,7.45,7.48,-0.23,425,2025-05-22
114/05/21,"3,355","25,874",7.76,7.76,7.69,7.71,-0.16,407,2025-05-21
114/05/21,"3,355","25,874",7.76,7.76,7.69,7.71,-0.16,407,2025-05-21
114/05/20,"1,654","13,047",7.89,7.9,7.87,7.87,0.14,143,2025-05-20
114/05/20,"1,654","13,047",7.89,7.90,7.87,7.87,0.14,143,2025-05-20
114/05/19,"3,565","27,577",7.76,7.78,7.71,7.73,-0.18,396,2025-05-19
114/05/19,"3,565","27,577",7.76,7.78,7.71,7.73,-0.18,396,2025-05-19
114/05/16,"1,362","10,752",7.91,7.91,7.88,7.91,0.14,140,2025-05-16
114/05/16,"1,362","10,752",7.91,7.91,7.88,7.91,0.14,140,2025-05-16
114/05/15,"2,225","17,304",7.81,7.82,7.76,7.77,-0.14,340,2025-05-15
114/05/15,"2,225","17,304",7.81,7.82,7.76,7.77,-0.14,340,2025-05-15
114/05/14,"2,605","20,605",7.96,7.96,7.90,7.91,-0.06,255,2025-05-14
114/05/14,"2,605","20,605",7.96,7.96,7.9,7.91,-0.06,255,2025-05-14
114/05/13,"1,103","8,774",7.96,7.99,7.93,7.97,-0.01,180,2025-05-13
114/05/13,"1,103","8,774",7.96,7.99,7.93,7.97,-0.01,180,2025-05-13
114/05/12,"1,349","10,757",8.0,8.0,7.96,7.98,-0.04,182,2025-05-12
114/05/12,"1,349","10,757",8.00,8.00,7.96,7.98,-0.04,182,2025-05-12
114/05/09,"2,702","21,699",8.04,8.05,8.01,8.02,-0.07,153,2025-05-09
114/05/09,"2,702","21,699",8.04,8.05,8.01,8.02,-0.07,153,2025-05-09
114/05/08,"3,131","25,418",8.16,8.16,8.09,8.09,-0.01,143,2025-05-08
114/05/08,"3,131","25,418",8.16,8.16,8.09,8.09,-0.01,143,2025-05-08
114/05/07,"1,582","12,802",8.02,8.11,8.02,8.1,0.15,155,2025-05-07
114/05/07,"1,582","12,802",8.02,8.11,8.02,8.10,0.15,155,2025-05-07
114/05/06,"3,291","26,105",7.77,7.99,7.77,7.95,0.06,276,2025-05-06
114/05/06,"3,291","26,105",7.77,7.99,7.77,7.95,0.06,276,2025-05-06
114/05/05,"7,000","55,784",8.38,8.38,7.86,7.89,-0.66,820,2025-05-05
114/05/05,"7,000","55,784",8.38,8.38,7.86,7.89,-0.66,820,2025-05-05
114/05/02,"5,620","48,245",8.73,8.73,8.48,8.55,-0.37,560,2025-05-02
114/05/02,"5,620","48,245",8.73,8.73,8.48,8.55,-0.37,560,2025-05-02
