日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,17,"2,592",151.5,151.5,150.5,151.5,0.0,22
114/07/31,12,"1,840",152.0,152.0,151.0,151.5,-0.5,15
114/07/30,29,"4,396",151.5,152.0,151.0,152.0,1.0,35
114/07/29,29,"4,376",151.0,151.5,150.0,151.0,0.0,30
114/07/28,24,"3,665",151.0,151.5,150.5,151.0,0.0,34
114/07/25,34,"5,161",151.0,151.0,150.0,151.0,0.0,42
114/07/24,13,"1,959",150.0,151.0,149.5,151.0,1.0,16
114/07/23,29,"4,394",150.5,150.5,149.5,150.0,-0.5,40
114/07/22,30,"4,440",151.0,151.0,149.0,150.5,0.0,40
114/07/21,26,"3,849",151.0,151.0,149.5,150.5,0.0,33
114/07/18,28,"4,221",150.5,151.0,150.0,150.5,0.0,31
114/07/17,50,"7,516",151.0,151.0,149.5,150.5,0.0,67
114/07/16,38,"5,796",152.0,152.0,150.0,150.5,-1.5,53
114/07/15,11,"1,676",152.0,152.5,151.0,152.0,0.0,17
114/07/14,27,"4,028",152.0,152.0,150.5,152.0,0.0,37
114/07/11,31,"4,637",152.5,154.0,151.0,152.0,0.5,35
114/07/10,83,"12,577",152.5,152.5,150.5,151.5,-0.5,118
114/07/09,140,"22,553",162.0,162.5,161.0,162.0,0.0,152
114/07/08,41,"6,617",162.0,162.5,160.0,162.0,0.5,119
114/07/07,94,"15,209",162.5,165.0,160.0,161.5,3.5,121
114/07/04,16,"2,540",158.5,158.5,157.5,158.0,-0.5,21
114/07/03,67,"10,581",157.5,158.5,156.0,158.5,1.0,78
114/07/02,16,"2,518",158.0,158.0,157.0,157.5,-0.5,15
114/07/01,42,"6,652",158.5,159.0,156.5,158.0,-1.0,78
114/06/30,7,"1,144",159.0,159.0,158.5,159.0,0.0,10
114/06/27,28,"4,512",158.5,159.0,157.5,159.0,1.0,33
114/06/26,18,"2,877",159.0,159.0,158.0,158.0,-1.0,22
114/06/25,19,"2,966",159.0,159.0,158.0,159.0,0.5,43
114/06/24,7,"1,143",158.5,158.5,158.0,158.5,1.5,12
114/06/23,14,"2,245",159.0,159.0,157.0,157.0,-2.0,72
114/06/20,16,"2,588",158.5,159.0,158.5,159.0,0.5,29
114/06/19,20,"3,228",159.0,159.0,158.5,158.5,-0.5,27
114/06/18,26,"4,060",158.5,159.0,158.0,159.0,0.0,162
114/06/17,19,"3,027",159.0,159.5,158.0,159.0,0.0,20
114/06/16,7,"1,041",159.0,159.0,159.0,159.0,0.0,16
114/06/13,11,"1,755",158.0,159.0,158.0,159.0,1.0,17
114/06/12,15,"2,399",158.5,158.5,158.0,158.0,0.0,23
