日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,10,258,26.00,26.00,25.30,25.65,-0.3,8
114/08/07,14,356,25.30,25.95,25.20,25.95,0.75,12
114/08/06,33,854,24.95,26.30,24.95,25.20,0.25,34
114/08/05,7,173,24.85,24.95,24.60,24.95,0.35,8
114/08/04,6,147,24.30,24.60,24.30,24.60,0.4,7
114/08/01,7,168,23.90,24.20,23.90,24.20,0.2,7
114/08/01,7,168,23.90,24.20,23.90,24.20,0.2,7
114/07/31,27,660,25.00,25.15,24.00,24.00,-2.1,32
114/07/31,27,660,25.00,25.15,24.00,24.00,-2.1,32
114/07/30,0,0,--,--,--,--,0.0,2
114/07/30,0,0,--,--,--,--,0.0,2
114/07/29,0,9,--,--,--,--,0.0,5
114/07/29,0,9,--,--,--,--,0.0,5
114/07/28,1,26,25.60,25.60,25.60,25.60,-0.35,4
114/07/28,1,26,25.60,25.60,25.60,25.60,-0.35,4
114/07/25,1,16,--,--,--,--,0.0,9
114/07/25,1,16,--,--,--,--,0.0,9
114/07/24,2,53,25.05,26.10,25.05,26.10,1.05,4
114/07/24,2,53,25.05,26.10,25.05,26.10,1.05,4
114/07/23,2,52,25.05,25.05,25.05,25.05,0.1,6
114/07/23,2,52,25.05,25.05,25.05,25.05,0.1,6
114/07/22,9,225,25.15,25.15,24.50,24.95,-0.15,11
114/07/22,9,225,25.15,25.15,24.50,24.95,-0.15,11
114/07/21,1,37,25.10,25.10,25.10,25.10,-0.55,3
114/07/21,1,37,25.10,25.10,25.10,25.10,-0.55,3
114/07/18,7,183,26.30,26.30,25.50,25.65,-0.55,9
114/07/18,7,183,26.30,26.30,25.50,25.65,-0.55,9
114/07/17,9,238,25.70,26.20,25.70,26.20,0.5,16
114/07/17,9,238,25.70,26.20,25.70,26.20,0.5,16
114/07/16,3,79,25.50,25.70,25.50,25.70,0.4,4
114/07/16,3,79,25.50,25.70,25.50,25.70,0.4,4
114/07/15,1,25,25.30,25.30,25.30,25.30,-0.2,1
114/07/15,1,25,25.30,25.30,25.30,25.30,-0.2,1
114/07/14,0,2,--,--,--,--,0.0,1
114/07/14,0,2,--,--,--,--,0.0,1
114/07/11,6,155,25.15,25.70,25.00,25.70,0.05,15
114/07/11,6,155,25.15,25.70,25.00,25.70,0.05,15
114/07/10,1,27,25.65,25.65,25.65,25.65,0.25,3
114/07/10,1,27,25.65,25.65,25.65,25.65,0.25,3
114/07/09,8,205,25.70,25.70,25.40,25.40,0.0,9
114/07/09,8,205,25.70,25.70,25.40,25.40,0.0,9
114/07/08,5,127,25.30,25.40,25.20,25.40,-0.2,6
114/07/08,5,127,25.30,25.40,25.20,25.40,-0.2,6
114/07/07,4,113,25.80,25.80,25.40,25.60,0.0,9
114/07/07,4,113,25.80,25.80,25.40,25.60,0.0,9
114/07/04,15,385,25.25,25.60,25.00,25.60,0.5,27
114/07/04,15,385,25.25,25.60,25.00,25.60,0.5,27
114/07/03,9,226,24.55,25.10,24.55,25.10,0.05,14
114/07/03,9,226,24.55,25.10,24.55,25.10,0.05,14
114/07/02,6,155,24.80,25.05,24.80,25.05,0.4,14
114/07/02,6,155,24.80,25.05,24.80,25.05,0.4,14
114/07/01,12,297,24.45,24.65,24.45,24.65,0.4,13
114/07/01,12,297,24.45,24.65,24.45,24.65,0.4,13
114/06/30,0,0,--,--,--,--,0.0,1
114/06/30,0,0,--,--,--,--,0.0,1
114/06/27,0,1,--,--,--,--,0.0,2
114/06/27,0,1,--,--,--,--,0.0,2
114/06/26,1,34,24.15,24.15,24.15,24.15,0.05,10
114/06/26,1,34,24.15,24.15,24.15,24.15,0.05,10
114/06/25,1,24,24.10,24.10,24.10,24.10,0.05,2
114/06/25,1,24,24.10,24.10,24.10,24.10,0.05,2
114/06/24,3,77,24.50,24.50,24.05,24.05,-0.15,7
114/06/24,3,77,24.50,24.50,24.05,24.05,-0.15,7
114/06/23,13,321,24.00,24.20,24.00,24.20,-0.05,12
114/06/23,13,321,24.00,24.20,24.00,24.20,-0.05,12
114/06/20,2,48,24.25,24.25,24.25,24.25,0.0,1
114/06/20,2,48,24.25,24.25,24.25,24.25,0.0,1
114/06/19,0,0,--,--,--,--,0.0,0
114/06/19,0,0,--,--,--,--,0.0,0
114/06/18,9,220,24.45,24.50,24.30,24.30,0.05,4
114/06/18,9,220,24.45,24.50,24.30,24.30,0.05,4
114/06/17,3,73,23.80,24.25,23.80,24.25,-0.35,9
114/06/17,3,73,23.80,24.25,23.80,24.25,-0.35,9
114/06/16,14,325,23.25,24.95,23.25,24.60,0.5,31
114/06/16,14,325,23.25,24.95,23.25,24.60,0.5,31
114/06/13,4,101,24.05,24.10,24.05,24.10,-0.05,9
114/06/13,4,101,24.05,24.10,24.05,24.10,-0.05,9
114/06/12,11,272,24.20,24.40,23.55,24.15,-0.4,17
114/06/12,11,272,24.20,24.40,23.55,24.15,-0.4,17
114/06/11,3,75,24.65,24.65,24.35,24.55,-0.05,7
114/06/11,3,75,24.65,24.65,24.35,24.55,-0.05,7
114/06/10,4,98,24.20,24.60,24.20,24.60,-0.25,7
114/06/10,4,98,24.20,24.60,24.20,24.60,-0.25,7
114/06/09,2,54,24.80,24.85,24.80,24.85,0.0,8
114/06/09,2,54,24.80,24.85,24.80,24.85,0.0,8
114/06/06,11,277,25.25,25.25,24.85,24.85,0.05,10
114/06/06,11,277,25.25,25.25,24.85,24.85,0.05,10
114/06/05,1,25,24.80,24.80,24.80,24.80,0.0,5
114/06/05,1,25,24.80,24.80,24.80,24.80,0.0,5
114/06/04,2,50,24.80,24.80,24.80,24.80,0.0,2
114/06/04,2,50,24.80,24.80,24.80,24.80,0.0,2
114/06/03,0,0,--,--,--,--,0.0,0
114/06/03,0,0,--,--,--,--,0.0,0
114/06/02,3,74,24.90,24.90,24.50,24.55,-0.45,4
114/06/02,3,74,24.90,24.90,24.50,24.55,-0.45,4
114/05/29,9,231,24.95,25.10,24.85,25.00,-0.05,18
114/05/29,9,231,24.95,25.10,24.85,25.00,-0.05,18
114/05/28,33,834,25.80,25.80,24.95,25.05,0.05,32
114/05/28,33,834,25.80,25.80,24.95,25.05,0.05,32
114/05/27,6,154,26.20,26.20,25.00,25.00,0.2,10
114/05/27,6,154,26.20,26.20,25.00,25.00,0.2,10
114/05/26,25,632,25.10,25.10,24.80,24.80,-0.3,23
114/05/26,25,632,25.10,25.10,24.80,24.80,-0.3,23
114/05/23,20,509,25.35,25.35,25.10,25.10,-0.05,16
114/05/23,20,509,25.35,25.35,25.10,25.10,-0.05,16
114/05/22,1,25,25.15,25.15,25.15,25.15,-0.5,2
114/05/22,1,25,25.15,25.15,25.15,25.15,-0.5,2
114/05/21,6,157,26.40,26.40,25.65,25.65,0.05,6
114/05/21,6,157,26.40,26.40,25.65,25.65,0.05,6
114/05/20,3,77,25.90,25.95,25.60,25.60,-0.4,3
114/05/20,3,77,25.90,25.95,25.60,25.60,-0.4,3
114/05/19,4,107,26.00,26.10,26.00,26.00,-0.15,13
114/05/19,4,107,26.00,26.10,26.00,26.00,-0.15,13
114/05/16,19,502,26.25,26.70,26.15,26.15,0.0,17
114/05/16,19,502,26.25,26.70,26.15,26.15,0.0,17
114/05/15,14,366,26.10,26.15,26.05,26.15,-0.15,11
114/05/15,14,366,26.10,26.15,26.05,26.15,-0.15,11
114/05/14,7,187,26.30,26.35,26.10,26.30,0.1,8
114/05/14,7,187,26.30,26.35,26.10,26.30,0.1,8
114/05/13,11,303,27.35,27.40,26.20,26.20,-1.0,14
114/05/13,11,303,27.35,27.40,26.20,26.20,-1.0,14
114/05/12,5,136,26.35,28.15,26.35,27.20,0.25,5
114/05/12,5,136,26.35,28.15,26.35,27.20,0.25,5
114/05/09,10,275,27.85,27.85,26.95,26.95,-0.85,11
