日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,"1,331","39,501",28.5,30.4,27.95,30.4,2.75,"1,414"
114/08/07,673,"19,108",29.3,29.65,27.6,27.65,-1.4,614
114/08/06,"1,989","59,208",30.15,30.5,29.05,29.05,-0.5,"1,475"
114/08/05,"1,409","41,153",27.1,29.55,27.1,29.55,2.65,944
114/08/04,207,"5,574",26.2,27.45,26.2,26.9,-0.15,223
114/08/01,338,"9,027",26.85,27.4,26.15,27.05,-0.2,359
114/08/01,338,"9,027",26.85,27.4,26.15,27.05,-0.2,359
114/07/31,"1,244","34,649",27.05,28.9,27.05,27.25,0.6,"1,005"
114/07/31,"1,244","34,649",27.05,28.9,27.05,27.25,0.6,"1,005"
114/07/30,845,"22,171",24.45,26.65,24.45,26.65,2.4,"1,446"
114/07/30,845,"22,171",24.45,26.65,24.45,26.65,2.4,"1,446"
114/07/29,46,"1,120",24.2,24.6,24.1,24.25,0.0,38
114/07/29,46,"1,120",24.2,24.6,24.1,24.25,0.0,38
114/07/28,43,"1,044",24.35,24.5,24.1,24.25,0.05,33
114/07/28,43,"1,044",24.35,24.5,24.1,24.25,0.05,33
114/07/25,56,"1,353",24.35,24.4,24.05,24.2,0.15,42
114/07/25,56,"1,353",24.35,24.4,24.05,24.2,0.15,42
114/07/24,50,"1,207",23.9,24.5,23.75,24.05,0.15,34
114/07/24,50,"1,207",23.9,24.5,23.75,24.05,0.15,34
114/07/23,33,791,23.7,24.15,23.7,23.9,0.2,30
114/07/23,33,791,23.7,24.15,23.7,23.9,0.2,30
114/07/22,66,"1,593",24.3,24.5,23.7,23.7,-0.6,67
114/07/22,66,"1,593",24.3,24.5,23.7,23.7,-0.6,67
114/07/21,63,"1,546",24.65,24.65,24.25,24.3,-0.25,56
114/07/21,63,"1,546",24.65,24.65,24.25,24.3,-0.25,56
114/07/18,772,"20,002",26.15,27.1,24.55,24.55,-0.2,692
114/07/18,772,"20,002",26.15,27.1,24.55,24.55,-0.2,692
114/07/17,32,789,24.55,24.75,24.55,24.75,0.25,24
114/07/17,32,789,24.55,24.75,24.55,24.75,0.25,24
114/07/16,67,"1,664",24.7,25.25,24.5,24.5,0.1,66
114/07/16,67,"1,664",24.7,25.25,24.5,24.5,0.1,66
114/07/15,35,864,24.4,24.45,24.2,24.4,0.0,33
114/07/15,35,864,24.4,24.45,24.2,24.4,0.0,33
114/07/14,86,"2,123",24.8,25.35,24.3,24.4,-0.45,76
114/07/14,86,"2,123",24.8,25.35,24.3,24.4,-0.45,76
114/07/11,505,"12,717",25.7,25.8,24.8,24.85,-1.1,405
114/07/11,505,"12,717",25.7,25.8,24.8,24.85,-1.1,405
114/07/10,"1,020","26,364",24.5,25.95,24.45,25.95,2.35,509
114/07/10,"1,020","26,364",24.5,25.95,24.45,25.95,2.35,509
114/07/09,16,385,23.6,23.6,23.4,23.6,0.05,23
114/07/09,16,385,23.6,23.6,23.4,23.6,0.05,23
114/07/08,55,"1,294",23.7,23.7,23.15,23.55,0.35,49
