日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,152,"6,354",41.75,42.15,41.40,41.95,0.2,120
114/08/07,99,"4,179",42.95,42.95,41.60,41.75,-0.65,97
114/08/06,113,"4,792",42.30,42.85,42.10,42.40,0.1,205
114/08/05,116,"4,922",41.80,42.80,41.55,42.30,0.75,117
114/08/04,107,"4,449",40.60,41.85,40.15,41.55,1.0,109
114/08/01,249,"10,165",39.95,41.50,39.75,40.55,0.4,217
114/08/01,249,"10,165",39.95,41.50,39.75,40.55,0.4,217
114/07/31,131,"5,250",40.60,40.60,40.00,40.15,-0.6,125
114/07/31,131,"5,250",40.60,40.60,40.00,40.15,-0.6,125
114/07/30,172,"7,059",41.35,41.65,40.70,40.75,-0.55,147
114/07/30,172,"7,059",41.35,41.65,40.70,40.75,-0.55,147
114/07/29,185,"7,643",42.30,42.30,41.15,41.30,-1.0,143
114/07/29,185,"7,643",42.30,42.30,41.15,41.30,-1.0,143
114/07/28,166,"6,973",42.35,42.75,41.15,42.30,0.35,135
114/07/28,166,"6,973",42.35,42.75,41.15,42.30,0.35,135
114/07/25,209,"8,827",41.90,43.30,41.90,41.95,0.1,149
114/07/25,209,"8,827",41.90,43.30,41.90,41.95,0.1,149
114/07/24,97,"4,080",41.75,42.40,41.75,41.85,-0.15,96
114/07/24,97,"4,080",41.75,42.40,41.75,41.85,-0.15,96
114/07/23,200,"8,423",42.05,42.65,41.60,42.00,0.2,167
114/07/23,200,"8,423",42.05,42.65,41.60,42.00,0.2,167
114/07/22,559,"23,535",44.60,44.60,39.95,41.80,-2.0,483
114/07/22,559,"23,535",44.60,44.60,39.95,41.80,-2.0,483
114/07/21,109,"4,742",43.95,43.95,43.35,43.80,0.1,103
114/07/21,109,"4,742",43.95,43.95,43.35,43.80,0.1,103
114/07/18,178,"7,794",44.15,44.55,43.30,43.70,-0.35,205
114/07/18,178,"7,794",44.15,44.55,43.30,43.70,-0.35,205
114/07/17,222,"9,762",43.25,44.30,43.15,44.05,0.65,180
114/07/17,222,"9,762",43.25,44.30,43.15,44.05,0.65,180
114/07/16,245,"10,790",43.80,45.30,43.40,43.40,-0.35,229
114/07/16,245,"10,790",43.80,45.30,43.40,43.40,-0.35,229
114/07/15,127,"5,516",44.10,44.10,43.25,43.75,0.2,180
114/07/15,127,"5,516",44.10,44.10,43.25,43.75,0.2,180
