日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,167,"11,774",72.3,72.3,69.5,69.6,-0.7,296
114/08/07,91,"6,396",70.8,71.4,70.2,70.3,-0.2,223
114/08/06,104,"7,375",71.4,71.8,70.3,70.5,-0.9,164
114/08/05,232,"16,585",71.4,72.0,70.1,71.4,0.8,250
114/08/04,263,"18,423",68.8,71.2,68.0,70.6,2.3,301
114/08/01,163,"11,005",66.5,69.1,65.7,68.3,0.9,170
114/08/01,163,"11,005",66.5,69.1,65.7,68.3,0.9,170
114/07/31,139,"9,427",68.8,69.2,67.3,67.4,-1.4,243
114/07/31,139,"9,427",68.8,69.2,67.3,67.4,-1.4,243
114/07/30,117,"8,105",69.0,69.9,68.5,68.8,-0.2,127
114/07/30,117,"8,105",69.0,69.9,68.5,68.8,-0.2,127
114/07/29,118,"8,181",69.7,70.2,69.0,69.0,-0.7,120
114/07/29,118,"8,181",69.7,70.2,69.0,69.0,-0.7,120
114/07/28,93,"6,506",70.1,70.2,69.3,69.7,-0.4,112
114/07/28,93,"6,506",70.1,70.2,69.3,69.7,-0.4,112
114/07/25,57,"4,026",70.6,70.9,70.1,70.1,-0.9,107
114/07/25,57,"4,026",70.6,70.9,70.1,70.1,-0.9,107
114/07/24,143,"10,075",70.8,71.4,69.6,71.0,0.2,200
114/07/24,143,"10,075",70.8,71.4,69.6,71.0,0.2,200
114/07/23,92,"6,507",70.8,72.0,70.7,70.8,0.3,150
114/07/23,92,"6,507",70.8,72.0,70.7,70.8,0.3,150
114/07/22,202,"14,281",72.5,72.5,69.8,70.5,-1.6,335
114/07/22,202,"14,281",72.5,72.5,69.8,70.5,-1.6,335
114/07/21,139,"10,063",72.6,73.1,72.1,72.1,-0.5,143
114/07/21,139,"10,063",72.6,73.1,72.1,72.1,-0.5,143
114/07/18,257,"18,646",73.1,73.1,71.6,72.6,0.3,231
114/07/18,257,"18,646",73.1,73.1,71.6,72.6,0.3,231
114/07/17,256,"18,394",71.7,72.6,71.1,72.3,1.3,192
114/07/17,256,"18,394",71.7,72.6,71.1,72.3,1.3,192
114/07/16,279,"20,082",72.5,73.3,70.8,71.0,-1.2,362
114/07/16,279,"20,082",72.5,73.3,70.8,71.0,-1.2,362
114/07/15,406,"29,468",72.5,73.5,71.7,72.2,0.1,574
114/07/15,406,"29,468",72.5,73.5,71.7,72.2,0.1,574
114/07/14,424,"30,451",72.3,73.3,70.2,72.1,0.3,430
114/07/14,424,"30,451",72.3,73.3,70.2,72.1,0.3,430
114/07/11,774,"56,041",73.0,73.8,71.4,71.8,0.8,616
114/07/11,774,"56,041",73.0,73.8,71.4,71.8,0.8,616
114/07/10,562,"39,926",69.1,72.3,68.8,71.0,2.3,520
114/07/10,562,"39,926",69.1,72.3,68.8,71.0,2.3,520
114/07/09,180,"12,256",67.2,68.7,66.5,68.7,1.4,178
114/07/09,180,"12,256",67.2,68.7,66.5,68.7,1.4,178
114/07/08,143,"9,573",66.9,67.3,65.6,67.3,0.4,125
114/07/08,143,"9,573",66.9,67.3,65.6,67.3,0.4,125
114/07/07,129,"8,429",66.7,66.9,64.7,66.9,0.7,153
114/07/07,129,"8,429",66.7,66.9,64.7,66.9,0.7,153
114/07/04,113,"7,506",67.8,68.0,66.0,66.2,-1.2,125
114/07/04,113,"7,506",67.8,68.0,66.0,66.2,-1.2,125
114/07/03,75,"5,103",68.9,68.9,67.1,67.4,0.1,102
114/07/03,75,"5,103",68.9,68.9,67.1,67.4,0.1,102
114/07/02,57,"3,855",66.9,67.6,66.7,67.3,0.0,84
114/07/02,57,"3,855",66.9,67.6,66.7,67.3,0.0,84
114/07/01,73,"4,929",67.7,68.4,67.3,67.3,0.0,288
114/07/01,73,"4,929",67.7,68.4,67.3,67.3,0.0,288
114/06/30,88,"5,951",68.0,68.0,66.7,67.3,-0.7,109
114/06/30,88,"5,951",68.0,68.0,66.7,67.3,-0.7,109
114/06/27,101,"6,855",69.0,69.0,67.6,68.0,-1.0,326
114/06/27,101,"6,855",69.0,69.0,67.6,68.0,-1.0,326
114/06/26,210,"14,530",68.3,69.7,68.0,69.0,1.0,195
114/06/26,210,"14,530",68.3,69.7,68.0,69.0,1.0,195
114/06/25,79,"5,376",68.8,68.8,67.6,68.0,0.7,94
114/06/25,79,"5,376",68.8,68.8,67.6,68.0,0.7,94
114/06/24,70,"4,721",66.7,67.5,66.7,67.3,1.3,99
114/06/24,70,"4,721",66.7,67.5,66.7,67.3,1.3,99
114/06/23,60,"3,925",65.3,66.9,65.0,66.0,-1.0,85
114/06/23,60,"3,925",65.3,66.9,65.0,66.0,-1.0,85
114/06/20,100,"6,667",67.5,67.6,66.5,67.0,-0.5,105
114/06/20,100,"6,667",67.5,67.6,66.5,67.0,-0.5,105
114/06/19,147,"9,950",68.8,68.8,67.1,67.5,-1.3,151
114/06/19,147,"9,950",68.8,68.8,67.1,67.5,-1.3,151
114/06/18,95,"6,547",68.8,69.8,68.5,68.8,0.3,96
114/06/18,95,"6,547",68.8,69.8,68.5,68.8,0.3,96
114/06/17,118,"8,172",70.2,70.5,68.4,68.5,-1.0,193
114/06/17,118,"8,172",70.2,70.5,68.4,68.5,-1.0,193
114/06/16,55,"3,794",69.6,69.6,68.7,69.5,-0.1,100
114/06/16,55,"3,794",69.6,69.6,68.7,69.5,-0.1,100
114/06/13,198,"13,834",71.5,71.5,69.1,69.6,-2.5,244
114/06/13,198,"13,834",71.5,71.5,69.1,69.6,-2.5,244
114/06/12,150,"10,754",71.7,72.3,71.2,72.1,0.3,245
114/06/12,150,"10,754",71.7,72.3,71.2,72.1,0.3,245
114/06/11,211,"15,105",70.5,72.0,70.5,71.8,1.3,231
114/06/11,211,"15,105",70.5,72.0,70.5,71.8,1.3,231
114/06/10,172,"12,095",70.0,71.2,69.8,70.5,1.9,156
114/06/10,172,"12,095",70.0,71.2,69.8,70.5,1.9,156
114/06/09,102,"7,003",69.7,69.7,68.4,68.6,-1.1,128
114/06/09,102,"7,003",69.7,69.7,68.4,68.6,-1.1,128
114/06/06,96,"6,702",70.9,70.9,69.7,69.7,-1.2,102
114/06/06,96,"6,702",70.9,70.9,69.7,69.7,-1.2,102
114/06/05,149,"10,571",70.2,71.5,69.5,70.9,1.0,150
114/06/05,149,"10,571",70.2,71.5,69.5,70.9,1.0,150
114/06/04,107,"7,405",69.1,70.0,69.0,69.9,1.1,105
114/06/04,107,"7,405",69.1,70.0,69.0,69.9,1.1,105
114/06/03,134,"9,280",69.9,70.3,68.8,68.8,-1.1,137
114/06/03,134,"9,280",69.9,70.3,68.8,68.8,-1.1,137
114/06/02,146,"10,197",71.0,71.0,69.2,69.9,-1.5,167
114/06/02,146,"10,197",71.0,71.0,69.2,69.9,-1.5,167
114/05/29,113,"8,077",72.1,72.2,70.6,71.4,0.2,126
114/05/29,113,"8,077",72.1,72.2,70.6,71.4,0.2,126
114/05/28,161,"11,442",72.3,72.9,70.1,71.2,-0.7,175
114/05/28,161,"11,442",72.3,72.9,70.1,71.2,-0.7,175
114/05/27,163,"11,813",72.6,73.1,71.8,71.9,-0.2,145
114/05/27,163,"11,813",72.6,73.1,71.8,71.9,-0.2,145
114/05/26,197,"14,179",72.9,73.1,71.3,72.1,-0.7,204
114/05/26,197,"14,179",72.9,73.1,71.3,72.1,-0.7,204
114/05/23,569,"41,535",74.2,74.4,72.2,72.8,0.0,748
114/05/23,569,"41,535",74.2,74.4,72.2,72.8,0.0,748
114/05/22,"3,065","230,015",74.4,77.5,72.6,72.8,1.0,"2,765"
114/05/22,"3,065","230,015",74.4,77.5,72.6,72.8,1.0,"2,765"
114/05/21,198,"14,343",72.5,73.3,71.7,71.8,0.2,200
