日期,收盤價
2025-08-01,11.11
2025-07-31,11.21
2025-07-30,10.99
2025-07-29,11.18
2025-07-28,11.17
2025-07-25,10.94
2025-07-24,11.01
2025-07-23,10.94
2025-07-22,11.00
2025-07-21,11.31
2025-07-18,11.19
2025-07-17,10.94
2025-07-16,10.68
2025-07-15,10.79
2025-07-14,10.49
2025-07-11,10.59
2025-07-10,10.43
2025-07-09,10.26
2025-07-08,10.27
2025-07-07,10.24
2025-07-04,10.23
2025-07-03,10.24
2025-07-02,10.18
2025-07-01,10.35
2025-06-30,10.39
2025-06-27,10.38
2025-06-26,10.32
2025-06-25,10.45
2025-06-24,10.32
2025-06-23,10.15
2025-06-20,10.14
2025-06-19,10.15
2025-06-18,10.07
