日期,收盤價
2025-08-01,96.50
2025-07-31,96.30
2025-07-30,96.30
2025-07-29,96.00
2025-07-28,96.30
2025-07-25,96.30
2025-07-24,96.40
2025-07-23,96.40
2025-07-22,96.30
2025-07-21,96.30
2025-07-18,96.40
2025-07-17,96.40
2025-07-16,96.30
2025-07-15,96.30
2025-07-14,96.30
2025-07-11,96.40
2025-07-10,96.30
2025-07-09,96.20
2025-07-08,96.00
2025-07-07,96.00
2025-07-04,96.20
2025-07-03,96.10
2025-07-02,95.70
2025-07-01,95.50
2025-06-30,95.00
2025-06-27,94.50
2025-06-26,94.60
2025-06-25,97.90
2025-06-24,98.00
2025-06-23,97.90
2025-06-20,97.90
2025-06-19,97.90
2025-06-18,97.80
2025-06-17,97.60
2025-06-16,97.70
2025-06-13,--
2025-06-12,97.70
2025-06-11,97.50
2025-06-10,97.80
2025-06-09,97.70
2025-06-06,97.70
2025-06-05,97.70
2025-06-04,97.50
2025-06-03,97.50
2025-06-02,--
2025-05-29,97.70
2025-05-28,97.20
2025-05-27,97.30
2025-05-26,97.30
2025-05-23,96.90
2025-05-22,96.80
2025-05-21,96.90
2025-05-20,97.00
2025-05-19,97.00
2025-05-16,97.00
2025-05-15,96.50
2025-05-14,96.70
2025-05-13,96.70
2025-05-12,97.00
2025-05-09,97.20
2025-05-08,97.40
2025-05-07,97.20
2025-05-06,97.10
2025-05-05,97.00
2025-05-02,97.20
2025-04-30,97.30
2025-04-29,97.20
2025-04-28,97.20
2025-04-25,97.10
2025-04-24,97.00
2025-04-23,97.10
2025-04-22,97.10
2025-04-21,97.00
2025-04-18,97.00
2025-04-17,96.60
2025-04-16,96.00
2025-04-15,96.00
2025-04-14,95.70
2025-04-11,95.60
2025-04-10,95.70
2025-04-09,94.00
2025-04-08,95.00
2025-04-07,94.60
2025-04-02,97.30
2025-04-01,97.20
2025-03-31,97.10
2025-03-28,97.70
2025-03-27,--
2025-03-26,97.70
2025-03-25,97.50
2025-03-24,97.50
2025-03-21,97.50
2025-03-20,97.60
2025-03-19,97.60
2025-03-18,97.70
2025-03-17,97.50
2025-03-14,97.50
2025-03-13,97.60
2025-03-12,97.70
2025-03-11,97.70
2025-03-10,98.00
2025-03-07,98.00
2025-03-06,98.30
2025-03-05,98.40
2025-03-04,98.30
2025-03-03,98.40
